#漢字	音標	解釋
□	tʂʰu1	被风吹得着凉生病：出门戴帽子，要不就～病啦
□	kʰə1	用刀砍掉树干上多出来的枝丫：小树得常～砍才能长直溜儿
□	miɛ1	最后的，最小的：这回又考哩个老～（最后一名）
□	ɕyɛ1	用手或工具狠抽：～了他一巴掌/棍子
□	suo1	～子：肥肉熬油后剩下的渣子
□	pa1	用钩子往外挪动物体：把炉灰～出来
□	ma1	褪下：孩子尿啦，赶紧把裤子～下来吧！
□	ta1	拟声词，模拟机器轰鸣的声音：我长大唠也开～～（拖拉机）
□	pia1	拟声词，模拟物体掉落地面及类似的声音：～哩下子，蛋糕掉当地儿啦
□	pʰia1	拟声词，模拟拍手及类似的声音：他～哩下子打哩她一巴掌
□	ɕia1	～腰
□	lai1	～呆：形容人不聪明的样子
□	tʂai1	分开：把鸡肉～～吧
□	kai1	欠：他还～我二百块钱哩
□	tei1	用物投掷：～个石头子儿，狗就吓跑啦
□	lei1	投掷：拿石头～它！
□	kei1	模拟大笑的声音：孩子一逗就～～哩笑
□	kʰei1	抠：把墙上哩泥～下来
□	nəu1	指做事磨蹭：她出个门可～哩
□	tʂəu1	抬：关系好就得互相～抬，不能拆台
□	piəu1	象声词，枪射击的声音，多用于儿童的游戏：～～～，缴枪不杀
□	tɕʰiəu1	挤压折叠物体，把铁丝～成圈
□	tʂan1	表示“认可”：～，就按你说哩办
□	ȵiɛn1	慢：你走哩忒～
□	liɛn1	联系，含贬义：别跟不三不四哩人们瞎～～
□	kʰɑŋ1	拟声词，重击的声音：～哩一声俩车撞啦
□	piɑŋ1	拟声词，打耳光的声音：～哩一声给哩他一脖子拐
□	pʰiɑŋ1	拟声词，打耳光的声音：打哩他～～哩
□	tuɑŋ1	拟声词，重击物体的声音：楼上～～哩做么唻？
□	pəŋ1	用枪射击：再说我一枪～唠你！
□	nəŋ1	打～～：孩子会走路之前的短时站立
□	ʐəŋ1	心里一～：内心感到意外震惊
□	tsɿ2	副词，只：他～是个邪（脾气暴躁），一点儿也不说理
□	sy2	着烦
□	tɕʰy2	小气，吝啬
□	ȵiɛ2	人称代词，大致相当于“人家”：～他可是个好人
□	po2	老，一～树
□	tuo2	哭泣之后的抽噎：孩子气性大，这么一大会啦还～哩
□	uo2	疼痛时血管跳动的感觉：肚里一～一～哩疼
□	xa2	指示代词，相当于“那”：～个，～是谁吔？
□	tʂua2	拟声词，模拟猫等动物受惊的声音：猫～哩下子跑远啦
□	kʰua2	拟声词，模拟两物体拍击的声音：他们通～～哩拍手
□	pʰai2	～～：高粱杆做的摆饺子的用具
□	tʂuai2	吃，含贬义：～你哩吧！
□	kuai2	拍打：～～孩子就睡着啦。又音kʰuai⁴⁴
□	kʰuai2	拍打：～～孩子就睡着啦。又音kuai⁴⁴
□	kɔ2	放置：把书～哩书架上
□	xɔ2	～油：熬油
□	ʂuɔ2	动词，吮吸：冰糕化啦，忙着～～
□	tʂəu2	踢：他把狗～哩一沿子（一边儿）去啦
□	ʐəu2	拟声词，模拟物体快速移动的声音：～哩下子他就把包扔下来啦
□	tsʰiəu2	～么
□	tɕʰiən2	形容庄稼成熟早
