#漢字	音標	解釋
□	pə1	教
□	tʱaŋ4	tʱaŋ⁴⁴ ki³³：簸萁
□	kuɑ5	脱衣裳
□	tɕʱiɛ5	出
□	iaŋ5	要，想要
□	ka7	跑。本字不明
□	pao8	躲，本字不明
一	i2	
丁	ta1	
七	tsʰɑ7	
万	ŋ̍5	
三	sɔŋ1	
上	sɔŋ4	上山
上	sɔŋ4	上面
下	xʱo5	底下
下	xʱo5	下降，下面
不	pu2	
与	y4	
丑	tsʰo3	
丑	tsʰo5	
專	tsaŋ1	
且	tɕʰiɛ3	
丕	pʰai1	
世	ɕiɛ5	
丘	tɕʰiɐu1	
丙	pa3	
業	ŋiɛ2	
叢	tsʱaŋ2	
東	tʱã1	
絲	sai1	
丟	tiɐu1	
兩	liaŋ3	两个
兩	liaŋ3	几两
嚴	ŋai2	
喪	sɔŋ1	婚丧
喪	sã5	丧失
丫	o1	丫头
丫	o3	桠杈
中	tsã1	当中
丰	fã1	
串	tsʰaŋ5	
臨	lɑ2	
丹	tã1	文读
爲	uɛ5	作为
爲	uɛ5	为什么
主	tɕy3	
丽	lʱi5	美丽
舉	ky3	
乃	na3	
久	tɕiɐu3	
義	ŋʱi5	
之	tɕi1	
烏	u1	
乎	xu1	
乏	fo7	
樂	lo2	
樂	iɐu2	音乐
喬	tɕʱiao2	
乖	kua1	
乘	tsʱɑ2	
乙	i2	
九	tɕiɐu3	
也	iɛ3	者也，也是
習	sɑ8	
鄉	ɕiaŋ1	
書	ɕy1	
買	mɑ4	
亂	lʱaŋ5	
乳	ni3	
乾	tɕʰiɛ̃2	乾坤
了	liao4	了结
爭	tsɑ1	
事	ɕʱiɛ5	
二	ŋʱi5	
于	ʑy2	
于	y7	于此
虧	kʰyɛ1	
雲	uɑ2	
互	xu7	
五	u3	
井	tsa3	
亞	iɑ8	
些	ɕiɛ1	
亡	maŋ2	
交	ko1	
亥	xʱa7	
亦	i2	
產	tsʰɔŋ3	
畝	mo4	
享	ɕiaŋ3	
京	kɑ1	
亭	tʱai2	
亮	lʱiaŋ5	
親	tsʰɑ1	
親	tsʰa5	亲家
人	ŋiɑ2	
億	i5	
仁	ŋiɑ2	
僅	tɕiə̃3	
仆	pʱu2	
仇	tsʱo2	
仇	tsʱo2	姓
今	kia1	
介	ka7	
仍	ŋiɑ2	
从	tsʱɔŋ2	从容
从	tsʱɔŋ2	跟从
仑	lɑ2	
倉	tsʰaŋ1	
仕	sai5	
他	tʰɑ1	
仗	tsʱɑ5	
付	fu5	
仙	sa1	
代	tiɛ5	
令	lai5	
以	i3	
儀	ŋi8	
仰	ŋiaŋ4	
仲	tsã5	
件	kʱa4	
價	ko5	
任	niɑ̃5	姓
任	niɑ̃5	责任
份	fɑ5	
仿	faŋ3	倣效
仿	faŋ3	相似
仿	faŋ3	仿佛
企	kʰi5	
伍	u3	
伏	fu2	
伐	fo7	
衆	tsã5	
優	iɐu1	
會	uɛ5	会计
會	uɛ5	开会
會	uɛ5	会不会
傘	sɔŋ3	
偉	uɛ3	
傳	tsʱaŋ2	传达
傳	tsʱaŋ2	传记
傷	sɔŋ1	
倫	lɑ2	
僞	uɛ5	
伯	piɛ7	
估	ku3	估计
伴	pʱaŋ5	
伶	lai2	
伸	sɑ1	
伺	tsʰai5	
似	sai5	
佃	tʱai5	
但	tã7	
位	yɛ5	
低	tiɛ1	
住	tɕʱy7	
佐	tsɤɯ3	
佑	iɐu5	
體	tʰi3	
體	lo4	
何	xʱɤɯ2	
余	ʑy2	
佛	fu2	仿佛
