#漢字	音標	解釋
一	iə4	
丁	tæ1	
七	tsʰə4	
丄	sɐn3b	上山。
丈	tsie4	
三	sɔ1	
与	y3b	给与。
丐	ke5	乞丐。
丑	tsʰau3	
專	tsy1	
且	tsʰie3	
丕	pʰi5	
世	sɿ5	
丗	sɿ5	
丘	tsʰiau1	
丙	pæ3	
業	ŋæ4	
叢	tsuŋ2	
東	tɔŋ1	
絲	sɿ1	
丞	sɐn2	
丠	tsʰiau1	
丣	iəu3b	
兩	lie3b	两个，几两几钱。
兩	lie3	
兩	nie3b	
兩	nie3	
嚴	iŋ2	
並	pɐn4	
喪	sɔŋ5	丧失。
丩	kiau1	纠缠。
丫	ɔ1	丫頭。
中	tsɔŋ1	当中。
串	tsʰy5	
臨	lɐn2	
丸	fɐn2	肉丸。
丹	tɔ1	
爲	uæ4	作为。
主	tsy3	
丼	tsæ3	
丽	le4	美丽。
舉	tsy3	
乃	ne3b	
久	kiau3	
義	ŋi4	
之	tsɿ1	
烏	u1	
乍	tsɔ5	
乎	fu2	
乏	fə4	
樂	la4	音乐。
喬	tsie2	
乖	kuə1	
乘	tsɐn2	
乘	tsɐn2	
乙	iə4	
九	kiau3	
乞	tsʰi4	
也	ie3b	也是。
習	sæ4	
鄉	sie1	
書	sy1	
買	mə3b	
亂	luŋ4	
乳	y3b	
乾	kɐn2	乾坤。
亂	luŋ4	
了	lie3b	了结。
事	sɿ4	
二	i4	
于	y1	
亏	kʰuæ1	
云	uɐn2	人云亦云。
互	fu4	
五	ŋ̩3b	
井	tsæ3	
亖	sɿ5	
亞	ɔ3	
亞	ɔ3	
亡	mɔŋ2	
交	ka1	
亥	xe4	
亦	iə4	
產	sɔ1	
亨	xa1	
享	sie3	
京	kã1	
亭	tɐn2	
亮	lie4	
亯	sie3	
親	tsʰɐn1	
人	ȵi2	
億	i4	
什	tsɔ4	什物。
仁	ȵi2	
仅	tsin3	
仇	təu4	姓。
今	tsie1	
介	kuə5	
仍	iŋ2	
从	tsuŋ2	跟从。
倉	tsʰuŋ1	
仕	sɿ4	
他	tʰə1	
仗	tsuŋ4	
付	fu5	
仙	sen1	
仝	tɔŋ2	
代	te4	
令	lã4	
以	i3b	
儀	i2	
仰	ȵie3b	
仲	tsɔŋ4	
件	kɐn4	
仿	fɔŋ2	相似。
企	tsʰi5	
伊	i1	
伍	ŋ̩3b	
伏	fɔo4	
伐	fə4	
休	siau1	
會	fæ4	会议、会不会读音亦同
傘	sɔ3	
偉	uæ2	
傷	sie1	
倫	lɐn2	
僞	uæ4	
伯	pa4	
估	ku3	估计。
伱	næ3b	
伴	puŋ4	
伶	lɐn2	
伸	sɐn1	
似	tsɿ3	
佀	tsɿ3	
佈	pu5	
位	uæ4	
低	te1	
住	tai4	
佐	tsu5	
余	y2	姓余。
佛	fə4	
作	tsəu5	
佞	lɐn2	
你	næ3b	
佩	pʰæ5	
佳	kuə1	
