#漢字	音標	解釋
□	pi1	脏话
□	tɕʰia1	狗打架
□	ua1	人
□	ɣɛ1	应答词
□	lɤ1	～～：叫猪
□	tsuo1	～子
□	lai1	～牌
□	tuei1	～数
□	ʐou1	不～他、～去吧
□	kʰən1	～铅笔（削）
□	mɑŋ1	老人身体健康
□	mɑŋ1	～牛
□	tsɑŋ1	捶打
□	tsiɑŋ1	生
□	tsʰiɑŋ1	～锅（炒菜时）
□	kʰuɑŋ1	骗
□	xuɑŋ1	～啷：散了
□	pəŋ1	裤腿
□	tsʰəŋ1	～一下子上墙了
□	sa2	四下～看
□	liɑu2	～衣服：缝
□	kʰou2	很凶
□	ʂuən2	害羞
□	tsɑŋ2	捶打
□	ʐɑŋ2	弱，差
□	tʂuɑŋ2	拟声词，狗哭声
□	suŋ2	窝囊
□	tsʰi3	～这走
□	pʰia3	很时尚
□	nia3	人家的合音
□	ua3	从缸里～面
□	tai3	～吓人的话
□	tʂuai3	得意
□	pei3	～不住
□	tuei3	～车了
□	tiɑu3	骂人的话
□	tʂou3	这个人很～
□	nan3	一口
□	pʰian3	夸耀
□	tɕyan3	～人：骂人
□	tʂʰən3	～了：脏了
□	tʂuɑŋ3	强打精神
□	ʂuɑŋ3	梃子
□	kʰuɑŋ3	一不留神，～了一下
□	ʂa5	～柴禾
□	uo5	叫牲口
□	tsʰuei5	～谁（不管是谁）
□	piɑu5	～着腿走路。两人～～
□	iɑu5	～子：捆麦子的绳子
□	tsʰian5	门～子
□	tʂɑŋ5	～糖：放糖
□	kɑŋ5	～刀：磨刀
□	kʰəŋ5	～着不走
□	nuŋ5	路不好走，很～
□	tsuŋ5	用动物皮熬的
一	i1	
七	tsʰi1	
万	uan5	
丈	tʂɑŋ5	
三	san1	
上	ʂɑŋ5	
下	ɕia5	
不	pu1	
与	y2	
丐	kai5	
丑	tʂʰou3	
專	tʂuan1	
且	tɕʰiɛ3	
丕	pʰei3	
世	ʂʅ5	
丘	tɕʰiou1	
丙	piŋ3	
業	iɛ5	
叢	tsʰuŋ2	
東	tuŋ1	
絲	sɿ1	
丞	tʂʰəŋ2	
丟	tiou1	
兩	liɑŋ3	
嚴	ian2	
喪	sɑŋ1	
喪	sɑŋ5	
个	kɤ5	
丫	ia1	
中	tʂuŋ1	
丰	fəŋ1	
串	tʂʰuan5	
臨	lin2	
丸	uan2	
丹	tan1	
爲	uei2	
爲	uei5	
主	tʂu3	
丽	li5	
舉	tɕy3	
久	tɕiou3	
義	i5	
烏	u1	
乎	xu1	
乏	fa2	
樂	luo1	
樂	yo1	
乒	pʰiŋ1	
乓	pʰɑŋ1	
喬	tɕʰiɑu2	
乖	kuai1	
乘	tʂʰəŋ2	
乜	niɛ1	
九	tɕiou3	
乞	tɕʰi3	
也	iɛ3	
習	si3	
鄉	ɕiɑŋ1	
書	ʂu1	
買	mai3	
亂	luan5	
乳	ʐu3	
爭	tʂəŋ1	
二	ɣɚ5	
虧	kʰuei1	
雲	yn2	
互	xu5	
五	u3	
井	tsiŋ3	
亞	ia3	
亞	ia5	
些	siɛ3	
亡	uɑŋ2	
亢	kʰɑŋ5	
交	tɕiɑu1	
亥	xai2	
