#漢字	音標	解釋
□	lə7	(原文作䜺)豆～子：破豆
一	i7	
丁	tin1b	
七	tɕʰi7	
万	uan6	
丈	tsʰan6	
三	san1b	
上	san6	～山；～面
下	ɕia1a	底～；～降
不	pu7	
与	y3	给～
丐	kai5	乞～
丑	tsʰəu3	
專	tɕyə̃1a	
且	tɕʰiə3	
丕	pʰɛi1a	
世	sɿ5	
丘	tɕʰiəu1a	
丙	pin3	
業	ȵiə7	
叢	tsʰoŋ2	
東	toŋ1b	
絲	sɿ1a	
丟	tiəu1a	
兩	lian3	～个；几～
嚴	ȵiə̃2	
並	pin5	
喪	san5	～失；婚～
个	ko2	一～人
丫	ŋa1a	
中	tsoŋ5	射～
中	tsoŋ1b	当～
丰	xoŋ1b	
串	tɕʰyə̃5	
臨	tʰin2	
丸	yə̃2	肉～
丹	tan1b	
爲	uɛi2	作～；～什么
主	tɕy3	
丽	tʰi6	美～
舉	tɕy3	
乃	lai3	
久	tɕiəu3	
麼	iau1a	～二三
義	ȵi6	
之	tsɿ1a	
烏	u1a	
乎	fu1a	
乏	fa7	
樂	lo7	
喬	tɕʰiau2	
乖	kuai1a	
乘	sən2	
乙	i7	
九	tɕiəu3	
乞	tɕʰi7	
也	iə3	者～
習	ɕi7	
鄉	ɕian1b	
書	ɕy1a	
買	mai3	
亂	lə̃6	
乳	y3	
乾	tɕʰiə̃2	～坤
乾	kan1b	～湿
了	tʰiau3	～结
爭	tsən1b	
事	sɿ6	
二	xə6	
于	y2	
虧	kʰuɛi1a	
雲	yən2	
互	fu6	
五	u3	
井	tɕin3	
亞	ia5	
些	ɕiə1a	
亡	uan2	
交	tɕiau1a	
亥	xai6	
亦	i7	
產	tsʰan3	
亨	xən1b	
畝	məu3	
享	ɕian3	
京	tɕin1b	
亭	tʰin2	
亮	lian5	
親	tɕʰin5	～家
親	tɕʰin1b	
人	zən2	
億	i5	
仁	zən2	
僅	tɕin3	
仆	pʰu7	～倒
仇	tsʰəu2	
今	tɕin1b	
介	kai5	
仍	in2	
从	tsʰoŋ2	跟～
从	tsʰoŋ1b	～容
倉	tsʰan1b	
仕	sɿ6	
他	tʰa1a	
付	fu5	
仙	ɕiə̃1a	
代	tʰai6	
令	tʰin6	
以	i3	
儀	ȵi2	
件	tɕʰiə̃6	
價	tɕia5	
任	zən2	姓
任	zən6	责～
份	fən6	一～
仿	fan3	相似
企	tɕʰi3	
伊	i1a	
伍	u3	
伏	fu7	
伐	fa7	
休	ɕiəu1a	
衆	tsoŋ5	
優	iəu1a	
會	kuɛi5	～计
會	fɛi6	开～；～不～
傘	san3	
偉	uɛi3	
傳	tɕʰyə̃2	～达
傳	tɕʰyə̃6	～记
伢	ia2	
傷	san1b	
倫	lən2	
僞	uɛi3	
伯	pə7	
估	ku1a	
伴	pʰə̃3	
伸	sən1b	
伺	sɿ6	
似	sɿ6	
佃	tʰiə̃6	
位	uɛi6	
低	ti1a	
住	tɕʰy5	
佐	tso3	
體	tʰi3	
佔	tsə̃5	
何	xo2	
佘	sə2	姓
余	y2	
佛	fu7	
作	tso7	～坊；工～
你	tʰi3=	
佩	pʰi5	
併	pin5	合～
使	sɿ3	
侈	tsʰɿ3	奢～
例	tʰi6	
侍	sɿ6	
供	koŋ2	～给；～不起
供	koŋ2	～养
依	i1a	
僥	tɕiau3	～幸
偵	tsən1b	
側	tsə7	
僑	tɕʰiau2	
侮	u3	
侯	xəu2	
侵	tɕin1b	
便	pʰiə̃2	～宜
便	pʰiə̃6	方～
促	tsʰəu7	
俄	o2	
俊	tsən5	
俊	xəu6	
俏	tɕʰiau5	
俗	səu7	
俘	fu1a	
保	pau3	
信	ɕin5	
儉	tɕʰiə̃6	
修	ɕiəu1a	
俯	fu3	
俱	tɕy1a	
倍	pʰi6	
倒	tau3	打～；颠～
倒	tau5	～水
倔	tɕyɛi7	～强
倘	tʰan3	～使
候	xəu6	
倚	tɕʰi3	
借	tɕiə5	
倡	tsʰan5	提～
倣	fan3	～效
