#漢字	音標	解釋
㐸	kʰøn5	
㒨	seŋ1	
㒹	teŋ1	
㓻	ko1	
㕗	iu6	不符合該方言古今對應規律。
㕛	iu4	
㖒	tᴀi2	
㚷	nou4	奶娘
㚷	nᴀi4	奶粉。
㛐	sɔ3	
㛮	sɔ3	
㝱	mɛ6	
㞙	ȵiᴀu6	
㞡	tseŋ3	
㠀	tɔ3	
㠯	i4	
㡨	tsʰeŋ1	
㡿	tsʰᴀt4	
㢓	tsei5	
㢡	tsei3	
㨨	tɕʰiu1	
㨾	iei6	
㩒	kʰᴀn2	
㩧	pʰɛ4	
㩧	pʰʋ4	
㪬	tsʰo4	
㪷	tᴀu3	一斗。
㬉	nɔŋ4	
㬱	tʰᴀ5	
㭊	sᴀt4	
㭰	tsɔi3	
㮚	lᴀt1	
㮣	kʰɔi5	不符合該方言古今對應規律。
㮤	tsʰɛ2	松木。
㱕	kʋᴀi1	
㱿	ho4	
㲈	ɕiᴀu2	韶關。
㳂	iøn2	
㳅	liu2	
㸣	ȵi1	
㹠	tᴀn2	
㽵	tso1	
㾛	tsʰᴀn3	
䃺	mᴀu6	石磨。
䄬	i2	
䆫	tsʰo1	
䆫	tsʰe1	不符合該方言古今對應規律。
䈇	tsɔ5	
䈥	kᴀn1	
䊡	mɔŋ6	不符合該方言古今對應規律。
䊧	pʰᴀi5	
䍤	tɕi3	
䐗	tɔi1	
䑞	sᴀn6	不符合該方言古今對應規律。
䒱	tsᴀ1	
䒶	tʰeŋ1	
䔖	lᴀ2	
䕬	kei1	生薑。
䗶	lou1	
䘇	mᴀn2	
䘱	y6	
䛒	peŋ6	
䛻	iu6	不符合該方言古今對應規律。
䢅	sᴀn2	
䢉	nɛ2	
䨮	ɕy4	
䪩	iᴀn2	
䫉	mɔ6	
䯳	sɛ1	輕鬆。
䰞	tɕy3	
䰟	ʋᴀn2	
䲒	hᴀu1	不符合該方言古今對應規律。
䲔	kʰᴀ2	
一	ᴀt4	
丁	tᴀ1	
七	tsʰᴀt4	
丄	sei4	上山。
丄	sei6	山上。
丈	tsʰei4	一丈
丈	tsʰei6	丈量。
三	sɔŋ1	
上	sei4	上山。
上	sei6	山上。
下	hᴀu4	下山。
下	hᴀu6	山下。
丑	tɕʰiu3	子丑。
世	sᴀ5	
丘	iu1	
丙	pᴀ3	
丠	iu1	
並	pʰᴀ5	並排。不符合該方言古今對應規律。
中	tɛ1	中間。
中	tse1	中間。
中	tse5	打中。
串	tsʰøn5	
丸	ʋeŋ2	
主	tɕy3	
丼	tsᴀ3	
久	kiu3	
之	tɕi1	
乏	fou1	
乖	kʋou1	
乘	sᴀ2	
乙	i4	
九	kiu3	
乾	kɔŋ1	乾濕。
乾	kʰeŋ2	乾坤。
亂	lɔŋ6	
了	liᴀu4	
事	ɕi6	
二	ȵi6	
互	ʋ6	
五	m4	
亖	sᴀi5	
亞	ᴀu5	
亡	mo2	
交	kɔ1	
亥	hʋ6	
亨	hei3	
京	kᴀ1	
亭	tᴀ2	
亮	lei6	
亯	hei3	
人	ȵiᴀn2	
仁	ȵiᴀn2	
今	kᴀn1	
介	kou5	
仍	ieŋ2	
从	tsʰɛ2	
仕	ɕi6	
仗	tsʰei6	
仙	seŋ1	
仝	tɛ2	
仝	tsʰøn2	
代	tʋ6	
令	lᴀ6	
以	i4	
仰	iei4	
件	kʰeŋ6	
任	iᴀn6	責任。
仿	fo3	相仿。
企	kʰᴀi4	企業。不符合該方言古今對應規律。
伏	fɛ1	
伐	fou4	不符合該方言古今對應規律。
休	iu1	
伯	pᴀ4	
伱	ȵi4	
伴	pɔŋ4	
伸	sᴀn1	
似	tsʰᴀi4	
佀	tsʰᴀi4	
佃	teŋ6	
但	tɔŋ6	
位	ʋᴀi6	
低	tᴀ1	
住	tɕʰy6	
何	hᴀu2	
佛	fᴀt4	拜佛。不符合該方言古今對應規律。
作	tso4	
作	tsᴀu5	《廣韻》「作」同「做」。
佩	pʰᴀi5	不符合該方言古今對應規律。
佳	kou1	
使	ɕi3	
使	sᴀ3	
來	lʋ2	不符合該方言古今對應規律。
例	lᴀi6	
侍	ɕi6	
供	ke1	供給。
依	ᴀi1	
侯	hᴀu2	
侵	tsʰᴀn1	
便	peŋ6	方便。
促	tsʰe4	
俄	ŋᴀu2	
俊	tsᴀn5	
俗	tsʰɛ1	
保	pɔ3	
信	sᴀn5	
修	ɕiu1	
俸	fɛ6	
俻	pᴀi6	
倉	tsʰo1	
倒	tɔ3	倒水。不符合該方言古今對應規律。
候	hᴀu6	
借	tsᴀ5	
倡	tsʰei5	
倦	køn3	不符合該方言古今對應規律。
倫	lᴀn2	
值	tsʰᴀ1	
假	kᴀu3	真假。
偉	ʋᴀi3	
偏	pʰeŋ1	
停	tᴀ2	
健	kʋeŋ5	不符合該方言古今對應規律。
偪	pᴀ4	
側	tsᴀ4	
側	tsᴀt4	
偵	tsᴀn1	
偶	ŋᴀu4	
偷	tʰᴀu1	
傅	fʋ5	姓傅。
傍	po2	
傑	kʰi1	
傘	sɔŋ5	不符合該方言古今對應規律。
備	pᴀi6	
催	tsʰɔi1	
傲	ŋɔ6	
傳	tsʰøn2	傳達。
傳	tsʰøn6	傳記。
債	tsou5	
傷	sei1	
傾	kʰᴀ1	
僅	kᴀn3	不符合該方言古今對應規律。
僊	seŋ1	
像	tsʰei6	
僧	tsᴀ1	
價	kᴀu5	
僻	pʰᴀt4	
儀	ȵi2	
儁	tsᴀn5	
億	ᴀi5	不符合該方言古今對應規律。
儆	kᴀ3	
儉	kʰeŋ4	
儒	y2	
儛	mᴀu4	
儛	ʋ4	
償	sei2	
優	iu1	
儲	tɕʰy2	儲蓄。
儽	lɔi6	勞累。
允	ʋᴀn4	
元	ŋøn2	
兄	fᴀ1	
充	tsʰe1	
兆	tɕʰiᴀu6	
先	seŋ1	
光	kʋo1	
克	kʰᴀt4	
兌	tɔi5	不符合該方言古今對應規律。
免	meŋ4	
兒	y2	
兒	ly2	
兔	tʰᴀu5	
兜	tᴀu1	
入	ȵiek1	
內	nɔi6	
全	tsʰøn2	
兩	lei4	兩尺、二兩讀音亦同。
八	pou4	
公	ke1	
六	lɛ1	
共	kʰe6	
兵	pᴀ1	
其	kʰᴀi2	
具	kʰɔi6	
典	teŋ3	
兼	keŋ1	
冊	tsʰᴀ4	
再	tsʋ5	
冒	mɔ6	
冠	kʋɔŋ5	冠軍。
冤	ʋeŋ1	
冫	pᴀ1	
冬	tɛ1	
冰	pᴀ1	
况	kʰo5	
冷	lᴀ4	
准	tsᴀn3	很準。
凉	lei2	
凌	lᴀ2	
凍	tɛ5	
凡	fɔŋ2	
凳	tei5	
凶	hɛ1	凶吉。
出	tsʰᴀt4	
函	hɔŋ2	
刀	tɔ1	
刁	tiᴀu1	
分	fᴀn1	
分	fᴀn6	
切	tɕʰi4	
刊	hɔŋ3	不符合該方言古今對應規律。
刑	hᴀ2	
划	ʋᴀ6	划船。不符合該方言古今對應規律。
列	li1	
初	tsʰᴀu1	初一年級
初	tsʰɔi1	年級一。
判	pʰɔŋ5	
別	pi1	離別。
利	lᴀi6	
刪	sɔŋ1	
刮	kʋou4	
到	tɔ5	
刱	tsʰo5	
制	tsᴀi5	
刷	tsʰou4	
刷	sʋ4	
刺	tɕʰi5	
刻	kʰᴀt4	
刾	tɕʰi5	
剃	tʰᴀ5	
則	tsᴀt4	
削	sei4	
前	tsʰeŋ2	
剔	tʰᴀ4	
剛	ko1	
剝	po4	
剩	sᴀ6	
剪	tseŋ3	
副	fʋ5	
割	kʋ4	
創	tsʰo1	
創	tsʰo5	
劃	ʋᴀ1	計劃。
劇	kʰe4	戲劇。不符合該方言古今對應規律。
劈	pʰᴀ4	
劉	liu2	
劔	kʋeŋ5	
力	lᴀt1	
功	ke1	
加	kᴀu1	
劣	li1	
劤	kᴀ5	有勁。不符合該方言古今對應規律。
助	tsʰᴀu6	
努	nᴀu4	
劫	ki4	
效	hɔ5	不符合該方言古今對應規律。
勃	pʋ4	不符合該方言古今對應規律。
勇	ie4	
勒	lᴀt1	勒緊。
動	tɛ6	
務	mᴀu6	
勛	fᴀn1	
勝	sᴀ5	勝利。
勞	lɔ2	
勢	sᴀ5	
勤	kʰᴀn2	
勳	fᴀn1	
勸	kʰøn5	
勻	ʋᴀn2	
包	pɔ1	
化	fᴀu5	
北	pei4	
匠	tsʰei6	
匡	kʰo1	
匣	hʋ1	
匪	fᴀi3	
匯	ʋᴀi6	
匹	pʰᴀt4	
區	kʰɔi1	
十	sek1	
千	tsʰeŋ1	
升	sᴀ1	
半	pɔŋ5	
卑	pᴀi1	
卒	tsᴀt4	
卓	tso4	
協	hi4	不符合該方言古今對應規律。
南	nɔŋ2	
博	po4	
占	tseŋ5	佔領。
卤	sᴀ1	
卥	sᴀ1	
卦	kʋᴀu5	
印	ᴀn1	
危	ŋɔi2	
即	tsᴀt4	
卻	kʰei4	
卵	lɔŋ4	
卷	køn3	考卷。不符合該方言古今對應規律。
卻	kʰei4	
卽	tsᴀt4	
卿	hᴀ1	
厀	tsʰᴀt4	
厚	hᴀu4	
原	ŋøn2	
厭	eŋ5	
去	kʰɔi5	
去	hᴀu5	
參	sᴀn1	人參。
參	tsʰɔŋ1	參加。
參	sɔŋ1	
又	iu6	
叉	tsʰᴀu1	
及	kᴀt4	不符合該方言古今對應規律。
友	iu4	
反	fɔŋ3	
叔	se4	
