#漢字	音標	解釋
□	pʰa1	织物不密
□	nou1	立，站
□	pʰɑɣ̃1	象声词
□	mɑɣ̃1	～壮：身体结实
□	ɑɣ̃2	疑问语气词
□	ʃʯəɣ̃2	精液
□	xɯ3	～头：里头
□	ʃʯɑɣ̃3	倒退：往后～
□	tɕʰyəɣ̃3	～红芋：在锅内用碗扣少量水把红薯放在碗周围蒸熟
□	piɛ5	跳，蹦
□	xɯ5	～头：后头
一	i1	
丁	tsiəɣ̃1	
七	tɕʰi1	
万	vã5	
丈	tʂɑɣ̃5	
三	sã1	
上	ʂɑɣ̃5	～面
下	xa5	底～
下	ɕia5	～面，～降
不	pu1	
不	fu1	与“柎”通，见《国音字典》
与	y5	及：给～
丐	kai5	乞～：俗称“要饭吃”
丑	tʂʰou3	
專	tʃʯã1	
且	tɕʰiɛ3	
丕	pʰei3	
世	ʂʅ5	
丘	tɕʰiou1	
丙	piəɣ̃3	
業	ȵiɛ1	
叢	tʃʰʯəɣ̃3	
東	tuəɣ̃1	
絲	sɿ1	
丞	tʂʰəɣ̃2	
丟	tsiou1	
兩	liɑɣ̃1	～个
兩	liɑɣ̃3	～个
兩	liɑɣ̃3	几～几钱
嚴	ȵiã2-	门关～
嚴	iã2	～格
並	piəɣ̃5	
喪	sɑɣ̃1	婚～
喪	sɑɣ̃3	～失
个	kə5	～人，一～
丫	ia1	～头
中	tʃʯəɣ̃1	当～
中	tʃʯəɣ̃5	射～
丰	fəɣ̃1	
串	tʃʰʯã5	
臨	liẽ2	
丸	vã2	肉～，弹～
丹	tã1	
爲	vei2	作～
爲	vei5	～啥
主	tʃʯ3	
丽	li5	美～
舉	tɕy3	
乃	nai3	
久	tɕiou3	
麼	iao1	～二三
義	i5	
之	tsɿ1	
烏	vu1	
乍	tsa3	
乎	xu1	
乏	fa2	
樂	luə1	～意
樂	yə1	音～
乒	pʰiəɣ̃1	
喬	tɕʰiao2	
乖	kuai1	
乘	tʂʰəɣ̃2	
乙	i1	
九	tɕiou3	
乞	tɕʰi1	
也	iɛ3	者～，～是
習	ɕi2	
鄉	ɕiɑɣ̃1	
書	ʃʯ1	
買	mai3	
亂	lã5-	～子
亂	lua5	
乳	ʒʯ3	
乾	kã1	～湿
乾	tɕʰiã2	～坤
了	liẽ2	
了	liao3	～结，～解
予	y5	
爭	tsəɣ̃1	
事	sɿ5	
二	ɚ5	
于	y2	姓
虧	kʰuei1	
雲	yẽ2	
互	xu5	
五	vu3	
井	tɕiəɣ̃3	
亘	ʐẽ5	
亞	ia5	
些	ɕiɛ1	
亡	vɑɣ̃2	
交	tɕiao1	
亥	xai5	
亦	i1	
產	tsʰã3	
亨	xəɣ̃1	
畝	mu3	
享	ɕiɑɣ̃3	分～
享	ɕiɑɣ̃5	～受
京	tɕiəɣ̃1	
亭	tsʰiəɣ̃2	
亮	liɑɣ̃5	
親	tɕʰiẽ1	～属
親	tɕʰiẽ5	～家
人	ʐẽ2	
億	i5	
什	ʂʅ2	～物
仁	ʐẽ2	
仄	tsei1	
僅	tɕiẽ3	
仆	fu1	倒
仆	pʰu2	
仇	ʂou2	有～
仇	tɕʰiou2	姓
今	tɕiẽ1	
介	tɕiai5	
仍	zəɣ̃2	
从	tʃʰʯəɣ̃2	～容
从	tʃʰʯəɣ̃2	跟～
仑	luẽ2	崙
倉	tsʰɑɣ̃1	
倉	tsʰɑɣ̃5	象声词
他	tʰa1	～的，～们
他	tʰa3	第三人称代词单数
仗	tʂɑɣ̃5	
付	fu3	
仙	ɕiã1	
仝	tʰuəɣ̃2	
代	tai5	
令	liəɣ̃5	
以	i1	
儀	i5	
仰	ȵiɑɣ̃3	
仰	iɑɣ̃5	～头
仲	tʃʯəɣ̃3	
件	tɕiã5	
價	tɕia5	
任	ʐẽ2	姓
任	ʐẽ5	责～
份	fẽ5	一～两～
