#漢字	音標	解釋
□	uəʔ7	～塞。據資料，應寫作“殟塞”
□	uɑʔ7	
□	uã	～綳布
□	paʔ7	狀聲
□	pʰaʔ7	狀聲
□	pʰoŋ	～上去
□	tɑʔ7	低低～～
□	to	～化
□	tiã	敲小鑼的聲音
□	tʰɑʔ7	我～倷一道去
□	tʰo1	“偷”本音是[tʰʏ⁴⁴]，用了拆字加音法後就成委婉說法，卽[tʰo lʏ]
□	tʰã	敲～鑼
□	dã	敲鐘的聲音
□	lɑʔ	
□	kuɑʔ7	狀聲
□	ko1	雞～～
□	kuã1	～火
□	kʰo	～住[ɦuoʔ]嚨
□	kʰuɑʔ7	狀聲
□	kʰuaʔ7	狀聲
□	kʰuã	狀聲
□	ɡɛ	老～葛哉
□	ɡo	～得[laʔ]
□	ɡoʔ8	吃～頭
□	ɡø	～～緊
□	ɡæ	～一句
□	ɡʏ	～～緊
□	ɡən	～得要命
□	ɡã	覅～我[ȵiã]
□	ɡu	～弗完
□	ɡuɑʔ8	狀聲
□	ɡuaʔ8	狀聲
□	ɡuəʔ8	
□	ɡuən	～緊仔葛煙
□	ɡuã	狀鑼聲
□	huã	状聲
□	hɑ̃	～勢俚
□	tɕʰiɑ	状聲
□	dʑio	～脱俚
□	ȵiɑ̃	～來～去
□	ɕiɑ	嘸不～，卽無錢
□	ɕio	～脱俚
㑚	nɑ2	佛經音譯用字。《字彙》：奴何切。
㑚	nɑ6	①你們。上海、浦東方言。②我們。松江方言
㓔	ziɑ6	花～脱哉
㓤	tɕiəʔ7	剝
㕙	tsiɪn1	狡兎
㕭	iɐɵ1	《廣韻》：於交切
㕶	ŋ̍4	～篤，亦可寫作“唔篤”
㕽	i3	疑因讀半邊而誤讀，應讀[zɿ³¹]
㗋	ɦʏ2	“喉”本字
㘭	ɐɵ1	同“坳”
㚟	tʃʰɑʔ7	同“㲋”
㛙	ɦiɪn4	應讀[siɪn⁴⁴]：女姓名用字。《集韻》：斯人切，音辛。[注]可能是“婞”的誤寫
㝅	nʏ2	應讀陽去：①哺乳。②幼童
㝱	moŋ6	同“夢”
㡗	di2	𢅰～：紅紙
㡧	tʃən5	同“幀”
㢙	dʑiɪn6	①小屋。②通“僅”，只，才
㣼	ȵiən4	同“忍”
㥌	tɕioʔ7	謹慎
㥶	səʔ7	①實。②通“塞”
㦸	tɕiəʔ7	同“戟”
㧖	ŋəʔ8	①阻塞；阻隔。②限界；障礙：秉其～塞地利。③艱危；災難。④逼迫；困迫
㧤	tʃʰoŋ5	①跳。②撞擊
㧾	huaʔ7	去塵
㨎	ʒœ̃2	同“撋”
㨖	tʃʯ5	①刺。②劫財。③到，直達。④密集
㨵	tsiɛ̃3	同“揃”
㩁	tɕʰioʔ7	商～
㩝	ɦɐɵ2	比較數目或容量多少：～定吃一碗飯
㪺	tɕy1	①舀取。②舀水的器具
㫤	tʃʰaŋ5	同“昶”
㭍	tsʰiəʔ7	同“柒”
㭨	iɑ1	同“椰”
㰍	loŋ2	①窗上格木；窗戶。後作“櫳”。②同“櫳”。養禽獸的牢籠
㲋	tʃʰɑʔ7	一種像兎而比兔大的青色的獸
㳿	ɦi6	同“渫”，烝蔥
㵸	ɦiɑʔ8	①浸漬。②煮。③疏濬，疏通
㶚	po5	水名。《水經注》：水出藍田縣藍田谷，所謂多玉者也。通作“霸”
㷌	kuɛ1	“歸”的俗字
㸐	ʒœ̃2	同“燃”
㽱	tɕiɐɵ3	腹中絞痛
㽲	tɕiɐɵ3	同“㽱”
㾃	du2	駝背
㾐	li6	疫疾
㾞	ɦiʏ2	①病。②朽木的臭氣
㿗	dɛ2	隂病
䀮	huɔŋ1	目不明
䃰	tsʰɑʔ7	該字應讀[tsʰaʔ⁴]，因原書中不區分[aʔ][ɑʔ]：𥔣～（又作“礓䃰”，臺階）
䄰	iɑ1	讀書音：稷
䊧	pʰi5	放～
䊶	ɦi2	疑誤記，該字同“紖”，讀[ʤən³¹]
䍖	fu1	同“罦”
䍦	li2	羃～：頭巾，古代的一種面罩
䐇	miɪn3	～緊仔嘴。
䑳	lən2	①船前橫木。②船名
䔕	bu2	胸～頭
䕭	ziɛ̃2	～麻
䕸	tɕiəʔ7	同“秸”
䘏	siəʔ7	撫～
䘖	ɦy6	同“御”
䚗	tɕiɔŋ1	①擧角。②扛，擧
䝔	huœ̃1	狗～
䞟	pəʔ7	同“迫”
䟹	tsʰiaŋ5	疑爲“蹡”
䠙	pʰɔŋ1	據韻書，理論應讀[bɔŋ²²³]或[bɔŋ³¹²]：踉～（急行）
䢰	tʰiəʔ7	～～：跳躍的樣子。同“趯趯”
䣊	tɔŋ3	古地名
䪗	io1	讀書音：鞋
䭝	kuɛ5	食
䭾	du2	～媽媽：人馱著人
䰄	sɛ1	䯱～：多須貌
䱗	tsʰœ̃1	～鰷魚
一	iəʔ7	～簇堆：量詞。堆。[例]馬路浪聚仔一簇堆人弗知啥事體
丁	tiɪn1	～倒：方向相反；顛倒；反而
七	tsʰiəʔ7	搞～廿三｜～弗老牽（不成樣子）｜～子山（蘇州山名）
丈	ʤaŋ4	一～水退脫八尺：熱情急速下降
三	sæ̃1	弗來～：不行
三	sɛ1	理論應讀[sæ̃⁴⁴]
上	ʒaŋ6	文讀：皇～｜馬～
上	lɔŋ6	白讀：檯～。俗寫作“浪”
上	zɔŋ4	白讀：～當｜～一埭
下	ɦo4	白讀：樓底～
下	ɦo6	又音。《廣韻》：胡駕切
下	ɦio4	讀書音
不	pəʔ7	嘸～淘成：心中無數。[例]小人晩飯亦朆回來吃，白相得阿要嘸不淘成
丐	kɑʔ7	應讀[kaʔ⁴]，因作者未區分[aʔ][ɑʔ]。據《廣韻》：古達切。乞也。亦作丐。
丐	kɛ5	乞～
丑	tʃʰʏ3	小～
且	tsʰi3	文讀：而～
且	tsʰiɑ3	白讀：～得先做仔再説。～得，暫且
丕	pʰɛ1	①大。②遵奉，秉持。③乃。④姓
世	ʃʯ5	現～：今生，這一輩子；丟人，出醜
丘	tɕʰiʏ1	虎～寺：在蘇州城西北十里，有吳中第一名勝之譽。春秋晩期，吳王夫差葬其父闔閭於此。東晉時司徒王珣和司空王珉在此建宅，後捨宅爲寺，遂名虎丘寺。寺中的北宋古塔名雲岩塔，古樸雄奇，有“出城先見塔，入寺始登山”的特色
丙	piɪn3	天干的第三位
丞	ʤən2	～相
丟	tʏ1	～脫哉
兩	liaŋ4	“兩”的簡體字
並	biɪn6	又音
並	biɪn4	～排～：並排著
个	kəʔ7	同“個”“箇”
丫	o1	白讀：～頭
中	tʃoŋ1	～央
中	tʃoŋ5	必發必～
丰	foŋ1	①草木茂盛的楊紫。②容貌美好或豐滿的樣子
丱	kuæ̃5	①舊時兒童束髮如兩角之貌。②年幼
串	kuæ̃5	①穿。②習慣
串	tʃʰœ̃5	～通
丸	ɦuœ̃2	～藥
丹	tæ̃1	臥龍～
爲	iɑ1	讀音來源不明
主	tʃʯ3	～客：顧客
乂	ȵi6	①割草。刈的本字：～麥｜～草。②治理。③安定，平靜：～安。④才德出衆的人
乃	nɛ4	～末：①發語詞。在敘述一件事時，往往以“乃末”開頭，像“然後”“接著”“却說”等，有時只能相當“這下……”：乃末好（這下可好，反語）。②口頭禪。說話者一時說不下去時，往往以說“乃末”來搪塞，完全沒有意思，直到想出後面的話。[注]也可以說[næ]末，本字不明
乃	nɛ2	應讀陽上：～末
久	tɕiʏ3	日長世～：①平常的日子裏。②許多日子
么	iɐɵ1	同“幺”
義	tsʰo1	應爲“叉”
之	tʃʯ1	味～素：味精
之	tsɿ1	白讀：味～素
乍	zo6	～冷～熱
乎	ɦu2	不在～
乏	vɑʔ8	該字應讀[vaʔ²³]，因原書中不區分[aʔ][ɑʔ]
乏	vaʔ8	～味
乖	kuɑ1	白讀
乖	kuɛ1	文讀：～謬
乘	ʤən2	～風涼：納涼
乙	iəʔ7	天干的第二位
乜	mi6	誤讀，應讀[miɛ⁴⁴]：瞇眼斜視
九	tɕiʏ3	～斗～升葛命，湊成一石要生病：强調個人遭遇全由命中註定，自己努力是沒有用的
乞	tɕʰiəʔ7	～丐，卽叫花子
也	iɛ3	文讀
也	iɑ3	讀書音
乳	ʒʯ4	又音
乳	ʤʯ4	～腐
乾	dʑiɛ̃2	～宅：結婚時男方的家庭
乾	kœ̃1	～菜
乿	ʤʯ6	古同“治”
亂	lœ̃6	昏說～話：胡說八道。也可說“亂話三千”
了	liɐɵ4	～弗得：了不得，也可以說“了倣弗得”
予	ɦy2	同“余”，我
爭	tsaŋ1	白讀：～天奪地
爭	tsən1	文讀：“爭”的異體字
事	zɿ6	孛相家～：小孩玩具
二	ȵi6	白讀：～槍（公蟋蟀）｜～維碼｜阿～頭（①排行第二。②窮吃阿二頭：拼命豪吃豪飲，無所顧忌）
二	əɭ6	眞不～價：商家强調貨眞價實，拒絕還價
于	y1	《集韻》：邕俱切，音紆。廣大貌
云	ɦyən2	①說。②文言助詞
互	ŋu6	交～
互	ŋu4	理論應讀陽去
五	u3	文讀：～穀
五	ŋ̍4	白讀：～七（喪俗）｜～斗櫥｜～花肉｜～月端午｜～香豆｜～花六花
井	tsiɪn3	公～
亘	siɛ̃1	求宣，揚布。《洪武正韻》：息緣切
亘	ɦuœ̃2	同“桓”：烏～
亙	kən5	①時間或空間延續不斷。②窮盡。③姓
些	si1	稍～好一點
亞	o5	白讀。舊讀：～細～
亞	io3	讀書音：～州
亟	dʑiəʔ8	《集韻》：竭憶切
亟	tɕiəʔ7	緊急，急切：～待解決
亡	vɔŋ2	文讀：滅～｜～故
亢	kʰɔŋ5	不～不卑
交	kɐɵ1	白讀：～代｜～出去
交	tɕiɐɵ1	文讀：结～朋友
亥	ɦɛ4	地支第十二位
亥	ɦɛ6	又音
亦	ɦiəʔ8	副詞。又：～要面子，～要夾裏｜剛剛吃過飯，肚皮～餓哉｜早浪吃麵，中浪～是麵
亦	ɦaʔ8	白讀
亦	ɦiaʔ8	白讀：～實梗
亨	haŋ1	白讀：納～（怎麼樣；怎麼辦；怎麼啦），非本字，本字疑爲“若許”
亨	hən1	～通
享	ɕiaŋ3	～福
京	tɕiɪn1	～戲：京劇
亭	diɪn2	～子
亮	liaŋ6	①光線强：現在日長，七點半還蠻～勒｜蒙蒙～。②發光：點燈～哉｜切菜刀磨得～得唻｜～晶晶。③月～｜走～亮
亳	boʔ8	①古地名，約在今河南省商丘。②古國名，故城在今安徽亳州
亶	tæ̃3	①誠然，眞實，實在。②姓
亹	vi4	～～：①勤勉不倦貌。②行進貌。③委婉動聽。④微微
人	ȵiɪn2	白讀。《蘇州同音字彙1892》中的記音爲[ȵiən²²³]
人	ʒən2	文讀
什	ʒəʔ8	～貨
仁	ʒən2	文讀
仁	ȵiɪn2	白讀：杏～
仂	ləʔ8	①通“阞”，餘數。②～語：詞組
仃	tiɪn1	孤苦伶～
仄	tsɑʔ7	白讀：～聲
仄	tsəʔ7	文讀
仆	fu5	興～植僵
仇	ʤʏ2	①讎敵：～人。②深切的怨恨。③怨恨
仇	dʑiʏ2	～人
仉	tʃaŋ3	姓
今	tɕiɪn1	～朝
介	tɕiɑ5	文讀：～紹
仍	ʤən2	～舊
仔	tsɿ3	～細
仔	tsɿ1	～肩：擔負責任
仕	zɿ6	又音。《洪武正韻》：時吏切
仕	zɿ4	～途
他	tʰu1	今一般讀[tʰɑ⁴⁴]，可能屬於覆蓋層
他	tʰɑ1	文讀：其～
仗	tʃaŋ5	打～
仗	ʤaŋ4	仰～大力
仗	ʤaŋ6	又音
付	fu5	～銅鈿：付錢
仙	siɛ̃1	軋神～
仝	doŋ2	同“同”
