#漢字	音標	解釋
一	it7	
七	tɕʰit7	
丄	sɔŋ1	上山。
丈	tsʰɔŋ5	
上	sɔŋ5	上面。 上下
上	sɔŋ1	
上	sɔŋ5	
下	ha5	下面。 底下
下	ha1	
下	ha5	
世	sə3	
丗	sə3	
丘	kʰəu1	
業	niap7	
東	tuŋ1	
丠	kʰəu1	
兩	liɔŋ3	两个 斤两。
兩	liɔŋ1	
兩	liɔŋ3	
嚴	niam2	
中	tsuŋ1	中间。
主	tsu3	
丼	tɕiaŋ3	
義	ni5	
烏	vu1	
乖	kai1	
乞	kʰi3	
也	ia3	
習	ɕiəp7	
書	sə1	
買	mai1	
亂	lɔn5	
乳	lu3	
亂	lɔn5	
事	sə5	
二	ni5	
亏	kʰuei1	
五	ŋu3	
井	tɕiaŋ3	
亖	ɕi3	
亞	a3	
亞	a3	
交	kau1	
產	tsʰan3	
親	tɕʰin1	
倉	tsʰɔŋ1	
仙	ɕien1	
件	kʰien5	
任	iəm5	责任。
休	hiəu1	
會	fei5	开会 不会。
會	fei5	
會	vei5	
傷	sɔŋ1	
僞	ŋuei5	
伴	pʰɔn1	
位	vi5	
低	tie1	
住	tsʰu5	
余	iu2	
佛	fət7	
作	tsɔ3	
佳	ka1	
來	lei2	
例	li5	
供	kiuŋ1	供鸡。
侵	tɕʰiəm1	
便	pʰiɛn2	便宜。
俗	ɕiuk7	
修	ɕiəu1	
俻	pʰei5	
倉	tsʰɔŋ1	
個	kɔ3	个人 一个。
個	kɔ3	
個	kei3	
候	həu5	
借	tɕia3	
傾	kʰin3	
假	ka3	真假、放假讀音亦同。
偏	pʰien1	
停	tʰin2	
健	kʰien5	
偪	pit7	
偶	ŋəu3	
偷	tʰəu1	
傑	kʰiet7	
備	pʰei5	
傲	ŋau5	
傷	sɔŋ1	
傾	kʰin3	
僊	ɕien1	
像	tɕʰiɔŋ5	
僞	ŋuei5	
允	vin3	
元	nien2	
兄	fiaŋ1	
兄	fiuŋ1	
光	kɔŋ1	
兒	lə2	
兔	tʰu3	
入	iəp7	
全	tɕʰien2	
兩	liɔŋ3	兩個 斤兩。
兩	liɔŋ1	
兩	liɔŋ3	
八	pait7	
公	kuŋ1	
六	liuk7	
蘭	lan2	
共	kʰiuŋ5	共产党、共用读音亦同。
關	kan1	姓、关门读音亦同。
兵	pin1	
兼	kiam1	
寫	ɕia3	
軍	kin1	
農	nuŋ2	
冤	vien1	
冫	pin1	
冬	tuŋ1	
冰	pin1	
冲	tsʰuŋ1	
冷	liaŋ1	
准	tsun3	
凉	liɔŋ2	
凡	fam2	
鳳	fuŋ5	
凶	hiuŋ1	
凷	kʰuei3	
鑿	tsʰɔk7	
刁	tiau1	
分	fən1	
切	tɕʰiet7	
劉	liəu2	
創	tsʰɔŋ1	
別	pʰiet7	
利	li5	
刮	kɔit7	
刴	tɔ3	
制	tsɿ3	
刻	kʰək7	
剁	tɔ3	
削	ɕiɔk7	
剝	pɔk7	
剪	tɕien3	
割	kɔit7	
創	tsʰɔŋ1	
劈	pʰiak7	
劉	liəu2	
力	lit7	
勸	kʰien3	
辦	pʰan5	办法、办公室读音亦同。
劣	liet7	
動	tʰuŋ1	
助	tsʰu5	
勁	kin3	
勁	kin3	
動	tʰuŋ1	
勤	kʰin2	
勸	kʰien3	
包	pau1	
化	fa3	
北	pək7	
匠	ɕiɔŋ5	
匪	fi3	
匹	pʰit7	
區	kʰiu1	
區	kʰiu1	
十	səp7	
千	tɕʰien1	
升	səŋ1	
午	ŋu3	
半	pɔn3	
華	fa1	
協	hiap7	
協	hiap7	
單	tan1	
賣	mai5	
南	nam2	
卤	ɕi1	
卤	ɕie1	
卥	ɕi1	
卥	ɕie1	
衛	vei5	
卯	mau3	
卵	lɔn3	
厲	li5	
厚	həu1	
厲	li5	
縣	fien2	
叉	tsʰa1	
及	kʰiəp7	及格。
友	iəu3	
雙	sɔŋ1	
发	fait7	
叔	suk7	
受	səu5	
叚	ka3	真假、放假读音亦同。
叛	pʰɔn5	
口	həu3	白读。 文读
口	həu3	
口	kʰəu3	
叫	kiau3	
叶	hiap7	
各	kɔk7	
合	hɔip7	合作。
名	miaŋ2	白读。 文读
名	miaŋ2	
名	min2	
后	həu5	
吓	hak7	
吞	tʰən1	
吠	pei5	
含	hɔm2	
吳	ŋu2	
吹	tsʰuei1	
呂	liu3	
周	tsəu1	
味	vi5	
命	miaŋ5	白读。 文读
命	miaŋ5	
命	min5	
和	fɔ2	和气。
咸	ham2	
哀	ɔi1	
品	pʰiən3	
響	hiɔŋ3	
哥	kɔ1	
唱	tsʰɔŋ3	
問	mən5	白读。 文读
問	mən5	
問	vən5	
善	sən5	
喊	ham3	
單	tan1	
器	kʰi3	
嚇	hak7	
嚴	niam2	
四	ɕi3	
回	fei2	
团	tʰɔn2	
困	kʰun3	
國	kək7	
國	kək7	
團	tʰɔn2	
圜	vien2	
土	tʰu3	
在	tsʰai1	
地	tʰi5	
坐	tsʰɔ1	
坑	kʰaŋ1	
块	kʰuei3	
坣	tʰɔŋ2	
坼	tsʰak7	
垕	həu1	
垦	kʰən3	
埋	mai2	
域	iuk7	
基	ki1	
埿	nie2	
堂	tʰɔŋ2	
堆	tuei1	
堖	nau3	
堦	kai1	
塊	kʰuei3	
塔	tʰaip7	
墓	mu3	
牆	tɕʰiɔŋ2	
墨	mək7	
墬	tʰi5	
墻	tɕʰiɔŋ2	
墾	kʰən3	
壁	piak7	
壄	ia3	
壄	ia1	
壞	fai5	
壯	tsɔŋ3	
壯	tsɔŋ3	
聲	saŋ1	白读。 文读
聲	saŋ1	
聲	səŋ1	
備	pʰei5	
外	ŋɔi5	外面、外公读音亦同。
多	tɔ1	
夜	ia5	
天	tʰien1	
太	tʰai3	
夫	fu1	
失	sət7	
頭	tʰəu2	
奪	tʰɔit7	
奎	kʰuei2	
奪	tʰɔit7	
女	nie3	
女	niu3	
婦	fəu5	
妹	mei3	
姐	tɕia3	
姓	ɕiaŋ3	
姜	kiɔŋ1	
姦	kan1	
娘	niɔŋ2	
婆	pʰɔ2	
婦	fəu5	
媆	nun5	
嫁	ka3	
嫌	hiam2	
嫩	nun5	
嬾	lan1	
字	tsʰə5	
孟	məŋ5	
季	ki3	
學	hɔk7	
學	hɔk7	
孼	niet7	
孽	niet7	
安	ɔn1	
完	vɔn2	
宗	tsuŋ1	
官	kuɔn1	
定	tʰin5	
實	sət7	
客	kʰak7	
害	hɔi5	
家	ka1	
容	iuŋ2	
寬	kʰuɔn1	
賓	pin1	
寄	ki3	
密	mit7	
寒	hɔn2	
寞	mok7	
察	tsʰait7	
實	sət7	
寨	tsʰai5	
寫	ɕia3	
寬	kʰuɔn1	
寴	tɕʰin1	
尋	tɕʰiəm2	
封	fuŋ1	
射	sa5	
尊	tsun1	
尋	tɕʰiəm2	
小	ɕiau3	
尖	tɕiam1	
尺	tsʰak7	
尽	tɕʰin5	
尾	mei1	
局	kʰiuk7	
層	tsʰəŋ2	
屋	vuk7	
屎	sə3	
展	tsən3	
層	tsʰəŋ2	
山	san1	
歲	ɕie3	
岔	tsʰa1	
岸	ŋɔn5	
峕	sɿ2	
嵠	kʰie1	
嵾	səm1	人参。
嶺	liaŋ1	
左	tsɔ3	
己	ki3	
帥	sai3	
帋	tsɿ3	
帳	tsɔŋ3	
帒	tʰɔi5	
帖	tʰiap7	
帞	mɔk7	
帥	sai3	
帶	tai3	
帬	kʰin2	
席	ɕit7	主席 席子。
席	ɕit7	
席	ɕiak7	
席	tɕʰit7	
席	tɕʰiak7	
幫	pɔŋ1	
帳	tsɔŋ3	
帶	tai3	
常	sɔŋ2	
幕	mu5	
幫	pɔŋ1	
平	pʰiaŋ2	白读。 文读
平	pʰiaŋ2	
平	pʰin2	
年	nien2	
幹	kɔn3	干部。
幻	fan5	
幼	iəu3	
幾	ki3	
應	in3	应当。
店	tiam3	
度	tʰu5	
座	tsʰɔ5	
廚	tsʰu2	
廠	tsʰɔŋ3	
廣	kɔŋ3	
廧	tɕʰiɔŋ2	
建	kien3	
開	kʰɔi1	
弌	it7	
弍	ni5	
弓	kiuŋ1	
弟	tʰie1	
張	tsɔŋ1	
彎	van1	
弱	niɔk7	
張	tsɔŋ1	
強	kʰiɔŋ2	
强	kʰiɔŋ2	
彎	van1	
歸	kuei1	
形	hin2	
彭	pʰaŋ2	
影	iaŋ3	
役	vit7	
往	vɔŋ3	
待	tʰɔi5	
律	lit7	
徐	ɕiu2	
得	tək7	
心	ɕiəm1	
忍	nin1	
忙	mɔŋ2	
快	kʰai3	
念	niam5	
忽	fət7	
怕	pʰa3	
急	kiəp7	
怪	kai3	
恐	kʰiuŋ3	
恠	kai3	
恨	hən5	
恩	ən1	
惱	nau3	
懸	fien2	
悲	pei1	
情	tɕʰin2	
惜	ɕit7	
惠	fei5	
惡	ɔk7	
慘	tsʰam3	
慣	kan3	
惰	tʰɔ5	
惱	nau3	
惹	nia3	
愁	tsʰəu2	
愛	ɔi3	
感	kɔm3	
慘	tsʰam3	
慢	man5	
慣	kan3	
懂	tuŋ3	
應	in3	应当。
懶	lan1	
懶	lan1	
懸	fien2	
懽	fɔn1	
戲	hi3	
成	saŋ2	舞成、成三读音亦同。 成功
成	saŋ2	
成	səŋ2	
成	tsʰaŋ2	
成	tsʰəŋ2	
戰	tsən3	
戰	tsən3	
戲	hi3	
戴	tai3	
戶	fu5	
戶	fu5	
戼	mau3	
房	fɔŋ2	
扁	pien3	
扇	sən3	
手	səu3	
扯	tsʰa3	
扶	pʰu2	
抓	tsa1	
折	tsət7	
披	pʰi1	
抽	tsʰəu1	
拈	niam1	
拏	na1	
拐	kai3	
拕	tʰɔ1	
拜	pai3	
攏	luŋ1	
揀	kan3	
括	kuɔit7	
拯	tsəŋ3	
拱	kiuŋ3	
拳	kʰien2	
挂	kai3	
揮	fi1	
挺	tʰin3	
捉	tsɔk7	
捋	lɔit7	
捏	niet7	
捺	nat7	
掌	tsɔŋ3	
排	pʰai2	
掛	ka3	
接	tɕiap7	
揀	kan3	
插	tsʰaip7	
換	vɔn5	
揩	kʰai1	
揮	fi1	
搜	səu1	
攤	tʰan1	
摘	tsak7	
摤	tɕʰiɔŋ3	
撆	pʰiet7	
撇	pʰiet7	
撜	tsəŋ3	
撦	tsʰa3	
操	tsʰau1	
擔	tam1	
攃	tsʰait7	
攏	luŋ1	
攤	tʰan1	
支	tsɿ1	
收	səu1	
改	kɔi3	
放	fɔŋ3	
敏	min3	
敓	tʰɔit7	
敗	pʰai5	
教	kau3	
敢	kɔm3	
敲	kʰau1	
敶	tsʰən2	
斃	pʰi5	
斜	tɕʰia2	
斤	kin1	
斧	pu3	
新	ɕin1	
方	fɔŋ1	
旗	kʰi2	
日	nit7	
舊	kʰəu5	
旱	hɔn1	
時	sɿ2	
旹	sɿ2	
昇	səŋ1	
昋	kuei3	
昌	tsʰɔŋ1	
明	miaŋ2	白读。 文读
明	miaŋ2	
明	min2	
昏	fən1	
易	i5	容易、姓读音亦同。
星	ɕiaŋ1	
春	tsʰun1	
是	hei5	
是	hɿ5	
是	sei5	
是	sɿ5	
晝	tsəu3	
時	sɿ2	
暈	vin1	
晝	tsəu3	
晴	tɕʰiaŋ2	
智	tsɿ3	
暈	vin1	
暖	nɔn1	
暗	ɔm3	
