#漢字	音標	解釋
□	tsɿ1	用力碾、压
□	tsʰɿ1	脚太肥，把鞋～烂了
□	li1	圪～：挠痒痒
□	ər1	丢，扔
□	tɕʰia1	双手拿起
□	ʂua1	撸，捋
□	ʂɑ1	形容人性格刚烈，做事霸道不让人
□	liᴇ1	卜～：多指小孩乱动
□	tio1	～空空：抽空
□	kʰuo1	专指打人
□	uo1	使弯曲
□	yo1	～/神～：形容人说话做事过分夸张
□	tɕʰiai1	擦洗
□	xuei1	傻
□	tʰau1	用拳头捶
□	liou1	讨好
□	liou1	təʔ2～：提，拿
□	liou1	圪～：弯，不直
□	tɕʰiou1	单肩挎或扛
□	tɕʰiou1	歪
□	tsəŋ1	欠
□	tsʰəŋ1	不承认自己有误而强行解释
□	ʐua2	调侃
□	ʐua2	～得我迟到了：害得我迟到了
□	ʐʅᴇ2	黏
□	liᴇ2	垂下来
□	luo2	动词，弄
□	zai2	牙～：指人面露难色或快要哭出来的样子
□	sau2	～里一眼：快速地看
□	nou2	形容女孩长得俊俏耐看
□	tsʰou2	偷看
□	tiou2	提，拿
□	tsʰæ̃2	厉害
□	ʂæ̃2	～～：蛾子
□	ɕi3	～～sɿ55 sɿ42：贬义词，形容人爱在背地说话，说话不大气
□	i3	把光线挡住
□	nu3	使劲
□	tʂʰua3	扒，掀开
□	tɕʰyᴇ3	关起来
□	pʰuo3	～命：把命搭上
□	tʂʰuo3	因摩擦而破损
□	sai3	形容人爱美或很得意
□	læ̃3	圪～：长棍状，形容人瘦高的样子
□	ʂuæ̃3	吃东西不用牙齿咬，而用牙龈咀嚼，多指老人与婴幼儿进食的动作
□	tsʰəŋ3	催促
□	tsʰəŋ3	用工具铲、刮
□	pʰiəŋ3	形容人吞吞吐吐、拖拖拉拉
□	tuəŋ3	～水：玩水
□	tuəŋ3	～乱子
□	lyəŋ3	量词，条状：一～肉
□	tɕʰyəŋ3	人感觉闷热，也可指食物做好后不及时食用，食物的余温导致其黏连或软烂
□	ɕyəŋ3	～住强制要求
□	tsɿ5	～东西：称东西
□	mi5	嫑～我：不要哄骗我
□	i5	刺眼：太阳把我眼～的
□	tɕʰy5	量词，长条状：把布扯成一～一～
□	tʂʰua5	快
□	ʂua5	形容整齐
□	tʰɑ5	（东西）掉了
□	tsɑ5	生气，发火
□	tsɑ5	猛踢，猛踹
□	tsʰɑ5	蹭
□	kɑ5	跑
□	kɑ5	～烟，～气：冒烟，冒气
□	iɑ5	甩
□	ʐʅᴇ5	晚辈更亲近某个长辈
□	tiᴇ5	硌
□	tɕʰyᴇ5	～窑：修窑
□	ɕyᴇ5	把不想要的部分挑拣剩下
□	lio5	丢，扔
□	tsai5	菜园子里的水流出来了，赶紧～住
□	xai5	加水和开
□	ʐuai5	～～：形容人咀嚼食物的样子
□	ʐei5	表示惊讶的语气词
□	pʰau5	（物体）滚走，掉落
□	kou5	卜～：受凉打嗝儿
□	tæ̃5	支起来
□	læ̃5	卜～：拌，绊
□	tsæ̃5	～眼：挑选
