#漢字	音標	解釋
㐬	lei2	
㐺	tsoŋ1	～牲：畜生
㐺	tsoŋ5a	衆本字
㒋	sɿ1	同厮
㒓	tʰɑʔ7	
㓂	kʰei5b	
㔭	zɿ2	
㖁	liŋ6	俗吝字
㙻	dzɤ2	俗廛字
㚶	zɿ6	姒古作㚶
㝛	siəɯ5a	星～
㝛	soʔ7	宿本字
㠯	iᶽ3	古文以字
㡌	maɤ6	
㢆	dzɤ2	同廛
㣺	siŋ1	
㤀	maᵑ6	～記
㤅	ai5a	小篆愛字
㦍	ŋoʔ8	愕本字
㧖	əʔ7	
㧱	no2	俗拏字
㩗	ɦiᶽ2	俗攜字
㩦	ɦiᶽ2	俗攜字
㬎	ɕiɪ3	
㬪	dɪʔ8	同疉
㭒	zɿ6	
㮍	tsiɪ1	
㮛	zɿ2	
㮣	kai5a	
㯶	tsoŋ1	俗椶字
㱿	kʰoʔ7	
㳽	miᶽ2	俗瀰字
㴐	miɪ6	
㴑	səɯ5a	
㴝	liᶽ2	
㵎	tɕiɪ5a	
㵎	kɛ5a	
㹮	mɑʔ8	
䀚	ŋaᵑ2	
䁦	tsʰiᶽ5b	
䇘	ɦu6	
䊞	təʔ7	黏
䏌	tɕʰiɪʔ7	
䐥	oŋ5a	～爛
䒳	təɯ3	䒳字原从朶作
䓻	kʰei5b	
䔐	tsiɪ1	
䕨	dəŋ2	與藤同
䘏	ɕioʔ7	俗卹字
䘙	ɦuai6	
䛼	huai3	
䝔	huɤ1	
䞁	iɪ5a	
䡩	tsəŋ3	
䣑	dzɤ2	
䥣	zoʔ8	
䥫	tʰɪʔ7	鐵古作䥫
䨆	pɪʔ7	同鷩
䨖	tsiᶽ5a	同霽
䬙	ɦiaɤ2	飄～
䭯	bəʔ8	同馞
䮁	biɪ2	俗騈字
䳗	ŋəɯ2	
䳘	ŋəɯ2	
䵞	dʑiŋ2	
䵷	o1	古文蛙字
䵹	tsɿ1	
䶵	dzɿ2	同篪
一	ɪʔ7	
丁	tiŋ1	
七	tsʰɪʔ7	
丄	zaᵑ6	上，古作丄
丅	ɦʰo6	古文下字
万	vɛ6	同萬
万	moʔ8	～俟，複姓
丈	dzaᵑ6	
三	sɛ1	
上	zaᵑ6	
上	ȵiaᵑ6	（口）檯～，床～
下	ɦʰo6	
不	pəʔ7	～鏽鋼，尿～溼
