#漢字	音標	解釋
□	tʂʰʅ1	踩到
□	tʂa1	张开：～开
□	kʰuei3	跪
一	tʂʰai1	
一	ʂɑŋ3	
一	pa5	
一	kon5	
一	ʂɑŋ5	
一	io7	
丁	tin1	
七	tɕʰi7	
万	uan6	
丈	tʂʰɑŋ6	
三	san1	
上	ʂɑŋ6	
下	xa3	
下	xa5	
下	ɕia5	～降
不	pu7	
与	ʯ2	给～
丐	kai5	
丑	tʂʰəu3	
專	tʂʯan1	
且	tɕʰie3	
丕	pʰi3	
世	ʂʅ5	
丘	tɕʰiəu1	
丙	pin3	
業	ȵie7	
叢	tsʰoŋ2	
東	toŋ1	
絲	sɿ1	
丞	ʂən2	
丟	tiəu1	
兩	liɑŋ3	
嚴	iɛn2	
並	pin5	
喪	sɑŋ5	
个	ko5	
丫	ia1	～头
中	tʂʯoŋ1	
丰	foŋ1	
串	tiɑu5	
串	tʂʰʯan5	
臨	lin2	
丸	ʯan2	
丹	tan1	
爲	uei2	
主	tʂʯ3	
丽	li6	
舉	tʂʯ3	
乃	lai3	
久	tɕiəu3	
義	ȵi6	
之	tʂʅ1	
烏	u1	
乍	tʂa5	
乎	xu1	
乏	fa6	
樂	lo7	快～
樂	io7	
喬	tɕʰiɑu2	
乖	kuai1	
乘	tʂʰən1	
乙	i7	
九	tɕiəu3	
也	ie3	
也	ɕiɛn3	
習	ɕi7	
鄉	siɑŋ1	
書	ʂʯ1	
買	mai3	
亂	lon6	
乳	ʯ3	
乾	tɕʰiɛn2	
了	liɑu3	～结
爭	tsən1	
事	sɿ6	
二	ɚ6	
于	ʯ2	
虧	kʰuei1	
雲	ʯən2	
互	xu6	
五	u3	
井	tɕin3	
亞	ia3	
些	ɕie2	
亡	uɑŋ2	
交	tɕiɑu1	
亥	xai6	
亦	i2	
產	tʂʰan3	
亨	xən1	
畝	mo3	
享	siɑŋ3	
京	tɕin1	
亭	tʰin2	
亮	liɑŋ6	
親	tɕʰin1	～人
親	tɕʰin5	～家
人	sən1	
人	ʐən2	
億	i5	
什	ʂʅ6	～物
仁	ʐən2	
僅	tɕin3	
仆	pʰu7	～人
仇	tʂʰəu2	
仇	tɕʰiəu2	姓
今	tɕin1	
介	tɕie5	
仍	ʯən1	
从	tsʰoŋ2	
仑	lən2	
倉	tsʰɑŋ1	
仕	sɿ6	
仗	tʂɑŋ5	
付	fu5	
仙	ɕiɛn1	
代	tʰai5	
令	lin6	
以	i3	
儀	i2	
仰	ȵiɑŋ3	
仲	tʂʰʯoŋ6	
件	tɕʰiɛn6	
價	tɕia5	
任	tan1	
任	ʐən2	姓
任	ʐən6	责～
份	fən6	
仿	fɑŋ3	
企	tɕʰi5	
企	kai5	
伊	i1	
伍	u3	
伏	fu7	
伐	fa7	
休	ɕiəu1	
衆	tʂʯoŋ5	
優	iəu1	
伙	xo3	
會	kʰuai3	～计
會	xuei6	
傘	san3	
偉	uei3	
傳	tʂʰʯan2	～达
傳	tʂʯan5	～记
伢	ŋa2	
傷	ʂɑŋ1	
倫	lən2	
僞	uei5	
伯	pe7	
估	ku3	～计
伴	pʰon6	
伶	lin2	
伸	ʂən1	
伺	tsʰɿ5	
似	sɿ6	
佃	tʰiɛn2	
但	tan5	
位	uei6	
低	ti1	
住	tʂʰʯ6	
佐	tso3	
體	tʰi3	
佔	tʂan5	
何	xo2	
佘	ʂe2	
余	ʯ2	
佛	fo7	
作	tso7	
你	n̩3	
佩	pʰei5	
佳	tɕia1	
使	ʂʅ3	
侈	tʂʰʅ2	
侉	kʰua3	
例	li6	
侍	tsʰɿ5	
供	koŋ5	
依	i1	
僥	tɕiɑu3	
偵	tʂən1	
側	tse7	侧卧：～到困
側	tsʰe7	
僑	tɕʰiɑu2	
儂	loŋ2	
侮	u3	
侯	xəu2	
侵	tɕʰin1	
便	pʰiɛn2	～宜
便	pʰiɛn6	方～
促	tsʰəu5	
俄	ŋo2	
俊	tsən5	
俏	tɕʰiɑu5	
俗	səu7	
俘	fu1	
保	pɑu3	
俟	sɿ6	
信	ɕin5	
儼	iɛn2	
儉	tɕiɛn3	
修	ɕiəu1	
俯	fu3	
俱	tʂʯ1	
俸	fəŋ6	
倍	pʰei6	
倒	tɑu3	打～
倒	tɑu5	～水
倔	tʂʯe5	
倘	tʰɑŋ3	
候	xəu6	
倚	i3	
借	tɕie5	
倡	tʂʰɑŋ5	
倪	ȵi2	
債	tʂai5	
值	tʂʅ7	
假	tɕia3	
偏	pʰiɛn1	
做	fɑŋ3	
做	tso5	
停	tʰin2	
健	tɕiɛn5	
偶	ŋəu3	
偷	tʰəu1	
償	ʂɑŋ3	
傀	kʰuei5	
傅	fu5	
儲	tʂʰʯ2	
催	tsʰei1	
傲	ŋɑu5	
傻	ʂa3	
像	tɕia1	
像	siɑŋ6	
僖	ɕi5	
僧	sən1	
僵	tɕiɑŋ1	
僻	pʰi3	
儒	ʯ2	
儡	lei3	
兒	ɚ2	
允	ʯən3	
元	ʯan2	
兄	ɕioŋ1	
充	tʂʰʯoŋ1	
兆	ʂɑu6	
先	ɕiɛn1	
光	kuɑŋ1	
克	kʰe7	
免	miɛn3	
兌	tei5	
兔	tʰəu5	
黨	tɑŋ3	
兜	təu1	
全	tɕʰiɛn2	
八	pa7	
公	koŋ1	
六	ləu7	
蘭	lan2	
共	kʰoŋ6	
關	kuan1	
興	ɕin1	～旺
興	ɕin5	
兵	pin1	
其	tɕʰi2	
具	tʂʯ5	
典	tiɛn3	
兹	tsɿ1	
養	iɑŋ3	
兼	tɕiɛn1	
獸	ʂəu6	
冀	tɕi5	
內	lei6	
岡	kɑŋ1	
冉	ʯan3	
冊	tsʰe7	
再	tsai5	
冒	mɑu5	
冗	ioŋ2	
寫	ɕie3	
軍	tʂʯən1	
農	loŋ2	
冠	kon1	
冠	kon5	～军
冢	tʂʯoŋ3	
冤	ʯan1	
冬	toŋ1	
馮	foŋ2	
冰	pin1	
冲	tʂʰʯoŋ1	
决	tʂʯe3	
况	kʰuɑŋ5	
冷	lən3	
凍	toŋ5	
淨	tɕʰin6	
準	tʂʯən3	
凉	liɑŋ2	
凌	lin2	
減	tɕiɛn3	
湊	tsʰəu5	
凝	ȵi2	
几	tɕi3	
凡	fan2	
鳳	foŋ6	
凭	pʰin2	
凱	kʰai3	
凳	tən5	
凶	ɕioŋ1	
出	tʂʰai1	
出	tʂʰʯ7	
擊	tɕi7	
函	xan2	
鑿	tso6	
刀	tɑu1	
刁	tiɑu1	
分	fən1	
刈	i5	
刊	kʰan1	
刎	uən3	
刑	ɕin2	
划	xua2	～船
划	xua6	
列	lie7	
劉	liəu2	
則	tse7	
剛	kɑŋ1	
創	tʂʰʯɑŋ3	
初	tsʰəu1	
判	pan5	
刨	pʰɑu2	
利	li6	
刪	ʂan1	
别	pʰie6	
刮	kua7	
到	tɑu5	
制	tʂʅ5	
刷	ʂʯa7	
券	tʂʯan5	
刺	tsʰɿ6	
刻	xɑŋ2	
刻	kʰe7	
劊	kʰuai3	
剁	to5	
劑	tɕi5	
削	ɕio7	
前	tɕʰiɛn2	
剮	kʰua3	
劍	tɕiɛn5	
剔	tʰi1	～柴
剔	tʰi5	～头
剖	pʰo3	
剜	uan1	
剝	po7	
劇	tʂʯ5	
剩	ʂən6	
剪	tɕiɛn3	
副	fu5	
割	ko7	
剿	tɕiɑu3	
劂	tʂʯe2	
劈	pʰi3	
力	li2	
力	pa5	
力	li7	
勸	tʂʰʯan5	
辦	pan6	
功	koŋ1	
加	tɕia1	
務	u6	
劣	lie7	
動	tʰoŋ6	
助	tsʰəu5	
努	ləu3	
劫	tɕie7	
勵	li6	
勁	tɕin5	
勞	lɑu2	
勢	ʂʅ5	
勃	po7	
勇	ioŋ3	
勉	miɛn3	
勒	le7	
勘	kʰan6	
募	mo6	
勤	tɕʰin2	
勳	ʂʯən1	
勾	kəu1	
勿	u6	
勻	ʯən2	
包	pɑu1	
化	xua5	
北	pe7	
匙	ʂʅ2	
匠	tɕʰiɑŋ6	
匡	kʰuɑŋ1	
匣	ɕia6	
匪	fei3	
匹	pʰi2	
區	tʂʰʯ1	
醫	i1	
匾	piɛn3	
十	ʂʅ6	
千	tɕʰiɛn1	
升	ʂən1	
午	u3	
半	pon5	
華	xua2	中～
協	ɕie6	
卑	pei1	
卒	tsəu7	
卓	tʂo7	
單	tan1	～独
單	uei3	
單	ʂan6	姓
賣	mai6	
南	lon2	
博	po7	
卜	pʰu2	～卦
卜	pʰu3	萝～
占	tʂan1	
盧	ləu2	
卦	kua5	
臥	uo7	
衛	uei6	
卯	mɑu3	
印	in5	
危	uei2	
即	tɕi5	
卻	tɕʰio3	
卵	lon3	
卷	tʂʯan3	
卷	tʂʯan5	试～
卸	ɕie6	
卿	tɕʰin1	
廳	tʰin1	
历	li7	
厲	li6	
壓	ia7	
厭	iɛn5	
廁	tsʰe2	
厘	li2	
厚	xəu6	
原	ʯan2	
厥	tʂʯe5	
廚	tʂʰʯ2	
厮	sɿ1	
去	tɕʰi5	
縣	ɕiɛn6	
参	tsʰən1	
参	sən1	
参	tsʰon1	
又	iəu6	
叉	tʂa1	
及	tɕi7	
友	iəu3	
雙	ʂʯɑŋ1	
反	fan3	
发	fa7	
叔	ʂəu7	
取	tɕʰi3	
受	ʂəu5	
變	piɛn5	
敘	ʂʯ5	
叛	pan5	
疊	tʂʰən1	
疊	tie7	
古	ku3	
句	tʂʯ5	
另	lin6	
叨	tɑu1	
叩	kʰəu5	
只	tʂʅ1	
只	tʂʅ2	
叫	kɑu5	～花子
叫	tɕiɑu5	
召	tʂɑu5	
可	kʰo3	
台	tʰai2	
史	ʂʅ3	
右	iəu6	
葉	ie7	
號	xɑu2	呼～
號	xɑu6	～数
司	sɿ1	～机
嘆	tʰan5	
吃	tɕʰi7	
各	ko7	
吆	iɑu1	
合	xo6	
吉	tɕi7	
同	tʰoŋ2	
名	min2	
后	xəu6	
吏	li6	
吐	tʰəu3	
向	siɑŋ5	
吕	ʯ3	
君	tʂʯən1	
吝	lin6	
吝	tɕʰio7	
吞	tʰən1	
吟	lin2	
吣	tɕʰin2	
否	fu3	
含	xan2	
听	tʰin5	
启	tɕʰi3	
吴	ɕi1	
吴	u2	
吵	tʂʰɑu3	
吸	ɕi7	
吹	tʂʰʯei1	
吻	uən3	
吼	xəu3	
呆	tai1	～子
呆	ŋai2	～板
呈	tʂʰən2	
告	kɑu5	
嘔	ŋəu3	
員	ʯan2	
周	tʂəu1	
味	uei6	
呼	xu1	
命	min6	
咂	tsa7	
和	xo2	
和	ʂɑŋ5	
咎	tɕiəu5	
咏	ʯən3	
咒	tʂəu5	
咨	tsɿ1	
咬	ŋɑu3	
咳	kʰe7	
咸	xan2	
咸	ɕiɛn2	
哀	ŋai1	
品	pʰin3	
哄	xoŋ3	
哈	xa1	
響	siɑŋ3	
啞	ŋa3	
噦	lo1	
哥	ko1	
哦	o1	
哪	la3	
哭	kʰu7	
哲	tʂe7	
唆	so1	
唐	tʰɑŋ2	
嘮	lɑu2	
喚	ŋon6	
售	ʂəu6	
唯	uei2	
唱	tʂʰɑŋ5	
啃	kʰən3	
啄	tʂo7	
商	ʂɑŋ1	
嗇	tɕʰio7	
嗇	se7	
啼	ti1	
善	ʂan6	
喉	xəu2	
喊	xan3	
喘	tʂʰʯan3	
喜	ɕi3	
喝	xo7	
喧	ɕiɛn1	
噴	pʰən1	
噴	pʰən5	～嚏
喻	ʯ6	
嗅	ɕiəu3	
嗓	sɑŋ3	
嗜	ʂʅ5	
嗣	tsʰɿ2	
嗤	tʂʰʅ1	～笑
嗯	n̩2	
嗵	tʰoŋ1	
嗽	səu5	
嘉	tɕia1	
噓	ʂʯ1	
嘞	lei5	
囑	tʂəu7	
嘴	tsei3	
嘹	liɑu3	
噎	ie7	
噘	tʂʯe5	
器	tɕʰi5	
嚇	xe7	
囂	ɕiɑu1	
嚷	ʐɑŋ3	
嚼	tɕʰio6	
囊	lɑŋ2	
囚	tɕʰiəu2	
四	sɿ5	
回	xuei2	
因	in1	
团	tʰon2	
囤	tʰən2	
園	ʯan2	
困	kʰuən5	
囱	tsʰoŋ2	
圍	uei2	
固	ku5	
國	kue7	
圖	tʰəu2	
圓	ʯan2	
圈	tʂʰʯan6	
土	tʰəu3	
聖	ʂən5	
圭	kuei1	
地	tʰi6	
場	tʂʰɑŋ2	打～
場	tʂʰɑŋ3	～面
址	tʂʅ3	
均	tʂʯən1	
坍	tʰan1	
坎	kʰan3	
壞	xuai6	
坐	tsʰo6	
坑	kʰən1	
塊	kʰuai3	
堅	tɕiɛn1	
塢	u1	
墳	fən2	
坡	pʰo1	
坤	kʰuən1	
坦	tʰan3	
坪	pʰin2	
坯	pʰei1	
坳	ŋɑu1	
垂	tʂʰʯei2	
壠	loŋ3	
型	ɕin2	
垒	lei3	
墾	kʰən3	
墊	tʰiɛn2	
垮	kʰua3	
埂	kən3	
埃	ŋai2	
埋	mai2	
城	tʂʰən2	
域	ʯ6	
埠	pʰu3	
埯	ŋon6	
培	pʰei2	
基	tɕi1	
堂	tʰɑŋ2	
堆	tei1	
堡	pɑu3	
堤	tʰi2	
堪	kʰan1	
堰	iɛn5	
堵	təu3	
塌	tʰa2	
塌	tʰa7	
塑	səu5	
塔	tʰa7	
塗	tʰəu2	
塘	tʰɑŋ2	
塞	se7	
塤	pa5	
填	tʰiɛn2	
境	tɕin5	
墓	mo6	
牆	tɕʰiɑŋ2	
墜	tʂʯei5	
增	tsən1	
墟	ʂʯ1	
墨	me7	
墩	tən3	
壁	pi7	
壕	xɑu2	
壤	ʐɑŋ3	
壩	pa5	
士	sɿ6	
壬	ʐən2	
壯	tʂʯɑŋ5	
聲	ʂən1	
殼	kʰo7	
壺	xu2	
處	tʂʰʯ3	
備	pi5	
复	fu2	
夏	ɕia5	
夏	ɕia6	
夕	ɕi7	
外	uai6	
多	to1	
夜	ie6	
够	kəu5	
大	ta5	
大	tai5	～夫
大	tʰai6	～小
天	tʰiɛn1	
太	tʰai5	
夫	fu1	
央	iɑŋ1	
夯	xɑŋ3	
失	ʂʅ7	
頭	tʰəu2	
夷	i2	
夾	ka2	
夾	tɕia7	
奪	to7	
奇	tɕʰi2	
奈	lai6	
奉	fəŋ6	
奮	fən5	
奎	kʰuei2	
奏	tsʰəu5	
契	tɕʰi5	～约
奔	pən1	
獎	tɕiɑŋ3	
套	tʰɑu5	
奠	tiɛn5	
奢	ʂe1	
奧	ŋɑu5	
女	ɳʯ3	
奴	ləu2	
奶	lai3	
奶	lai6	
奸	tɕiɛn1	
好	xɑu3	～坏
好	xɑu5	喜～
如	ʯ2	
妃	fei1	
妄	uɑŋ6	
妝	tʂʯɑŋ1	
婦	fu6	
媽	ma2	
妓	tɕi5	
妖	iɑu1	
妙	miɑu3	
妥	tʰo3	
妨	fɑŋ2	
妹	mei6	
妻	tɕʰi1	
妾	tɕie7	
姊	tsɿ3	
始	tʂʰʅ3	
姐	tɕie3	
姑	ku1	
姓	tsən1	
姓	ɕin5	
委	uei3	
姘	pʰin1	
姚	iɑu2	
姜	tɕiɑŋ1	
姨	i2	
姻	in1	
姿	tsɿ1	
威	uei1	
嬌	tɕiɑu1	
娘	ȵiɑŋ2	
娠	ʂən1	
娩	miɛn3	
娛	u1	
娶	tɕʰi3	
婆	pʰo2	
婚	xuən1	
嬰	in1	
嬸	ʂən3	
婿	ɕi5	
媒	mei2	
媚	mei6	
媳	ɕi7	
嫁	tɕia5	
嫂	sɑu3	
嫌	ɕiɛn2	
嫖	pʰiɑu2	
嫡	ti7	
嫩	lən6	
嬉	ɕi3	
孀	ʂʯɑŋ1	
子	tɕʰie2	
子	tsɿ3	
孔	kʰoŋ3	
孕	ʯən6	
字	tsʰɿ6	
存	tsʰən2	
孫	sən1	
孝	ɕiɑu5	
孟	moŋ6	
季	tɕi5	
孤	ku1	
學	ɕio6	
孩	xai2	
孵	pʰu2	
孵	fu2	
孽	ȵie7	
寧	ȵin2	
宅	tse7	
宇	ʯ3	
守	ʂəu3	
安	ŋon1	
宋	soŋ5	
完	ŋon2	
宏	xoŋ2	
宗	tsoŋ1	
官	kon1	
宙	tʂəu2	
定	tʰin6	
宛	uan3	
宜	ȵi2	
寶	pɑu3	
實	ʂʅ6	
寵	tʂʰʯoŋ3	
審	ʂən3	
客	kʰe7	
宣	ɕiɛn1	
室	ʂʅ7	
宦	xuan6	
宪	ɕiɛn5	
宮	koŋ1	
宰	tsai3	
害	xa6	
害	xai6	
宴	iɛn5	
宵	ɕiɑu1	
家	tɕia1	
容	ioŋ2	
寬	kʰon1	
賓	pin1	
宿	səu5	住～
寂	tɕi7	
寄	tɕi5	
寅	in2	
密	mi7	
寇	kʰəu5	
富	fu5	
寐	mei6	
寒	xan2	
寓	ʯ6	
寢	tɕʰin3	
寞	mo6	
察	tʂa2	
寡	kua3	
寥	liɑu2	
寨	tʂʰai6	
寸	tsʰən5	
對	tei5	～错
寺	kon5	
寺	sɿ6	
尋	ʂʯən2	
導	tɑu3	
壽	ʂəu6	
封	fəŋ1	
射	ʂe6	
將	tɕiɑŋ1	
將	tɕiɑŋ5	大～
尊	tsən1	
小	ɕiɑu3	
少	ʂɑu3	多～
少	ɕiɛn3	
少	ʂɑu5	～年
尔	ɚ3	
尖	tɕiɛn1	
尘	tʂʰən2	
尚	ʂɑŋ3	
尚	ʂɑŋ5	
嘗	ʂɑŋ2	
尤	iəu2	
尥	liɑu5	
堯	iɑu2	
尬	ka3	
就	tɕʰiəu6	
尷	kan1	
屍	ʂʅ1	
尹	in3	
尺	tʂʰʅ7	
尼	ȵi2	
尽	tɕʰin6	
尾	uei3	
尿	ȵiɑu6	
