#漢字	音標	解釋
㓾	tsʰɿ2	
㔶	kʊ̃3	
㖠	nɛ6	
㘃	ɻa3	
㞎	pa3	
㞞	sɔŋ2	
㨔	xã3	給
㨟	kɛ1	
㪕	tʂʰaʔ7	
㪬	tʂʰuaʔ8	
㫰	lã6	㫰衣裳
㴷	tʊ̃1	
㹕	xuɛ̃1	
㽹	fɛ̃5	
㾭	tɕiʊ5	㾭筋（抽筋）
䁃	piɔ1	看
䁭	piɔ1	看
䉬	fəi5	蘆䉬
䘆	ɕĩ1	𧑚䘆（蚯蚓）
䜺	tsʰɛ3	
䞁	ĩ5	比較長度
䟳	tsʰɿ1	滑動
䵑	ɻəŋ6	
䶠	kʰɛ̃2	
䶠	ŋɛ̃2	
一	iəʔ7	
丁	tiəŋ1	
七	tɕʰiəʔ7	
丈	tʂʰã6	
三	sɛ̃1	
上	ʂã6	
下	xa2	一下子
下	xa6	下來
下	ɕia6	下麵
不	pəʔ7	
丐	kɛ5	
丑	tʂʰɤɯ3	丑角
且	tɕʰiɛ3	
丕	pʰɨᶨ1	
世	sɿ5	
丘	tɕʰiʊ1	
丙	piəŋ3	
丞	tʂʰəŋ2	
丟	tiʊ1	
並	pʰiəŋ6	並且，並排
丫	ŋa1	丫頭
丫	ia1	丫鬟
中	tʂɔŋ1	中國
中	tʂɔŋ5	中風，中獎
丰	fɔŋ1	
串	tʂʰʊ̃5	
丸	ʊ̃2	
丹	tɛ̃1	
主	tʂʋ3	
乃	nɛ3	
久	tɕiʊ3	
么	iɔ1	
之	tsɿ1	
乎	xʋ1	
乏	fiaʔ8	
乒	pʰiəŋ1	
乓	pʰã1	
乖	kuɛ1	
乘	tʂʰəŋ2	
乙	iəʔ7	
乜	mia1	乜眼
乜	mia3	
九	tɕiʊ3	
乞	tɕʰiəʔ7	
也	ia3	
乳	lʋ3	
乳	ɻʋ3	
乾	kʊ̃1	乾淨，乾燥
乾	tɕʰĩ2	乾坤
亂	lʊ̃6	
了	liɔ3	
予	yᶨ3	
事	sɿ6	
二	ɚ6	
于	yᶨ2	姓氏
云	yəŋ2	
互	xʋ6	
五	ʋʋ3	
井	tɕiəŋ3	
些	ɕia1	
亞	ia5	
亡	ʋã2	
亢	kʰã5	
交	tɕiɔ1	交通
交	kɔ1	
亥	xɛ6	
亨	xəŋ1	
享	ɕiã3	
京	tɕiəŋ1	
亭	tʰiəŋ2	
亮	liã6	
亳	pʰaʔ8	
人	ɻəŋ2	
什	ʂəʔ8	什錦
仁	ɻəŋ2	
仄	tsəʔ7	
仇	tʂʰɤɯ2	仇恨
仇	tɕʰiʊ2	姓氏
今	kəŋ1	今朝（今天）
今	tɕiəŋ1	
介	kɛ5	
介	tɕiɛ5	
仍	ɻəŋ2	
仔	tsɿ3	
仕	tsʰɿ6	
仕	sɿ6	
他	tʰa1	
仗	tʂã5	打仗
仗	tʂʰã6	儀仗隊
付	fʋ5	
仙	ɕĩ1	
仝	tʰɔŋ2	
仞	ɻəŋ6	
仟	tɕʰĩ1	
代	tɛ5	代他，单用
代	tʰɛ6	代替
令	liəŋ6	
以	ɨᶨ3	
仰	ɲiã3	
仰	iã3	
仲	tʂʰɔŋ6	
仵	ʋʋ3	
件	tɕʰĩ6	
仸	iɔ3	
任	ɻəŋ2	
任	ɻəŋ6	
份	fəŋ6	
仿	fã3	
企	tɕʰɨᶨ3	
伊	ɨᶨ1	
伍	ʋʋ3	
伏	pʰʋ6	伏小鸡(孵蛋)
伏	fɔʔ8	埋伏
伐	fiaʔ8	
休	ɕiʊ1	
伕	fʋ1	
伙	xʊ3	
伢	ŋa2	
伯	pɔʔ7	
估	kʋ3	
伴	pʰʊ̃6	
伶	liəŋ2	
伸	ʂəŋ1	
伺	tsʰɿ5	
似	sɿ6	
伽	ka1	
佈	pʋ5	發佈
位	ʋəi6	
低	tɕɨᶨ1	
住	tʂʰʋ6	
佐	tsʊ3	
佑	iʊ6	
佔	tɕĩ5	
何	xʊ2	
佘	ʂa2	
余	yᶨ2	
佛	fəʔ8	
作	tsaʔ7	作爲
佝	kɤɯ1	
佟	tʰɔŋ2	
你	ni3	
佣	iɔŋ6	佣人
佩	pʰəi5	
佬	lɔ3	
佮	kʊʔ7	
佯	iã2	
佰	pɔʔ7	
佳	tɕia1	
併	piəŋ5	合併
佶	tɕʰiəʔ8	
佼	tɕiɔ3	
使	sɿ3	
侃	kʰʊ̃3	
侄	tʂʰiʔ8	
來	lɛ2	
侈	tsʰɿ3	
侉	kʰua3	
例	ɨᶨ6	
侍	sɿ6	
侏	tʂʋ1	
侖	ləŋ2	
供	kɔŋ5	
依	ɨᶨ1	
侮	ʋʋ3	
侯	xɤɯ2	
侵	tɕʰiəŋ1	
侶	lyᶨ3	
侷	tɕʰiɔʔ8	侷促
便	pʰəi2	便宜
便	pʰĩ2	便宜
便	pʰĩ6	方便
係	ɕɨᶨ6	關係
促	tsʰɔʔ7	
俄	ŋʊ2	
俅	tɕʰiʊ2	
俊	tɕyəŋ5	
俏	tɕʰiɔ5	
俐	ɨᶨ6	
俑	iɔŋ3	
俗	sɔʔ8	
俘	fʋ1	
保	pɔ3	
俞	yᶨ2	
俠	ɕiaʔ8	
信	ɕiəŋ5	
俬	sɿ1	
修	ɕiʊ1	
俯	fʋ3	
俱	tɕyᶨ5	
俳	pʰɛ2	
俸	fɔŋ6	
倆	liã3	伎倆
倈	lɛ2	
倉	tsʰã1	
個	kʊ5	
倌	kʊ̃1	
倍	pəi5	
們	məŋ2	
倒	tɔ3	跌倒
倒	tɔ5	倒茶
倖	ɕiəŋ6	
倘	tʰã3	
候	xɤɯ6	
倚	ɨᶨ3	
借	tɕia5	
倡	tʂʰã5	
