#漢字	音標	解釋
一	ieʔ7	
七	tɕʰieʔ7	
万	uã5	
三	sã1	
上	sã5	
下	xa2	白
下	ɕia2	文
不	pɤʔ7	
世	sɿ5	
業	ieʔ7	
東	tɘn1	
絲	sɿ1	
丟	tiɵ1	
兩	liã3	
嚴	ɪ̃2	
个	kʊ5	
中	tsuɘn1	
丰	fɘn1	
主	tsβ3	
舉	tɕyᶽ3	
義	iᶽ5	
烏	β1	
九	tɕiɵ3	
習	ɕieʔ7	
書	sβ1	
買	mæ3	
亂	lõ5	
爭	tsɘn1	
事	sɿ2	
二	æ5	
虧	kʰuei1	
雲	yɘn2	
五	β3	
井	tɕiɘn3	
交	tɕiɔ1	
產	tsʰã3	
亮	liã5	
親	tɕʰiɘn1	
人	ɹɘn2	
倉	tsʰã1	
付	fβ5	
件	tɕɪ̃2	
任	ɹɘn5	
休	ɕiɵ1	
優	iɵ1	
會	xuei2	
傘	sã3	
傳	tsʰõ2	
傳	tsõ5	
傷	sã1	
位	uei5	
低	tiᶽ1	
住	tsβ2	
余	yᶽ2	
佛	fɤʔ7	
作	tsɤʔ7	
使	sɿ3	
侄	tsɤʔ7	
側	tsʰɤʔ7	
便	pɪ̃5	
俊	tɕyɘn5	
修	ɕiɵ1	
借	tsei5	
假	tɕia3	
做	tsʊ5	
停	tʰiɘn2	
健	tɕɪ̃5	
偷	tʰiɵ1	
像	ɕiã5	
僧	sɘn1	
兒	æ2	
兄	ɕyɘn1	
充	tsʰuɘn1	
先	ɕɪ̃1	
光	kuã1	
克	kʰɤʔ7	
黨	tã3	
入	ɹuoʔ7	
全	tɕʰyɪ̃2	
八	paʔ7	
公	kuɘn1	
六	lɤʔ7	
蘭	lã2	
共	kuɘn5	
關	kuã1	
興	ɕiɘn5	
兵	piɘn1	
典	tɪ̃3	
寫	ɕiᶽ3	
軍	tɕyɘn1	
冤	yɪ̃1	
冬	tɘn1	
冰	piɘn1	
冲	tsʰuɘn1	
决	tɕyeʔ7	
冷	lɘn3	
凍	tɘn5	
準	tsuɘn3	
減	tɕɪ̃3	
湊	tɕʰiɵ5	
