#漢字	音標	解釋
□	suo1	旱地
□	tsʰə1	锅
□	kʰə1	节约
□	kuə1	漂亮
□	pʰai1	富
□	mai1	碎
□	ku2	蜷缩
□	ȵiu2	乖巧
□	ɕiu2	训斥
□	la2	丢
□	lə2	缝
□	mɛi2	被鬼逗
□	mai3	量词：一～人
□	tsʰɛi3	递
□	ȵiu5	腌制
□	kə5	锯的动作
□	pɛi5	现在
□	ŋao5	固执
□	kɑŋ5	冰、冷
□	ɕi6	炫耀
□	tu6	舂米
□	tɕiɛ6	摁
□	mai6	想
□	hai6	掉
□	sɛi6	嚼舌根
□	lɑŋ6	哄骗
□	tsɑŋ6	放
□	hɑŋ6	心疼
□	fəŋ6	激烈地争吵
一	i5	
七	tsʰɛi5	
万	uə6	
丈	tsu5	
三	suo1	
上	su5	～车
上	mia6	～头，本字不明
下	ha5	
丑	səŋ2	美～
丑	tsʰɿ3	
專	tsu1	
世	sɿ5	
業	ȵiɛ2	
東	təŋ1	
絲	sɿ1	
兩	lio5	
嚴	ȵiɛ2	
丫	a1	
中	tsəŋ1	
丰	fəŋ5	
臨	lin2	
丸	uai2	
丹	tɑŋ5	
爲	uɛi6	
主	tsɿ3	
丽	li3=	
舉	tɕi3	
久	tɕi3	
義	ȵi3	
乍	tsa5	
樂	jio2=	
乘	tsʰəŋ2=	
九	tɕi3	
也	jiɛ6	
習	ɕiɛ2=	
鄉	ɕiu1	
書	sɿ1	
買	mə5	
亂	lu6	
乳	ji1	
爭	tsə1	
事	sɿ6	
二	ə6	
亏	kʰuɛi1	
云	jin2	
五	ŋ̇5	
井	tɕi3	
交	tɕiəu1	
交	tɕiu5	交换
產	tsʰə5	
畝	məu5	
京	tɕin1	
亭	tin2	
亮	liu6	
親	tɕʰin1	
人	ȵin2	
億	i3	
仅	tɕin3	
仇	tɕʰiəu2	姓
仇	tsʰəu2=	
介	kai3	
倉	tsʰu1	
他	tu3	
仗	tsə5	
付	fu6	
仙	ɕi1	
令	lin3=	
以	ji5	
件	ti3	
价	tɕia5	
任	ȵin3	
份	pəŋ6	
伍	u1	
伏	fao6	～天
休	ɕiəu5	
众	tsɛi2	大～
伙	huo3	
會	kʰuai3	～计
會	fai6	开～
傘	su3	
偉	uɛi1	
傳	tsə5	
傷	su1	
