#漢字	音標	解釋
□	tɕy1	用手拧下来
□	ta1	爹
□	pia1	缝
□	pʰia1	满了
□	tɕʰia1	抱
□	pʰia3	张开
□	ua3	舀
□	sai3	扭
□	xuai3	个
□	lɤ3	碰
□	tʰəŋ3	傻
□	sa5	挑
□	tsau5	疲倦
□	tʂɤ5	照看
□	ȵiɔu5	犟
钁	tɕyəʔ7	
一	iəʔ7	
丁	tiẽ1	
七	tɕʰiəʔ7	
万	uaŋ5	
丈	tʂuɔ5	
三	saŋ1	
上	ʂuɔ5	
下	xa5-	
下	ɕia5=	
不	pəʔ7	
与	zʮ3	
丐	kai5	
丑	tsʰɔu3	
專	tʂuaŋ1	
且	tɕʰi3	
世	ʂʅ5	
丘	tɕʰiɔu1	
丙	piẽ3	
業	ȵiəʔ8	
叢	tʂʰuəŋ1	
東	tuəŋ1	
絲	sɿ1	
丞	tsʰəŋ1	
丟	tiɔu1	
兩	lia3	
兩	liuɔ3	
嚴	iaŋ1	
喪	ʂuɔ1	
喪	ʂuɔ5	
个	kɤ5	
丫	ia1	
中	tʂuəŋ1	
中	tʂuəŋ5	
串	tʂʰu5-	
串	tʂʰuaŋ5=	
臨	liẽ1	
丸	u1	
丹	taŋ1	
爲	uɛi1	
爲	uɛi5	
主	tʂɤu3	
丽	lɿ5	
舉	tsʮ3	
乃	nai3	
久	tɕiɔu3	
義	zɿ5	
之	tsɿ1	
烏	ɤu1	
乍	tsa5	
乎	xɤu1	
乏	xuʌʔ8	
樂	lʌʔ8	
樂	iʌʔ8	
喬	tɕʰiau1	
乖	kuai1	
乘	tsʰəŋ1	
乙	iəʔ7	
九	tɕiɔu3	
乞	tɕʰiəʔ7	
也	i3	
習	ɕiəʔ8	
鄉	ɕiuɔ1	
書	ʂɤu1	
買	mai3	
亂	lu5	
亂	luaŋ5=	
乳	ʐɤu3	
了	liau3	
爭	tsəŋ1	
事	sɿ5	
二	ər5	
于	zʮ1	
雲	yẽ1	
互	xɤu5	
五	uəʔ8	
井	tsɿ3	
亞	ia5	
些	ɕi1	
亡	uɔ1	
交	tɕiau1	
亥	xai5	
產	tsʰaŋ3	
亨	xəŋ1	
畝	mu3	
享	ɕiuɔ3	
京	tɕiẽ1	
亭	tʰiẽ1	
亮	liuɔ5	
