#漢字	音標	解釋
丁	tiŋ1a	
七	tɕʰiʔ8	
万	uã5	
万	man6	
丈	tsaŋ5	丈夫
丈	tsa6	丈夫：男人
丈	tiɔŋ6	丈夫
丈	tiɔ̃6	姑丈
三	sã1b	
上	tɕiŋ5	上面
上	siaŋ6	
下	he5	下降
下	ha6	上下
下	kɛ6	
不	puʔ8	
与	i2	与汝
丐	kai5	
丑	tsʰe3	丑时
專	tsuan1a	
且	tɕʰiã3	而且
世	si5	
丘	tɕʰiu1a	
丙	piŋ3	甲乙丙丁
丙	piã3	
業	ŋiɛʔ7	家业
叢	tsʰɔŋ2	
叢	tsʰəŋ2	
東	taŋ1a	东风
絲	si1a	丝线
丟	tiu1a	
兩	laŋ3	两性
兩	niɔ̃3	四两
嚴	nĩ2	
並	piŋ2	並且
喪	saŋ5	丧事
个	ko5	个体
个	ke5	一个人/个别
中	tsəŋ5	中意
中	taŋ1a	中间
中	tsəŋ1a	当中
丰	həŋ1b	
串	tsʰui5	串联
串	tsʰuã5	串门
丸	ian2	
丸	ĩ2	丸子
丹	tan1a	
爲	ui2	为人好
爲	ui5	为什么
主	tsu3	
丽	li3	高丽参
丽	le5	高丽参
丽	le6	美丽
久	kiu3	久远
義	i5	义气
烏	u1a	
烏	o1a	
乎	hu1a	
樂	lɔk8	快乐
乒	pʰin1a	
乖	kuai1b	
乘	tsʰəŋ2	乘法
乜	meʔ7	甚乜
九	kau3	
九	kɔ6	
乞	tɕʰiʔ7	乞讨
也	ia6	也是
習	ɕiʔ7	习惯
鄉	ɕiaŋ1a	乡镇
書	tsʰe1a	书信
買	me3	
亂	luan5	
乳	lu3	豆腐乳
乾	tɕian2	乾坤
了	liau3	了结
爭	tsəŋ1a	争论
爭	tsɛ̃1b	相争
事	si6	
于	u2	
虧	kʰui1b	
雲	in2	
雲	iən2	乌云
互	fu5	
五	ŋo6	
井	tse3	井井有条
井	tɕiã3	
亞	ia5	亚洲
亡	mɔŋ2	死亡
交	kau1a	
亥	hai6	
產	san3	妇产科
產	tsʰã3	
畝	me3	
享	ɕiaŋ3	享受
京	tɕiŋ1b	
亭	tiŋ2	凉亭
亮	liaŋ6	光亮
親	tsʰin1a	亲戚
親	tɕʰin1a	
親	tɕʰiŋ1a	亲母
人	lan2	一个人
億	iʔ7	亿万
什	tsʰaʔ7	什物
仄	tsɛʔ7	平仄
仇	tsʰe2	
介	kai5	
仍	ləŋ1b	仍旧
从	tsʰəŋ2	从容
从	tsəŋ1b	跟从
仑	lun2	
仔	a3	椅仔
仕	si6	
他	li1a	其他
他	tʰa1a	其他
付	fu5	付钱
仙	ɕian1a	
代	tua5	交代
代	te6	朝代
令	liŋ5	
仰	ŋiaŋ3	信仰
仰	iaŋ3	
件	tɕian5	
價	ke5	牌价
任	in5	
份	hun6	
仿	faŋ3	
伍	ŋo6	
伏	fu2	
伏	hɔk8	
伐	kʰaʔ8	大伐走
休	ɕiu1a	
衆	tʰɔŋ5	众多
衆	tsəŋ5	群众
優	iu1a	
伙	huɛ3	伙食
會	kuɛ5	会计
會	e6	会不会
會	hue6	开会
傘	suã3	
偉	ui3	伟大
傳	tsʰuan2	传达
傳	tuan6	自传
傷	ɕiaŋ1a	伤口
倫	lun2	
伯	peʔ8	大伯
伴	pua5	做伴
伴	pʰuã6	同伴
伸	sən1a	伸缩
伺	si5	伺机
位	ui5	座位
位	ui6	
低	te1a	低估
低	ke1a	
住	tsu6	靠不住
住	tɕʰia6	
佑	iu6	
體	tʰi3	体态
體	tʰe3	体态
何	ho2	姓何/无奈何
何	in5	
余	i2	姓余
佛	fuʔ7	佛法
作	tsoʔ7	作工
作	tsɔk7	工作
作	tsoʔ8	作坊
你	li3	
佣	iəŋ5	
佩	puɛ6	
佬	lo3	
佳	ke1a	佳音
佳	ke1a	佳节
使	sai3	使用
使	sai5	大使
侃	kʰan3	
侄	teʔ7	侄子
侈	tsʰi3	
例	li5	
例	le6	
侍	si6	侍从
供	kəŋ5	供给
供	kəŋ5	供养
偵	tsəŋ1a	
側	tsʰəʔ7	侧面
侯	hɔ2	公侯
侯	he2	姓
侵	tɕʰin1a	侵犯
便	pan2	便宜
便	pian5	方便
便	pʰiã5	方便
便	pã1a	便宜
係	he6	
促	tsʰuʔ7	促进
俊	tɕiən5	
俏	tsʰiau5	
俗	sueʔ7	真俗
俗	sɔk7	风俗
俗	soʔ8	真俗
俗	siɔk8	习俗
俘	fu2	
俠	ɕiaʔ7	
信	ɕin5	
儉	tɕĩ3	节俭
修	ɕiu1b	
俸	həŋ5	
倍	pʰuɛ5	翻倍
倒	to3	倒下
倔	kuʔ8	
倘	tʰaŋ3	倘使
候	ho5	候车
候	hau6	等候
倚	i3	倚靠
借	tsiu6	借钱
借	tsioʔ7	借米
倡	tsʰaŋ5	提倡
倩	tɕʰiã5	雇人
倭	o1a	倭寇
債	tsɛ5	讨债
債	tsai5	
傾	tɕʰiŋ1a	倾向
假	kɛ3	真假
假	ke3	假使
假	kɛ5	放假
偏	pʰian1a	
偏	pʰiã1a	
做	tso5	
停	tʰiŋ2	
健	tɕian5	健壮
偷	tʰɔ1a	偷安
偷	tʰɔ1b	
傅	fu5	师傅
傍	paŋ5	依山傍海
傢	ke1a	傢具
儲	tsʰu3	储备
催	tsʰui6	
催	tsʰui1a	
傲	ŋɔ3	傲气
傲	ŋau5	傲气
傻	sa3	傻瓜
像	tɕʰiŋ6	不像
像	ɕiaŋ6	录像
僚	liau2	
僧	səŋ1a	唐僧
僻	pʰiaʔ7	偏僻
僻	pʰiaʔ8	偏僻
儒	lu2	儒家
兒	li2	女儿
允	in3	允许
允	un3	
元	iã2	元旦
兄	ɕiã1a	兄弟
充	tsʰɔŋ1a	充当
兆	tsau6	
先	ɕian1a	
光	tsɔk7	
光	kuaŋ1a	光明
免	min3	
免	mĩ3	免职
兌	tue6	兑汇
兌	tui6	兑现
兔	tʰu5	
黨	taŋ3	党派
兜	tɔ1a	
兜	te1a	围兜
入	dziʔ7	
全	tɕian2	安全
八	peʔ7	
公	kəŋ1a	公事
六	laʔ7	
蘭	lan2	
蘭	lã2	兰花
共	kaŋ5	共一家
共	kɔŋ5	共产党
共	kəŋ5	共产党
關	kuan1a	关卡
關	kuã1b	关门
興	ɕiŋ5	高兴
興	hin1a	兴起
興	ɕiŋ1b	兴旺
兵	piŋ1a	
具	tɕi5	
典	tian3	
典	nian3	
養	iaŋ3	
兼	tɕĩ1b	兼职
獸	se5	
內	nue5	
岡	kaŋ1a	
冊	tsʰəʔ7	第二册
冊	tsʰeʔ7	书册
再	tsai5	
冗	iəŋ3	冗杂
冗	liŋ6	不紧
寫	ɕia3	
軍	tɕin1a	
軍	tɕiən1a	
農	nəŋ2	
冠	kuan1a	
冤	ian1a	冤枉
冤	iã1a	冤枉
冬	taŋ1b	冬菜
馮	həŋ2	姓冯
冰	piŋ1b	
冲	tsʰəŋ1a	冲上天
决	tɕiɛʔ7	决定
况	kʰuaŋ5	情况
冷	liŋ3	
冷	ləŋ3	
凍	təŋ5	
淨	tɛ̃5	净吃菜
凄	tɕʰi1a	凄切
凄	tɕʰĩ1a	凄惨
準	tsun3	
凉	liaŋ2	凉快
凉	niɔ̃2	凉伞
凋	tiau1a	
減	kã3	
湊	tsʰɔ5	凑钱
几	tɕi1a	几个
凡	fan2	
凡	fã2	凡人
鳳	həŋ5	凤凰
凭	pin2	凭借
凭	piŋ1b	凭据
凱	kʰai3	
凶	ɕiɔŋ6	凶器
凶	ɕiəŋ1a	
凸	tʰuʔ7	
出	tsuʔ7	
出	tsʰuʔ7	
擊	tɕiʔ8	打击
鑿	tsʰoʔ8	
鑿	tsʰɔk8	确凿
刀	to1b	
刁	tiau1a	刁难
分	hun1a	一分钱
分	pun1b	分散
切	tɕʰiɛʔ7	凄切
切	tseʔ8	切开
刊	kʰan1a	
刎	un3	
刑	ɕiŋ2	
划	hua5	划船
划	ua6	
劉	lɔ2	
劉	lau2	姓
剛	kaŋ1a	
創	tsʰɔŋ5	创办
初	tsʰu1a	
初	tsʰo1a	当初
初	tsʰe1a	年初
刪	san1a	
判	pʰan5	判案
判	pʰuan5	
刨	pʰau5	刨花
利	li6	
利	lɛ6	锋利
别	paʔ8	别人
刮	kuaʔ8	刮油漆
到	tɔ5	走到
到	kau5	到达
制	tsi5	
刷	suaʔ7	刷油漆
刺	tsʰi5	刺刀
刻	kʰəʔ7	用刀刻
劊	kui5	刽子手
劑	tsi1a	药剂
剃	tʰi5	剃头
削	ɕiaʔ7	削铅笔
削	ɕioʔ8	削皮
前	tsun2	前年
前	tsan2	前年
前	tsən2	前年
劍	tɕĩ5	
剝	pɔʔ7	剥皮
劇	tɕʰiʔ7	戏剧
剩	sən5	
剩	səŋ5	剩下
剪	tɕĩ3	剪刀
副	fu5	
割	kuaʔ7	割禾
剽	pʰiau2	
剿	tsɔ2	
剿	tɕiau3	剿匪
劈	pʰiʔ8	劈柴
力	liʔ7	
勸	tɕiã5	
辦	pan6	
辦	pã6	办理
加	ke1b	
務	u5	任务
劣	liɛʔ7	优劣
動	taŋ5	
動	təŋ5	动作
助	tsu5	
助	tsɔ6	
努	nu3	努力
劫	tɕiɛʔ7	
勵	li6	
勁	tɕin5	有劲
勞	lɔ2	劳动
勞	lau2	劳累
勢	si5	
勢	se5	势力
勃	puʔ7	
勇	iɔŋ3	
勉	min3	
勋	ɕiən1a	
募	mo6	
勤	tɕʰin2	
勤	tɕʰiən2	
勺	ɕiaʔ7	勺子
勼	kiu1a	
勾	ke1b	勾引
勿	muʔ7	
勻	in2	
勻	un2	
包	pau2	真包
包	pau1b	花苞
匆	tsʰəŋ1b	匆忙
化	hua5	变化
北	paʔ8	
匠	tɕʰiŋ6	木匠
匣	tsaʔ7	箱匣
匪	fe3	土匪
匹	pʰiʔ8	一匹布
區	tɕʰi1a	区域
匾	pian3	
十	tsaʔ7	十分
千	tsʰaŋ1a	一千
千	tɕian1b	
升	sən1a	一升米
升	səŋ1a	升级
卉	hui5	花卉
半	puã5	半斤
