#漢字	音標	解釋
□	na1	补丁
□	ka6	～菠萝，凤梨
□	sa3	摸
□	ȵa1	拿
□	mɛ2	歪的
□	mɛ6	扯～，歪的
□	nɔ2	拿
□	lɔ6	逛
□	pʰɐi1	猜
□	ɬɐi1	大声喊叫
□	ŋɐi1	乞求
□	nɔi3	累
□	lɔi1	爬
□	nei3	躲藏
□	lei1	粪～
□	ȵui1	戳
□	kʰau4	搅拌
□	tsau1	晾干
□	pɐu1	蹲
□	mɐu1	霉点
□	wɐu4	拟声词，狗吠声
□	kɐu6	块
□	pou1	了
□	mou3	婶婶
□	tʰiɛu2	倒出
□	niɛu3	枯萎
□	liɛu2	缠绕
□	liɛu6	玩耍
□	mɐm1	水
□	tɐm2	蘸取
□	tɐm2	恰巧碰到
□	tɐm3	垂下
□	tʰɐm3	哄
□	nɐm2	想
□	nɐm3	怀
□	nɐm6	潮湿的
□	lɐm3	搭建
□	lɐm6	搭建
□	kɐm6	按下
□	ŋɐm4	啰嗦
□	liɛm2	舔
□	liɛm3	半块
□	kiɛm6	压
□	mɐn3	一元
□	wɐn3	困住
□	tɐn6	颠簸
□	tʰɐn3	脱
□	lɐn3	念叨
□	ȵɐn3	抖
□	nən1	奶水
□	nən3	拿
□	nən6	转过来
□	ɬən3	锈
□	ən3	回应
□	miɛn4	被压扁的样子
□	tʰiɛn3	捣乱、耍赖
□	niɛn3	奶水
□	pin3	哪里
□	lin3	一连串
□	naŋ3	连着
□	laŋ3	毛衣
□	laŋ3	拉
□	kʰaŋ3	绊住
□	tsaŋ2	扯
□	ȵaŋ1	疤
□	ȵaŋ2	坚韧
□	ȵaŋ3	拔
□	aŋ1	锅
□	aŋ2	硌
□	aŋ3	再
□	nɔŋ6	裤裆
□	muŋ1	口感粉糯
□	nuŋ1	煮糊了
□	luŋ3	弯腰
□	ŋuŋ3	弯腰
□	tsʰuŋ3	碰到
□	uŋ1	埋起来
□	uŋ2	推
□	tiɛŋ1	啄
□	tiɛŋ4	怎样
□	tiɛŋ2	怎样
□	tɐp7	舀
□	tɐp9	打
□	tʰɐp7	对准、凑近
□	lɐp7	陷下去
□	ŋɐp7	说
□	ȵɐp7	搀扶
□	ɐp7	敷
□	niɛp8	瘪
□	liɛp9	嘴馋
□	kiɛp8	苦涩
□	iɛp9	挤
□	nat8	烫
□	kʰat8	碰到
□	tɐt7	放置
□	tʰɐt9	脱轨
□	nɐt9	怕
□	tsɐt7	瓶盖
□	tsɐt9	赊账
□	mət7	用手分开
□	fət9	甩
□	nət7	玩
□	kiɛt9	大喊
□	tsiɛt9	撕
□	tsʰiɛt9	喷射
□	iɛt8	铲
□	nit7	一点点
□	nut7	吻
□	tsʰut9	擦除
□	ut8	拨到一边
□	nak7	黏
□	nak9	踩
□	lak9	刺儿
□	kʰak7	绊住
□	ŋak7	欺骗
□	ak7	镯子
□	ŋɔk7	我们
□	niɛk7	你们
□	kʰiɛk7	他们
□	iɛk9	脏
□	nuk9	搓
□	luk7	条
□	luk7	滚
□	ȵuk7	别人
□	m6	婶婶
㿭	tsʰak7	
一	jɐt7	
丁	tən1	
七	tsʰɐt7	
万	man6	
三	ɬam1	
