#漢字	音標	解釋
□	tsa1	(调皮)
□	tɕʰia1	～起来：躲起来
□	kɔ1	～祸：指小孩之间闹别扭
□	sau1	tɕʰiau3～，生气
□	tɕʰiau1	门～了：门变形了
□	tɕʰiəu1	～里～怪：扭扭捏捏，与大大方方相对
□	man1	～开：睁开
□	tsʰən1	～紧：压紧
□	ȵin1	打～子：打摆子
□	sɛn1	～下：抖一下
□	ia2	(父亲)
□	tsʰo2	～起来：撑开了
□	tsʰei2	(喝醉酒走路时往前倾)
□	ŋau2	～一～：摇一摇
□	tɕʰiəu2	～不住哒：挺不住了
□	kʰuan2	(把碗、杯子等倒扣)
□	ȵia3	～舌头：吐舌头
□	so3	(说坏话)
□	mie3	～断：折断
□	tɕye3	～东西：蠢东西
□	ɕye3	(抽打)
□	pʰai3	(量词，一～：两臂张开的长度)
□	uai3	～来～去：晃来晃去
□	tɕʰiau3	～sau1，生气
□	tɕiəu3	～干：拧干水
□	min3	(将食物焯水)
□	yn3	(含在嘴里)
□	tsɿ6	～人：不讨人喜欢
□	ɕia6	～把我：借给我
□	pie6	(脾气倔)
□	ȵie6	(指非常节俭)
□	mai6	：一起使用，表示女孩或女婴儿
□	təu6	～钱：凑钱
□	tɕiəu6	(打交道)
□	kʰuan6	～坏哒：摔坏了
□	tʰən6	往后～～：往后挪
□	xa7	(全，都)
□	pʰia7	～稀：拉肚子
□	o7	～个：那个
□	tɕio7	摆架子
□	tɕʰiɛ7	(想念、思念)
□	iɛ7	(指小孩子顽皮)
□	xən7	(指蚊虫等突然大量飞起来)
一	ie7	
丁	tin1	
万	uan6	
丈	tsɔ6	
三	san1	
上	zɔ6	
下	xa6-	～头
不	pu7	
与	y7	
丐	kai6	
丑	tsʰəu3	
專	tɕyɛ1	
且	tɕʰie7	
世	sɿ7	
丘	tɕʰiəu1	
丙	pin3	
業	ie7	
叢	tsʰoŋ2	
東	tən1	
絲	sɿ1	
丞	tsʰən2	
丟	tiəu1	
