#漢字	音標	解釋
〇	leŋ4	
㑊	jek8	
㑳	tʃɐu3	
㓟	mɐi1	(白)削，又作劘字
㓟	pʰɐi1	削，又作𠜱字
㓤	kɐt7a	刺
㔆	tʃʰam5	刺、扎，與插對轉
㔹	lɐk8	
㕭	jau1	咿～，不認真，又作咿呦
㕮	fu2	
㕵	wɐu1	(語)擬聲詞，狗吠聲，又作汪字
㕵	kɔk7b	同國字
㖀	lɔt8	(語)走～～，魚貫而行
㖀	lɐt8	
㖭	lim1	(語)句末虛詞
㖭	tʰim1	
㖵	kɔt7b	
㖸	kʰœk7b	㖸（噱）頭，俗作謔頭
㗂	ɬɐŋ4	(語)古壯字，詞綴，毛～～，高～～
㗂	ʃaŋ2	
㗇	ha1	欺負，一說本字諕/謑
㗎	ka3	語氣詞，嘅啊的合音
㗑	pai3	
㗰	tʃʰʊŋ4	
㗱	tʃɛp7a	(語)吸奶聲
㗱	tʃɛp8	(語)咀嚼聲
㗱	tʃɐp8	
㗲	wak8	
㗾	hœ4	～㗾[hœ35]聲，滾～～，熱鬧貌
㗾	hœ2	㗾[hœ21]～聲，㗾[hœ21]～滾，熱鬧貌；完成補語，食～飯，或源自咗[tʃœ35]
㗾	hœ1	起鬨，本字噓
㘄	lɐŋ1	
㘆	tʰɔi2	語不正
㘈	ŋɛ4	(語)～㘈[ŋɛ55]，二胡，又作𡃀字
㘈	ŋɛ1	(語)㘈[ŋɛ21]～，二胡，又作𡃀字
㘈	ni6	無聞見
㘈	nek8	小兒有知
㘋	jin4	
㘗	kʰy1	
㘚	hɛm3	(白)
㘚	ham3	
㘝	nap7b	(語)搛，與揇對轉
㘝	nɛp7b	(語)搛，與拈對轉
㘝	nap8	
㙍	tɔ1	(又)
㙍	tʃui3	
㙓	kʷʰɐi4	
㙘	jiu1	
㙟	lɔŋ5	江、湖邊的地窪地
㙦	tʃʰɛ4	
㚻	kɐi1	
㛃	kit7b	
㛚	tʰʊŋ2	
㛹	pʰin4	
㜇	ɐi3	(語)心情煩悶，又作翳/悘字
㜇	wɐi3	
㜝	ŋɐm5	含怒貌
㜝	jim2	美
㜷	mɛ1	(白)母，屌那（你阿）～，詈語
㜷	mi4	
㜺	tʃan2	漂亮
㝓	hɐp7a	(文)
㝓	kʰɐp7a	(白)蓋，俗字扱
㝿	pɔ2	(又)
㝿	pɐi1	
㞎	pa2	(又)
㞎	pa4	(又)
㞎	pɛ2	㞎[pɛ21]～，屎
㞎	pɛ4	～㞎[pɛ35]，屎
㞓	hɐi1	女陰（即谿，山間河），俗字閪
㞗	kʰɐu4	
㞘	tʊk7a	容器底部，同䐁字
㞞	ɬʊŋ4	傻，本字倯
㞢	tʃi1	同之字
㞢	jɐu5	同有字
㟃	sɿ1	(老派)
㟃	ʃi1	
㟤	lʊk8	
㟼	ŋu4	
㠇	tʃɐu6	
㠓	mʊŋ4	
㠣	lek8	
㡿	tʃʰek7a	
㤿	jim1	㤿憸，愛挑剔
㥄	leŋ4	
㥮	tʃʰau2	(又)
㥮	tʃɐu3	
㦒	lɐi2	
㧀	kɐp8	
㧗	tsɿ2	(老派)
㧗	tʃi2	
㧤	tʃʰʊŋ3	
㧬	ʊŋ2	(語)推，本字擁
㧬	kʊŋ2	
㧸	pʰaŋ5	驅趕，又作抨/搒字
㧻	tʊk7a	戳、刺、捅，與捅對轉，同𧰵字
㧾	fɐt7a	
㨁	tʃai6	(語)投擲，俗字㩟
㨁	tʃi6	投；持
㨁	tʃek8	拄杖
㨂	tʊŋ2	打、擊；捅
㨃	tui2	捅
㨆	lɐm6	堆砌，與笠/拉/搚對轉
㨘	ʃaŋ2	拭擦；訓斥；打
㨢	nɐŋ3	連帶，又作褦字
㨤	kʷʰɛ3	(白)
㨤	kʷʰai5	撥拉，同擓字
㨥	mɐp8	(訓)用石擲、用棍打，古壯字𰓮
㨥	nap8	
㨮	tɐu1	掬，～啲水；對身體行使動作，～頭淋；用肢體打，～一腳
㨴	kʰin2	掀、揭，本字搴，與揭對轉
㩄	ɬai1	浪費，俗字嘥
㩆	tʃɐu6	
㩋	ɬʊk7a	擊；擊聲
㩋	ɬiu1	把
㩒	kɐm6	同撳字
㩙	ɬak7a	裂開，折斷
㩟	tʃai6	縫綴；<語>投擲，本字㨁
㩢	mat7b	拭也，俗字抹
㩧	pɔk7a	敲
㩮	hin1	同攑字
㩳	ɬʊŋ2	
㩺	pʰi1	器物邊緣破損，又作𤿎字
㩿	kʰɐk7a	(訓)㪐～，路不平或說話結巴，本字犖確/犖硞/犖埆/犖嶨/碌硞，與哽/鯁/骾對轉
㪐	lɐk7a	(訓)～㩿，路不平或說話結巴，本字犖確/犖硞/犖埆/犖嶨/碌硞，與掕對轉
㪒	ni4	(又)
㪒	ŋɐi4	
㪕	tʃʰœk7b	
㪗	tʰɐu2	休息，又作敨字
㫰	lɔŋ6	晾
㬊	wun5	
㬎	hin2	
㬚	tʃʰit7b	
㬟	mɐŋ4	(語)未曾的合音，方言字𱤜
㬟	fɐn1	
㬤	jɐp7a	(又)
㬤	kʰɐp7a	
㬹	tʃaŋ1	肘；腳跟；俗字踭
㭕	kʰy1	
㮇	tʰim2	
㮑	tʃʰɐp7a	(語)脆～～，非常脆
㮑	tʃʰap7b	
㮾	lɔŋ5	
㰀	lɐi4	
㰤	kɔ4	(語)打鼾聲，睡得～～聲，響～～
㰤	hɔ1	同呵字
㰤	kʰa3	張口息；大笑
㰵	tʃɐt7a	(又)
㰵	tʃœt7a	(語)吮吸；吻；又作嘬/欼/歠/啜字
㰵	tʃyt7a	
㱠	fu1	(文)
㱠	kʰu1	(白)
㱻	lɔ6	(又)
㱻	lɔ2	
㳄	jin4	
㳇	fu6	
㳘	tʃʰʊŋ1	
㳚	wɐt7a	
㴔	kʰɐp7a	
㵐	kʰyt7b	
