#漢字	音標	解釋
一	ia7	
丁	tɛ̃1	
七	tsʰa7	
丄	suŋ4	上山。
丅	xoɔ4	底下。
丈	tsʰuŋ6	
三	suŋ1	
上	suŋ6	上面。
下	xoɔ4	底下。
与	y4	给与。
丐	ka5	乞丐。
丑	tsʰoɔ3	
專	tsɔŋ1	
且	tsʰiɛ3	
丕	pʰi1	
世	siɛ5	
丗	siɛ5	
丘	kʰiɔ1	
丙	pɛ̃3	
業	ŋiɛ3	
叢	tsɔŋ2	
東	tã1	
絲	sei1	
丞	tsɯə2	
丠	kʰiɔ1	
丣	iu7	
兩	liɔŋ3	两个，几两几钱。
兩	liɔŋ4	
嚴	ŋɛ̃2	
並	piu5	
喪	suŋ5	丧失。
丩	kiɔ3	纠缠。
丫	oɔ1	丫頭。
中	tsã1	当中。
串	tsʰɔŋ5	
臨	lɯə2	
丸	yɛ̃2	肉丸。
丹	tuŋ1	
爲	uei2	作为。
主	tsy3	
丼	tsɛ̃3	
丽	li6	美丽。
舉	ky3	
乃	niɛ4	
久	kiɔ3	
義	ŋi4	
之	tsi1	
烏	u1	
乍	tsoɔ5	
乎	xu1	
乏	foɔ3	
樂	loɔ3	音乐。
喬	kiɔ2	
乖	kua1	
乘	sɯə2	
乘	sɯə2	
乙	i4	
九	kiɔ3	
乞	xi7	
也	ia4	也是。
習	sa3	
鄉	siɔŋ1	
書	sy1	
買	mua4	
亂	luŋ6	
乳	li4	
乾	kiɛ̃2	乾坤。
亂	luŋ6	
了	liu6	了结。
事	siɛ6	
二	ŋi6	
于	y1	
亏	kʰuæ̃1	
云	oɔ2	人云亦云。
互	u6	
五	ŋ̩4	
井	tsɛ̃3	
亖	sɿ5	
亞	ia1	
亞	ia1	
亡	mɔŋ2	
交	koɔ1	
亥	xai2	
亦	i4	
產	tsʰuŋ3	
亨	xiŋ1	
享	siɔŋ3	
京	kiɛ̃1	
亭	tɛ̃2	
亮	liɔŋ6	
亯	siɔŋ3	
親	tsʰa1	
人	ŋiɯə2	
億	i5	
什	sa3	什物。
仁	ŋiɯə2	
仅	kia3	
仇	tsəu2	姓。
今	ka1	
介	kyɛ5	
仍	iɯə2	
从	tsã2	跟从。
倉	tsʰuŋ1	
仕	sei6	
