#漢字	音標	解釋
□	kʰen1	时～，时候
□	kʰaŋ1	近～，现在
□	lai2	～ɕie，肮脏，不整洁
□	ten2	～钱，赚钱
□	iaŋ2	～个，怎么
□	nia3	和，在
□	ti3	近～，现在
□	pi3	～嘚，哪里
□	koŋ3	～人屋嘚，他们家里
□	tei5	这
□	tsei5	我～，我们
㪗	tʰɐɵ3	
一	ie5	
丁	ten1	
七	tɕʰie3	
万	ua5	
三	so1	
上	ɕye1	
下	xəɵ1	底～
下	ɕia2	下降
下	xəɵ5	
丑	tɕʰiəu3	
專	tɕye1	
且	tɕʰia3	
丕	pʰi1	
世	sɿ5	
丘	tɕʰiəu1	
叢	tsʰoŋ2	
東	toŋ1	
絲	sɿ1	
兩	lɯɵ1	
嚴	ie2	
中	tsoŋ1	当中
中	tsoŋ2	射中
丰	foŋ1	
串	tɕʰye5	
臨	len2	
丸	ye2	
爲	uei5	
主	tɕy3	
丽	li5	
舉	tɕy3	
久	tɕiəu3	
義	ni5	
之	tsɿ1	
樂	lo5	
乖	kuai1	
乙	ie5	
九	tɕiəu3	
也	ie3	
習	ɕie5	
鄉	ɕiaŋ1	
書	ɕy1	
買	ma1	
亂	lo5	
了	liau3	
爭	tsen1	
事	sa5	讲～，讲话
虧	kʰuei1	
雲	ioŋ2	
五	oŋ1	
井	tsei3	
亞	ia3	
些	ɕi1	
亡	uaŋ5	
交	tɕiau1	
享	ɕiaŋ3	
京	ken1	
亭	ten2	
亮	liaŋ5	
親	tsʰen1	
人	ni2	
什	sen3	
仁	ni2	
仇	tɕʰiəu5	
今	ken1	
介	kai5	
从	tsʰoŋ2	
仑	luen5	
倉	tsʰaŋ1	
仕	sɿ5	
仗	tsaŋ5	
付	fu5	
仙	ɕie1	
代	tai5	
令	len5	
以	i3	
儀	ni5	
仰	niaŋ3	
件	tɕie5	
價	kəɵ5	
份	foŋ5	
仿	faŋ3	
企	tɕʰi3	
伐	fa5	
休	ɕiəu1	
伙	xəɵ3	
偉	uei3	
傳	tɕʰye2	
傷	saŋ1	
倫	luen5	
僞	uei3	
估	ku3	
伴	po5	
伶	len2	
伸	ɕin1	
伺	sɿ5	
但	tan5	
位	uei5	
低	tei1	
住	tɕʰy5	
佐	tsəɵ5	
體	tʰi3	
何	xəɵ2	
佛	fo5	
佛	fu5	
作	tso5	
你	ni1	
佩	pʰei5	
佯	iaŋ3	
佳	tɕia1	
使	sɿ3	
侄	tsʰei5	
侈	tsʰɿ3	
侉	kʰua3	
例	li5	
供	koŋ1	
供	koŋ5	
依	i1	
僥	tɕiau3	
偵	tɕin1	
儂	noŋ3	你
侮	u3	
便	pie2	～宜
便	pie5	方～
促	tsʰu5	
俄	ŋo5	
俊	tɕyn5	
俗	su5	
俘	fu5	
保	pau3	
信	sen5	
修	ɕiəu1	
俯	fu3	
倍	pei5	
倒	tau3	
倒	tau5	
倘	tʰaŋ3	
候	xɐɵ5	
借	tɕia5	
倦	tɕye5	
倪	ni5	
值	tsɿ5	
傾	kʰuaŋ5	
假	tɕia3	
偏	pʰie1	
做	tsəɵ5	
停	ten2	
偷	tʰɐɵ1	
傅	fu5	
傍	paŋ5	
儲	tɕʰy3	
催	tɕʰy1	
催	tsʰuei1	
傲	ŋau5	
傻	sa3	
像	tɕʰiaŋ5	
僵	tɕiaŋ1	
僻	pʰi5	
允	ioŋ3	
元	ye2	
兄	ɕioŋ1	
充	tsʰoŋ1	
兆	tsau5	
先	ɕie1	
光	kuaŋ1	
免	mie3	
兌	ty5	
兔	tʰu5	
黨	taŋ3	
入	nye5	
全	tɕʰye2	
八	pa3	
公	koŋ1	
六	lɯɵ5	
蘭	lo2	
關	kʰua1	
興	ɕin1	
興	ɕin5	
兵	pen1	
其	tɕʰi5	
典	tie3	
養	ye1	
獸	ɕiəu2	
冇	mau1	
冇	mau2	
岡	kaŋ1	
冊	tsʰe5	
再	tsai5	
冗	loŋ3	
寫	ɕia3	
軍	kuen1	
軍	tɕyn1	
農	noŋ2	
冤	yen1	
冬	toŋ1	
馮	foŋ5	
冰	pen1	
冲	tsʰoŋ1	
决	tɕye5	
况	kʰuaŋ2	
冷	len3	
凍	toŋ3	
準	tsoŋ3	
凉	liaŋ2	
減	ko3	
湊	tsʰɐɵ5	
几	tɕi1	几乎
几	tɕi3	
鳳	foŋ5	
凭	pen2	
凱	kʰai3	
凳	ten5	
凶	ɕioŋ1	
出	tɕʰye3	
擊	tɕi5	
函	xua2	
刀	tau1	
刁	tiau1	
分	foŋ1	～钟
分	poŋ1	～俵渠，分给他
分	fen1	～数
切	tɕʰie3	
划	xua2	
划	ua2	
列	lie5	
劉	liəu2	
則	tse5	
剛	kaŋ1	
創	tsʰuaŋ5	
初	tsʰu1	
刪	so1	
判	pʰo5	
刨	pau2	
利	li5	
别	pie5	区别
刮	kua3	
到	tau5	
制	tsʰɿ5	
刷	sua1	
券	tɕʰye5	
刺	tsʰɿ5	
刻	kʰe3	
剁	təɵ5	
