#漢字	音標	解釋
□	ma1	～袋：口袋
□	ɕi1	辣～～：很辣
□	tsai1	歪～，坏
□	kʰuai1	动词；～一圈：在环形路上走完一圈
□	kau1	走～：走完，走尽
□	kau1	下～：下颌
□	ne1	肉：童语
□	pəu1	蹲
□	tsəu1	蹲
□	xəu1	一种应答声
□	ia1	吱吱～：知了，拟声
□	pʰan1	～东西：摔东西
□	man1	～起脑壳：仰起头
□	tɕin1	吮吸
□	lin1	咸～～：很咸
□	toŋ1	满～～的：很满
□	toŋ1	～紧脑壳：用物体把脑袋盖住
□	soŋ2	丑陋：他的样子好～哟
□	xoŋ2	～么：什么
□	fai3	挥舞，甩
□	kuai3	女阴
□	kuai3	～场：糟糕透顶
□	təu3	用力踢
□	lia3	舔
□	man3	打～念：扯谎
□	tsuan3	捅，刺
□	to5	矮～的：很矮
□	so5	质量差：个东西好～
□	pau5	～伙子：新手
□	mau5	没有,合音
□	təu5	～子鬼：不听话的小孩
□	kuan5	这么，个物合音
□	tʰen5	坚持，同归于尽
䠍	tɕʰia5	跨
一	i2	
丁	tin1	
七	tɕʰi2	
万	uan5	
丈	tsan5	
三	san1	
上	san5	
下	xa5	
下	ɕia5	
不	pu2	
与	y3	
丑	tsʰəu3	
專	tsuan1	
且	tɕʰie3	
世	sɿ5	
丘	tɕʰiəu1	
丙	pin3	
業	nie2	
叢	tsʰoŋ2	
東	toŋ1	
絲	sɿ1	
丟	tiəu1	
兩	lian3	
嚴	nien2	
喪	san5	
个	ko3	近指指示词
个	ko5	一～
丫	ia1	
中	tsoŋ1	
中	tɕioŋ1	西部
中	tsoŋ5	
丰	foŋ1	
串	tsʰuan5	
臨	lin2	
丸	yen2	
丹	tan1	
爲	uei2	
爲	uei5	
主	tsu3	
丽	ni5	
舉	tɕi3	东部
舉	tɕy3	
乃	lai3	
久	tɕiəu3	
麼	iau1	
義	ni5	
之	tsɿ1	
烏	u1	
乏	fa2	
樂	lo2	
樂	io2	
喬	tɕʰiau2	
乖	kuai1	
乘	tsʰen2	
乙	ie2	
九	tɕiəu3	
乞	tɕʰi2	
也	ie3	
習	ɕi2	
鄉	ɕian1	
書	su1	
買	mai3	
亂	luan5	
亂	loŋ5	西部
乳	y3	
乳	lu5	
了	liau3	
爭	tsen1	
事	sɿ5	
二	e5	
于	y2	
虧	kʰuei1	
雲	in2	
互	fu5	
五	u3	
井	tɕin3	
亞	ia5	
些	ɕie1	
交	tɕiau1	
亦	i5	
產	tsʰan3	
畝	məu3	
享	ɕian3	
京	tɕin1	
亭	tʰin2	
亮	lian5	
親	tɕʰin1	
親	tɕʰin5	
人	len2	
億	i5	
仁	len2	
僅	tɕʰin5	
仆	pʰu2	
仇	tsʰəu2	
今	tɕin1	
介	kai5	
仍	len2	
从	tsʰoŋ2	
仑	len2	
倉	tsʰan1	
他	tʰa1	
仗	tsan5	
付	fu5	
仙	ɕien1	
代	tai5	
令	lin5	
以	i3	
儀	ni5	
仰	lian3	
仲	tsʰoŋ5	
件	tɕien5	
價	tɕia5	
任	len5	
份	fen5	
仿	fan3	
企	tɕʰi5	
伍	u3	
伏	pʰu2	～着睡
伏	fu2	三～
伐	fa2	
休	ɕiəu1	
衆	tsoŋ5	
優	iəu1	
伙	xo3	
會	kʰuai5	～计
會	fei5	
傘	san3	
偉	uei3	
傳	tsʰuan2	
傳	tsuan5	
傷	san1	
倫	len2	
僞	uei5	
伯	pe2	
估	ku1	
估	ku3	打～铳：猜
伴	pan5	
伴	pʰan5	
伸	sen1	
但	tan5	
位	uei5	
低	ti1	
住	tsu5	
體	tʰi3	
何	xo2	
余	y2	
佛	fu2	
作	tso2	
你	ni3	
佩	pʰei5	
佮	ka2	打～：作伴
佳	tɕia1	
使	sɿ3	
侄	tsɿ2	
例	ni5	
供	koŋ1	
供	koŋ5	
依	i1	
偵	tsen1	
側	tse2	
僑	tɕʰiau2	
儈	kʰuai5	
侯	xəu5	
侵	tɕʰin1	
便	pien5	
促	tsʰu2	
俄	ŋo2	
俊	tsen5	
俗	su2	
保	pau3	
信	ɕin5	
倈	lai3	～嘚尕：小男孩，俗字
儉	tɕien3	
修	ɕiəu1	
俯	fu3	
倍	pei5	
倒	tau3	
候	xəu5	
倚	i1	
借	tɕie5	
倡	tsʰan5	
倦	tɕyen5	
債	tsai5	
值	tsɿ2	
傾	tɕʰin1	
假	tɕia3	
偏	pʰien1	
做	tsu5	
停	tʰin2	
健	tɕien5	
偶	ŋəu3	
偷	tʰəu1	
償	san3	
傅	fu5	
儲	tsʰu3	
