#漢字	音標	解釋
□	ŋa1	
□	læ1	拖，拉人
□	læ1	～尿：遗尿
□	tiɒ1	～脚：抬起
□	tiɒ1	聪明
□	ou1	老屋～了：倒塌
□	lei1	伸，～舌叼
□	kei1	系，～围裙
□	nẽ1	形容词，食物很熟很烂
□	nẽ1	动词，睁开（眼睛）
□	paŋ1	
□	tɕi3	副词，表程度很深，多么，很
□	va3	家里
□	tɕʰia3	抓，～痒
□	siou3	用鞭子抽打
□	pei3	差，低劣
□	liɪ̃ⁿ3	少水或无水，晒～了
□	kã3	程度副词，这么
□	ŋou5	很笨很蠢
□	pẽ5	倚靠的意思
□	piaŋ5	藏，躲避，打～
□	niaŋ5	～牛：放牛的意思
□	pʰu6	皮肤上肿起的小疙瘩，蚊子咬的～
□	ia6	刺激，～喉
□	læ6	～人：烫到人
□	pɤ6	
□	pou6	
□	mã6	身上的污垢
□	ioŋ6	很热闹的样子
㓾	tsʰɿ1	
㬹	tsaŋ1	
㮇	tʰiɪ̃ⁿ6	
㼞	pʰaŋ6	
䢭	iɪ̃ⁿ5	
一	ie3	
丁	tiəŋ1	
七	tsʰie3	
万	vã6	
丈	tsʰoŋ3	
三	sã1	
上	soŋ3	动词，～去
上	soŋ6	方位，～面
下	ha3	～面，乡～，上～
与	i3	
丐	kæ5	
丑	tsʰe3	地支名，子～寅卯
丑	tsʰe3	难看，～恶
專	tsũ1	
且	tɕʰie3	
世	sɿ6	
丘	ɕiou1	
丙	piəŋ3	
業	nie6	
叢	tsʰəŋ1	
東	təŋ1	
絲	sɿ1	
丞	tsʰẽ1	
丟	tiou1	
兩	tioŋ3	～个
嚴	niɪ̃ⁿ1	
喪	soŋ1	婚～，～事
喪	soŋ5	～失，沮～
个	kɤ5	
丫	a1	
中	tsəŋ1	～秋，当～，～央
中	tsəŋ5	射～，～状元
丰	fəŋ1	
串	tsʰũ5	
臨	liəŋ1	
丸	iɪ̃ⁿ1	
丹	tã1	
爲	vei1	作～
爲	vei5	助也，～了，～什么
主	tsu3	
丽	li5	
舉	tɕi3	
乃	næ3	
久	tɕiou3	
義	i5	
之	tsɿ1	
烏	vu1	
乍	tsa6	
乎	fu1	
乏	fɤ6	
樂	lo3	快～，～观
樂	iou6	音～，～清
喬	tɕʰiɒ1	
乖	kuæ1	
乘	tsʰẽ1	～法，～坐
乙	i3	
九	tɕiou3	
乞	tɕʰi3	
也	ie3	
習	ɕie6	
鄉	ɕioŋ1	
書	sɿ1	
買	mæ3	
亂	lũ6	
乳	lu3	
了	liɒ3	～结
了	liɒ3	明～，～解
爭	tsaŋ1	
事	sɿ6	
二	ni6	
于	i1	
亏	kʰuei1	
云	iəŋ1	
互	fu6	
五	əŋ3	
井	tsiaŋ3	
亞	ia5	
些	sie3	
亡	voŋ1	
交	tɕiɒ1	
亥	hæ6	
亦	ie6	
產	tsʰã3	
亨	hẽ1	
畝	me3	
享	ɕioŋ3	
京	tɕiəŋ1	
亭	tʰiəŋ1	
亮	lioŋ6	
親	tsʰiəŋ1	～生，父～
人	niəŋ1	
億	i5	
什	sɤ6	
仁	niəŋ1	
仅	tɕiəŋ3	
仆	pʰu6	前～后继
仆	pʰu6	～人，奴～
仇	tsʰe1	报～
仇	tɕʰiou1	姓
今	tɕiəŋ1	
介	kæ5	
仍	lẽ1	
从	tsʰəŋ1	～容
从	tsʰəŋ1	跟～，～来
仑	lẽ1	
倉	tsʰoŋ1	
仕	sɿ3	
他	tʰa1	
仗	tsoŋ5	打～，炮～
付	fu5	
仙	siɪ̃ⁿ1	
代	tʰo6-	
代	tæ5=	
令	liəŋ5	
以	i3	
儀	i1	
仰	iaŋ3	
仲	tsʰəŋ6	
件	tɕʰiɪ̃ⁿ6	
价	ka5	
任	niəŋ1	姓～
任	niəŋ6	～务
份	fẽ6	
仿	foŋ3	
企	tɕʰi3	
伍	vu3	
伏	fu6	
伐	fɤ6	
休	siou1	
众	tsəŋ5	
优	iou1	
伙	hou3	～计（店里打杂工的），合～
伙	hou3	～食、搭～
會	vei6-	～不～
會	kʰuæ5	～计，财～
會	huei6=	开～
傘	sã3	
偉	vei3	
傳	tsʰũ1	～达，流～
傳	tsũ5	～记，水浒～
傷	soŋ1	
倫	lẽ1	
僞	vei3	
伯	pa6	
估	ku3	
伴	pʰũ3	
伶	liəŋ1	
伸	sẽ1	
伺	tsʰɿ5	
似	sɿ3	
但	tã5	
位	vei6	
低	tei1	
住	tsʰɿ6	
佐	tsou3	
体	tʰi3	
何	hou1	
佘	sa1	
余	i1	
佛	fou6	
作	tsuo6	工～，～坊
佞	niəŋ5	
你	ni3	
佢	tɕi1	
佩	pʰei5	
佳	tɕia1	
使	sɿ3	
侃	kʰã3	
侄	tsʰɤ6	
侈	tsʰɿ3	
例	lie6	
侍	sɿ5	
供	kəŋ1	～给，～应，～不起
供	kəŋ5	上～，～佛，坐着别动（骂小孩子用）
依	i1	
俠	ɕia1	
僥	tɕiɒ3	
偵	tsẽ1	
側	tsei6	～面，～着睡
僑	tɕʰiɒ1	
儂	nəŋ1	
侮	vu3	
侯	he1	
侵	tɕʰiəŋ1	
便	pʰiɪ̃ⁿ1	～宜
便	pʰiɪ̃ⁿ6	方～，～当
促	tsʰuo6	
俄	ŋou1	
俊	tɕiəŋ5	
俏	tɕʰiɒ5	
俗	su6	
俘	fu1	
保	pɒ3	
