#漢字	音標	解釋
□	ʂʅ1	模拟燃烧火药时发出的声音
□	mi1	～一口：抿一口
□	tɕi1	～人：形容很着急
□	tɕʰi1	窥看
□	ȵi1	远指代词。～里：那里
□	lu1	～箕：一种蕨类
□	tɕy1	塞，～到：塞住
□	tɕy1	副词，很，～酸，～清
□	pᴀ1	粘
□	tᴀ1	竹篾织成的席子，区别凉席，一般用于晾晒
□	tʰᴀ1	后缀。蚁蚣～：蜈蚣
□	lᴀ1	烤，灼
□	tʂʰᴀ1	～水：抽水
□	ᴀ1	强迫
□	ᴀ1	吃，～馒馒：吃饭，作小孩语
□	pʰiᴀ1	～鼻子：呛鼻子
□	tʰiᴀ1	用绳子绕成一个活圈，常用于陷阱。
□	tʰiᴀ1	副词，很。～圞：很圆
□	liᴀ1	对要处理的对象进行初步处理。～田：对田进行除草等农事活动；～狗：将杀死的狗进行去毛、去内脏等
□	tɕiᴀ1	～糊：脏，不干净
□	ɕiᴀ1	～开：两腿张开状
□	yᴀ1	大声叫喊
□	lɔ1	～钱：偷钱
□	kɔ1	sa35～：结束、完成
□	hɔ1	量词，份
□	ɔ1	副词，很。～热，很热；～冷，很冷
□	tɕʰiɔ1	～薄:卑鄙、刻薄
□	ɕiɔ1	～子眼：比喻人目光短浅
□	huɔ1	哄着、顺着
□	kʰyɔ1	捞，捉。～虾米，～鱼崽
□	pɛ1	扯～：撒谎
□	mɛ1	～神：思忖
□	tɛ1	给。～你：给你
□	tʂɛ1	缸
□	tʂʰɛ1	发～：颤抖（喌唳语）
□	fiɛ1	小口呡
□	tiɛ1	丢失
□	tɕiɛ1	～ɕiɔ11：听话
□	ȵiɛ1	死～：顽皮
□	kiɛ1	着急
□	iɛ1	凹下去，～谷，～下去
□	yɛ1	用竹子编织。～篮子，～盘子
□	pai1	～子：跛子
□	pʰai1	背。
□	tsai1	啄，重击
□	sai1	～酒：倒酒，～茶：倒茶
□	sai1	闲逛，贬义。不晓得～到哪里去哩
□	kai1	掺杂
□	tiai1	～到：挨着
□	lɔi1	滚动，又名词，轮胎
□	tsɔi1	摇摆，不稳
□	pʰɛi1	追赶
□	lɛi1	～子：小鱼小虾
□	lɛi1	啃
□	sɛi1	fɑŋ42～：丝瓜
□	ɛi1	抱
□	kʰuɛi1	～心：水沸腾
□	mɑu1	～～tɕi5：婴儿
□	lɑu1	～甲：锅巴
□	kʰɑu1	发抖
□	tɕʰiɑu1	和，跟
□	ȵiɑu1	翘。～起：翘起，～嘴巴：翘嘴巴
□	ɕiɑu1	～子：榫子
□	tiɑŋ1	测量
□	tʰiɑŋ1	踢。～脚
□	məŋ1	～～：爷爷
□	ləŋ1	借
□	liᵊŋ1	偷偷地走
□	tsʰɿ2	挠，抓
□	li2	～瓜：甜瓜的一种
□	y2	～桶：马桶
□	nᴀ2	一种植物的果实
□	lᴀ2	～起：爬起来
□	sᴀ2	扫视
□	ʂᴀ2	副词，很。～苦：很苦
□	ȵiᴀ2	～到：挨着
□	kʰyᴀ2	蜷缩状
□	hɔ2	垂下。～过下来哩
□	iɔ2	～咯：软软的，不新鲜的
□	tɕʰiɛ2	夹。～到：夹着
□	iɛ2	脏，阿～：作小孩语
□	ʂai2	活
□	nɛi2	捻，两指搓
□	lɛi2	做人很精，吝啬。牙～，死～
□	liɛi2	缝
□	liɛi2	～嗝：胰脏
□	uɛi2	炖
□	lɑu2	蔬菜不新鲜
□	tʰiɑu2	玩耍
□	liɑu2	焯
□	səŋ2	～样，孬样
□	səŋ2	小气。死～
□	ŋ2	～～：大便，作小孩语
□	tʂʰʅ3	理睬
□	lu3	～镬：补锅
□	tsu3	蹲下
□	ku3	猜。～中：猜中
□	pᴀ3	～子：以为
□	mᴀ3	～田：犁田
□	mᴀ3	～颈：不顺从，不听话
□	sᴀ3	～扇：折扇
□	tʂʰᴀ3	抽搐。
□	ʂᴀ3	～tɕi11：努力
□	pʰiᴀ3	模拟的枪声，作小孩语。打～：小孩玩的游戏
□	liᴀ3	吐。～舌子：吐舌头
□	liᴀ3	坡
□	uᴀ3	～丝：螺丝的螺纹磨平
□	pɔ3	重击
□	pɔ3	凸起的地面
□	mɔ3	缓慢
□	lɔ3	～人：硌人
□	ʂɔ3	品质很差
□	ʂɔ3	动词，嗾狗声
□	tɕiɔ3	崴。～哩脚：崴了脚
□	tɕiɔ3	“渠”与“屋”uɔ 的合音：他家
□	huɔ3	副词，很。～咸
□	ʂɛ3	～咯：无精打采的
□	liɛ3	舔
□	liɛ3	副词，总，经常。～是：总是
□	tɕʰiɛ3	～子：钹
□	iɛ3	～～：羞羞脸，作小孩语
□	pʰai3	～起：：翘起
□	mai3	对儿女的昵称，作小孩语。～崽，～～
□	tʂai3	修，治。～车子，～病
□	ɕiai3	过～：比较稀
□	sɔi3	大口吃。～一口，大咬一口
□	ɔi3	应答声，一般老人使用，含正式义
□	tɛi3	桩子
□	tʰɛi3	摁
□	piɛi3	蘸，～点糖
□	kiɛi3	盖，将容器倒置
□	iɛi3	当过～：失了面子
□	fɑŋ3	～sɛi35：丝瓜
□	sɑŋ3	量词，截
□	kʰɑŋ3	一般指饼干或油炸之类的食物变质
□	ŋɑŋ3	不稳
□	hɑŋ3	液体摇摆不定
□	ȵiɑŋ3	逛，一般含贬斥义。～子，喜欢到处瞎逛的人
□	ȵiɑŋ3	颤抖
□	tsəŋ3	攥住
□	səŋ3	推
□	tɕiᵊŋ3	～你，随你
□	tɕiᵊŋ3	焯
□	tɕʰiᵊŋ3	打～：冷颤
□	ɕiᵊŋ3	炫耀
□	kyəŋ3	食，贬义
□	ti5	～一下：停留一会儿
□	tu5	翘
□	pᴀ5	～～：肉，作小孩语
□	tʰᴀ5	水焯
□	sᴀ5	动词，用刀切；又名词，一～：一瓣
□	ȵiᴀ5	性交
□	ȵiᴀ5	“那”和“儿”的合音。在～：在那儿
□	kʰuᴀ5	泼洒。～水：泼水
□	lɔ5	～子：生长最缓慢者
□	ȵiɔ5	“你”与“窝”的合音：你家
□	ɕiɔ5	tɕiɛ35～：听话
□	ɕiɔ5	拾。～禾签，～木子
□	kʰyɔ5	丢失
□	pɛ5	～子：肚脐眼儿
□	tʰɛ5	擦拭
□	sɛ5	～水：滴水
□	tʂɛ5	唠叨
