#漢字	音標	解釋
□	piᴀ1	粘贴
□	pɛ1	～子：女阴
□	pɛ1	扁，～片片
□	kɛ1	烂～
□	tsʰɔ1	用筷子夹取
□	tɕiəɤ̃1	怕～
□	tɕyᴀ2	倔：～溜溜
□	liɔ2	粗略地缝：～几针
□	tsɤ2	～莔：--种调货，炝油味道很香
□	tʰiəu2	提起来
□	iəɤ̃2	～～的：指均匀有序
□	zɿ3	生～
□	tɕi3	～半：低矮的崖
□	pu3	～土：扬起灰尘
□	tʂʰuᴀ3	剥离，去掉：～皮，～衣服
□	ȵiɔ3	痒咬
□	tsuɤ3	吸吮
□	tsʰəu3	翻白眼
□	tsɿ5	用称称量
□	tʂʰʯ5	挑唆
□	tʂʰʯ5	灰～～
□	xu5	～脑忪：头脑不清楚
□	xu5	稠且黏：稀饭～
□	pᴀ5	抬起，～起屁股
□	sᴀ5	筛选、挑选
□	liᴀ5	孩子哭声的拟声词
□	ʐuᴀ5	吃东西塞满的样子：吃的圪～～的
□	tsʰɛ5	卜～：底子浅的器皿
□	tsʰɛ5	量词，次、遍
□	sɔ5	苗条，～特溜溜
□	ʐɔ5	～镜子
□	kʰɔ5	馋
□	ɔ5	答应的语气词
□	tai5	赖～：邋遢
□	ləu5	圪～：打嗝
□	tʂəu5	扯、拉
□	pɒɤ̃5	～螂：蜻蜓
□	kɒɤ̃5	脾气倔，不听话
□	kɒɤ̃5	冒烟、冒气
□	məɤ̃5	泡，～粉条
□	ʐəɤ̃5	象声词，疼得～～
□	əɤ̃5	应答语气词
□	nɔ7	拿起：～起棍子
□	pɤ7	棵：一～树
□	miəʔ8	我～、你～
㒲	ʐəʔ8	性交
㞎	pᴀ3	大便
㞗	tɕʰiəu2	男阴
㞞	suəɤ̃2	精液；骂人的话，～人
㩳	suəɤ̃5	推：一～一～
㪧	ɕiəʔ8	击打
㽹	fɛ3	～胃：胃不舒服，想吐
㾭	tɕiəu5	缩：圪～
䋎	tsɛ5	缝
䓴	ʐʯ3-	地～
钁	tɕy7	～头：大锄头
一	iəʔ8	
丁	ti1-	
丁	tiəɤ̃1=	
七	tɕʰiəʔ8	
万	vɛ5	
丈	tʂɒɤ̃5	～人
三	sɛ1	
上	ʂɯ5-	
上	ʂɒɤ̃5=	
下	xᴀ5-	
下	ɕiᴀ5=	
不	pəʔ8	
与	zʮ3	参～
丐	kai5	
丑	tʂʰəu3	
且	tɕʰi3	
丕	pʰɿ1	
世	ʂʅ5	
丘	tɕʰiəu1	
丙	piəɤ̃3	
業	iɛ7	
叢	tsʰuəɤ̃2	
東	tuəɤ̃1	
絲	sɿ1	
丞	tʂʰəɤ̃2	～相
丟	tiəu1	
兩	liɒɤ̃3	
嚴	i2	
喪	sɒɤ̃1	～事
个	kuəʔ8-	
个	kəʔ8=	
丫	iᴀ1	
中	tʂuəɤ̃1	～间
中	tʂuəɤ̃5	说～
丰	fəɤ̃1	～年
串	tʂʰʯ5-	
臨	liəɤ̃2	
丸	u2-	～完
丹	tɛ1	
爲	uei2	～人：做人
爲	uei5	～了
主	tʂʯ3	
丽	li5	
舉	tsʮ3	
乃	nai3	
久	tɕiəu3	
義	zɿ5	
烏	vu1	
乏	fᴀ2	
樂	lɤ2	快～
樂	iɛ7	～器
喬	tɕʰiɔ2	
乖	kuai1	
乘	tʂʰəɤ̃5	～法
乙	iəʔ8	
九	tɕiəu3	
乞	tɕʰiəʔ8	
習	ɕiəʔ8	学～
鄉	ɕiɒɤ̃1	
書	ʂʯ1	
買	mai3	
亂	lu5-	
乳	ʐʯ3	～房
乾	tɕʰi2	
了	liɔ3	
爭	tsəɤ̃1	
事	sɿ5	
二	ər5	
于	zʮ2	
虧	kʰuei1	
雲	yəɤ̃2	
互	xu5	
五	vu7	
井	tɕiəɤ̃3	
亞	iᴀ5-	
些	ɕi1	
亡	vɒɤ̃2	
交	tɕiɔ1	
亥	xai5	～猪
產	tsʰɛ3	
畝	mu3	
享	ɕiɒɤ̃3	～受
京	tɕiəɤ̃1	
亭	tʰi1	
亮	liɒɤ̃5	
親	tɕʰiəɤ̃1	
親	tɕʰiəɤ̃5	～家
人	ʐəɤ̃2	
億	zɿ5	
什	ʂəʔ8	～嘛
仁	ʐəɤ̃2	～义
僅	tɕiəɤ̃3	
仆	pʰu2	
仆	pʰəʔ8	～倒
仇	tʂʰəu2	
仇	tɕʰiəu2	姓氏
今	tɕiəɤ̃1	
介	tɕi5-	
仍	ʐəɤ̃3	
从	tsʰuəɤ̃2	
仑	lyəɤ̃2	
倉	tsʰɯ1-	
倉	tsʰɒɤ̃1=	
仕	sɿ5	
他	tʰᴀ1	
仗	tʂɒɤ̃5	
付	fu5	
仙	ɕi1	
代	tai5	
令	liəɤ̃5	
以	zɿ3	
仰	ȵiᴀ3	
仰	ȵiɒɤ̃3=	躺着
價	tɕiᴀ5	
價	tɕiəʔ8	形容词词尾，款款～
任	ʐəɤ̃2	姓氏
任	ʐəɤ̃5	～务
任	ʐəɤ̃5	～物
份	fəɤ̃5	～量
仿	fɒɤ̃3	
企	tsʰɿ3	
伍	vu3	
伏	fəʔ8	三～、数～
伐	fᴀ2	
休	ɕiəu1	
衆	tʂuəɤ̃5	
優	iəu1	
伙	xu3	
會	kʰuai3	～计
會	xuai5	
傘	sɛ3	
偉	uei3	
傳	tʂʰʯ2	～话
傳	tʂʯ5	水浒～
傷	ʂɒɤ̃1	
倫	lyəɤ̃2	～理
僞	uei3	虚～
伯	piɛ2	
估	ku3	
伴	pu5-	
伴	pɛ5=	
伶	liəɤ̃2	
伸	ʂəɤ̃1	
伺	tsʰɿ5	～候
似	sɿ5	
佃	ti5	～农
但	tɛ5	
位	uei5	
低	tsɿ1-	
低	ti1=	
