#漢字	音標	解釋
□	fei2	(红薯)
□	ku3	螃～:螃蟹
□	kʰõ3	(咳嗽声)
□	i5a	这，～个好
一	i7	
丁	tin1=	
七	tsʰi7	
丈	tɕiõ6	
三	sã1	
上	ɕiõ6	
下	xa6	底～
下	ɕia6=	
与	y3	
丑	tɕʰiəu3	
專	tɕyã1	
世	ʂʅ5a	
丘	tɕʰiəu1	
丙	pin3	
業	ȵi7	
東	təŋ1	
絲	sɿ1	
丞	tsən2	
丟	tiəu1	
兩	liõ3	
嚴	ȵiẽ2	
个	ko5a	
中	tɕiəŋ1	～间
中	tɕiəŋ5a	打～
丰	fəŋ1	
串	tɕʰyã5b	
臨	lin2	
丸	yã2	
丹	tã1	
爲	uei2	
主	tɕy3	
丽	li5a	
舉	tɕy3	
久	tɕiəu3	
之	tʂʅ1	
烏	u1	
樂	lo7	
樂	io7	音～
喬	tɕiɛ2	
乖	kuai1	
乘	sən2	
乙	i7	
九	tɕiəu3	
習	si7	
鄉	ɕiõ1	
書	ɕy1	
亂	lø̃6	
乳	y3	
乾	tɕiẽ2	
爭	tsiẽ1	
事	ʂʅ6	
二	ø6	
于	y2	
虧	kʰuei1	
雲	yn2	
互	fu6	
五	u3	
井	tsiã3-	
井	tsin3=	
些	sia1-	
些	si1=	
交	tɕiɛ1	
產	tsʰã3	
畝	miɛ3	
享	ɕiõ3	
京	tɕin1	
亭	tin2	
亮	liõ6	
親	tsʰin1	～戚
親	tsʰin5b	～家
人	ȵin2	
億	i5a	
僅	tɕin3	
仇	tɕiəu2	
今	tɕin1	
介	kai5a	
从	tsəŋ2	
倉	tsʰõ1	
仕	ʂʅ6	
仗	tɕiõ6	
付	fu5a	
仙	siẽ1	
代	tai6	
令	lin6	
以	i3	
儀	ȵi2	
仲	tɕiəŋ3	
件	tɕiẽ6	
價	tɕia5a	
任	ȵin2	(姓)
份	fən6	
仿	xõ3	
伍	u3	
伏	fu7	
休	ɕiəu1	
衆	tɕiəŋ5a	
優	iəu1	
會	fei6	～不会
會	kʰuai5b	～计
偉	uei3	
傳	tɕyã2	
伢	ŋa2	
傷	ɕiõ1	
倫	lən2	
伯	pø7	
估	ku1	
伴	pø̃6	
伸	sən1	
位	uei6	
低	ti1	
住	tɕy6	
佐	tso3	
佑	iəu6	
體	tʰi3	
何	xo2	
余	y2	
佛	fu7	
作	tso7	
你	n̩6-	
佩	pʰei5b	
使	ʂʅ3	
侄	tʂʰʅ7	
供	kəŋ1	
依	i1	
偵	tsən1	
側	tɕʰi7	
侯	xei2	
侵	tsin1	
便	piẽ2	～宜
便	piẽ6	方～
促	tsʰəu7	
俄	ŋo2	
俊	tsən5a	
俗	səu7	
俘	fu2	
保	pau3	
信	sin5a	
儉	tɕiẽ3	
修	siəu1	
俯	fu3	
倍	pei6	
倒	tau5a	～垃圾
倘	tʰõ3	
倚	i3	
借	tsia5a-	
借	tsi5a=	
倡	tɕʰiõ5b	
倪	ȵi2	
債	tsai5a	
值	tʂʰʅ7	
假	tɕia3	
偏	pʰiẽ1	
做	tsəu5a	
停	tin2	
健	tɕiẽ5a	
偷	tʰiɛ1	
償	ɕiõ2	
傅	fu5a	
儲	tɕy2	
催	tsʰai1	
傲	ŋau6	
像	tsiõ6	
僧	siẽ1	
僵	tɕiõ1	
儒	y2	
兒	ø2	
允	yn3	
元	yã2	
兄	ɕiəŋ1	
充	tɕʰiəŋ1	
先	siẽ1	
光	kõ1	
免	miẽ3	
兔	tʰəu5b	
黨	tõ3	
兜	tiɛ1	
入	y7	
全	tsiẽ2	
八	pa7	
公	kəŋ1	
六	ləu7	
蘭	lã2	
共	kəŋ6	
關	kuã1	
興	ɕin1	～旺
興	ɕin5a	高～
兵	pin1	
其	tɕi2	
