#漢字	音標	解釋
㿭	tsʰa5	
七	tɕʰiɛ7	
丈	tɕʰio3	
三	so1	
上	xo3	～山
上	xo5	～面
下	xa5	底～
不	bɛ7	
丑	tɕʰiəu3	
世	ɕi5	
業	ȵiɛ7	
東	d̤uoŋ1	
絲	sɿ1	
丟	d̤iəu5	
兩	lio3	
中	tɕyoŋ1	当～
中	tɕiŋ3	射～
串	tsʰuei5	
丸	uei2	肉～
爲	uei5	
主	tɕy3	
舉	tɕy3	
乃	nai3	
久	tɕiəu3	
義	ȵi2	来自官话去声调
烏	u1	
乖	kai1	
九	tɕiəu3	
也	ia3	～是
習	ɕiɛ7	
鄉	ɕio1	
書	ɕy1	
買	bai3	
亂	lo5	
了	liau3	
爭	tɕiɛ1	
事	sɿ5	
虧	kʰuei1	
雲	yoŋ2	
五	ən3	不符合方言变化规律
井	tsei3	
些	li2	不符合方言变化规律，本字不明
交	kau1	
畝	məu3	
享	xo3	
京	kei1	
亭	tʰiŋ5	来自官话
亮	lio5	
親	tɕʰin1	
親	tɕʰin5	～家
人	ȵin2	
仁	ȵin2	
仇	ɕiəu2	
今	tɕi1	
他	iɛ2	不符合方言演变规律，伊
付	fu5	
仙	sei1	
代	d̤ai5	
以	i3	
價	ka5	
份	faŋ5	
伍	ən3	不符合方言变化规律
伙	xu3	
會	xuei5	开～
傘	so3	
傷	ɕio1	
伯	ba5	来自官话阳平调
伴	bəu3	
伸	ɕin1	
伺	tsʰɿ2	
位	uei5	
低	li1	
住	tɕʰy5	
體	tɕi3	
何	xu1	
佛	fu5	仿～
你	ɦŋ3	本字不明
侄	tɕʰiɛ7	
依	i1	
側	tsɛ2	
便	bei2	～宜
保	bau2	
信	ɕin5	
修	ɕiəu1	
倍	bai5	
倒	d̤əu3	
候	xau5	
借	tɕia5	
倡	tɕʰio5	
值	tɕiɛ3	
假	ka3	真～
偏	pʰiaŋ1	
做	tsɛ5	
停	d̤iŋ2	
偷	tʰau1	
催	tsʰuei1	
像	tɕio5	不符合方言演变规律
元	uei2	
兄	xuei1	
先	sei1	
光	kəu3	来自官话阴平调
克	kʰɛ7	
兔	tʰu5	
兜	d̤u1	
入	iau5	来自官话阳平调
全	tsʰuei2	
八	bɛ7	
公	kuoŋ1	
六	liɛ5	
蘭	lo2	
關	kuɛ1	
興	ɕiŋ5	
兵	bin1	
養	io3	
寫	ɕia3	
軍	tɕyoŋ1	
農	luoŋ2	
冤	uei1	
冬	d̤uoŋ1	
冰	bin1	
冲	tɕʰyoŋ1	
冷	liɛ3	
凍	d̤uoŋ5	
淨	tsʰei5	
準	tɕʰuoŋ3	
凉	lio2	
減	kɛ1	来自官话上声调
湊	tsʰau3	
几	tɕʰi3	
凡	fiɛ2	
凭	bin1	
凳	d̤aŋ5	
凶	ɕyoŋ1	
出	tɕyɛ7	
刀	d̤əu1	
分	faŋ1	～开
切	tɕʰiɛ7	
划	xua5	
劉	liəu2	
初	tsʰu1	
利	li5	
到	d̤əu5	
刺	tsɿ3	
刻	kʰɛ7	
剁	to3	
剃	tʰi5	
前	tsʰei2	
剮	kua3	
剩	ɕiŋ5	
剪	tsei3	
副	fu5	
割	kɛ5	来自官话
力	liɛ5	
功	kuoŋ1	
加	ka1	
助	tsʰu5	
努	nu3	
勞	lau2	
勺	ɕiəu5	
勾	kau1	
勻	yoŋ2	
包	bau1	
化	xua5	
北	bɛ7	
匙	ɕi2	汤～
匠	tɕʰio5	
匾	biaŋ3	来自官话音
十	ɕiɛ7	
千	tsʰei1	
升	ɕiŋ1	
午	ən3	不符合方言变化规律
半	bəu5	
單	to1	～身
賣	bai5	
南	no2	
占	tɕʰiɛ5	
卦	kua5	
印	in5	
卵	lo3	
卷	kuei3	
历	liɛ7	
厲	li5	
壓	a7	
厭	ei5	
厚	xau3	
原	yuoŋ5	来自官话阳平调
廂	ɕio1	
廚	tɕʰy2	
去	xa5	不符合方言变化规律
縣	xuei5	
参	tsʰo1	
又	iəu3	
叉	tsʰa1	
及	tɕʰiɛ7	
友	iəu3	
雙	suoŋ1	
反	fiɛ3	
发	fɛ7	
叔	ɕyɛ7	
取	d̤ei5	不符合方言变化规律
受	ɕiəu3	
變	bei5	
叛	bəu5	
口	kʰau3	
古	ku3	
句	tɕy5	
另	liŋ5	
叩	kʰaŋ3	不符合方言变化规律
只	tsɿ3	～有
叫	au2	不符合方言变化规律
可	kʰo1	来自官话调
台	dʱai2	
右	iəu5	
葉	i5	
號	xəu5	
嘆	tʰo5	
各	kʰɛ5	
合	xo5	来自官话
吉	tɕiɛ5	来自官话阳平调
同	d̤uoŋ2	
名	mei2	
后	xau2	来自官话去声调
吐	tʰu5	～痰
嚇	xa5	～一跳
吞	tʰaŋ1	
含	xaŋ2	来自官话音
听	tʰei5	不符合方言变化规律
吵	tsʰau3	
吹	tɕʰy1	
告	kəu5	
嘔	fiɛ1	不符合方言变化规律，本字不明
周	tɕiəu1	
味	bi5	
呼	xu1	
命	mei5	
和	xu2	～气
咨	tsɿ1	
咬	ɡau3	
咳	kɛ5	
咸	xaŋ2	来自官话音
哄	xuoŋ3	～你，骗你
響	ɕio3	
啞	a3	
哥	ku1	
哭	xuɛ7	
脣	ɕyoŋ2	
售	ɕiəu5	
唱	tɕʰio5	
啄	tsʰu5	
商	ɕio1	
喉	xau2	
喜	ɕi3	
喝	ɕyɛ7	不符合方言变化规律，应作啜字
噴	faŋ2	～水；不符合方言演变规律
噴	pʰaŋ5	～香
嗽	sau5	
嘉	ka1	～禾
噓	ɕy1	吹～
嘴	tɕy3	
噎	iɛ7	
器	tɕʰi5	
四	sɿ5	
因	in1	
園	uei2	
圍	uei2	
國	kuɛ7	
圖	d̤u2	
圓	lo2	应作圞
圈	kʰuai1	
土	tʰu3	
在	tsʰai3	
地	d̤i5	
均	tɕyoŋ5	不符合方言变化规律
壞	bʱu2	
坐	tsʰu3	
塊	kuai5	
墳	faŋ2	
坡	paŋ3	不符合方言演变规律
坦	tʰo3	
坪	bei2	
坳	au2	山～
墊	d̤ei5	
垮	kʰua3	
埋	bai2	
城	tɕʰiŋ2	
基	tɕi1	
堂	tʰei2	不符合方言变化规律；可能是厅，石桥片有tʰei屋一说
堆	d̤uei1	
