#漢字	音標	解釋
□	tʂʰʅ1	象聲詞：～噠一跤
□	tsa1	鬍子～遮
□	lia1	撒嬌：發～
□	tsɛ1	用手撓：～癢
□	tɕiɛ1	前加成分，指程度很深，～濕箇；很濕
□	lau1	形容詞前綴，表示程度相當高；～輕箇
□	lau1	～巴：鍋巴
□	liu1	將菜放熱水中焯一下
□	liu1	～箕：潷米湯用的竹篾器具
□	ɕiu1	類似榫頭的東西：～子
□	ɕiu1	掀開；～被窩
□	lẽ1	啃：～骨頭
□	tsẽ1	少，差
□	lan1	形容詞前綴，～稀箇：很稀
□	kʰan1	容器沒有感滿：一～碗飯
□	ŋan1	小巷子
□	ȵiaŋ1	閒逛
□	ləŋ1	細小的：魚～子(小魚)
□	liŋ1	極：～光箇
□	tɕiŋ1	吮吸
□	ȵiŋ1	～哩：那邊
□	ɕiŋ1	～裏～氣：神裏神氣
□	so2	哄，討好
□	io2	～哩：怎麼啦
□	lai2	遺忘，遺：～尿
□	lai2	～田：水稻生長期間，在植株之間進行除草
□	liəu2	肢體酸痛無力
□	tɕiəu2	留着：～噠把他喫
□	ŋõ2	用力搖動
□	pʰan2	禽獸群；一～鴨
□	səŋ2	吝嗇，節儉
□	tɕʰiŋ2	～死：找死(罵人語)
□	ŋ̍2	～～：小孩子拉的大便
□	pʰa3	炸開
□	pʰia3	象聲詞，表示槍聲
□	kua3	～啵啵：壞了的蛋
□	ɛ3	理睬：莫～他
□	pʰiɛ3	前加成分，指程度很深：～淡箇；很淡
□	iɛ3	驚奇聲
□	pʰai3	一邊高一邊低：肩胛一～起
□	sai3	理睬：不～起
□	kuai3	～噶噠：壞了，(事情)糟了
□	ɕiəu3	動詞，神氣
□	kʰõ3	米穀等食物朽壞了
□	ŋõ3	碾碎
□	ȵiõ3	遊逛；到處～
□	ȵiõ3	抖落，把灰～咖
□	tsẽ3	竹木因變質而脆了
□	piẽ3	蘸：～點糖
□	man3	長
□	kʰan3	～～子：窗戶
□	kʰuan3	狗叫聲
□	pʰiaŋ3	打，擊：～他一拳
□	iaŋ3	看守
□	səŋ3	形容詞前綴，～白箇：很白
□	tsʰa5	～掃把：用竹枝扎的掃把
□	tʰõ5	～底：鞋墊
□	tɕʰiõ5	踩
□	la6	前加成分，表示程度很深：～粗箇
□	ŋa6	～氣：戾氣
□	lia6	～皮：辦事拖沓
□	lai6	放～：在地上打滾
□	tsʰai6	～雨：淋雨
□	liəu6	動物流產
□	lẽ6	念叨
□	ɕiẽ6	～喫～做
□	ŋan6	硌：石頭～腳
□	tsa7	磕碰
□	a7	象聲詞，表示驚訝
□	tɕia7	～乎：邋遢
□	ȵia7	不～腮：不好
□	so7	差；不好：質量～
□	o7	象聲詞，表示事出意外
□	uo7	喚狗聲
□	uo7	小氣，樞門
□	lɛ7	荊棘
□	tsɛ7	物體向一邊傾斜
□	liɛ7	發～：小孩子哭
□	mei7	～人：相貌醜
□	tɕiəu7	形容詞前綴，～酸箇：很酸
□	ʂẽ7	前加成份，表示程度很深，～薄箇：很薄的
□	ləŋ7	無償索要，賺取
㓟	pʰi1	用刀將竹木的枝椏削下，或將竹木片破開
㞎	pa2	糞便，屎(小兒語)
㩳	tsʰəŋ3	(存疑)推：～他一下
㫰	lõ6	晾曬(衣物)
㲃	tɕiəu5	～毛巾；把毛巾擰乾
㿸	man6	(存疑)積在身上的污垢
䊳	mɛ1	前加成分，指程度很深：～爛，～黑
䊳	miɛ1	前加成分，指程度很深：～爛，～黑
䌴	lo3	(存疑)打～：舌頭不聽使喚，說話不清
䐬	tsau1	花生、瓜子等乾果炒得很脆
䵋	fei3	顏色褪去：～色
一	i7	
丁	tiaŋ1-	
丁	tiŋ1=	
七	tɕʰi7	
丈	tʂʰõ6	
三	san1	
上	ʂõ6	
下	xa6-	底～；量詞：看一～；全部，全都：～用完噠
下	ɕia6=	
不	pu7	
丐	kai5	
且	tɕʰiɛ3	
世	ʂʅ5	
丘	tɕʰiəu1	
丙	piŋ3	
丞	tʂʰəŋ2	
丟	tiəu1	
丫	ŋa1-	嘴、口袋張着
丫	ia1=	
中	tʂəŋ1	
串	kʰyẽ6	
丸	yẽ2	
丹	tan1	
主	ky3	
乃	lai3	
久	tɕiəu3	
么	iu1	
之	tʂʅ1	
乍	tsa5	
乎	fu1	
乒	pʰiŋ1	
乖	kuai1	
乘	ʂəŋ2	
乙	iɛ7	
九	tɕiəu3	
乞	tɕʰi3	
也	ia3-	
也	iɛ3=	
乳	y3	
乾	kõ1	～淨
乾	tɕʰiẽ2	
亂	lõ6	
了	liu3	
予	y3	
事	sɿ6	
二	ɛ6	
互	fu6	
五	ŋ̍3-	
五	u3=	
井	tɕiaŋ3-	
井	tɕiŋ3=	
亙	kẽ5	
些	ɕiɛ1	
亞	ia5	
亟	tɕi7	
亡	uõ2	
交	tɕiu1	
亥	xai6	
亦	i7	
亨	xẽ1	
