#漢字	音標	解釋
□	maŋ1	吃～～：饭(少儿语）
□	tsaŋ1	～仔：二齿锄，一种农具
□	kaŋ1	懒
□	so1	木桶干燥而缝松裂开
□	ŋo1	离缝
□	pʰia1	摊开
□	kʰia1	食物不熟或变质的味感
□	my1	～～：毛毛雨
□	lu1	生～：生锈
□	pʰɛŋ1	蚜虫
□	mɛŋ1	溢出
□	lɛŋ1	龟缩
□	se1	一种水草
□	ŋe1	微湿，潮
□	ve1	一种鱼
□	tsʰuõ1	成批收购
□	pʰiaŋ1	量词，片，指墙
□	pʰieŋ1	呕吐
□	pʰau1	一种草本野果
□	lau1	烧焦
□	lau1	兜售
□	au1	诬赖
□	xoŋ1	恐吓
□	liau1	挑动
□	lay1	挖
□	tsʰay1	提着裤子
□	xay1	喘气
□	siɤ1	kʰiɤ21～：蜘蛛
□	iɤ1	捂起来
□	tsʰioŋ1	锯开木板
□	laiŋ1	奶，乳汁
□	tsø1	衣着不清楚
□	mo2	～～：外婆
□	so2	人
□	xo2	胳肢
□	o2	阻塞拥挤
□	siu2	收回绳索
□	pʰe2	开裂
□	pʰieŋ2	狡辩
□	kʰieŋ2	山坡上的梯田
□	pʰau2	在温水中泡热
□	kʰoŋ2	咳嗽声
□	fɤŋ2	衔
□	sɤŋ2	傻
□	pʰi2	菜叶片
□	siɤ2	爬树
□	kʰiɤ2	蜘蛛
□	fue2	转让
□	paiŋ2	抹掉
□	saiŋ2	吆喝
□	kua2	鼓起
□	kø2	割
□	xø2	斜看一眼，怒视，乜斜
□	kʰaŋ3	捏、掐
□	xaŋ3	食物哽于喉
□	aŋ3	弯腰前俯
□	aŋ3	～骹：一拐一瘸
□	tʰo3	击
□	lo3	烤鱼，熨衣裳
□	kiu3	水向上激起
□	iu3	水土相和
□	pʰia3	瞎摸
□	lia3	领取
□	kia3	涩
□	kʰia3	粘住
□	lɤ3	摘水果
□	xɤ3	肯定的应答
□	vɤ3	实，不空
□	fu3	鞭打
□	pʰɛŋ3	着～：着凉
□	kʰɛŋ3	鸡～：鸡肫
□	xɛŋ3	高声斥人
□	me3	捉弄
□	pʰuõ3	～禾：打谷子
□	pʰuõ3	悬挂衣被
□	tuõ3	跌倒
□	pʰiaŋ3	果实未熟掉落
□	iaŋ3	锄地
□	pʰieŋ3	
□	tʰieŋ3	门～：门坎
