#漢字	音標	解釋
一	zit7	
丁	tiŋ1	
七	tsʰit7	
丄	sɔŋ1	上山。
丈	tsʰɔŋ3	
三	sam1	印刷为444此地阴平应为44。
上	sɔŋ5	上面。
下	ha3	下底。
与	zi3	给与。
丐	kʰai3	乞丐。
丑	tsʰiu3	
專	tsɔn1	
且	tsʰia3	
丕	pʰɔi1	
世	si5	
丗	si5	
丘	kʰiu1	
業	zap8	
叢	tsʰuŋ2	
東	tuŋ1	
絲	sɿ1	
丞	siŋ2	
丠	kʰiu1	
丣	ziu1	
兩	liɔŋ3	两个 几两几钱。
兩	liɔŋ1	
兩	liɔŋ3	
嚴	zam2	
並	piŋ3	
喪	sɔŋ5	丧失。
丩	kʰiu1	纠缠。
丫	a1	丫头。
中	tsuŋ1	当中。
串	tsʰɔn5	
臨	lim2	
丸	zan2	肉丸。
丹	tan1	
爲	vui2	作為。
主	tsu3	
丼	tsiaŋ3	
丽	li5	美丽。
舉	ki3	
乃	nai3	
久	kiu3	
義	ŋi5	
之	tsɿ1	
烏	vu1	
乍	tsa5	
乎	fu2	
乏	fat8	
樂	lɔk8	音乐。
喬	kʰiau2	
乖	kuai1	
乘	siŋ2	
乘	siŋ2	
乙	zat7	
九	kiu3	
乞	ŋet7	
也	za1	也是。
習	sip8	
鄉	hiɔŋ1	
書	sʯ1	
買	mai1	
亂	lɔn3	
乾	kʰen2	乾坤。
亂	lɔn3	
了	liau3	了结。
事	sɿ5	
二	ŋi5	
于	zi2	
亏	kʰui1	
云	vun2	
互	fu2	
五	̩̩̩̩̩n̩3	
井	tsiaŋ3	
亖	sɿ5	
亞	a1	
亞	a1	
亡	mɔŋ2	
交	kau1	
亥	hɔi5	
亦	zik8	
產	san3	
亨	haŋ1	
享	hiɔŋ3	
京	kiŋ1	
亭	tʰiŋ2	
亮	liɔŋ5	
亯	hiɔŋ3	
親	tsʰin1	
人	ŋin2	
億	zik8	
什	sip8	什物。
仁	ŋin2	
仅	kin3	
仇	siu2	姓仇。
今	kim1	
介	kai5	
仍	ziŋ2	
从	tsʰuŋ2	跟踪。
倉	tsʰɔŋ1	
仕	sʯ5	
他	tʰa1	
仗	tsʰɔŋ3	
付	fu5	
仙	sen1	
仝	tʰuŋ2	
代	tʰɔi5	
令	liŋ3	
以	zi3	
儀	ŋi2	
仰	ŋiɔŋ1	
仲	tsʰuŋ3	
件	kʰen3	
任	ŋim5	责任。
仿	fɔŋ3	相似。
企	kʰi1	
伊	zi1	
伍	̩̩̩̩̩n̩3	
伏	fuk8	
伐	fat8	
休	hiu1	
會	fui5	开会、会不会。
傘	san3	
偉	vui3	
傳	tsʰɔn2	传记。
傷	sɔŋ1	
倫	lun2	
僞	ŋui5	
伯	pak7	
估	kʰu1	
伱	ni1	
伴	pʰan3	
伶	liŋ2	
伸	sin1	
似	sɿ5	
佀	sɿ5	
佈	pu5	
位	vui5	
低	te1	
住	tsʰu3	
佐	tsɔ3	
余	zi2	
佛	fut7	
作	tsɔ5	
你	ni1	
佩	pʰui5	
佳	kai1	
使	sɿ3	
來	lɔi2	
侈	tsʰɿ1	奢侈。
例	le5	
侍	sʯ5	
供	kuŋ1	供养。
依	zi1	
偵	tsiŋ1	侦察。
側	tsek7	
僑	kʰiau2	
儂	nuŋ2	我你侬。
侮	mu1	
侯	heu2	
侵	tsʰim1	
便	pʰen2	便宜。
係	he5	
促	tsʰuk7	
俄	ŋɔ2	
俊	tsun5	
俏	tsʰiau3	
俗	suk8	
俘	fu1	俘虏。
保	pɔ3	
信	sin5	
儼	zam2	俨然。
儉	kʰiam3	
修	siu1	
俯	pʰu3	
俱	kʰi3	
俸	fuŋ5	
俻	pʰi5	
俾	pi1	
倉	tsʰɔŋ1	
個	kai3	个人。
倒	tɔ3	打倒。
倔	kʰut7	倔强。
候	keu2	
倚	zi3	
借	tsia5	
倣	fɔŋ3	仿效。
倦	kʰen3	
倫	lun2	
債	tsai5	
值	tsʰik8	
傾	kʰaŋ1	
假	ka3	真假。
偉	vui3	
偏	pʰen1	
停	tʰiŋ2	
健	ken3	
偪	pik7	
側	tsek7	
偵	tsiŋ1	侦察。
偶	ŋeu3	配偶。
偷	tʰeu1	
償	sɔŋ2	
傅	fu5	
傍	pʰɔŋ2	
傑	ket7	
傘	san3	
備	pʰi5	
儲	tsʰʯ2	储蓄。
催	tsʰui1	
傳	tsʰɔn2	传记。
債	tsai5	
傷	sɔŋ1	
傻	sɔ2	
傾	kʰaŋ1	
僅	kin3	
僊	sen1	
像	siɔŋ5	
僑	kʰiau2	
僒	kʰun3	
僕	pʰuk7	
僞	ŋui5	
僧	tseŋ1	
僵	kiɔŋ1	
價	ka5	
僻	pʰik7	
儀	ŋi2	
儁	tsun5	
儂	nuŋ2	我你侬。
億	zik8	
儆	kiŋ3	
儉	kʰiam3	
儒	zi2	
儛	mu3	
償	sɔŋ2	
儧	tsʰan3	积攒。
優	ziu1	
儲	tsʰʯ2	储蓄。
儹	tsʰan3	积攒。
儼	zam2	俨然。
允	zun3	
元	ŋian2	
兄	hiuŋ1	
充	tsʰuŋ1	
兆	tsʰau3	
兇	hiuŋ1	凶恶。
先	sen1	
光	kuɔŋ1	
克	kʰek7	
