#漢字	音標	解釋
□	ʂʅ1	不穩貌
□	ɻʅ1	離行也
□	tʂʰa1	行難貌
□	fɛ1	呼痛
□	tʂʰɛ1	側也
□	tʰiɔ1	湯匙
□	læ̃1	語詞
□	tʂæ̃1	切，～菜，～肉
□	kʰuæ̃1	固執
□	kʰəi2	打也
□	səŋ2	怯弱也丨無力也丨俗字「㞞」丨本字疑為「雄」
□	tʂʰuɒ̃2	上下摇晃
□	kʰa3	～人：欺諞
□	pʰia3	謂兒童頑劣
□	xuɛ3	晃行貌
□	tɕʰiɯ3	曳也
□	tɕʰʏ3	又音丨曳也
□	pʰiɪ̃3	屁眼二字之合
□	lɒ̃3	惡～
□	ʂa5	灑落貌
□	piɔ5	竊視也
㔣	ləi1	～撞
㗗	pɿ3	～斷
㚂	lɒ̃5	
㜺	tsæ̃2	好看
㝩	kʰɒ̃1	
㞎	pa3	俗字丨人穢
㫰	lɒ̃5	曝也
㰤	xa1	氣出也
㱟	pʰɿ3	～肉丨以刀片肉也
㸺	ʂa1	
㿷	tsʰɔ5	同「糙」
䍐	xæ̃3	
䐇	miən3	～合
䟕	tʂʰa5	俗字「岔」
䟴	tʂən5	
䩍	ȵiɔ3	面白曰～
䬬	jiɒ̃1	飽食也
丁	tiən1	
万	uæ̃5	
丈	tʂɒ̃5	
三	sæ̃1	
上	ʂɒ̃5	
下	xa3	劣也
下	xa5	白讀
下	ɕia5	文讀
丐	kɛ5	
丑	tʂʰɯ3	地支
專	tʂɯ̃1	
且	tɕʰi3	
世	ʂʅ5	
丘	tɕʰiɯ1	
丘	tɕʰʏ1	又音
丙	piən3	
叢	tsʰəŋ2	
東	təŋ1	
絲	sɿ1	
丞	tʂʰən2	
丟	tiɯ1	
丟	tʏ1	又音
兩	liæ̃3	數詞丨～箇
嚴	jiæ̃2	
嚴	jiɪ̃2	
喪	sɒ̃5	
个	ko5	
丫	ŋa1	～头
中	tʂuən1	～間
中	tʂuən5	～獎
丰	fəŋ1	
串	kuɯ̃5	今與「穿」混
臨	ȵiən2	
丸	ʔuɯ̃2	
丹	tæ̃1	
爲	uəi2	
爲	uəi5	
主	tʂɤuᵝ3	
舉	tsʮ3	
乃	lɛ3	
久	tɕiɯ3	
久	tɕʏ3	又音
之	tʂʅ1	
烏	ʔɤuᵝ1	
乍	tʂa5	
乎	xɤuᵝ1	
乒	pʰiən1	
乓	pʰɒ̃1	新字
喬	tɕʰiɔ2	
乖	kuɛ1	
乘	tʂʰən2	～法
九	tɕiɯ3	
九	tɕʏ3	又音
也	jiɛ3	
鄉	ɕiɒ̃1	
書	ʂɤuᵝ1	
買	mɛ3	
亂	lɯ̃5	
乳	ɻɤuᵝ3	
乾	kæ̃1	
乾	tɕʰiɪ̃2	
予	zʮ2	
爭	tsən1	
事	sɿ5	
二	ɻɔ5	
于	zʮ2	
虧	kʰuəi1	
雲	jyən2	
互	xɤuᵝ5	
五	ʔɤuᵝ3	
井	tɕiən3	
亘	kən5	
亞	jia5	
些	sɿ1	
亡	uɒ̃2	
亢	kʰɒ̃5	
交	kɔ1	
亥	xɛ5	
產	tʂʰæ̃3	
亨	xən1	
畝	mo3	文讀
享	ɕiɒ̃3	
京	tɕiən1	
亭	tʰiən2	
亮	ȵiɒ̃5	
親	tɕʰiən1	
人	ɻən2	
億	zɿ5	
什	ʂən2	
仁	ɻən2	
僅	tɕiən3	
仇	tʂʰɯ2	
仇	tɕʰiɯ2	姓
仇	tɕʰʏ2	又音丨姓
今	tɕiən1	
介	kɛ5	
仍	ɻən2	
从	tsʰəŋ2	
仔	tsɿ3	～鸡
仔	tsɛ3	
仕	sɿ5	
他	tʰa1	
付	fɤuᵝ5	
仙	ɕyɪ̃1	
仝	tʰəŋ2	
代	tɛ5	
令	ȵiən5	
以	zɿ3	
儀	zɿ2	
們	mən2	
仰	ȵiɒ̃3	
仲	tʂuən5	
仵	ʔɤuᵝ3	
件	tɕiɪ̃5	
價	tɕia5	
任	ɻən2	
任	ɻən5	
份	fən5	
仿	fɒ̃3	
企	tsʰɿ5	
伊	zɿ1	
伍	ʔɤuᵝ3	
休	ɕiɯ1	
休	ɕʏ1	又音
優	jiɯ1	
優	jʏ1	又音
伙	xo3	
會	kʰuɛ5	
傘	sæ̃3	
偉	uəi3	
傳	tʂʰɯ̃2	～說
傳	tʂɯ̃5	～記
伢	ŋa2	「孲」俗字丨子也
僞	uəi3	
估	kɤuᵝ3	
伴	pɯ̃5	
伸	tʂʰən1	
伺	tsʰɿ5	
似	sɿ5	
但	tæ̃5	
佈	pɤuᵝ5	
位	uəi5	
低	tɿ1	
住	tʂɤuᵝ5	
佐	tso3	
佑	jiɯ5	
佑	jʏ5	又音
何	xo2	
佘	ʂɛ2	
余	zʮ2	
你	ȵdi3	
佩	pʰəi5	
佬	lɔ3	
佳	tɕia1	
使	sɿ3	
侃	kʰæ̃3	
侈	tʂʰʅ3	
侉	kʰua3	
例	ȵdɿ5	
侍	sɿ5	～衛
侑	jiɯ5	
侑	jʏ5	又音
侖	lən2	
供	kəŋ5	
依	zɿ1	
侣	ȵdʮ3	
偵	tʂən1	
側	tʂɛ5	眼～
僑	tɕʰiɔ2	
儈	kʰuɛ5	
儂	ləŋ2	
侮	ʔɤuᵝ3	
侯	xɯ2	
侵	tɕʰiən1	
便	piɪ̃5	
俄	ʔʷo2	
俊	tɕyən5	
俎	tsɤuᵝ3	
俏	tɕʰiɔ5	
俘	fɤuᵝ2	
保	pɔ3	
信	ɕiən5	
儉	tɕiɪ̃3	
修	ɕiɯ1	
修	ɕʏ1	又音
俯	fɤuᵝ3	
俱	tsʮ5	
倀	tʂʰɒ̃1	
倉	tsʰɒ̃1	
個	ko5	
倍	pəi5	
倒	tɔ3	
倒	tɔ5	～車
倘	tʰɒ̃3	
候	xɯ3	白讀丨單用
候	tsʰɿ5	
借	tɕi5	
借	tɕia5	
倡	tʂʰɒ̃5	
倦	tɕyɪ̃5	
倩	tɕʰiɪ̃5	
倪	ȵdɿ2	
倫	lən2	
債	tʂɛ5	
傾	tɕʰyən3	
假	tɕia3	
偏	pʰiɪ̃1	
偙	tɿ5	
