#漢字	音標	解釋
□	tsɿ1	～痒:搔庠
□	nɔn1	～稀的:不密不稠
□	nəɯ1	刀～了:生锈
□	nəɯ1	～勺哒:差极了
□	ŋaɯ2	～起脑壳;昂起头
□	tsan2	扎:～银针
□	kʰɔn3	(咳嗽)
□	kʰo3	～章子：盖章
□	kʰo3	～钉弓:敲栗凿
□	tsən3	詈词:～多了:吃多了
□	tsʰən3	推:～门
□	pan5	(用力摔)
□	tʰan5	管:莫～闲事
□	tʰɔn5	～刀布
□	ʂo5	最～:极差
□	təɯ5	～笔字:不按顺写字
□	kəɯ5	(结冰)
□	tsiaɯ5	穷:～朋友
□	tɕiəɯ5	留:钱买电器
□	tɕiəɯ5	拧干:～干衣服
□	ka6	跨:～一脚
□	nən6	你～家:对老人的敬称
□	ȵia7	累:～死人
䐬	tsaɯ1	～脆:声音响亮
丁	tin1	
七	tsʰi7	
万	uan7	
丈	tʂɔn5	大～夫
丈	tʂɔn6	～把高
三	san1	
上	ʂɔn6	
下	xa6	
下	xa7	～一跳
不	pu7	
与	y3	
丐	kai5	乞～
丑	tʂʰəɯ3	
專	tɕyẽ1	
且	tsʰie3	
世	ʂʅ5	
丘	tɕʰiəɯ1	
丙	pin3	
業	ȵie7	
叢	tsən2	
東	tən1	
絲	sɿ1	
丞	tʂən2	
丟	tiəɯ1	
兩	lian3	斤～
嚴	ȵiẽ2	
喪	sɔn1	～事
喪	sɔn5	～失
个	ko5	～人
丫	ŋa1	～开口:张开嘴
丫	ia1	～头
中	tʂən1	～国
中	tʂən5	～射
丰	ɸən1	
串	tɕʰyẽ5	一～,量词
臨	ȵin2	
丸	yẽ2	
丹	tan1	
爲	uəi2	作～
主	tɕy3	
丽	ȵi5	
舉	tɕy3	
乃	nai3	
久	tɕiəɯ3	
麼	mo3	～子:什么
義	ȵiẽ5	
之	tʂʅ1	
烏	u1	
乍	tsa5	
乎	ɸu2	
乏	ɸa7	
樂	no7	快～
樂	io7	音～
喬	tɕiaɯ2	
乖	kuai1	
乘	ʂən2	
乙	ie7	
九	tɕiəɯ3	
乞	tɕʰi7	
也	ia3	者～,～是
習	si7	
鄉	sian1	
書	ɕy1	
買	mai3	～进
亂	nɔn6	
乳	y3	
乾	tɕʰiẽ2	～坤
了	ȵiaɯ3	～结
爭	tsɔn1	
爭	tsən1	～论
事	sɿ6	
二	a6-	～十岁
二	e6=	～里～气:傻气
于	y2	
虧	kʰuəi1	
雲	yn2	
互	ɸu6	
井	tsian1-	天～
井	tsin3	
