#漢字	音標	解釋
一	jɐt7	
丁	tɐŋ1	
七	tsʰɐt7	
丈	tsœŋ4	
三	saŋ1	
上	sœŋ4	
下	ha5	
不	pɐt7	
丐	kʰɔi6	
丑	tsʰɐu3	
且	tsʰɛ3	
丕	pʰei1	
世	sɐi4	
丙	pɐŋ3	
丞	sɐŋ2	
丟	tiu1	
个	kɔ5	
中	tsʊŋ1	
中	tsʊŋ5	打～。
丰	fʊŋ1	
串	syn6	
丸	jyn4	
丹	taŋ1	
主	tsy3	
乃	nai4	
久	kɐu3	
么	jiu1	
之	tsi1	
乎	fu2	
乏	fak8	
乖	kʷai1	
乘	sɐŋ2	
九	kɐu3	
乞	hɐt7	
也	ja3	
乾	kun1	
乾	kʰyn2	～坤。
亂	lyn6	
了	liu4	
事	si6	
二	ji5	
云	wɐn2	
井	tsɛŋ3	
些	sɛ1	
亞	a1	
亡	mɔŋ2	
交	kau1	
亥	hɔi5	
亦	jɐk8	
亨	haŋ1	
享	hœŋ2	
京	kɐŋ1	
亭	tʰɐŋ2	
亮	lœŋ5	
人	jɐn2	
什	sap8	
仄	tsɐk7	
仇	sɐu2	
今	kam1	
介	kai6	
仍	jɐŋ2	
仕	si6	
他	tʰa1	
仗	tsœŋ5	
付	fu5	
仙	sin1	
代	tɔi6	
令	lɛŋ5	
以	ji4	
仰	jœŋ3	
仲	tsʊŋ6	
件	kin4	
任	jam5	
任	jɐn2	
份	fɐn4	
企	kʰei4	
伊	ji1	
伏	fʊk8	
伐	fak8	
休	jɐu1	
伙	fɔ3	
伯	pak7	
伴	pʰun4	
伶	lɛŋ2	
伸	sɐn1	
似	tsʰi3	
佃	tin6	
位	wai6	
低	tɐi1	
住	tsy6	
佑	jɐu6	
何	hɔ2	
余	jy2	
佛	fɐt8	
作	tsɔk7	
你	ni4	
佩	pʰui5	
佳	kai1	
併	pʰɐŋ5	
使	si3	
侄	tsɐt8	
來	lɔi2	
侈	tsʰi4	
例	lɐi5	
侍	si6	
侖	lɐn2	
供	kʊŋ1	
侯	hɐu2	
侵	tsʰam1	
便	pin6	方～。
便	pʰin2	～宜。
係	hɐi5	
促	tsʰʊk7	
俄	ŋɔ2	
俊	tsɐn5	
俗	tsʊk8	
俘	fu1	
保	pou3	
信	sɐn5	
修	sɐu1	
俯	fu3	
俱	kʰœy1	
俸	fʊŋ6	
俾	pei3	
倉	tsʰɔŋ1	
個	kɔ5	
倍	pʰui3	
倒	tou3	
倔	wɐt7	
倘	tʰɔŋ3	
候	hɐu6	
倚	ji3	
借	tsɛ5	
倡	tsʰœŋ1	
倦	kyn5	
倩	tsʰin5	
倪	ŋɐi2	
倫	lɐn2	
倭	wɔ1	
值	tsɐk8	
假	ka3	
偉	wai4	
偏	pʰin1	
做	tsu6	
停	tʰɐŋ2	
健	kin4	
側	tsɐk7	
偶	ŋɐu3	
偷	tʰɐu1	
僞	ŋɐi4	
傅	fu3	
傍	pʰɔŋ2	
傑	kit8	
傘	saŋ4	
備	pei6	
傭	jʊŋ2	
傲	ŋou6	
傳	tsyn6	自～。
傳	tsʰyn2	宣～。
債	tsai5	
傷	sœŋ1	
傻	sɔ4	
傾	kʰɐŋ1	
僅	kɐn3	
像	tsœŋ4	
僑	kʰiu2	
僕	pʰʊk7	
僧	tsɐŋ1	
僵	kœŋ1	
價	ka5	
僻	pʰɐt7	
儀	ji2	
億	jɐk7	
儉	kin4	
儒	jy2	
償	sœŋ3	
優	jɐu1	
儲	tsʰy1	
儼	jin2	
允	wɐn3	
元	jyn2	
兄	hɐŋ1	
充	tsʰʊŋ1	
兆	tsʰiu3	
先	sin1	
克	hɐk7	
兌	tɔi5	
免	min3	
兒	ji2	
党	tɔŋ3	
兜	tɐu1	
入	jap8	
內	nui5	
全	tsʰyn2	
兩	lœŋ3	
八	pak7	
公	kʊŋ1	
六	lʊk8	
兮	hɐi1	
共	kʊŋ5	
具	kœy4	
典	tin3	
兼	kin1	
冀	kʰei4	
冉	jin1	
冊	tsʰak7	
再	tsɔi5	
冒	mou6	
冗	jʊŋ3	
冠	kun1	衣～。
冠	kun5	～军。
冤	jyn5	
冬	tʊŋ1	
冰	pɐŋ1	
冷	laŋ3	
准	tsɐn3	
凍	tʊŋ5	
凡	faŋ2	
凱	hɔi3	
凳	tɐŋ5	
凶	hʊŋ1	
出	tsʰɐt7	
函	ham2	
刀	tou1	
刁	tiu1	
刃	jɐn6	
分	fɐn1	
切	tsʰit7	
刈	ŋɐi5	
刊	hɔn3	
刎	mɐn3	
刑	jɛŋ2	
列	lit8	
初	tsʰɔ1	
判	pʰun5	
別	pit8	
刨	pʰau4	
利	lei5	
到	tou5	
制	tsɐi5	
刷	tsʰɐt8	
券	hyn5	
刺	tsʰi5	
刻	hɐk7	
剁	tœk7	
剃	tʰɐi5	
則	tsɐk7	
削	sœk7	
前	tsʰin2	
剔	tʰɐt7	
剖	fou3	
剜	wun2	
剝	mɔk7	
剩	sɐŋ6	
剪	tsin3	
剮	kʷa3	
副	fu5	
割	kɔt7	
剿	tsiu3	
劃	wak8	
劄	tsak8	
劇	kʰɛk8	
劈	pʰɐt7	
劉	lɐu2	
劊	kʷʰai5	
劍	kin5	
劑	tsɐi3	
力	lɐk8	
功	kʊŋ1	
加	ka1	
劣	lyt8	
劫	kit8	
勁	kɐn5	
勃	pʰut8	
勇	jʊŋ4	
勉	min3	
勒	lɐk8	
動	tʊŋ6	
勘	ham5	
勝	sɐŋ5	
勞	lou2	
勢	sɐi5	
勤	kʰɐn2	
勳	fɐn1	
勵	lɐi5	
勸	hyn3	
勺	tsœk8	
勻	wɐn2	
勿	mɐt8	
包	pau1	
匆	tsʰʊŋ1	
匐	fʊk7	
化	fa6	
北	pɐk7	
匠	tsœŋ4	
匣	hap8	
匹	pʰɐt7	
匾	pin3	
匿	nit8	
區	kʰœy1	
十	sap8	
千	tsʰin1	
升	sɐŋ1	
半	pun5	
卑	pei1	
卒	tsɐt7	
卓	tsʰœk7	
協	hit8	
南	naŋ1	
博	pɔk7	
卜	pʊk7	
占	tsin5	
卦	kʷa5	
卯	mau3	
印	jɐn5	
印	jɛŋ5	
危	ŋɐi2	
即	tsɐk7	
卵	lyn5	
卷	kyn3	
卻	kʰœk7	
卿	hɐŋ1	
厄	ŋak7	
厘	lei2	
厚	hɐu3	
原	jyn2	
厭	jin5	
厲	lɐi5	
參	sam1	人～。
參	tsʰaŋ1	～加。
又	jɐu6	
叉	tsʰa1	
及	kʰap8	
友	jɐu3	
反	faŋ3	
叔	sʊk8	
取	tsʰy5	
受	sɐu6	
叛	pʰun4	
叟	sɐu3	
叢	tsʰʊŋ2	
口	hɐu3	
古	ku4	
句	kœy5	
另	lɛŋ5	
叨	tou1	
叩	kʰɐu5	
只	tsi3	
叫	kiu5	
召	tsiu6	
可	hɔ3	
史	si3	
右	jɐu6	
司	si1	
各	kɔk7	
吆	jiu1	
合	hap7	
吉	kɐt7	
吊	tiu5	
同	tʰʊŋ2	
名	mɛŋ2	
后	hɐu6	
吏	lei5	
向	hœŋ6	
君	kʷɐn1	
吝	lɐn5	
吞	tʰɐn1	
吟	jam1	
否	fou3	
含	ham2	
吵	tsʰau3	
吸	kʰap7	
吻	mɐn3	
吼	hɐu1	
呂	lœy4	
呆	ŋɔi2	
呈	tsʰɐn2	
告	kou6	
呢	nɛ2	
周	tsɐu1	
呱	pʰai2	
味	mɐi5	
呵	hɔ1	
呼	fu1	
命	mɛŋ5	
和	wɔ2	
和	wɔ6	唱～。
咎	kɐu4	
咒	tsɐu5	
咬	ŋau3	
咳	kʰɐt7	
咸	haŋ2	
咽	jin1	
哀	ŋɔi1	
哄	hʊŋ5	
哋	tei6	
員	jyn2	
哥	kɔ1	
哭	hʊk7	
哲	tsit8	
哽	kaŋ3	
唆	sɔ1	
唇	sɐn2	
唐	tʰɔŋ2	
售	sɐu6	
唯	wai2	
唱	tsʰœŋ6	
唾	tʰɔ5	
啄	tœk7	
商	sœŋ1	
問	mɐn6	
啞	a3	
啟	kʰɐi3	
喂	wai5	
善	sin6	
喉	hɐu2	
喘	syn5	
喚	wun5	
喜	hei3	
喝	hɔt7	
喧	syn1	
喪	sɔŋ1	～事。
喪	sɔŋ5	～失。
喫	hɛk7	
喬	kʰiu2	
單	taŋ1	
喲	jɔ1	
喻	jy5	
嗇	sɐk7	
嗓	sɔŋ1	
嗤	tsʰi1	
嗽	sɐu5	
嘉	ka1	
嘔	ɐu3	
嘗	sœŋ2	
嘩	wa2	
嘮	lou2	
噍	tsiu6	
噎	jɐt8	
噓	hy1	
器	hei5	
噴	pʰɐn1	～泉。
噴	pʰɐn6	～香。
嚇	hak8	
嚴	jin2	
嚷	jœŋ4	
嚼	tsœk8	
囂	hiu1	
囊	nɔŋ2	
囑	tsʊk7	
囚	tsʰɐu2	
四	si5	
因	jɐn1	
囪	tsʰʊŋ1	
困	kʷʰɐn5	
固	ku5	
圈	hyn1	
國	kɔk7	
圍	wai2	
園	jyn2	
圓	jyn2	
團	tʰyn2	
在	tsɔi6	
地	tei6	
圳	tsɐn5	
址	tsi3	
均	kʷɐn1	
坊	fɔŋ1	
坍	tʰaŋ1	
坐	tsɔ5	
坡	pɔ1	
坤	kʷʰɐn1	
坪	pʰɐŋ2	
坯	pʰui1	
坳	au1	
型	jɛŋ2	
垢	kɐu4	
垮	kʷʰa3	
埂	kaŋ3	
埃	ai1	
埋	mai2	
城	sɐŋ2	
域	wak8	
執	tsap7	
培	pʰui2	
基	kei1	
堂	tʰɔŋ2	
堅	kin1	
堆	tui1	
堡	pou3	
堤	tʰɐi2	
堪	ham1	
堯	jiu2	
報	pou5	
堿	kaŋ3	
塊	fai5	
塌	tʰak7	
塍	sɐŋ2	
塔	tʰak7	
塘	tʰɔŋ2	
塚	tsʰʊŋ3	
塞	sɐk7	
塢	ŋou5	
填	tʰin2	
塵	tsʰɐn2	
境	kɐŋ3	
墊	tin6	
增	tsɐŋ1	
墟	hy1	
墨	mɐk8	
墩	tɐn1	
墳	fɐn2	
墾	hɐn3	
壁	pɐt7	
壇	tʰaŋ2	
壓	ŋak7	
壕	hou2	
壟	lʊŋ3	
壤	jœŋ4	
壩	pa5	
士	si6	
壬	jam3	
壹	jɐt7	
壺	fu2	
壽	sɐu6	
夏	ha5	
夕	tsɐt8	
多	tɔ1	
夠	kɐu5	
夢	mʊŋ6	
夥	fɔ3	
大	tai6	
天	tʰin1	
太	tʰai5	
夫	fu1	
央	jœŋ1	
失	sɐt7	
夷	ji2	
夸	kʷʰa1	
夾	kak7	
奇	kʰei2	
奈	nɔi5	
奉	fʊŋ6	
奎	fui1	
奏	tsɐu5	
