#漢字	音標	解釋
一	jɐt	
丁	tɪŋ	
七	tʰɐt	
丈	tsœŋ	
三	sam	
上	sœŋ	
下	ha	
不	pɐt	
丐	kʰɔi	
丑	tsʰɐu	
且	tsʰiia	
世	sɐi	
丘	jɐu	
丙	pɪŋ	
丞	sɪŋ	
丟	tiu	
並	pɪŋ	
丫	ŋa	
中	tsʊŋ	
丰	fʊŋ	
串	tsʰyn	
丸	jyn	
丹	tan	
主	tsy	
乃	na1	
久	kɐu	
么	jiu	
之	tsi	
乍	tsa	
乎	fu	
乏	fɐt	
乒	pɪŋ	
乓	pɐm1	
乖	kwua	
乘	sɪŋ	
乙	jyt	
九	kɐu	
乞	hɐt	
也	ja1	
乳	jy1	
乾	kɔn	
乾	kʰin	
亂	lɔn6	
了	lεu1	
了	lεu5	
予	jy	
予	jy5	
事	sy	
二	ji6	
于	jy	
云	wɐn	
互	wu	
五	ŋ2	
井	tsɛŋ	
亙	kɐŋ	
些	sɛ	
亞	ʔa	
亟	kɪk	
亟	kʰi	
亡	mœŋ	
亢	kʰœŋ	
交	kεu	
亥	hɔi	
亦	jɪk	
亨	hɐŋ	
享	hœŋ	
京	kɪŋ	
亭	hɪŋ	
亮	lœŋ6	
人	jɐn	
什	sɐm6	
什	tsap	
仁	jɐn	
仃	tɪŋ	
仆	pʊk6	
仆	fu	
仆	pʰʊk2	
仇	kʰɐu	
仇	sɐu6	
今	kɐm	
介	ka	
仍	jɪŋ	
仔	tsa2	
仔	tsy	
仕	si	
他	ha	
仗	tsœŋ	
付	fu	
仙	sin	
仝	hʊŋ	
仞	jɐn6	
仟	tʰin	
代	tɔi	
令	lɪŋ	
令	lɪŋ6	
以	ji5	
仰	jœŋ1	
仰	ŋœŋ1	
仲	tsʊŋ	
件	kin	
任	jɐm6	
任	jɐm	
份	fɐn	
仿	fɔŋ	
企	kʰi	
伊	ji	
伍	ŋ2	
伏	fʊk	
伐	fɐt	
休	jɐu	
伙	fɔ	
伯	pεk1	
伯	pεk	
估	ku	
伴	pun	
伶	lɪŋ	
伸	sɐn	
伺	sy	
似	sy	
伽	ka1	
伽	kʰjia	
佃	tin	
佃	hin	
但	tan	
佇	tsʰy	
佈	pɐu	
位	wɐi6	
低	tε	
住	tsy	
佐	tsɔ	
佑	jɐu6	
佔	tsim	
何	hɔ	
佗	hɔ	
余	jy	
佚	jɐt	
佛	fɐt	
佛	fɐt6	
作	tsœk	
你	nɐi	
佣	jʊŋ	
佩	pʰui	
佰	pεk	
佳	ka	
併	pɪŋ	
使	sɐi	
使	si	
侃	hɔn	
來	lɔi	
侈	tsʰi	
例	lɐi6	
侍	si	
侏	tsy	
供	kʊŋ	
依	ji	
侮	mɐu1	
侯	hɐu	
侵	tʰɐm	
侶	lɔi5	
便	pin	
便	pʰin	
係	hɐi	
促	tʰʊk	
俄	ŋɔ	
俊	tsɔn	
俎	tsɔ	
俏	tsʰiu	
俐	lɐi	
俑	jʊŋ	
俗	tsʊk	
俘	fu	
保	pa	
俠	hɐp	
信	sɔn	
修	sɐu	
俯	fu	
俱	kʰy	
俸	fʊŋ	
俺	jim	
倆	lœŋ	
倉	tʰœŋ	
個	ka1	
個	kɔ	
倌	kun	
倍	pʰui	
倏	sʊk	
們	mun	
倒	ta	
