#漢字	音標	解釋
□	lɪ6	胳肢窝
□	kɪ6	用于胳肢窝
□	tʃʰəiŋ5	高粱
□	tsəiŋ1	行贿，塞住瓶子
□	pa1	用于忘记
□	la2	用于蜘蛛
□	kuaʔ8	一～痰
□	tsia6	劈里啪啦
□	kia1	用于屎壳郎
□	kʰia2	蜘蛛
□	tə̃1	动词后缀，表示丢失或离开的动作
□	hə̃2	～朝：明天
□	paŋ3	伯母合音
□	tɒ3	经常
□	tʰəŋ6	引水
□	ləŋ1	用于蝉
□	lɵ1	训，锅巴
□	lɵ2	壁～：一种蜘蛛
□	sɵ1	用于孕穗
㖹	pʰə̃2	吹
㧍	pəŋ1	拉扯
㩳	saŋ3	推
㿸	mɒ6	
䀁	fɛ2	瓷器
䘆	pʰəiŋ3	
䘼	vəiŋ3	袖子
䯘	vɒ5	手肘，膝盖内部
一	ai6	
丁	tə̃1	天干
七	tsʰai6	
万	vɒ6	
丈	tʃɒoŋʔ8	量词
丈	tʃɒoŋʔ8	
三	səŋ1	
上	ʃɒoŋʔ8	动词
上	ʃɒoŋ6	名词
下	hʋʔ8	
下	hʋ6	一下
丑	tʃʰiu3	地支
世	ʃɨ5	世界
丘	kʰu1	一～田
丙	pɪ3	
叢	tsaŋ2	
東	taŋ1	
絲	sɨ1	
兩	liɒoŋ3	两个，斤两
个	ka5	
中	tʃɒoŋ1	
串	kʰuəiŋ5	
主	ky3	
舉	ky3	
久	ku9	时间久，现在
烏	ʋ1	
烏	u1	
乙	ai6	
九	kiu3	
也	ia3	
習	saiʔ8	～惯
鄉	ʃɒoŋ1	
書	fy1	
買	mɪ3	
亂	lɒ6	
乳	y2	腐乳
了	la3	
爭	tsəŋ1	
事	sai6	用于东西
事	sɨ6	
二	ŋiəiŋ6	
雲	və̃2	
五	aŋ3	
井	tsɪ3	
交	ka1	～春：立春
亥	hɛʔ8	
畝	mia3	
親	tsʰə̃1	
人	ŋiə̃2	
今	kiə̃1	
倉	tsʰɒoŋ1	
代	tɛ6	
以	i3	
件	kəiŋ6	
價	kʋ5	
份	fə̃6	
會	fɛ6	
會	faʔ8	训，用于不会
傘	sɒ3	
傳	kʰuəŋ2	
傷	ʃɒoŋ1	
伸	kʰyə̃1	
住	ky6	
余	y2	
佛	faiʔ8	
作	tsɵ6	作田，一起
佬	lɵ3	嘴～：嘴
侄	tʃɨʔ8	
供	kaŋ1	养，生小孩
側	tsai6	
儕	tsɪ6	很多
便	pən2	～宜
係	ʃɪ6	
俞	y6	
信	sə̃5	
俺	əiŋ1	训，咱们
倍	pɛʔ8	
倒	tɵ3	倒下，表示成功完成的动词后缀
倒	tɵ5	颠倒
借	tsiɵ6	
假	kʋ3	
做	tsɵ5	
偷	tʰia1	
傅	fu5	姓
傅	fu6	师傅
僆	lɒ5	小母鸡
像	tsʰiɒoŋ6	
兄	ʃəŋ1	
先	səiŋ1	
先	səiŋ1	～生
光	kɒoŋ1	
兔	tʰu5	
兜	tia1	下面
入	ŋiəiʔ8	
