#漢字	音標	解釋
一	iet7	
丁	teŋ1	
七	tsʰɐt7	
丄	ɕɐŋ5	上山。
丈	tɕiŋ6	
三	sam1	
上	ɕaŋ5	上面。
下	ha5	底下。
与	y3	给与。
丐	kai5	
丑	tsʰɔu3	
專	tɕyn1	
且	tsʰa4	
丕	pʰi3	
世	ɕe5	
丗	ɕe5	
丘	kʰiɔu1	
丙	peŋ3	
業	nip8	
叢	tsɔŋ2	
東	tɔŋ1	
絲	si1	
丞	ɕeŋ2	
丠	kʰiɔu1	
丣	iɔu3	
兩	liŋ4	两个 几两几钱。
兩	liŋ3	
兩	liŋ4	
嚴	ȵim2	
並	peŋ6	
喪	sɔŋ5	丧失。
丫	a1	丫頭。
中	tɕɔŋ1	当中。
串	tɕʰyn5	
臨	ləm2	
丸	yn2	肉丸。
丹	tan1	
爲	we2	作为。
主	tɕy3	
丼	tseŋ3	
丽	le5	
舉	ky3	
乃	nai4	
久	kiɔu3	
義	ȵi6	
之	tɕi1	
烏	u3	
乎	fu2	
乏	fat8	
樂	ŋɐk8	音乐。
喬	kiu2	
乖	kʷai1	
乘	ɕeŋ2	
乘	ɕeŋ2	
乙	it7	
九	kiɔu3	
乞	kʰʷet7	
也	ia3	也是。
習	tsəp8	
鄉	ɕiŋ1	
書	ɕy1	
買	mai4	
亂	lun6	
乳	y3	
乾	kin2	乾坤。
亂	lun6	
了	liu4	了结。
事	ɕi5	
二	ȵi5	
于	y2	
亏	kʰʷe1	
云	yɛn2	
互	u5	
五	ŋ4	
井	tseŋ3	
亖	si5	
亞	a5	
亞	a5	
亡	muŋ2	
交	kao1	
亥	hæi5	
亦	hek8	
產	tsʰan3	
亨	hɐŋ2	
享	ɕiŋ3	
京	keŋ1	
亭	t2	
亮	liŋ6	
亯	ɕiŋ3	
親	tsʰən1	
人	ȵen2	
億	i5	
什	ɕəp8	什物。
仁	ien2	
仅	ken3	
仇	tsɔu2	姓。
今	kiəm1	
介	kai5	
仍	ȵeŋ2	
从	tsɔŋ2	跟从。
倉	tsʰɔŋ1	
仕	ɕi5	
他	tʰa1	
仗	tɕiŋ6	
付	fu5	
仙	sin1	
仝	tɔŋ2	
代	tæi5	
令	leŋ6	
以	i3	
儀	ȵi2	
仰	ȵiŋ4	
仲	tɕɔŋ6	
件	kin6	
任	iəm5	责任。
仿	fuŋ3	相似。
企	kʰi5	
伊	i2	
伍	ŋ4	
伏	fɔk8	
伐	fat8	
休	ɕiɔu1	
會	kʰʷai5	
傘	san5	
偉	wye3	
傳	tɕyn6	传记。
傷	ɕiŋ1	
倫	lən2	
僞	we3	
伯	pek7	
估	ku1	估计。
伱	ni4	
伴	pun6	
伶	leŋ2	
伸	ɕən1	
似	si5	
佀	ssi5	
佈	pu5	
位	we5	
低	te3	
住	tɕy5	
佐	tsɔ5	
余	y2	
佛	fɐt8	
作	tsɔk7	《广韵》「作」同「做」。
佞	neŋ6	
你	ni4	
佩	pʰøi5	
佳	kai1	
使	ɕi3	
來	lai2	
侈	tɕʰi3	奢侈。
例	le5	
侍	ɕi6	
供	kɔŋ5	供养。
依	i1	
偵	tɕeŋ1	
側	tsʰɐk7	
僑	kiu2	
儂	nɔŋ2	我、你。
侮	u3	
侯	hɔu2	
侵	tsʰəm1	
便	pin6	便宜。
係	he5	
促	tsʰɔk7	
俄	ŋɔ2	
俊	tsən5	
俏	tɕʰiu5	
俗	tsɔk8	
俘	fu1	俘虏。
保	pəu3	
俟	ɕi5	
信	sən5	
儼	ȵim3	俨然。
儉	kim6	
修	sɔu1	
俯	fu3	
俱	ky5	
俸	fɔŋ4	
俻	pi6	
俾	pi5	
倉	tsʰɔŋ1	
個	kɔ5	个人。
倒	təu3	打倒。
倔	kʰyet7	倔强。
候	hɔu6	
倚	i3	
借	tsia5	
倣	fuŋ3	倣效。
倦	kyn6	
倪	ȵi2	
倫	lən2	
債	tsai5	
值	tsek8	
傾	kʰeŋ	
假	ka5	真假。
偉	wye3	
偏	pin1	
停	teŋ2	
健	kin6	
偪	pek7	
側	tsʰɐk7	
偵	tɕeŋ1	
偶	ŋɔu4	配偶。
偷	tʰɔu1	
償	ɕiŋ2	
傅	fu5	
傍	puŋ2	
傑	kit8	
傘	san5	
備	pi6	
儲	ɕy2	储蓄。
催	tɕʰøi1	
傲	ŋəu6	
傳	tɕyn6	传记。
債	tsai5	
傷	ɕiŋ1	
傻	sa3	
傾	kʰeŋ	
僅	ken3	
僊	sin1	
像	tsiŋ6	
僑	kiu2	
僒	kyɛn5	
僕	pʰɔk7	
僞	we3	
僧	tsɐŋ2	
僵	kʰiŋ1	
價	ka5	
僻	pʰek7	
儀	ȵi2	
儁	tsən5	
儂	nɔŋ2	我、你。
億	i5	
儆	keŋ5	
儉	kim6	
儒	y2	
儛	u3	
償	ɕiŋ2	
儧	tsan5	积攒。
優	iɔu1	
儲	ɕy2	储蓄。
儹	tsan5	积攒。
儼	ȵim3	俨然。
允	yɛn3	
兂	tsam1	
元	yn2	
兄	feŋ1	
充	tɕʰɔŋ1	
兆	tɕiu6	
兇	ɕɔŋ1	凶恶。
先	sin1	
光	kuŋ1	
克	kʰɐk7	
兌	tøi5	
免	minn4	
兒	ȵi2	
兔	tʰu5	
兗	yn2	
兜	tɔu1	
入	ȵəp8	
內	nøi6	
全	tsun2	
兩	liŋ4	两个 几两几钱。
兩	liŋ3	
兩	liŋ4	
八	pat7	
公	kɔŋ1	
六	lɔk8	
兮	he2	
蘭	lan2	
共	kiɔŋ6	
關	kʷan1	
興	heŋ1	兴旺。
兵	peŋ1	
具	ky5	
典	tim3	
兹	tsi2	
兼	kim1	
獸	ɕɔu5	
兾	i5	
冀	i5	
內	nøi6	
岡	kɔŋ1	
冊	tɕʰek7	
冊	tɕʰek7	
再	tsæi5	
冒	məu6	
冗	ȵiɔŋ3	拨冗。
寫	sia3	
軍	kyɛn1	
農	nɔŋ2	
冠	kun1	衣冠。
冢	tsɔŋ5	
冤	yn1	
冫	peŋ1	
冬	tɔŋ1	
冰	peŋ1	
冲	tsʰɔŋ1	
况	kʰuŋ5	
冷	leŋ4	
准	tsən3	
凉	liŋ1	
凌	leŋ2	
凝	neŋ2	
几	ki1	茶几。
凡	fan2	
鳳	fɔŋ6	
凱	kʰai3	
凱	kʰai3	
凳	tɐŋ5	
凶	ɕɔŋ1	吉凶。
凷	kʰʷai?	
擊	kek7	
函	ham2	
鑿	tsɔk8	
刀	təu1	
刁	tiu1	
刃	ȵyɛn5	
分	fən1	分开。
切	tsʰit7	切开。
刊	kʰam5	
刎	wən3	
刑	heŋ2	
劉	lɔu2	
則	tsɐk7	
剛	kɔŋ1	
創	tɕʰuŋ1	
初	tɕʰu1	
刪	ɕyɛn1	
判	pʰun5	
利	li6	
刪	ɕyɛn1	
刮	kʷat7	
到	təu5	
刱	tɕʰuŋ5	
刴	tɔa5	
制	tɕe5	
刷	ɕyet7	
券	kyn5	
刺	tɕʰi5	
刻	kʰɐk7	时刻、用刀刻读音亦同。
劊	kʰʷai5	
刾	tɕʰi5	
剁	tɔa5	
剃	tʰe5	
則	tsɐk7	
削	sek7	
前	tsin2	
剮	kʷa3	
剔	tʰ	
剛	kɔŋ1	
剜	wan3	
剝	pɐk7	
劇	kek8	剧烈。
剩	ɕeŋ6	
剪	tsin3	
剮	kʷa3	
割	kʷat7	
創	tɕʰuŋ1	
劃	wa5	
劄	tɕat7	用针劄。
劇	kek8	剧烈。
劈	pʰek7	
劉	lɔu2	
劊	kʰʷai5	
劍	kim5	
劒	kim5	
劔	kim5	
力	lek8	
勸	kʰyn5	
辦	pan6	
功	kɔŋ1	
加	ka1	
務	u5	
劣	lit8	
劤	ken5	有劲。
動	tɔŋ6	
助	tɕu5	
努	nu3	
劫	kip7	
勵	le5	
勁	keŋ5	勁敵。
勞	ləu2	
效	hao5	
勢	ɕe5	
勁	keŋ5	劲敌。
勃	pʰuk7	
勇	iɔŋ4	
勉	min4	
勋	ɕyɛn1	
勒	lɐk8	勒索、勒紧。
動	tɔŋ6	
勘	kʰəm5	勘误、勘探。
務	u5	
勛	ɕyɛn1	
勝	ɕeŋ1	胜任。
勞	ləu2	
募	mu5	
勢	ɕe5	
勤	ken2	
勦	tɕiu3	
勳	ɕyɛn1	
勵	le5	
勸	kʰyn5	
勺	tsek7	勺子。
勻	yɛn2	
勿	fɐt7	
包	pao1	
化	fa5	
北	pɐk7	
匙	ɕi2	
匠	tsiŋ6	
匡	kʰuŋ1	
匣	kap7	箱匣。
匪	fi3	
匶	kiɔu6	
匹	pʰɐt7	
區	kʰy1	区域。
匾	pin3	
匿	ȵi3	
區	kʰy1	区域。
十	ɕəp8	
千	tsʰin1	
升	ɕeŋ1	
午	ŋ4	
半	pun5	
華	fa1	
協	ɕip8	
卑	pøi1	
卓	tɕuk7	
協	ɕip8	
單	tan1	
賣	mai6	
南	nam2	
博	puk7	
卜	puk7	
占	tɕim1	占卜。
盧	lu2	
卤	se3	
卥	se3	
卦	kʷa5	
衛	ŋye6	
卯	mao4	
印	ien5	
危	ŋye2	
即	tsek7	
卻	kʰik7	
卵	lɔ4	
卸	sia5	
卻	kʰik7	
卽	tsek7	
卿	kʰeŋ1	
厀	sɐt7	
廳	tʰeŋ1	
历	lek8	
厲	le5	
壓	ap7	
厚	hɔu6	
原	ȵyn2	
厲	le5	
縣	ɕyn2	
又	iɔu5	
叉	tɕʰa1	
及	kiəp8	
友	iɔu3	
雙	ɕuŋ1	
发	fat7	
叔	ɕɔk7	
取	tɕʰy3	
受	ɕɔu5	
變	pin5	
叚	ka5	真假。
叛	pʰun5	
叜	sɔu3	
叟	sɔu3	
叢	tsɔŋ2	
口	kʰɔu3	
古	ku3	
句	kɔu1	
叩	kʰɔu5	
叫	kiu5	
召	tɕiu1	
可	kʰɔ3	
史	ɕi3	
叶	ɕip8	
司	si1	
吁	y2	
吃	kʰek7	
各	kɔk7	
合	həp7	
吉	ket7	
同	tɔŋ2	
名	meŋ2	
后	hɔu6	
吏	li6	
吐	tʰu?	吐痰。
吓	hek7	恐吓。
君	kyɛn1	
吝	neŋ6	吝啬。
吞	tʰən1	
吟	ȵiəm2	
吠	fe5	
吪	hua5	
含	həm2	
启	kʰe3	
吳	ŋ2	
吸	kiap7	
吹	tɕʰe1	
吻	wən3	
吼	huŋ3	
吽	huŋ3	
吾	ŋ2	
呂	ly3	
呈	tɕeŋ2	
告	kəu5	
員	yn2	
周	tsɔu1	
呪	tsɔu5	
味	mi6	
呼	fu2	
命	meŋ6	
和	ua2	和面。
咎	kiɔu5	
咏	yɛn	
咨	tsi1	
咳	kʰɐk7	咳嗽。
咸	ham2	
哀	ŋai1	
品	pʰəm3	
響	ɕiŋ3	
員	yn2	
哥	kɔ1	
哭	kʰɔk7	
哲	tɕit7	
哽	keŋ5	骨哽在喉。
唆	sɔa1	罗唆。
唐	tɔŋ2	
售	ɕɔu5	
唯	we2	
唱	tsʰiŋ5	
唾	tʰɔ3	唾液。
商	ɕiŋ1	
問	wən6	
啓	kʰʷe3	
啟	kʰʷe3	
嗇	ɕek7	吝啬。
啺	tɔŋ2	
啼	te2	
喆	tɕit7	
喉	hɔu2	
喘	tɕʰyn3	
喚	un5	
喜	ɕi3	
喧	ɕun1	
喪	sɔŋ5	丧失。
喬	kiu2	
單	tan1	
噴	pʰən5	喷水。
喻	y5	
嗁	te2	
嗇	ɕek7	吝啬。
嗉	su5	鸟嗉子。
嗜	ɕi5	
嗣	tsi5	
嗤	tɕʰi3	嗤笑。
嘉	ka1	
嘗	ɕiŋ2	
囑	tsɔk8	
噇	tɕʰuŋ5	
噍	tɕiu1	牛倒噍。
噎	it7	噎住了。
噏	kiap7	
噓	ɕy1	吹嘘。
器	kʰi5	
噴	pʰən5	喷水。
嚇	hek7	恐吓。
嚞	tɕit7	
嚥	in5	
嚴	ȵim2	
嚻	ɕiu1	
嚼	tsek7	
嚾	un5	
囂	ɕiu1	
囊	nɔŋ2	
囏	kan1	
囑	tsɔk8	
囚	tsɔu2	
四	si5	
回	wøi2	
因	ien1	
团	tun2	
囤	tən2	
囦	yn1	
困	kʰʷən5	
圍	wye2	
固	ku5	
國	kuk7	
圖	tu2	
圓	yn2	
國	kuk7	
圍	wye2	
園	yn2	
圓	yn2	
圖	tu2	
團	tun2	
圜	yn2	
土	tʰu4	
在	tsæi5	
圭	kʷe1	
地	ti6	
場	tɕiŋ2	
址	tɕi3	
均	kyɛn1	
坍	tʰap7	坍下来。
坎	kʰan3	
坏	pʰøi1	土坯。
坐	tsɔa5	
坑	kʰeŋ1	
块	kʰʷai5	
堅	kin1	
坛	tam2	
塢	u3	
墳	fən2	
墜	tɕe5	与堕异。
坡	pʰɔ5	
坤	kʰʷən1	
坦	tʰam3	
坪	peŋ2	
坯	pʰøi1	土坯。
坳	ao5	山坳。
坼	tɕʰek7	开。
垂	ɕe2	
型	heŋ2	
垕	hɔu6	
垦	kən3	
垻	pa5	平川。
埃	ŋai1	尘埃。
埋	mai2	
