#漢字	音標	解釋
□	ȵi1	揉眼睛
□	ɕi1	撕
□	tᴇæ1	贈送
□	ɕie1	醃製品長時間後變味
□	ɕie1	炫耀
□	ʔʊ1	用手抓取
□	tsʰɤ̞1	排泄大小便
□	pʰã1	雨從窗口飄進來
□	siã1	摻
□	tɜ̃ŋ1	雞嗦
□	tɜ̃ŋ1	待在某處
□	nɜ̃ŋ1	腳點地腿上下抖動
□	tʃɜ̃ŋ1	投擲，扔
□	kʰɜ̃ŋ1	翻找
□	hɜ̃ŋ1	掀開
□	ziɑ2	奔跑
□	nᴇæ2	難易，現在
□	dzã2	擠兌
□	bɜ̃ŋ2	鈍
□	dzɪ̃ŋ2	開心
□	dʑɪ̃ŋ2	把房間隔開
□	ȵɪ̃ŋ2	捨不得花錢
□	hu3	撒
□	dzᴇæ4	上坡、上樓梯
□	dᴇ4	匆忙
□	lᴇ4	做、玩
□	lɯ4	撫摸著、攀爬
□	pʰu5	洗東西、淘米的遍數
□	kʰɔ5	打水
□	huɤ̞5	豆腐腦
□	tʰɯ5	扒下
□	pʰã5	敲打；～門，用力敲門
□	tɜ̃ŋ5	吃太多胃脹
□	kʰɜ̃ŋ5	死皮，皮膚上的污泥
□	tʰɪ̃ŋ5	剩下來
□	tsʊ̃ŋ5	跳躍
□	ɦi6	又
□	dzɑ6	小便
□	dɔ6	攪拌
□	zᴇ6	抱怨
□	tsaʔ7	一種編織方法
□	tsaʔ7	壓緊
□	huaʔ7	～浴，洗澡
□	tʃʰəʔ7	頭看向別處
□	kʰəʔ7	物體倒放
□	ʔəʔ7	遮蓋
□	pɪʔ7	用油把食物的水分蒸發掉
□	tɕɪʔ7	鐮刀
□	ɦɪʔ8	拉扯衣物使之平整
□	bʊʔ8	用熱油燙蔬菜
□	ȵiɔʔ8	兩手揉搓東西
㔶	kɜ̃ŋ3	盖子；盖上
㜺	tsᴇæ3	好
䞁	ʔie5	試、量、比
一	ʔɪʔ7	
丁	tɪ̃ŋ1	
七	tsʰɪʔ7	
丈	dʒã4	
三	sᴇæ1	
上	zɑ̃4	～山
上	zɑ̃6	～低，上面
下	ŋʊ4	～巴，下巴
下	ɦʊ4	～低，下面
下	ɕiɑ5	文，地～室
下	ɦʊ6	降～去
不	pəʔ7	文
丐	kᴇæ5	
且	tsʰie3	
世	ʃɿ5	
丘	tɕʰiɯ1	
丙	pɪ̃ŋ3	
丞	dʒɜ̃ŋ2	
丟	tiɯ1	
並	bɪ̃ŋ4	～且
丫	ʔʊ1	
中	tʃʊ̃ŋ1	當～
中	tʃʊ̃ŋ5	～獎
串	tʃʰᴇ5	
丸	ɦuɤ̞2	
丹	tᴇæ1	
主	tʃɿ3	
乃	nᴇæ4	
久	tɕiɯ3	
之	tsɿ1	
乍	tsʊ5	
乏	vaʔ8	
乖	kuɑ1	
乘	tʃʰɜ̃ŋ5	
乙	ʔɪʔ7	
九	tɕiɯ3	
也	ɦɑ2	常用讀音
也	ɦiɑ4	
乳	dʒɿ4	
乾	dʑie2	
亂	lɤ̞6	
了	liɔ4	
事	zɿ6	
二	ȵi6	白
二	ɦɚ6	文
五	ɦŋ̍4	
井	tsɪ̃ŋ3	
亞	ʔiɑ3	
亞	ʔiɑ5	
亡	mɑ̃2	白
亢	kʰɑ̃5	
交	kɔ1	
交	tɕiɔ1	文
亦	ɦɪʔ8	
亨	hɜ̃ŋ1	
享	ɕiã3	
京	tɕɪ̃ŋ1	
亭	dɪ̃ŋ2	
亮	liã6	
人	ʒɜ̃ŋ2	文，～民
人	ȵɪ̃ŋ2	
仁	ʒɜ̃ŋ2	文
仇	dʒɯ2	
仇	dʑiɯ2	
今	tɕɪ̃ŋ1	
介	tɕiɑ5	文
仕	zɿ4	
他	tʰɑ1	文
仗	dʒã4	
付	fu5	
仙	sie1	
代	dᴇæ6	
令	lɪ̃ŋ6	
以	ʔi3	
以	ɦi4	
仰	ȵiã4	
件	dʑie4	
任	ʒɜ̃ŋ6	文
任	ȵɪ̃ŋ6	白，姓氏
份	vɜ̃ŋ6	～量，一～
仿	fɑ̃3	
企	tɕʰi3	
伏	bu6	蹲
伏	vʊʔ8	
伐	vaʔ8	
伙	hɯ3	
伯	paʔ7	
估	ku3	～計
伴	bɤ̞4	
伶	lɪ̃ŋ2	
伸	ʃɜ̃ŋ1	
伺	tsʰɿ5	
似	zɿ4	
但	dᴇæ4	
低	ti1	
住	ɡɜ̃ŋ4	
住	dʒɿ6	
佐	tsɔʔ7	～料
佑	ɦiɯ6	
何	ɦɯ2	
佘	dzʊ2	姓氏
余	ɦi2	
佛	vʊʔ8	
作	tsɔʔ7	
你	ni4	
佳	tɕiɑ1	文
併	pɪ̃ŋ5	
使	sɿ3	
來	lᴇæ2	
侈	tʃʰɿ3	奢～
例	li6	
侍	zɿ6	
侖	lɜ̃ŋ2	
供	kʊ̃ŋ5	
依	ʔi1	
侯	ɦᴇ2	
侵	tsʰɪ̃ŋ1	
便	bie2	～宜
便	bie6	～當，方便
促	tsʰʊʔ7	
俄	ŋɯ2	
俊	tsɪ̃ŋ5	
俏	tsʰiɔ5	
俗	zʊʔ8	
保	pɔ3	
信	sɪ̃ŋ5	
修	siɯ1	
俯	fu3	
俸	vʊ̃ŋ6	
倉	tsʰɑ̃1	
個	kəʔ7	一～
倍	bᴇ4	
倒	tɔ3	
倒	tɔ5	～出去
候	ɦᴇ6	等待；接應，～小干，接小孩
倚	ʔi3	
借	tsiɑ5	
倡	tsʰɑ̃5	
倦	dʑiɤ̞6	
倪	ȵi2	
倫	lɜ̃ŋ2	
值	dʒəʔ8	
假	kɑ3	
假	kɑ5	放～
假	tɕiɑ5	文
偉	ɦuᴇ4	
偏	pʰie1	
做	tsɯ5	
停	dɪ̃ŋ2	
健	dʑie6	
側	tsəʔ7	
偵	tʃɜ̃ŋ1	
偶	ŋᴇ4	人～
偷	tʰᴇ1	
僞	ɦuᴇ4	
傅	vu4	
傍	bɑ̃6	
傑	dʑɪʔ8	
傘	sᴇæ3	
催	tsʰᴇ1	
傲	ŋɔ6	
傳	dʒᴇ2	～送
債	tsɑ5	
傷	sɑ̃1	白
傾	tɕʰɪ̃ŋ1	
僅	tɕɪ̃ŋ3	
像	ziã4	
僑	dʑiɔ2	
僥	tɕiɔ3	
僧	sɜ̃ŋ1	
價	kɑ5	
僻	pʰɪʔ7	
儀	ɦi2	
億	ɦi6	
儉	dʑie4	
儘	tsɪ̃ŋ3	～管
償	zɑ̃2	
優	ʔiɯ1	
儲	dʒɿ2	～蓄
允	ʔiʊ̃ŋ5	
元	ɦiɤ̞2	
兄	ɕiʊ̃ŋ1	
充	tʃʰʊ̃ŋ1	
兆	dʒɔ4	
先	sie1	
光	kuã1	～火
光	kuɑ̃1	
克	kʰəʔ7	
兌	dᴇ6	
免	mie4	
兒	ȵi2	白
兒	ɦɚ2	文
兔	tʰɯ5	
兜	tᴇ1	
入	ʒəʔ8	
入	ȵɪʔ8	裝入袋中
內	nᴇ6	
全	dzie2	
全	zie2	
兩	liã4	
八	pʊʔ7	
公	kʊ̃ŋ1	
六	lʊʔ8	
共	ɡʊ̃ŋ4	
兵	pɪ̃ŋ1	
其	dʑi2	
具	dʑi4	家～
具	dʑi6	～體
典	tie3	
兹	tsɿ1	
兼	tɕie1	
冊	tsʰaʔ7	
再	tsᴇæ5	
冒	mɔ6	
冠	kuɤ̞5	
冤	ʔiɤ̞1	
冬	tʊ̃ŋ1	
冰	pɪ̃ŋ1	
冷	lã4	
准	tʃɜ̃ŋ3	
凌	lɪ̃ŋ2	
凍	tʊ̃ŋ5	
凝	ȵɪ̃ŋ2	
凡	vᴇæ2	
凱	kʰᴇæ3	
凳	tɜ̃ŋ5	
凶	ɕiʊ̃ŋ1	
出	tʃʰəʔ7	
函	ɦɜ̃ŋ2	
刀	tɔ1	
刁	tiɔ1	
刃	ʒɜ̃ŋ6	文
