#漢字	音標	解釋
一	ɐt7	
丁	tən1	
七	tsʰɐt7	
丄	sɐŋ6	上山。
丈	tseŋ6	
三	ɬam1	
上	sɐŋ6	上面。
下	ia6	底下。
与	hi4	给与。
丐	kai5	
丑	tsʰɔu3	
專	tsin1	
且	tsʰɛ3	
丕	pʰi1	
世	si5	
丗	si5	
丘	iɔu1	
丙	pən3	
業	nip10	
叢	tsoŋ2	
東	toŋ1	
絲	ɬøi1	
丞	sən2	
丠	iɔu1	
丣	ȵɔu4	
兩	leŋ4	两个、几两几钱读音亦同。
嚴	ȵim2	
並	pən5	
喪	ɬaŋ5	丧失。
丩	kiu3	纠缠。
丫	ia1	丫頭。
中	tsɔŋ1	当中。
串	tsʰun5	
臨	lɐm2	
丸	uan2	肉丸。
丹	tan1	
爲	uøi2	作为。
主	tsøi3	
丼	tsən3	
丽	lei6	
舉	køi3	
乃	nai4	
久	kɔu3	
義	i6	
之	tsi1	
烏	ʔu1	
乍	tsa5	
乎	hu2	
乏	fat10	
樂	ȵak9	音乐。
喬	kiu2	
乖	kai1	
乘	sən2	
乘	sən2	
乙	ʔit7	
九	kɔu3	
乞	hɐt7	
也	ia4	也是。 也是。
也	ia4	
也	iɛ4	
習	tsɐp10	
鄉	iɐŋ1	
書	søi1	
買	mai4	
亂	lun6	
乳	i4	
乾	kin2	乾坤。
亂	lun6	
了	liu4	了结。
事	sei6	
二	ȵi6	
于	øi1	
亏	kʰøi1	
云	vɐn2	
互	hɔ6	
五	ŋɔ4	
井	tsən3	
亖	ɬøi5	
亞	a1	亞洲（口頭語） ia33書面語。
亞	a3	
亞	ia1	
亞	ia3	
亞	a1	
亞	a1	亚洲（口头语） ia33书面语。
亞	a3	
亞	ia1	
亞	ia3	
亞	a1	
亡	maŋ2	
交	kau1	
亥	hai6	
亦	hət7	
產	tsʰan3	
亨	hɐŋ1	
享	hɐŋ1	
京	kən1	
亭	tən2	
亮	leŋ6	
亯	hɐŋ1	
親	tsʰɐn1	
人	ȵɐn2	
億	ət7	
什	sɐp10	什物。
仁	ȵɐn2	
仅	kɐn3	
仇	tsɔu2	姓。
今	kɐm1	
介	kai5	
仍	ŋən2	
从	tsɔŋ1	跟从。
倉	tsʰaŋ1	
仕	sei6	
他	ta1	
仗	tseŋ5	
付	fu6	
付	fu5	
仙	ɬin1	
仝	tɔŋ2	
代	tai6	
令	lən6	
以	i4	
儀	i6	
仰	ŋeŋ5	
仲	tsɔŋ6	
件	kin6	
任	ȵɐm6	责任。
仿	foŋ3	相似。
企	kʰøi4	
伊	øi8	
伍	ŋɔ4	
伏	fɔk10	
伐	fat10	
休	iɔu1	
會	hœi6	单字念的音 开会。
會	hœi5	
會	høi6	
會	høi5	
會	kœi6	
會	kœi5	
會	køi6	
會	køi5	
傘	ɬan5	
偉	uøi3	
傳	tsin6	传记。
傷	seŋ1	
倫	lɐn2	
僞	uøi6	
伯	pek7	
估	kɔ3	估计。
伱	nøi4	
伴	pun6	
伶	lən2	
伸	sɐn1	
似	tsʰi5	
佀	tsʰi5	
佈	pɔu5	
位	uøi6	
低	tei1	
住	tsøi6	
佐	tsɔ3	
余	hi2	
佛	fɐt10	
作	tsɔ5	《广韵》「作」同「做」。
佞	nən2	
你	nøi4	
佩	pʰœi5	
佳	kai1	
使	sei3	
來	lai2	
侈	tsʰi3	单字念的音 奢侈。
侈	tsʰi2	
侈	tsʰua3	
侈	tsʰua2	
侈	tsʰi3	
例	lei6	
侍	si1	
供	kɔŋ5	供养。
依	ʔøi1	
偵	tsən1	
側	tsʰɐk7	
僑	kiu2	
儂	nɔŋ2	我、你。
侮	ɸu4	
侯	hɔu6	
侵	tsʰɐm1	
便	pin6	便宜。
係	hei6	
促	tsɔk7	
俄	ŋɔ2	
俊	tsɐn5	
俏	tsʰiu5	
俗	ɬɔk10	
俘	fu1	俘虏。
保	pau3	
俟	øi5	
信	ɬɐn5	
儼	ȵim2	俨然。
儉	kim6	
修	ɬɔu1	
俯	fɔu3	
俱	køi6	
俸	fɔŋ6	
俻	pøi6	
俾	pei5	
倉	tsʰaŋ1	
個	kɤ5	个人。
倒	tau3	打倒。
倔	uɐt7	倔强。
候	hɔu6	
倚	øi1	
借	tsɛ5	
倣	foŋ3	倣效。
倦	kin6	
倪	ȵi2	
倫	lɐn2	
債	tsai5	
值	tsət10	
傾	kʰən3	
假	ka3	真假。
偉	uøi3	
偏	pin1	
停	tən2	
健	kin6	
偪	pət7	
側	tsʰɐk7	
偵	tsən1	
偶	ŋɔu4	配偶。
偷	tʰɔu1	
償	seŋ2	
傅	fu6	
傍	paŋ2	
傑	kit10	
傘	ɬan5	
備	pøi6	
儲	si2	储蓄。
催	tsʰœi1	
傲	ŋau6	
傳	tsin6	传记。
債	tsai5	
傷	seŋ1	
傻	ɬɔ2	
傾	kʰən3	
