#漢字	音標	解釋
□	pu̜1	蹲的意思
□	pʰu̜1	容器内液体太满溢出来了
□	pa1	攀爬
□	sa1	～开：双手或双脚向两边张开
□	pia1	蹲的意思
□	mia1	
□	tɕia1	～子：双手残疾的人
□	pæ1	女性生殖器
□	pʰɔ1	形容路面崎岖、颠簸
□	tsɔ1	形容物品干
□	ŋɔ1	形容人脾气倔，爱钻牛角尖
□	liɔ1	用筷子、棍子等拨弄
□	po1	逃，跑
□	so1	喝（汤、粥）或是吃（面条等）
□	kʰo1	用勺子铲子等扒拉
□	xo1	哄的意思
□	tio1	抬，也有抬杠的意思
□	tɕʰio1	穿鞋时最后将后脚跟挤进鞋中
□	io1	把东西揉成一团
□	lᵘe1	滚动的意思
□	pãn1	拉、拽
□	pʰãn1	摔打
□	ŋãn1	用头撞
□	iãn1	～起来：把绳子或纸张、图画卷起来
□	lõn1	拍马屁的意思
□	təŋ1	用手把某物（细长物如牙签、钞票）从中抽出、拔出
□	ŋəŋ1	搂、抱的意思
□	tsʰɿ2	毛：烹饪前给食材（动物）去毛
□	tʰia2	提着、拎着
□	ȵia2	对某事心中发怵
□	tʰɔ2	用绳子拴
□	tsʰɔ2	形容人笨、傻，神经质
□	sɔ2	用勺子把浸在液体中的固体物捞起来，也有搜索的意思
□	ŋɔ2	歪、斜
□	to2	戳的意思
□	kʰəŋ2	某物拱起来、鼓起来
□	tɕʰi3	捅的意思
□	fu̜3	用棍棒等挥打
□	pa3	大便
□	va3	用勺子或其他瓢状物乘东西
□	ŋa3	发～：发奋，鼓起余力
□	kᵘa3	吹牛
□	tʰæ3	～藤：藤蔓植物蔓延、生长
□	læ3	躺一会，休息一会
□	kʰuæ3	带着、背着
□	tiɔ3	骂人的脏话
□	po3	不平的意思
□	mo3	搬的意思
□	tʰio3	歇的意思，～凉：在阴凉处休息片刻
□	tɕʰio3	按住、压住
□	ɕio3	动物窝的意思
□	pe3	形容人或物差劲
□	kʰᵘe3	将某直的物体折或崴
□	pãn3	摔东西
□	nãn3	用脚蹬
□	ȵiãn3	人或动物的身体故意抖
□	pəŋ3	抱的意思
□	tsʰəŋ3	推的意思
□	pʰiəŋ3	甩打
□	ɕy5	往里塞东西，灌东西
□	na5	～手：烫
□	ka5	～开来：用叉子、勺子将食物切开
□	kʰa5	形容某人吝啬
□	ŋa5	强制灌下，或强制某人做某事
□	læ5	烫，动词
□	tsʰɔ5	放弃，出手转让
□	kɔ5	两者相互抵消
□	piɔ5	～烟：给、分发
□	miɛ5	(单字调)掰的意思
□	po5	(单字调)将原本断了的线状物重新连接起来
□	tio5	拼接起来
□	kio5	冻住
□	tʰəŋ5	挨时间、拖时间
□	ȵiəŋ5	形容食物弹性好、有嚼劲
□	ɕyəŋ5	用力甩
□	miɛʔ7	(连读前字调)掰的意思
□	poʔ7	(连读前字调)将原本断了的线状物重新连接起来
一	iɛ5	(单字调)
一	iɛʔ7	(连读前字调)
丁	tiəŋ1	
七	tɕʰiɛ5	(单字调)
七	tɕʰiɛʔ7	(连读前字调)
万	vãn5	
丈	tsãn5	
三	sãn1	
上	sãn5	
下	ɕia5	
不	pɤʔ7	
丐	kiɛ5	
丑	tɕʰiu3	
專	tsõn1	
世	sɿ5	
丙	piəŋ3	
業	iɛ5	(单字调)
業	iɛʔ7	(连读前字调)
叢	tsʰəŋ2	
東	təŋ1	
絲	sɿ1	
丟	tiu1	
兩	liãn3	
嚴	iɪ̃n2	
个	ko5	
丫	ia1	
中	tsəŋ1	
丰	fəŋ1	
串	tsʰõn5	
臨	liəŋ2	
丸	õn2	
丹	tãn1	
爲	ve2	为人
爲	ve5	
主	tɕy3	
丽	li5	
舉	tɕy3	
乃	næ3	
久	tɕiu3	
義	i5	
之	tsɿ1	
烏	vu̜1	
乒	pʰiəŋ1	
喬	tɕʰiɔ2	
乖	kuæ1	
乘	tsʰəŋ2	
乙	i3	
九	tɕiu3	
乞	tɕʰiɛ5	(单字调)
乞	tɕʰiɛʔ7	(连读前字调)
也	iɛ3	
鄉	ɕiãn1	
書	ɕy1	
買	mæ3	
亂	lõn5	
乳	lu̜3	
乾	kãn1	乾貨
乾	tɕʰiɪ̃n2	
了	liɔ3	了结
爭	tsəŋ1	
事	sɿ5	
二	a5	
于	y2	
虧	kʰᵘe1	
雲	yəŋ2	
互	fu̜5	
五	vu̜3	
井	tɕiəŋ3	
亞	ia5	
些	se1	
亡	vãn2	
交	tɕiɔ1	
亥	xæ5	
產	tsʰãn3	
畝	mio3	
享	ɕiãn3	
京	tɕiəŋ1	
亭	tʰiəŋ2	
亮	liãn5	
親	tɕʰiəŋ1	
亳	xɔ2	
人	iəŋ2	
億	i5	
什	səŋ2	
仁	iəŋ2	
仇	tɕʰiu2	
今	tɕiɪ̃n1	
介	tɕiɛ5	
从	tsʰəŋ2	
仑	lᵘəŋ2	
倉	tsʰãn1	
仔	tsæ3	
他	tʰa1	
仗	tsãn5	
付	fu̜5	
仙	ɕiɪ̃n1	
代	tæ5	
令	liəŋ5	
儀	i2	
們	məŋ2	
仰	iãn3	
件	tɕiɪ̃n5	
價	tɕia5	
份	fəŋ5	
仿	fãn3	
企	tɕʰi3	
休	ɕiu1	
優	iu1	
伙	xo3	
會	kʰuæ5	会计
會	xᵘe5	会不会
傘	sãn3	
偉	ve3	
傳	tsʰõn2	传递
傳	tsõn5	水浒传
傷	sãn1	
倫	lᵘəŋ2	
僞	ve3	
估	ku̜1	
伴	pãn5	
伸	səŋ1	
似	sɿ5	
伽	tɕia1	
但	tãn5	
位	ve5	
低	ti1	
住	tɕy5	
佑	iu5	
體	tʰi3	
何	xo2	
余	y2	
佛	fo5	(单字调)
佛	foʔ7	(连读前字调)
作	tso5	(单字调)
作	tsoʔ7	(连读前字调)
你	ni3	
佩	pʰe5	
佬	lɔ3	
佳	tɕia1	
使	sɿ3	
侈	tsʰɿ2	
例	liɛ5	(单字调)
例	liɛʔ7	(连读前字调)
供	kəŋ5	
依	i1	
俠	ɕia2	
侣	ly3	
僑	tɕʰiɔ2	
侯	xiɛu5	
侵	tɕʰiəŋ1	
便	pʰiɪ̃n2	便宜
便	piɪ̃n5	方便
促	tsʰo5	(单字调)
促	tsʰoʔ7	(连读前字调)
俊	tɕyəŋ5	
俏	tɕʰiɔ5	
俗	so5	(单字调)
俗	soʔ7	(连读前字调)
保	pɔ3	
信	ɕiəŋ5	
儼	ȵiɪ̃n2	
儉	tɕiɪ̃n3	
修	ɕiu1	
俯	fu̜3	
倍	pe5	
倒	tɔ3	倒班
倒	tɔ5	倒车
借	tse5	借钱
倡	tsʰãn5	
倦	tɕyɪ̃n5	
倪	ni2	
債	tsæ5	
傾	tɕʰiəŋ1	倾向
傾	tɕʰiəŋ3	倾斜
假	tɕia3	
偏	pʰiɪ̃n1	
做	tso5	
停	tʰiəŋ2	
健	tɕiɪ̃n5	
偶	ŋiɛu3	
偷	tʰio1	
償	tsʰãn2	
傅	fu̜5	
傣	tæ3	
儲	tɕʰy3	
催	tsʰᵘe1	
傲	ŋɔ5	
傻	sa3	
像	ɕiãn5	
僚	liɔ2	
僧	səŋ1	
僵	tɕiãn1	
僻	pʰiɛ5	(单字调)
僻	pʰiɛʔ7	(连读前字调)
儒	lu̜2	
兒	a2	
允	yəŋ3	
元	yɪ̃n2	
兄	ɕiəŋ1	
充	tsʰəŋ1	
兆	tsɔ5	
先	ɕiɪ̃n1	
光	kᵘãn1	
克	kʰiɛ5	(单字调)
克	kʰiɛʔ7	(连读前字调)
免	miɪ̃n3	
兌	tᵘe5	
兔	tʰu̜5	
黨	tãn3	
兜	tio1	
入	loʔ7	
全	tɕʰyɪ̃n2	
八	pa5	(单字调)
八	paʔ7	(连读前字调)
公	kəŋ1	
六	lo5	(单字调)
六	loʔ7	(连读前字调)
蘭	lãn1	
共	kəŋ5	
關	kᵘãn1	
興	ɕiəŋ1	兴起
興	ɕiəŋ5	高兴
兵	piəŋ1	
其	tɕʰi2	
具	tɕy5	
典	tiɪ̃n3	
兹	tsɿ1	
養	iãn3	
兼	tɕiɪ̃n1	
獸	ɕiu5	
內	ȵᵘe5	
冊	tsʰæ5	(单字调)
冊	tsʰɤʔ7	(连读前字调)
再	tsæ5	
冒	mɔ5	
寫	se3	
軍	tɕyəŋ1	
農	nəŋ2	
冠	kõn5	
冤	yɪ̃n1	
