#ɿ	
ts	[1]资姿咨[3]紫姊
tsʰ	[1]瓷糍[2]池1{说的较多}[3]此[5]刺次[6]自
s	[1]斯厮私师狮[3]死使史驶[4]柿[5]四[6]事
#i	
p	[3]比鄙[5]贝
pʰ	[1]披[2]皮疲脾琵枇[4]被1{~条}[5]屁[6]被2{~打}避备鼻
m	[1]密蜜[2]眉
f	[1]非飞妃[2]肥[3]匪[5]废肺痱费
l	[1]立笠粒历[2]驴离璃梨[4]吕旅李理里[6]虑滤厉荔利痢累泪
ts	[3]嘴[5]醉
tsʰ	[1]蛆疾[2]徐随[3]髓[5]翠[6]隧
s	[1]尿[5]絮
tɕ	[1]知蜘支枝栀肢饥肌幾1{~乎}之芝基机讥[2]祁棋期旗[3]只1{~有}纸指旨几幾2{~个}止址趾{单念或在词首不变音，“趾趾”的后一个字小称音变}己[4]徛痔[5]至寄置志痣记
tɕʰ	[1]痴欺及直值植[2]池2{说得较少}迟奇骑持其[3]耻齿起[5]气汽[6]翅
ɕ	[1]尸诗嬉希稀十什拾实食[2]匙时[3]屎始喜[4]是市[6]示视侍
ȵ	[1]日[2]尼疑宜[3]你{文}[4]蚁[6]义议谊
Ø	[1]医衣依入[4]已以[5]意[6]异
#u	
p	[3]补[5]布怖埠
pʰ	[1]铺1{~床}[2]蒲葡脯菩潜[3]普谱簿[4]部簿[5]铺2{店~}[6]步
m	[1]木目穆[2]模[3]母拇[6]墓暮慕
f	[1]服[2]浮[4]妇负[5]富副
k	[1]孤姑[3]古估牯股鼓[5]故固雇顾
kʰ	[1]枯[3]苦[5]库裤
x	[1]呼[2]胡{姓~，二~}湖葫狐壶[3]虎浒[4]户[5]戽[6]互护
Ø	[1]乌诬污[2]吴梧蜈{文}鬍{~鬚}[3]坞[4]午[6]误
#y	
l	[4]女
tɕ	[1]猪朱珠株蛛车1{~马炮}居拘龟[3]举矩主煮龟[5]据剧句锯注著蛀贵
tɕʰ	[1]区[2]厨橱渠除吹炊槌锤葵1{白}[3]柱杵鼠跪[6]柜
ɕ	[1]书输枢舒虚徽[2]垂[3]许暑水[6]树睡
Ø	[2]鱼渔俞余娱于喻愉愚榆虞瑜盂如[4]乳雨宇禹羽[6]芋
#a	
p	[1]白[2]排牌[3]摆
pʰ	[5]破派剖[6]败
m	[1]麦脉[2]埋[4]买[6]卖迈
t	[5]戴1{文，姓~}带{海~}[3]打
tʰ	[1]他{文}[5]态
l	[6]那{文}耐奈赖癞[4]奶1{~~：祖母}
ts	[5]债
tsʰ	[1]差1{出~}钗泽择[5]蔡
s	[1]筛[2]豺柴[5]晒
k	[1]阶佳街[2]蛤[3]解[5]介界疥芥届戒械
kʰ	[1]揩[3]楷
ŋ	[1]挨[3]矮[6]艾
x	[1]核1{文，~武器}[2]鞋[3]蟹
#ia	
tɕ	[1]遮[2]钳[5]蔗[6]折
tɕʰ	[1]车杰[3]扯[5]撤
ɕ	[1]赊折{~本}[2]蛇[3]舍[4]社
ȵ	[1]业热
Ø	[1]叶{姓~，而“树叶”的“叶”小称音变}页[2]爷[4]也野[6]夜
#ua	
k	[1]乖[4]楞[5]怪
kʰ	[5]快筷
x	[2]划1{文}怀淮槐
Ø	[1]蛙歪[6]坏
#ɛ	
p	[1]冰宾彬奔兵[3]本丙饼{指大的饼，而在指称小的饼时“饼”要发生小称音变}[4]笨并[5]扮1{说得较多}柄
pʰ	[1]喷1{~水}[2]盆平坪评萍[5]喷2{~香}[6]病
m	[2]门明名[6]闷问命
f	[1]分芬纷[2]坟焚[3]粉[5]粪奋[6]份
t	[1]灯登丁钉疔[2]亭停庭廷蜒[3]等顶[5]订
tʰ	[1]听厅[2]藤腾疼[3]挺[6]定
l	[2]能宁灵零铃[4]冷领岭[6]令另
ts	[1]精晶增僧1
tsʰ	[1]青清蜻[2]曾
s	[1]僧2星腥[3]省1{~长}醒
k	[1]甘柑泔跟更1{~换}[3]感敢橄
kʰ	[1]坑
x	[2]痕行1{~为}形[4]很杏幸[6]恨
ŋ	[1]庵恩[5]暗
#iɛ	
tɕ	[3]枕
ɕ	[1]参1{人~}
#uɛ	
k	[1]根[3]滚
kʰ	[1]坤[3]捆[5]困
x	[1]昏婚[2]魂
Ø	[1]瘟温[2]文纹闻横[3]稳
#ɪ	
p	[1]蓖悲碑卑[6]币毙
pʰ	[1]批
m	[1]墨默[2]迷[4]米尾[3]美
t	[1]低笛敌[2]题提蹄啼1{哭哭~~}[3]底抵[4]弟[5]帝[6]第
tʰ	[1]梯{楼~}特[2]啼2{鸡~}[3]体[5]替涕屉剃
l	[1]栗力
ts	[1]追
tsʰ	[1]集习袭[4]□{看见}[5]脆
s	[5]岁
#uɪ	
k	[1]归根
kʰ	[2]葵2{文}
x	[2]环
Ø	[1]萎微威弯湾[2]为1{行~}危惟维唯围违还{~原，~有}[6]为2{~什么}胃谓猬味魏卫位
#yɪ	
tɕ	[1]规[5]鳜
tɕʰ	[1]亏[5]桂
ɕ	[6]惠慧
#o	
p	[1]波菠玻巴芭疤包胞薄雹[2]杷[3]跛把饱[5]霸坝豹爆
pʰ	[1]坡抛拔[2]婆爬琶耙跑刨[5]怕炮泡{~茶}
m	[2]魔馍磨1{~刀}麻蟆茅摸膜[4]马码[6]磨2{石~}骂貌
t	[1]多[2]驼驮[3]朵躲[5]剁戴2{~花}
tʰ	[1]拖[6]大
l	[1]纳拉腊蜡落乐[2]罗锣箩骡螺脶[6]糯闹
ts	[1]渣抓镯[2]茶[3]左佐爪找[5]榨炸
tsʰ	[1]搓叉权差2{相~}抄钞杂昨[2]查{调~}巢[3]炒吵[4]坐[5]菜[6]座
s	[1]蓑梭沙纱[3]锁
k	[1]哥歌锅家加痂嘉交郊胶各搁[3]果裹棵假{真~，放~}减[5]个过架驾嫁价稼教较酵窖
kʰ	[1]科窠棵颗敲[3]可[5]课
ŋ	[1]鸦丫岳[2]蛾俄牙芽衙[3]哑[4]咬[5]亚[6]饿
x	[1]鹤学[2]河何荷和禾霞[3]火伙[4]下[5]货[6]贺夏
Ø	[6]卧镬{铁~：铁锅}
#io	
tɕ	[6]校
tɕʰ	[3]巧[7]确{文}
#ɤ	
p	[3]保堡宝[5]报
pʰ	[2]袍
m	[2]毛[6]冒
f	[1]罚
t	[1]都刀独毒[2]徒屠途涂图台抬[3]堵赌岛倒1{打~}[4]肚[5]妒倒2{~水}[6]度镀渡盗
tʰ	[1]胎滔掏读[2]桃逃淘陶萄[3]土讨[4]待道稻[5]吐套[6]代袋
l	[1]鹿禄陆[2]奴庐炉芦鸬来劳牢[4]努鲁卤虏脑恼老[6]怒路露赂
ts	[1]租灾栽糟遭[3]祖组阻宰早蚤澡走[5]再
tsʰ	[1]粗初猜操贼族[2]才材财裁曹槽[3]楚彩采草[4]在皂造[5]醋
s	[1]苏酥梳疏臊臊[2]锄[3]所扫嫂[5]素诉塑赛税帅嗽[6]助[7]缩束
k	[1]高膏羔糕[3]稿[5]告
kʰ	[2]𠍲{第三人称代词}[3]考烤[5]去靠
ŋ	[2]熬[3]袄
x	[1]合[2]豪壕毫喝[3]好1{~坏}[4]浩后{侯韵}[5]好2{喜~}耗[6]号
Ø	[2]儿1{说得较少}[4]耳{木~}
#uɤ	
k	[1]该干肝[3]改[5]概溉盖丐
kʰ	[1]开看1{~守}[3]凯[5]看2{~见}
ŋ	[1]安鞍[5]案按[6]岸
x	[2]衔2寒韩[3]海罕[4]旱[5]汉[6]害汉焊翰
Ø	[5]碍
#iu	
p	[1]膘[3]表
pʰ	[1]飘[2]嫖[5]票漂
m	[2]描苗谋[3]亩牡[4]秒[6]庙妙贸
t	[1]刁貂雕兜丢[3]斗{几~米}抖投[5]钓吊调3{~动}鬥2{~气}[6]调2{音~}逗
tʰ	[1]挑偷[2]条调1{~料}头[5]跳透
l	[1]六绿[2]燎聊撩辽楼流刘留榴硫[4]了{~结}柳[6]料漏陋
ts	[1]焦蕉椒揪[3]酒[5]奏
tsʰ	[1]秋[2]愁[5]俏凑[6]就
s	[1]消宵硝霄销修羞搜俗续[5]笑秀绣锈瘦[6]袖
tɕ	[1]朝1{今~}招昭骄娇浇勾钩沟周舟州洲鸠阄纠[2]朝2{~代}潮球[3]缴狗帚九久韭帚[5]照叫够构购昼救咒[6]轿
tɕʰ	[1]超抠抽丘着2{困~}局[2]乔养侨桥绸稠筹求[3]口丑[4]赵舅[5]扣臭[6]旧
ɕ	[1]烧收休熟[2]侯喉猴[3]少1{多~}手首守[4]厚[5]少2{~年人}兽[6]寿授售
ȵ	[1]弱若肉玉狱[2]揉牛[4]绕藕偶纽
Ø	[1]妖邀腰要1{~求}忧优幽药浴[2]蜈{白}摇谣窑姚尤油游犹[3]有友[4]舀[5]要2{想~}[6]耀又右佑幼
#iːɐ	
p	[1]鞭编边蝙[2]便1{~宜}[3]扁匾[4]辨辩[5]变
pʰ	[1]篇偏别[5]骗片[6]便2{~利}
m	[1]灭篾[2]棉绵眠[4]免勉缅[6]面
t	[1]爹蝶碟[2]甜填[3]点典[5]店[6]电
tʰ	[1]添天[3]舔田[4]簟[6]垫
l	[1]猎列裂烈[2]廉镰帘鲇联连怜莲[4]念[6]练炼
ts	[1]尖歼煎[3]剪[4]姐[5]借箭
tsʰ	[1]签迁千[2]邪斜钱前全泉[3]浅[6]谢
s	[1]些仙鲜先宣[3]写选[4]善[5]线
tɕ	[1]肩坚更2{打~}争筝睁耕经正1{~月}[3]检展哽[5]剑建见正2{~好}政
tɕʰ	[1]谦牵撑[4]件[5]欠[6]健
ɕ	[1]掀生牲甥[2]嫌[3]陕险省2{节~}[5]扇献宪现
ȵ	[2]然燃言研年粘严[4]染[5]燕宴[6]奶2{吃~}验硬
Ø	[1]淹阉樱鹦[2]炎盐阎延容营[4]演[5]厌[6]艳焰
#uːɐ	
t	[1]端墩[2]团屯[3]短[5]锻顿[6]段缎盾
tʰ	[1]夺[4]断{~绝}
l	[1]捺辣癞[4]暖卵[6]乱嫩论
ts	[1]钻1{~进来，动词}尊[5]钻2{电~儿，名词}
tsʰ	[1]汆村[2]存[5]窜寸
s	[1]酸栓闩孙[3]损[5]算蒜
k	[1]瓜官棺观关[3]寡管馆[5]挂卦贯灌罐冠惯
kʰ	[1]夸宽[3]垮款
ŋ	[2]涯崖
x	[1]欢[2]华划2{白}[5]化[6]画{动词}
Ø	[1]活滑豌剜物[3]碗[4]皖晚[5]腕[6]话换万
#yːɐ	
tɕ	[1]专砖[3]转卷
tɕʰ	[1]川穿[2]传拳权颧[5]串
ɕ	[1]穴兄[2]船玄悬
ȵ	[1]月[4]软[2]元原源[6]愿
Ø	[1]冤越[2]园圆员缘袁辕[4]远[5]怨[6]院
#ɔu	
p	[1]班斑颁扳般搬帮邦[3]板版榜[4]拌棒[5]扮2{说得较少}半绊
pʰ	[1]攀潘[2]盘螃旁[4]伴[5]盼叛胖[6]叛
