pɛ	1	白	
pɛ	5	伯	
pɛ	7	北柏泊[梁山～]	
pʰɛ	7	拍迫	
mɛ	1	咩毋默墨灭脉没[沉～]	
mɛ	2	蛮	
mɛ	5	蜜密	
fɛ	1	佛	
tɛ	7	德得	
tʰɛ	1	特	
lɛ	1	勒	
tsɛ	7	摘	
tsʰɛ	7	策册测撤拆	
sɛ	7	色	
kɛ	1	嘅[助词，俗字]	
kɛ	7	格革隔	
kʰɛ	7	克咳刻[时～]	
xɛ	1	核	
ŋɛ	7	轭扼额	
xɛ	7	黑赫	
pɛn	1	兵冰彬宾槟[～榔]奔	
pɛn	2	平坪评萍瓶盆贫凭彭膨频屏	
pɛn	3	本笨丙柄秉饼禀	
pɛn	5	病并	
pʰɛn	1	拼	
pʰɛn	3	品	
pʰɛn	5	聘	
mɛn	2	明盟名铭民鸣门虻螟	
mɛn	3	敏闷	
mɛn	5	命	
fɛn	1	芬纷分[～开]	
fɛn	2	坟焚	
fɛn	3	粉	
fɛn	5	奋愤忿粪泛[～水]份分[水～]	
tɛn	1	登丁灯疔钉	
tɛn	2	亭停腾眷藤廷庭蜓	
tɛn	3	等顶鼎	
tɛn	5	邓凳定锭瞪钉订[～约]	
tʰɛn	1	厅	
tʰɛn	3	挺艇抨	
tʰɛn	5	汀听[～见]抨	
lɛn	2	吟伶拎铃零邻陵凌菱磷顺灵银能临林淋[～湿]宁	
lɛn	3	冷岭领	
lɛn	5	令吝	
tsɛn	1	臻争睁筝津晶蒸贞真珍针斟侦精睛[眼～]正[～月]征[出～]	
tsɛn	3	诊疹整枕[名词；动词]	
tsɛn	5	证政症静靖镇浸进正[～确]	
tsʰɛn	1	侵清蜻称亲[～热]	
tsʰɛn	2	成城诚呈程情晴澄橙臣尘秦沉逞	
tsʰɛn	3	请寝尽[用～]	
tsʰɛn	5	乘惩趁阵衬郑净称[对～]	
sɛn	1	生牲甥笙星腥申伸新薪辛身森深心声升[上～]参[人～]	
sɛn	2	辰晨神	
sɛn	3	审婶沈慎醒升省[节～]	
sɛn	5	幸剩圣甚肾讯信性姓盛[兴～]胜[～败]	
kɛn	1	跟根京惊鲸耕庚羹斤筋襟金今巾荆径经[～纬]更[五～]	
kɛn	3	颈紧锦耿谨景警粳	
kɛn	5	竟镜境竞敬劲[～敌]禁[～止]更[～加]	
kʰɛn	1	钦卿轻	
kʰɛn	2	禽擒琴勤芹	
kʰɛn	3	近恳垦	
kʰɛn	5	庆仅	
ŋɛn	5	硬	
xɛn	1	欣馨兴[～旺]	
xɛn	2	形刑型衡行[～为]	
xɛn	3	很肯狠	
xɛn	5	恨幸杏兴[高～]	
ɛn	1	因姻恩英殷音莺阴婴樱缨鹦荫	
ɛn	3	影	
ɛn	5	应映印孕任[责～]	
pa	1	叭吧	
pa	2	排牌	
pa	3	摆	
pa	5	拜败稗	
pa	7	八扒［～饭］	
pʰa	7	破拔[提～]	
ma	1	麦抹[～布]	
ma	2	埋	
ma	3	买脉［老~（指辈分最小的人）］	
ma	5	卖迈勿	
fa	1	罚	
fa	7	乏法发[～现]	
ta	2	台苔抬	
ta	3	代待	
ta	5	袋贷戴带大	
ta	7	答搭	
tʰa	1	胎	
tʰa	5	态	
tʰa	7	塌榻榻混塔沓踏	
tʰɛ	7	特泰太	
na	1	挪娜	
na	3	奶那哪	
na	5	烂耐奈	
la	1	腊蜡镰辣拉捺	
la	3	喇	
la	5	濑赖	
tsa	1	灾栽	
tsa	5	再载[～重]	
tsa	7	扎札眨闸锄劄轧[～棉花]	
tsʰa	1	杂猜钗焯	
tsʰa	2	才材财豺柴裁	
tsʰa	3	采睬彩在踩	
tsʰa	5	菜蔡寨	
