#a		
h	[1]掀戽{用手掌或農具潑水}[6]竅[2]姣{形容女人很騷}	
∅	[1]妖邀憂[9]吆{叫}	
#en		
p	[3]扁匾	
pʰ	[1]篇[5]片	
n	[1]□{娘}	
kʰ	[2]□{逛街}[9]圈	
ŋ	[1]碾	
∅	[1]央[3]腆{～肚}[5]□{埋葬}	
#ən		
p	[1]賓冰[2]便{～宜}[3]殯	
pʰ	[1]□{放著}[2]貧頻膨[3]品稟[5]拼{～音}	
m	[2]萌明[3]敏	
f	[2]焚[6]訓{～練}[9]芬紛	
t	[1]蒸登燈增征精晶丁釘[2]□{彈珠子}[3]整頂[5]證症[6]陣贈鄧[9]□{啄東西吃}□{蒸熟}	
tʰ	[2]庭亭停[3]桶□{抽屜}[5]□{退後}[9]吞{雲～}□{疊在一起}	
n	[5]□{形容人能跑能跳}	
l	[2]鄰鱗倫淪輪{車～}陵淩菱靈{～驗}[6]令[9]□{機靈}	
ts	[1]珍章[9]憎	
tsʰ	[1]稱{～呼}穿清[2]陳塵荀曾橙純[3]診疹[5]趁襯稱{對～}[6]蠢	
ȵ	[2]潤[3]弱[6]讓	
ɬ	[1]僧升星腥[2]□{墊著承[5]聖[6]醇順	
k	[1]經京{北～}[3]景[5]□{很冷}[6]勁{～頭}	
kʰ	[2]芹澄[3]菌	
ŋ	[3]凝[6]□{髒}	
h	[1]興{～旺}[2]杏恒[5]興{高～}[6]恨	
∅	[1]恩因應鷹英[3]遮影映[5]□{很爽}	
#uən		
k	[1]君軍	
kʰ	[1]均[2]群[6]困[9]昆崑坤轟	
∅	[3]允[6]□{騙}運{走～}	
#əŋ		
t	[1]東[5]粽□{拉長}	
n	[1]能{可～}	
ts	[1]鐘盅[3]長{生～}舂腫獎{～勵}[5]種眾[6]象	
k	[9]□{脹}	
∅	[2]紅{～薯}	
#em		
ɬ	[5]□{找}	
∅	[1]閹[2]鹽[5]厭	
#ep		
∅	[7]醃□{悄悄}[8]□{形容找東西時眼睛沒看到}	
j	[7]□{眨	
#et		
ts	[7]鯽	
kʰ	[7]節{段}	
∅	[7]約	
#ət		
p	[7]畢逼[8]弼	
pʰ	[7]匹僻劈[8]墨	
m	[8]蜜物默脈	
f	[7]拂[8]佛	
t	[7]質德側職滴[8]特值殖侄	
tʰ	[7]踢塞{堵}[8]讀	
l	[8]栗律勒歷曆	
ts	[7]雀則	
tsʰ	[7]漆測	
ɬ	[7]悉膝塞息{利～}色飾適析	
k	[7]激[8]□{翹}	
h	[8]核轄	
∅	[7]憶億益	
#ək		
p	[7]北博{～崖}□{簸箕}	
m	[8]麥	
t	[7]□{剁}	
n	[7]□{計算}	
l	[7]□{讀書不流利}	
ts	[7]□{叮囑}	
tsʰ	[7]□{麥殼}	
k	[7]□{自己}	
kʰ	[7]□{讀書不流利}	
ŋ	[7]騙{訓，～人}	
h	[7]刻克黑{～社會}	
#o		
p	[1]波菠玻[2]婆無[3]保堡寶□{母雞}[5]報[6]薄{～荷}[9]換□{胳膊}	
pʰ	[1]坡[2]菩[6]抱[5]破{～壞}	
m	[2]磨蘑[3]膜寞幕[9]魔摩摸	
f	[1]科[5]課	
t	[1]刀[3]左佐阻棗[5]倒{～水}[6]助著{～火}□{蟑螂}[9]做{～工}	
tʰ	[1]拖[2]駝馱舵橢桃萄[3]妥[9]托{～起來}	
n	[1]兩{～個}[2]挪[3]踒[9]□{身體不舒服}	
l	[2]羅鑼[3]裸拿[6]落{～雨}[9]啰	
tsʰ	[1]初[2]鋤[3]楚礎[6]錯[9]搓	
s	[1]蓑[3]瑣[9]嗦	
ɬ	[3]所嫂[9]索{繩子}嗦{～煙}	
k	[1]膏篙竿[2]鵝[3]果[5]告[9]哥	
kʰ	[1]戈餓[3]涸{乾}	
ŋ	[2]俄娥	
h	[2]河何荷[3]可好{很}[6]賀鶴[9]□{那樣}	
∅	[1]阿{～膠}學[9]惡{難（做）}	
j	[9]□{這樣}	
#oi		
t	[1]代[3]災	
tʰ	[2]臺苔抬臺[9]胎	
tsʰ	[2]裁[3]彩	
ɬ	[5]賽[9]腮鰓	
k	[1]該[3]改	
kʰ	[1]概溉鈣	
ŋ	[2]獃{愣}[9]哀	
#ou		
p	[2]瀑	
pʰ	[3]剖	
m	[2]貿謀	
f	[3]否	
t	[1]道{～理}就[3]糾抖[5]鬥逗[6]導	
tʰ	[2]滔投[3]喘[5]套透	
n	[3]腦惱	
l	[2]廬劉[3]魯柳[9]□{披著	
ts	[3]紂[6]奏	
tsʰ	[1]操抽[2]曹吵綢稠籌[3]羞醜醜[5]臭躁	
s	[3]叟	
ȵ	[5]□{拿}皺	
ɬ	[1]素[2]愁仇[3]搜守[5]繡	
k	[2]□{瞪眼}[3]鳩[5]夠究	
kʰ	[1]寇[2]球[5]叩扣構	
ŋ	[2]肴傲[3]藕[9]勾蹲{訓}	
h	[1]厚{忠～}後{年青人}[2]豪蠔[9]休	
∅	[5]澳奧	
j	[1]誘又幼{～兒園}[2]郵遊猶悠由[3]友[6]右佑[9]優幽	
#on		
h	[2]寒韓[3]旱[5]漢[6]焊	
∅	[1]安[5]岸按案	
#uon		
∅	[2]旺[3]枉往	
#ɔŋ		
p	[3]榜[6]磅[9]邦	
pʰ	[2]龐旁	
m	[2]忙亡忘氓[9]芒	
f	[1]方風□{囂張}[2]防{～盜}[3]坊[9]肪芳	
t	[1]莊樁當{應～}裝{包～}[3]黨擋[5]葬當{～做}[6]臟{內～}藏{西～}撞	
tʰ	[2]唐塘堂[5]熨	
n	[5]□{夠得著、爬得上}	
l	[2]郎廊狼浪□{兇狠}[3]朗	
tsʰ	[2]藏[3]闖廠	
ȵ	[5]□{韌}	
ɬ	[3]爽[5]喪	
k	[1]崗鋼江[3]廣[5]降{～落}	
kʰ	[2]狂[5]抗曠擴況礦	
ŋ	[2]仰	
h	[1]康{健～}[2]航杭降{投～}	
#oŋ		
p	[1]幫[9]泵{給自行車打氣}	
pʰ	[2]蓬篷[5]碰□{形容番薯等很粉}	
m	[2]蒙毛夢{紅樓～}[3]懵	
f	[2]馮逢縫[6]奉	
t	[1]中{～間}終蹤忠{～厚}裝{～起}□{剩下}[2]長{～短}腸[3]總董[5]中{射～}[6]棟	
tʰ	[1]□{破了個洞}湯通[2]糖童{兒～}[3]統	
n	[2]□{熱鬧濃}[5]□{鑽}	
l	[2]隆龍{～眼}[5]□{駝背}[6]□{刷牙}	
ts	[5]忠[6]誦	
tsʰ	[1]瘡聰充沖倉[2]床松崇從重[3]寵[5]串	
ȵ	[3]勇[9]□{形容頭髮很亂}翁	
ɬ	[6]宋	
k	[1]缸扛公{～家}攻宮恭供[3]鞏[5]貢□{棍子}[6]共[9]公躬	
kʰ	[1]糠[2]窮[5]園	
h	[1]封□{熱}[2]弘宏虹洪鴻雄紅{～軍}[3]巷[5]控	
∅	[2]行橫	
j	[2]戎絨熊融容[5]用	
#ɔk		
p	[7]駁拼{～命}□{～～脆}	
pʰ	[8]樸	
m	[7]剝	
f	[7]霍藿[8]縛	
t	[7]作桌[8]鑿	
tʰ	[7]托{摩～}	
n	[7]□{吸}	
l	[8]駱烙洛絡酪	
tsʰ	[7]卓鐲□{弄傷手}	
k	[7]各郭覺國□{鋤頭}[8]廓	
kʰ	[7]確	
∅	[7]惡機靈	
ŋ	[8]岳嶽樂	
#ok		
pʰ	[7]□{低下頭}	
m	[7]□{發黴變味}[8]木穆牧目{～的；～標}	
f	[7]覆福幅複[8]服伏	
t	[7]足{～夠}[8]族逐軸續	
l	[8]錄	
ts	[7]祝[8]俗	
tsʰ	[7]速畜觸	
ȵ	[7]動	
ɬ	[7]宿肅縮[8]贖	
k	[7]菊[8]局焗{悶}	
#i		
p	[1]味[3]蓖比[5]痹□{房間的別稱}[6]備敝弊幣斃避蔽	
pʰ	[1]鼻[3]米[9]□{吐}	
m	[1]麵[2]迷謎眉棉[3]美{～國}[9]眯	
f	[5]費廢	
t	[1]□{哪}[2]遲[5]戴[6]弟{老～}地{土～公}□{滿}[9]弟	
tʰ	[1]天[2]啼[5]剃[6]墊[9]鐵	
n	[3]擬女[9]□{罵人不長眼}	
l	[1]例勵[2]厲離籬璃梨利[3]李裏理鯉禮{～貌}[9]□{撕開}	
ts	[1]支枝肢至資姿□{粗口}[2]祠錢[3]只旨指姊紫址[5]置志煎[6]治舌[9]脂之芝	
tsʰ	[1]飼喂鮮{新～}[2]池馳詞辭持飼{～料}[3]似恥[5]賜刺次[6]痔[9]癡黐{黏}	
s	[1]伺{服～}視[2]始[3]史[5]試{～一下}[9]私{自～}撕	
ȵ	[2]誼[3]議染	
ɬ	[1]施私{～人}師獅屍屍思司絲詩[2]時[3]死[5]肆四扇試{考～}[6]示事市柿是豉折{虧本}[9]閃{眼睛不停地眨；閃}	
k	[1]基己几{茶～}機[2]宜棋旗墘{旁邊}[3]紀杞[5]痣見記{日～}[6]技忌	
kʰ	[2]奇其期[3]企起啟{～發}[5]氣汽戲器棄[9]□{缺牙齒}	
ŋ	[2]□{自言自語}	
h	[1]希[2]年[3]喜	
∅	[1]醫衣依伊{他}[2]移姨疑圓[3]椅[5]意[6]易義異	
j	[6]乙[3]以{～前}	
#ia		
p	[1]兵[3]丙秉餅[5]□{搬}[9]□{櫃子}	
m	[1]命[2]名	
t	[1]訂定[3]鼎[6]抓□{捉}[9]爹	
ɬ	[1]瀉射濺聲[2]城[3]舍捨[5]卸[6]社	
k	[1]驚{怕}[2]行衡騎[3]囝{兒}[5]鏡寄	
kʰ	[1]聽[6]屐陡{訓}徛[9]拆	
h	[1]兄[6]蟻額	
∅	[3]惹[9]□{這}	
#ie		
∅	[1]也[2]爺[3]野	
#io		
p	[1]標表裱	
pʰ	[1]麻飄[5]票	
t	[1]丈{姑～}[2]跳場[5]仗賬帳脹	
ts	[1]焦蕉椒招[5]照醬{豆～}	
tsʰ	[1]槍[5]笑	
ɬ	[1]燒箱[5]鑲相[6]想	
k	[1]薑蔓[2]橋轎	
kʰ	[9]挈{撿}摘	
h	[1]香鄉[6]向	
∅	[1]腰要{～求}樣{一～}[2]羊楊陽揚[6]藥	
j	[1]尿	
#iau		
pʰ	[9]鰾{魚～}	
m	[3]秒[9]貓	
t	[2]條[5]釣吊[6]調	
l	[1]料[3]了{～解}	
ɬ	[1]蕭簫消宵銷[3]首{～先}小{～學}[5]數{～學}	
#iu		
p	[1]布□{耕田}[2]步[3]袖補[9]彪	
pʰ	[1]鋪[2]嫖[3]虎[6]簿	
m	[1]墓[2]藐渺[9]瞄	
t	[1]渡住□{割禾}[3]賭肚[9]刁貂雕丟	
tʰ	[3]土[6]吐兔[9]挑{～剔}	
n	[3]紐	
l	[1]路[2]療寥了廖	
ts	[1]租周州洲[2]趙召[3]祖組酒[6]兆	
tsʰ	[1]粗秋[2]朝潮[5]醋[9]超	
s	[1]樹少{～年}鬚[2]韶紹泅[3]帚手	
ɬ	[1]收修[6]受	
k	[2]吳{～川}求[3]鼓[5]救究{講～}疚{內～}[9]驕嬌	
kʰ	[1]丘[2]僑[3]苦[5]褲	
ŋ	[6]五午伍	
h	[6]雨[3]曉[9]囂僥翹[2]□{一種蔥}	
∅	[1]烏黑芋[2]油[3]繞[5]□{嫩}	
#im		
l	[3]斂	
ts	[3]枕嬸[5]浸[6]漸[9]尖沾	
s	[1]森深[2]蟾嬋	
ɬ	[1]心[3]陝	
k	[1]金[5]禁[6]妗	
h	[1]謙	
∅	[1]音陰蔭	
j	[2]嚴炎	
#iam		
t	[2]甜[3]點[5]店□{躲起來}[6]掂[9]□{銜著}	
n	[9]□{拈}	
l	[1]瓣[2]廉鐮廉林[6]舔{燎}	
ɬ	[3]閃{～開}[5]□{尋找}[9]□{形容很爽口}	
k	[1]兼[2]鹹[3]檢儉[5]劍[9]□{咳嗽}	
kʰ	[1]添淹沉[2]鉗	
h	[2]嫌[3]險[5]欠	
∅	[3]掩	
j	[6]驗	
#iɐm		
kʰ	[2]琴□{把身子伸出陽臺}□{看得起}[1]□{很耐用}	
ȵ	[2]任{姓～}吟淫[6]任{～務}[9]□{掏}	
#iən		
∅	[2]勻[3]隱癮[5]樣{～子}[9]欣	
#in		
p	[1]便{方～}[5]變[6]辨辯	
pʰ	[5]騙{～子}	
m	[1]面{～子}[2]綿[3]免勉	
t	[6]電[1]癲[2]□{瓦缸}[5]凳	
tʰ	[2]填	
l	[2]連聯憐	
ts	[1]津真[3]展[5]戰[6]踐	
tsʰ	[1]遷親[5]稱凊{冷}	
ɬ	[1]仙鮮辛新身申[2]辰晨臣旬蠅[5]信訊蒜	
k	[1]建健跟根巾斤筋[2]鍵沿[3]僅緊[5]今[6]腎近[9]肩堅	
kʰ	[1]輕[2]乾虔[3]淺肯	
ŋ	[2]銀	
h	[2]眩暈[3]顯[5]獻[6]現縣	
∅	[1]煙[6]燕印	
j	[1]認閏[2]然緣寅賢	
#uin		
∅	[2]完丸鉛原{～子筆}[3]元{狀～}[6]願	
#iŋ		
p	[5]並{合～}	
pʰ	[2]萍瓶屏[5]並{～且}聘	
m	[2]銘	
t	[9]丁{姓氏}	
tʰ	[2]廷	
tsʰ	[2]情{～況}晴{～朗}	
s	[2]繩丞乘	
ɬ	[3]省{反～}	
k	[3]境警景[6]敬	
kʰ	[2]瓊	
j	[2]形型	
#uiŋ		
∅	[2]泳穎榮[3]永	
#iaŋ		
t	[2]層	
l	[2]良梁亮[5]靚	
ɬ	[1]相{～親}商傷雙[2]常	
k	[1]弓供虹[5]勥{形容女性很兇惡}	
kʰ	[1]窗[2]強	
h	[1]胸[3]享響	
#iɔŋ		
l	[6]諒量{商～}	
ts	[1]將瘴	
tsʰ	[9]昌倡	
s	[3]賞	
#ip		
t	[7]竹[8]疊碟牒蝶諜秩	
n	[8]聶	
l	[8]獵	
ts	[7]叔	
tsʰ	[8]妾	
s	[8]涉	
ȵ	[8]業	
k	[7]澀	
kʰ	[8]及{～時}	
h	[8]脅肉	
j	[8]入	
#iap		
k	[7]劫{搶}	
kʰ	[7]帖□{找錢}[8]夾窄	
#it		
p	[7]筆必[8]別	
pʰ	[7]撇	
m	[8]滅	
t	[7]得[8]直	
l	[8]烈	
ts	[7]哲浙截織節[8]捷	
tsʰ	[7]七	
ɬ	[7]失室[8]實術翼	
k	[8]傑	
∅	[7]一抑[8]逸	
j	[8]日	
#ik		
t	[7]的{～確}[8]敵	
ts	[7]績[8]席{出～}	
ɬ	[7]息{休～}昔	
k	[7]吉橘結潔[8]極劇	
kʰ	[7]乞	
#uik		
∅	[8]域	
#iak		
l	[7]叻[8]掠鹿綠	
ɬ	[7]粟[8]熟	
#iok		
∅	[7]沃[8]欲	
#u		
p	[1]搬[2]盤[3]粄{年糕}[5]半佈{公～}[6]部{～門}	
pʰ	[2]蒲浦圃葡磨[3]譜普[5]破{劈}[6]伴[9]潑	
m	[2]瞞{～人}[3]武舞侮[6]務	
f	[1]膚歡[2]符扶芙壺父{～親}[3]輔[6]附負付□{很累}	
t	[1]大單{菜～}[2]蛇[5]帶[3]賭{～錢}紙[6]妒杜鍍	
tʰ	[1]炭[2]徒屠途塗圖	
n	[1]爛[3]怒	
l	[6]辣[2]驢	
ts	[3]少	
tsʰ	[2]牆[5]唱[6]蓆{草～}[9]擦尺	
ȵ	[2]涼糧梁量{～一～}[3]兩{斤～}	
ɬ	[1]沙紗蘇山[5]傘撒{～開}線散[9]撒{～種}	
k	[1]歌故顧汗官棺孤{～寒}肝估[2]寒{冷}[3]固管{保～}[5]灌[9]姑割菇	
kʰ	[5]寬闊[9]箍枯渴酷	
h	[1]呼夫外{～面}[2]胡湖狐[3]滸戶府斧婦[5]副富[6]傅護腐{豆～}互	
∅	[1]汙[3]碗[6]惡[9]烏	
#ua		
kʰ	[1]誇[9]跨	
∅	[2]華[3]我	
#uo		
∅	[2]禾臥[9]蝸[6]禍獲	
#ue		
k	[1]瓜閨[5]掛卜卦	
∅	[1]話[6]劃畫划	
#ui		
p	[1]背飛飯[2]肥[3]本{一～}[5]沸貝輩[9]杯□{罵人的話}	
pʰ	[1]沛[2]培陪賠皮脾[3]倍尾[5]配佩肺屁□{菜肴}[6]被{～子}	
m	[1]妹問[2]梅枚媒煤糜稀飯門莓[3]每[6]痱	
f	[1]徽恢[3]悔	
t	[1]追[3]回水[5]最醉對{～不起}[6]罪隊贅斷[9]堆	
tʰ	[1]推[2]錘□{愚笨}[3]腿[5]退脫	
n	[6]卵[1]亂[3]軟	
l	[2]雷擂[3]旅濾[6]累{連～}類{同～}	
tsʰ	[1]催村炊[2]隨[5]趣脆翠嘴	
s	[9]衰	
ȵ	[2]乳[9]錐鑽{～洞}	
ɬ	[1]雖酸需[3]瑞穗[5]數碎帥{元～}稅	
k	[1]龜光[3]幾{～個}舉矩詭軌鬼[5]桂季貴過[6]巨跪櫃月	
kʰ	[1]開[2]瘸[5]氣{～瓶}	
h	[1]虛灰揮[2]園院{訓}[3]火悔誨[5]歲貨[6]遠[9]血	
∅	[1]會{開～}[3]黃王圍{～起來}	
#un		
p	[1]分[2]□{吹}[3]本{～來}[5]糞分{給}[9]般	
pʰ	[2]盤盆[5]判噴[9]潘	
m	[2]民悶文紋聞{新～}瞞{隱～}[3]滿	
f	[3]款	
t	[2]前{～年}船[3]攢准[5]□{顫}震	
tʰ	[1]吞{～下}	
n	[3]忍	
tsʰ	[1]川春[6]寸	
ɬ	[1]孫[2]巡	
k	[1]冠[2]裙[3]管{水～}館[6]貫罐	
kʰ	[3]綑捆	
h	[1]份熏勵婚薰聞{～到}分{一～錢}[2]痕魂雲[3]粉[6]訓{教～}	
∅	[1]瘟[2]援[3]腕穩	
#ut		
m	[7]末{泥沙～}[8]末{期～}沫	
t	[7]卒[8]奪	
tʰ	[7]脫{～落}	
l	[7]□{刮}[8]捋	
tsʰ	[7]出	
k	[7]骨[8]掘	
kʰ	[7]括屈窟{坑}	
h	[8]核	
∅	[8]活	
#y		
p	[1]孵	
pʰ	[2]漂	
t	[1]豬箸	
l	[9]撈[6]慮	
ts	[1]書珠字[2]薯[3]煮主[5]注[6]序著	
tsʰ	[2]除儲廚[3]處署娶	
s	[1]厝{屋}[2]徐豎[3]暑鼠	
ȵ	[3]語	
ɬ	[1]輸[2]殊	
k	[1]居車舊[2]牛[5]據鋸句[6]舅俱	
kʰ	[1]區驅拘[3]拒距[5]去	
h	[1]墟[2]魚漁[3]許	
∅	[2]如愉遇[3]汝禦宇羽[6]譽喻有	
#yn		
t	[2]唇[3]典[5]端[6]鍛緞	
tʰ	[2]豚團	
l	[1]鏈[2]輪{～流}蓮聯{對～}[6]練[9]□{剝荷蘭豆}□{形容頭髮很卷}	
ts	[1]專磚遵[3]轉{～學}[5]轉{～來～去}鎮進晉[6]賤盡[9]□{毯子}	
tsʰ	[1]伸[2]全泉傳存[6]喘{哮～}	
s	[3]癬	
ɬ	[1]宣[2]旋[3]選{～舉}損[5]喧[6]善醇	
k	[1]券[3]卷[5]捐[9]娟	
kʰ	[2]拳權	
h	[5]勸	
∅	[1]冤淵[2]延原{～來}源[3]演袁阮言遠{永～}	
#yt		
l	[8]劣	
ts	[8]絕	
tsʰ	[7]設撤轍	
kʰ	[7]決訣缺	
∅	[8]穴越粵悅閱	
