tsɿ	1	33	资姿咨滋辎知支枝肢之芝栀
tsɿ	2	13	瓷糍兹慈磁辞词祠嗣池驰迟持
tsɿ	3	41	紫姊子梓纸只(~有)旨指(~挥)脂止趾址
tsɿ	5	45	自=(~我)字=寺=制製智致至治志誌痣痔窒蛰(惊~)
tsɿ	6	21	自-(~家)字-寺-牸(~牛)
tsɿ	7	24	置执汁质直值织职殖植掷只=(隻)炙蜘指(~甲)
tsʰɿ	1	33	雌疵差(参~)痴嗤鸱摛(伸:莫~手)□(象声词:~哒一跤)
tsʰɿ	3	41	此侈耻齿
tsʰɿ	5	45	刺赐次伺(~侯)翅稚滞
tsʰɿ	7	24	秩赤斥尺
sɿ	1	33	斯厮撕私司丝思师狮施诗尸豉(豆~)
sɿ	2	13	时鲥
sɿ	3	41	死厕-(茅~)矢屎始史使驶豕
sɿ	5	45	四肆祀伺(~机)嗣(子~)饲事=俟士仕侍峙世势哲逝氏示视嗜似恃式试是=市=柿=
sɿ	6	21	事-是-市-柿-
sɿ	7	24	十什湿拾实失=(~去)室食蚀识饰适释石
zɿ	7	24	日
pi	1	33	逼(~迫)
pi	2	13	皮疲脾琵枇箅(甑~子)
pi	3	41	比彼
pi	5	45	滗(把水~出来)
pi	7	24	鼻笔必毕碧逼壁=璧痹=
pʰi	1	33	披批
pʰi	3	41	丕鄙庇痞
pʰi	5	45	屁
pʰi	7	24	匹僻劈=霹弼
mi	1	33	糜(~烂的:很烂)
mi	2	13	弥=(~漫)糜=摩=
mi	3	41	米
mi	5	45	眯密(~严的:严密无缝)
mi	7	24	密蜜觅泌秘=
ti	1	33	低的
ti	2	13	题提-堤蹄啼
ti	3	41	底抵的-
ti	5	45	帝递地=弟=第=蒂
ti	6	21	地-弟-第-
ti	7	24	笛敌嫡滴=狄的(~确)
tʰi	1	33	梯
tʰi	3	41	体
tʰi	5	45	替涕屉剃逮隶
tʰi	7	24	踢=剔籴
li	2	13	梨犁黎离篱璃厘驴
li	3	41	旅礼履李里理鲤
li	5	45	丽例厉励荔吏粒利=痢=
li	6	21	痢-
li	7	24	力立历栗律率(效~)□(~箕;过滤水的竹篾器具)
ʨi	1	33	鸡基稽饥肌姬讥机几(~乎)几(茶~)屐羁箕
ʨi	2	13	齐脐(~带)荠奇骑畸鳍祁祈其旗期棋歧芪(黄~)
ʨi	3	41	挤己纪几(~个)
ʨi	5	45	济剂脐(肚~)祭际聚=唧(奶~~:奶汁:乳房)记忌既寄计继季系(~鞋带子)
ʨi	6	21	聚-
ʨi	7	24	疾积跡迹脊籍藉绩缉集辑即鲫稷棘击激极吉急级及给戟汲吸
ʨʰi	1	33	妻棲凄趋蛆嘁(~~话:悄悄话)沏(火~黑哒)欺
ʨʰi	3	41	取起启岂
ʨʰi	5	45	砌趣企契技妓器弃气汽
ʨʰi	7	24	七漆戚寂绩(~麻)□(近视:窥视)乞讫迄吃=
ȵi	2	13	泥尼呢(~绒)倪宜疑仪蚁(白~)
ȵi	3	41	你=拟蚁(~子:蚜虫)
ȵi	5	45	义议毅谊=艺=诣呓
ȵi	6	21	谊-艺-腻-(~人)蚁(蚂~子)
ȵi	7	24	逆溺匿日-
ɕi	1	33	西须鬚需犀胥希稀兮奚溪绥牺熙嘻
ɕi	2	13	徐携
ɕi	3	41	洗徙髓玺喜嬉禧
ɕi	5	45	细絮绪序叙戏系(联~)
ɕi	7	24	锡析昔惜席夕息熄媳悉膝袭戌恤婿泣隙
i	1	33	衣依伊医
i	2	13	移夷姨饴怡贻胰
i	3	41	以椅已矣
i	5	45	意异肄翼亿忆弋冀缢翳(~子:白内障)懿易=
i	6	21	易-(容~,~得)
i	7	24	易(姓氏)一益亦译邑揖抑逸液噎
pu	2	13	蒲菩荸(~荠)鬻(液体沸腾溢出:牛奶~咖哒)葡
pu	3	41	补
pu	5	45	布怖埠步=部=簿捕
pu	6	21	步-部-簿-
pu	7	24	不
pʰu	1	33	铺(~设)铺(量词;一~帐子)
pʰu	3	41	普浦辅甫脯谱
pʰu	5	45	铺(店~)
pʰu	6	21	□(嘴巴动作:嘴巴一~)
pʰu	7	24	扑卜仆(~人)仆(前~后继)璞瀑曝勃覆(~辣椒)
fu	1	33	夫肤敷
fu	2	13	符扶俘胡湖翳蝴狐壶乎呼瓠
fu	3	41	府腑俯斧釜腐抚虎浒□(掀:把东西一~)
fu	5	45	户=沪戽(~水)护=互瓠(~子)付傅赴讣妇负富副赋父幅(量词:一~画)服(量词:一~药)斛附=
fu	6	21	户-护-附-
fu	7	24	复腹覆(~没)忽勿弗拂佛彿沸福蝠服伏
ku	1	33	姑辜孤箍估
ku	2	13	□(蹲)
ku	3	41	古牯估-股鼓□(瞪大眼睛)
ku	5	45	故固锢雇顾
ku	6	21	咕(象声词:含口水~几下)
ku	7	24	骨谷榖
kʰu	1	33	枯
kʰu	3	41	苦
kʰu	5	45	库裤
kʰu	7	24	窟哭酷
kʰu	1	33	乌污坞巫诬
kʰu	2	13	吴蜈吾梧无
kʰu	3	41	五伍午武舞侮鹉
kʰu	5	45	误=悟恶(可~)戊务雾=
kʰu	6	21	误-雾-
kʰu	7	24	物屋
ʨy	1	33	猪诸居车(~马炮)蛛株朱硃珠拘驹
ʨy	2	13	除渠厨瞿储刍诛
ʨy	3	41	主举煮矩褚
ʨy	5	45	巨拒距注蛀柱=住=驻句具惧铸剧据锯=著箸
ʨy	6	21	柱-住-
ʨy	7	24	局菊橘
ʨʰy	1	33	区驱枢
ʨʰy	3	41	处(相~)杵
ʨʰy	5	45	处(~所)去=
ʨʰy	6	21	杵(噘：嘴巴一~起)
ʨʰy	7	24	出屈
ȵy	3	41	女
ɕy	1	33	书舒虚墟嘘输
ɕy	2	13	殊
ɕy	3	41	许鼠暑黍
ɕy	5	45	恕庶墅署戍树=竖=
ɕy	6	21	树-竖-薯
ɕy	7	24	术述秫
y	1	33	淤迂
y	2	13	鱼渔如余于盂榆愉逾虞娱愚儒
y	3	41	语汝与(及:给~)雨宇禹羽乳
y	5	45	预豫愈誉吁(呼~)裕遇寓玉=芋=喻=与(参~)
y	6	21	芋-喻-
y	7	24	入域役疫郁熨(~贴)□(使弯曲，竹子~弯)
pa	1	33	巴芭笆疤琶粑(~~:饼类食物)
pa	2	13	爬耙扒(~手)
pa	3	41	把□(~~:屎或泛指肮脏之物)
pa	5	45	霸桶坝罢=
pa	6	21	罢-稗-
pa	7	24	八爸
pʰa	1	33	趴=
pʰa	3	41	啪(象声词)趴-(两腿分开)
pʰa	5	45	怕
pʰa	7	24	拔拍-□(~子:酿制:~甜酒)
ma	1	33	妈
ma	2	13	麻痲蟆(蛤~)
ma	3	41	马码蚂
ma	5	45	骂=
ma	6	21	骂-
ma	7	24	抹
fa	1	33	花
fa	2	13	华划(~船)
fa	5	45	化划=(计~)画=话=
fa	6	21	画-话-划-
fa	7	24	法乏发髪罚伐筏滑=猾=
ta	1	33	打
ta	5	45	大=
ta	7	24	答搭达跶跌□(~摸:人块头大或物体粗笨)
tʰa	1	33	他
tʰa	7	24	踏塔榻塌獭
la	1	33	拿(~得来)
la	2	13	拿(~下)挪(~动)
la	3	41	哪(又lai3)
la	5	45	那(又lai5)
la	6	21	喇(~叭)□(前加成分，表示程度很深;~粗的)
la	7	24	纳拉腊蜡辣瘌捺邋(~遢;肮脏)旯(旮~)
tsa	1	33	渣
tsa	2	13	茶搽查
tsa	3	41	鲊(~辣椒)
tsa	5	45	乍炸诈榨
tsa	6	21	扎(~扫把:用竹枝扎的扫把)
tsa	7	24	杂眨炸(油~)扎札轧铡蚱(~蜢)只-(隻)啄-炙-(~火)折(~扇;摺扇)
tsʰa	1	33	叉差杈钗
tsʰa	3	41	扯-
tsʰa	5	45	诧岔汊插(打~)
tsʰa	6	21	哆(张开口:笑得一~起)
tsʰa	7	24	插擦察
sa	1	33	沙纱抄(张开、伸开)痧砂杉
sa	3	41	傻撒舍-(~不得)
sa	5	45	射(极短时间:一~就去哒)射(~石头;~媚眼)
sa	6	21	射-(~火子星:流星)
sa	7	24	杀煞萨□(量词，瓣)
ka	1	33	家-痂(~子)
ka	2	13	蛤(~蟆:青蛙)
ka	3	41	嘎(~白的:惨白)
ka	5	45	架-嫁-驾-
ka	6	21	嘎(因笔不好写或纸粗糙，书写不流利)跨(~过去)
ka	7	24	夹-□(~老的:很老)胛(肩~:肩膀)胳(~肢窝)价(漫~子:身上的皮垢)
kʰa	1	33	抲(用手的虎口紧紧扼住:~喉咙)
kʰa	3	41	卡
kʰa	5	45	胯(~裆)
kʰa	7	24	掐-(~菜，~人中)恰-
ŋa	1	33	丫(~开)桠(树~)
ŋa	2	13	伢(~子)牙-芽-
ŋa	3	41	哑-
ŋa	5	45	轧(~尖:固定铺头的小铁块)轭-(牛~)咬-
ŋa	6	21	砑(1.滚压2.拖延:~时间)
ŋa	7	24	压-鸭-
xa	1	33	哈(张口呼气)虾-
xa	3	41	哈(~宝:傻子)
xa	5	45	哈(~啾;喷嚏)
xa	6	21	下(底~)下(量词:看一~)下(都:他们~来哒)
xa	7	24	瞎-
a	1	33	阿
pia	3	41	撤(~淡的:很淡)
pia	6	21	□(~泻的:很稀)
pʰia	7	24	劈-
pʰia	5	45	□(~黑的:很黑)
mia	1	33	爹-(~ ~:祖父)
tia	2	13	提-(~一桶水)
tia	7	24	滴-(~咖子:一点儿)
tʰia	7	24	踢缔(系:把鞋带了~紧)
lia	1	33	□(形容词撒娇的声音和样子:~声~气)
lia	3	41	□(向下垂:肩膀一~起:~肩胛)
lia	5	45	□(~腔:不正经的话)
lia	7	24	累
ʨia	1	33	佳加嘉傢家=嗟(给)
ʨia	2	13	茄-□(解释:争论)
ʨia	3	41	假贾(姓氏)姐-
ʨia	5	45	架=驾=嫁-价稼□(~湿的:很湿)
ʨia	7	24	甲=夹=嘎(牌气倔)
ʨʰia	7	24	吃恰洽掐
ȵia	1	33	黏
ȵia	2	13	黏(粘贴:把信封~好)
ȵia	3	41	惹
ȵia	5	45	肏日(交合)□(不~腮:不带劲儿)
ȵia	6	21	黏(紧贴着:肉~肉)
ɕia	1	33	虾=
ɕia	2	13	霞瑕遐暇
ɕia	3	41	厦(~门:地名)
ɕia	5	45	泻-夏(姓氏)
ɕia	6	21	夏(~天)下-(~力:出力)
ɕia	7	24	狭峡匣狎侠挟瞎=辖
ia	1	33	鸦丫
ia	2	13	牙=芽=衙涯爷-(父亲)
ia	3	41	雅哑=野-讶
ia	5	45	亚
ia	6	21	夜-
ia	7	24	押压=鸭=轧(被车~平哒)
kua	1	33	瓜
kua	2	13	呱(~ ~叫)
kua	3	41	寡剐
kua	5	45	挂卦褂
kua	7	24	刮括
kʰua	1	33	夸
kʰua	3	41	垮
kʰua	5	45	跨
kʰua	6	21	垮(脸一~起)
ua	1	33	蛙洼窊䁊挖鸹(乌鸦)
ua	2	13	娃
ua	3	41	瓦搲
ua	5	45	滑-猾-
ua	7	24	袜挖(~土)
ʨya	1	33	抓
ʨya	2	13	瘸
ʨya	3	41	爪
ʨʰya	5	45	踹
ɕya	3	41	耍
ɕya	5	45	刷(~亮的:很光亮)
ɕya	7	24	刷(~把，~子)
ya	5	45	哕(大声喊叫)
po	1	33	波玻菠
po	2	13	婆
po	5	45	播簸
po	6	21	薄(~荷)
po	7	24	博薄剥驳钵拨泼(活~)缚=
pʰo	1	33	坡
pʰo	3	41	昼
pʰo	5	45	破
pʰo	7	24	泼(~水)
mo	1	33	摸
mo	2	13	魔磨(~刀)摩模膜
mo	3	41	母拇么(~了:什么)
mo	5	45	慕暮墓募幕磨=
mo	6	21	磨-
mo	7	24	莫木沐目穆牧寞末茉
to	1	33	多
to	2	13	驼陀驮它(量词:一~泥巴)
to	3	41	朵躲垛(~子)
to	5	45	惰堕剁舵=
to	6	21	舵-拸(把一物压放在另一物上)座-(~子:某些器物的下半截)
to	7	24	夺咄
tʰo	1	33	拖
tʰo	3	41	妥亸(下垂)
tʰo	5	45	睡□(压:拿块石头把纸~起)
tʰo	7	24	脱讬托铎箨折断拓托(地名用字:南~)
lo	1	33	啰(~唆)啰罗络(用手段拉拢人:要他帮忙就要~哒他)
lo	2	13	罗萝锣箩骡螺脶
lo	3	41	裸□(打~:舌头不听使唤)
lo	5	45	摞(量词:一大~)糯=
lo	6	21	糯-
lo	7	24	落赂骆酪洛络诺乐(快~)
tso	2	13	昨
tso	3	41	左佐(~借)
tso	5	45	座=坐=佐(辅~)
tso	6	21	坐-座-
tso	7	24	作桌捉撮着酌卓绰琢啄=镯
tsʰo	1	33	搓
tsʰo	3	41	挫
tsʰo	5	45	锉措错凿戳(~起拐棍)
tsʰo	7	24	戳濯浊□(哄骗)
so	1	33	梭唆蓑娑嗍
so	3	41	所锁琐
so	5	45	□(差;不好:~话子)
so	7	24	索朔塑硕芍(~药)勺(~子)
ko	1	33	哥歌戈锅
ko	3	41	果裹
ko	5	45	个过
ko	6	21	咯(鸡~ ~:对儿童用语)
ko	7	24	各鸽阁葛郭廓割角咯(指示代词:~本书，又kai24)
kʰo	1	33	科苛轲窠
kʰo	3	41	可棵颗敤(敲:把钉子~进去)
kʰo	5	45	课□(把箱子~起)
kʰo	7	24	壳确扩阔渴磕确(的~)
ngo	3	41	我
ngo	7	24	握鄂鳄沃斡
xo	1	33	呵
xo	2	13	河何荷(~花)和(~气)
xo	3	41	火伙夥
xo	5	45	货贺荷(~兰)祸=和=(唱~)缚-
xo	6	21	祸-和-(随声附和,一唱一和)
xo	7	24	活喝曷鹤霍藿豁或惑获合盒盍蠚(蜂、虫等蜇人)
o	1	33	窝蜗涡莴阿(~胶)屙
o	2	13	鹅俄蛾讹禾何-(~得，~解)
o	5	45	卧饿=爟(烫:开水~哒)
o	6	21	饿-
o	7	24	恶□(严密地覆盖或封闭起米:白菜~黄哒)□(藏火)偔(表程度之甚:快得~）
lio	7	24	略掠
ʨio	7	24	脚角爵嚼(~头)决诀倔
ʨʰio	5	45	嚼(~不烂)
ʨʰio	7	24	却觉(知~)雀鹊缺确(~实)
ȵio	7	24	弱疟虐
ɕio	1	33	靴-
ɕio	7	24	学削说
io	7	24	岳嶽跃钥约药若乐(音~)月-热-越-粤
pə	7	24	北百白柏伯帛
pʰə	7	24	拍=泊帕魄珀泼(~粪)
mə	5	45	墨(~黑的)
mə	7	24	墨默麦脉没(沉~)
tə	7	24	得德
tʰə	7	24	特
lə	5	45	捋(~起袖子)
lə	7	24	肋
tsə	1	33	遮=
tsə	3	41	者
tsə	5	45	蔗鹧
tsə	7	24	则侧恻厕=责摘窄折浙哲摺
tsʰə	1	33	车
tsʰə	3	41	扯=
tsʰə	5	45	择-(~菜)贼-(~牯子:贼)策-
tsʰə	7	24	策=册测泽择=(~期)宅撤彻辙辄拆□(抽搐:脸上~)
sə	1	33	赊奢
sə	2	13	蛇=
sə	3	41	舍=(~不得)
sə	5	45	社舍（宿~）赦射=
sə	7	24	色虱塞瑟涩=舌设摄涉失-折(~本)
zə	3	41	惹
kə	2	13	蛤(~蟆:青蛙)
kə	3	41	弆(~起:藏着)给
kə	5	45	锯-割-
kə	6	21	嗝(打~)
kə	7	24	格革隔=虼
kʰə	5	45	去
kʰə	7	24	刻克咳客
ngə	7	24	额厄扼轭=
xə	1	33	□(象声词，形容笑的声音)
xə	3	41	许(很多)
xə	7	24	黑核吓赫骇
ə	2	13	儿而
ə	3	41	耳饵尔
