tsɿ	1	33	资姿咨辎支肢枝栀之芝
tsɿ	3	53	紫姊子雌疵此纸只侈脂旨指耻止趾址齿
tsɿ	5	24	刺次致至志痣翅
tsʰɿ	1	33	嗤差(参~)
sɿ	1	33	斯厮撕私司丝思伺师狮施尸诗
sɿ	3	53	死使史驶豕矢屎始
sɿ	5	24	赐四肆试
zɿ	2	21	兹滋瓷慈磁辞词祠匙时鲥
zɿ	5	24	自字似祀已寺嗣饲是氏豉示视嗜市恃侍
pi	1	33	笔毕必弼碧璧壁
pi	3	53	彼俾鄙比秕
pi	5	24	蔽敝弊币毙陛闭箅秘泌庇痹被婢避备
pʰi	1	33	批臂披匹僻癖劈
pʰi	3	53	譬
pʰi	5	24	屁
bi	2	21	皮疲脾琵枇鼻维惟
mi	1	33	糜彌靡密蜜觅迷眉-楣-
mi	3	53	米
mi	5	24	谜
ti	1	33	低的滴嫡敌
ti	3	53	底抵
ti	5	24	帝弟递地
di	2	21	题提蹄啼第笛狄
ni	1	33	泥倪尼疑匿溺逆
ni	3	53	拟
ni	5	24	腻艺谊义议毅
li	1	33	梨黎离篱璃立笠粒力历
li	3	53	礼狸李里理鲤
li	5	24	例厉励丽隶荔利痢吏栗
tɕi	1	33	鸡稽髻知蜘饥肌基机讥饥缉辑蛰执汁急级给质吉讫即鲫织职积迹脊绩击激
tɕi	3	53	挤几已纪几
tɕi	5	24	祭际穄济荠剂寂滞制计继系智寄雉冀置记既季掷只炙
tɕʰi	1	33	梯踢剔妻溪痴欺泣七漆乞赤斥尺戚吃
tɕʰi	3	53	体启起杞岂
tɕʰi	5	24	替涕剃屉砌契器弃气汽饬
ɕi	1	33	西栖犀奚兮牺熙希稀习袭湿吸悉膝实失室息熄食蚀识式饰惜昔适释锡析秩
ɕi	3	53	洗徙喜
ʑi	2	21	齐脐池驰迟稚持奇骑岐祁鳍其棋期旗祈集十什拾及疾日直值殖植极籍藉席夕石侄
ʑi	5	24	治忌誓-逝-企待技妓
i	1	33	缢宜仪移饴伊医衣依矣揖逸益亦译易夷姨
i	3	53	倚椅已以
i	5	24	刈易肄意异忆亿抑翼
pu	3	53	补
pu	5	24	布布怖
pʰu	1	33	铺(~开)扑仆捕曝瀑
pʰu	3	53	谱普浦甫脯辅
pʰu	5	24	铺(店~)
bu	2	21	蒲菩脯
bu	5	24	部簿步埠
mu	1	33	木目穆吴蜈吾梧
mu	5	24	暮慕墓募幕牧
fu	1	33	夫肤福幅蝠腹复俘孵佛覆缚呼乎忽
fu	3	53	府腑俯斧抚釜腐虎浒
fu	5	24	付赋傅附富副
vu	1	33	敷符扶芙服伏无物勿胡湖狐壶瓠斛
vu	5	24	户沪互护
tu	1	33	都笃督租足竹筑
tu	3	53	堵赌肚阻
tu	5	24	妒踱杜肚度渡镀
tʰu	1	33	突秃卒粗猝促畜初
tʰu	3	53	楚土
tʰu	5	24	吐兔醋措
du	2	21	徒屠途涂图毒独读牍犊
nu	1	33	奴
nu	5	24	怒
lu	1	33	鹿禄六陆绿禄芦炉芦庐驴
lu	3	53	努鲁虏
lu	5	24	路赂露鹭
tsu	1	33	祝粥烛嘱
tsu	3	53	祖组
tsʰu	1	33	触
su	1	33	苏酥宿(星~)速肃宿粟俗叔淑束雛杭疏蔬
su	3	53	数(~落)
su	5	24	素诉塑嗉数(~字)
zu	2	21	族续逐轴赎煞蜀属肉辱褥锄
zu	5	24	助
ku	1	33	姑孤箍骨穀谷酷
ku	3	53	古估牯股鼓
ku	5	24	故固锢雇顾
kʰu	1	33	枯窟哭
kʰu	3	53	苦
kʰu	5	24	库裤
u	1	33	乌污坞握屋巫诬
u	3	53	武舞侮五伍午
u	5	24	务雾误悟恶父
ny	3	53	女
ly	1	33	律率
tɕy	1	33	猪诸居车诛蛛株殊拘驹橘菊掬
tɕy	3	53	箸煮举主矩
tɕy	5	24	著苎据锯注蛀铸俱句剧剧
tɕʰy	1	33	蛆趋区驱出屈
tɕʰy	3	53	褚处(相~)杵取娶趣
tɕʰy	5	24	去=(来~)
ɕy	1	33	书舒墟虚嘘须需枢输戍吁戌恤
ɕy	3	53	暑黍署汝许乳
ɕy	5	24	絮庶恕
ʑy	2	21	徐除储薯如渠鱼(仔~)续儒孺瞿术述秫局锔入
ʑy	5	24	序叙绪巨拒距聚竖树具惧
y	1	33	于淤余馀异誉迂于盂疫役郁育狱欲浴鱼=(鲤~)域
y	3	53	吕稆旅语与缕屡雨宇禹羽
y	5	24	御预豫芋榆逾愉愈喻裕
pa	1	33	巴芭疤琶杷爸八
pa	3	53	把
pa	5	24	罢霸坝
pʰa	5	24	怕帕
ba	2	21	爬耙拔乏伐筏罚袜
ma	1	33	麻蟆抹
ma	3	53	马码
ma	5	24	骂
fa	1	33	法发
ta	1	33	答搭沓闸铡
ta	5	24	大诈炸眨炸
tʰa	1	33	他踏塔榻溻獭擦差插察
tʰa	5	24	岔
da	2	21	达
na	1	33	纳拿
na	5	24	那
la	1	33	拉腊蜡辣瘌
la	3	53	捺
tsa	1	33	札
tsa	3	53	渣
