#ɿ	
ts	[1]資姿諮茲滋輜{~重}[3]紫姊子梓[5]自字
tsʰ	[1]差{參~}[2]雌疵{吹毛求~}瓷{~器}糍{~巴}慈磁{~石}辭詞祠[3]此[5]刺賜次伺
s	[1]斯廝撕私司絲思飼[3]死[5]四肆似祀祭{祀~}巳{辰~}寺嗣俟
#ʅ	
tʃ	[1]知支枝肢梔{~子花}芝汁[2]執侄直值殖[3]紙脂旨指止趾址[5]滯{停~，積~}制製智致雉{~雞}稚{幼~}至置痔治志誌痣秩炙[7]蜘{~蛛}只{~有}之質織職植隻
tʃʰ	[2]池馳侈{奢~}匙{湯~，鑰~}遲持[3]眵{~目糊}豉{豆~}恥齒[5]翅赤斥[7]癡嗤{~笑}
ʃ	[1]師獅尸屍詩[2]時拾{~起來}食蝕識[3]屎使史駛始[5]世勢誓逝是氏示視嗜士仕柿事試市恃侍式飾適釋[7]施矢實失室
ʒ	[5]日
#ɚ	
Ø	[2]兒而[3]爾耳餌扔[5]二貳{~心}
#i	
p	[41]鼻[53]彼比{~較}秕{~子，~穀}[5]蔽敝弊斃幣蓖{~麻}閉箅{~子}陛{~下}俾臂婢避鄙庇痹{麻~}篦畢必弼碧璧辟壁
pʰ	[1]批披丕匹{一~布，一~馬}[2]皮疲脾琵{~琶}枇{~杷}[5]譬{~喻}屁僻
m	[2]迷謎彌[3]米糜{粥}靡[5]秘泌覓
t	[1]低堤[2]的{目~}嫡笛敵狄[3]底抵[5]帝弟第遞地
tʰ	[1]梯屜{抽~，籠~}[2]涕{鼻~}題提蹄啼[3]體[5]替剃剔
ȵ	[2]泥倪尼[3]你擬[5]膩匿逆{順~，~風}溺{~死}
l	[2]犁黎隸離{~別；~開半寸}籬璃{玻~}梨厘狸{~貓}[3]禮李裡裏理鯉[5]例厲勵麗{美~}荔{~枝}利痢吏笠粒歷曆
tɕ	[1]雞髻饑{~餓}肌{茶~}基几{~乎}機譏饑{~荒}屐{木~}[2]稽集輯{編~}急級及極籍藉{狼~}[3]擠濟己幾{~個}給{~你，供~}[5]祭際薺劑{一~藥，面~子}計繼繫{~鞋帶}寄技妓冀紀{~律，世~，年~}記忌既季跡績寂[7]緝{~鞋口}積脊擊激
tɕʰ	[1]妻棲欺期{時~}[2]齊臍畦{菜~}奇騎岐鰭其棋旗[3]啟企祈起杞豈祈乞[5]契{~約}器棄氣汽泣[7]膝
ɕ	[1]西犀溪犧嬉熙希稀夕[2]褲{褯子}習襲席[3]洗璽喜[5]細係繫{連~}系戲[7]奚兮悉息熄惜昔錫析
j	[1]蟻倚醫衣依揖{作~}[2]宜儀誼移伊夷姨疑遺[3]椅己以乙[5]藝刈縊義議易{難~；交~}肄{~業}意異毅逸憶億抑翼益亦譯疫役
#u	
p	[3]補捕[5]布佈怖{恐~}部簿步曝
pʰ	[1]鋪{~設}[2]菩{~薩}脯{胸~}僕[3]譜普浦蒲樸[5]鋪{店~}[7]撲瀑{~布}
