#osfans整理自《鹽城方言研究》
#調值：[1]31、[2]213、[3]33、[5]35、[7]5
#-白讀、=文讀、?待考
#ɿ
ts	[1]知蜘支枝肢{～體}梔{～子花}資姿諮脂茲滋輜之芝[2]吱{象聲詞：他拉二胡子～咕～咕的，煩死了}[3]紫紙姊旨指{～示}滓止趾址子仔籽梓[5]滯制製智雉自致緻稚至字=置治志痔=誌摯翅-{雞～膀}
tsʰ	[1]差{參～}眵{眼～}癡嗤字-{硬幣有字的一面}雌牸[2]池弛匙{鑰～}瓷餈遲慈{～菇}磁餈{～粑}辭詞祠持馳豉{豆～}廁治{～魚}[3]此侈恥齒[5]疵刺翅=次伺廁痔-滯-{剩：～下來的飯}
s	[1]斯廝撕施是-私俬師獅屍司絲思詩飼事-侈市-{門～}寺-侍-[2]時蒔{～花：棉花}蒔鰣弛-{下陷：地基不牢，房子往下～}[3]豕死矢屎使史駛始[5]寺=世勢誓逝是=氏四肆示視嗜似祀巳士仕柿俟市=嗣事=試侍=侈飼駟泗
#iᶽ
p	[1]屄{女性生殖器}[3]彼俾鄙比秕[5]蔽敝斃蓖{～麻}閉箅祕泌庇
pʰ	[1]坯披批篦{～子}[2]皮疲脾{～氣}枇[3]痹{麻～}妣胚丕邳痞脾{肝～}砒{～霜}[5]屁
tɕ	[1]低雞稽飢饑肌基幾{～乎}機譏薺{～菜子}姬[3]底抵牴擠濟幾几{茶～}己檵{枸～}蟣紀{～律}[5]祭際帝第劑計繼繫{～鞋帶子}技妓寄地=冀紀{年～}記忌=既季弟={～兄}
tɕʰ	[1]梯妻棲地-欺期弟-{徒～}忌-[2]堤{龍～：地名}題提蹄啼齊臍溪畦奇騎岐祁其棋旗祈奚{姓}[3]體啓砌企起豈[5]替涕剃器棄汽
ɕ	[1]西犀犧兮嬉熙希稀[3]寫洗璽徙喜[5]細系係繫戲
0	[1]伊醫衣衣{胎盤}依利-{～息}[2]離籬璃移誼梨夷姨釐狸疑飴遺犁[3]倚椅蟻李里裏理已以[5]例勵藝麗隸議義易痢肄吏意異毅利=
#uᵝ
p	[1]𡜵{～子：姑媽}[3]補捕[5]部=簿布佈步=
pʰ	[1]部{量詞：一～車子}鋪{動詞}步-潽{溢出}[2]蒲{～公英}菩{～薩}[3]譜普脯{胸～子}浦[5]鋪{名詞}埠
#yᶽ
n	[3]女
