tsɿ	1	55	知支枝肢资姿咨之芝兹滋栀(~子花)辎(~重)
tsɿ	2	11	置执汁侄质直值织职殖植掷指(~甲)蛰(惊~)蜘(~蛛)
tsɿ	3	42	紫纸姊只(~有)指(~挥)子梓止趾址脂
tsɿ	5	35	制鸷智自致稚(幼~)至巳(辰~)字柠寺痔峙治志痣窒炙这翅
tsʰɿ	1	55	雌雉痴嗤(~笑)
tsʰɿ	2	11	匙(汤~)
tsʰɿ	3	42	此耻齿侈(奢~)□(~药:擦药)
tsʰɿ	5	35	刺赐次伺秩
dzɿ	2	11	池驰瓷(~器)糍(~耙)迟磁(~铁)辞词祠持
sɿ	1	55	斯施私师狮尸嘶司丝思诗撕
sɿ	2	11	匙(钥~)矢厕(茅~)时鲥湿十什(~锦菜)拾实失室食识蚀(腐~)饰适释石
sɿ	3	42	豕豉(豆~)死屎使史驶始□(大~:大家)
sɿ	5	35	逝世誓是氏四肆示俟事市视嗜似祀(祭~)饲侍式侍士试
zɿ	1	55	撕(文)
zɿ	2	11	日
pi	1	55	蓖(~麻)憋
pi	2	11	臂鼻笔毕必逼碧璧壁愎滗
pi	3	42	彼比(~较)
pi	5	35	蔽敝弊币毙闭篦被备秘(~密)
pʰi	2	11	譬(~喻)避庇痹(麻~)僻辟劈霹
pʰi	3	42	鄙痞
pʰi	5	35	屁
bi	2	11	皮疲脾琵(~琶)匹(一~马)啤枇(~杷)箅(~子)
mi	1	55	搣(掰,撕)
mi	2	11	迷糜(~烂)弥眉泌灭密觅篾(竹~)
mi	3	42	米
mi	5	35	谜(猜~子)没(~有)沕(溺:~死)
ti	1	55	低爹
ti	2	11	叠牒蝶谍迭跌得德的(目~)滴嫡笛敌狄
ti	3	42	底抵
ti	5	35	弟帝第递地
tʰi	1	55	梯剔(~骨)
tʰi	2	11	帖(请~)贴铁特踢惕
tʰi	3	42	体
tʰi	5	35	剔(挑~)替涕(痛哭流~)剃隶屉(抽~)
di	2	11	堤题提蹄啼
li	2	11	肋勒力犁黎篱璃(玻~)丽(高~)梨劣栗狸厘猎立粒列烈裂离(~开)
li	3	42	礼李里理鲤
li	5	35	例厉励丽(美~)荔(~枝)利痢吏俐莉
ʨi	1	55	机饥(~饿)讥济(~公)鸡肌基姬
ʨi	2	11	稽辑集急缉级给(供~)吸疾吉即鲫戟棘极积迹脊济(救~)激击绩寂籍藉(狼~)
ʨi	3	42	挤几(~乎,~个,茶~)已虮麂纪(~律)
ʨi	5	35	祭际穄计继系(~鞋带)技妓寄记忌既季屐纪(世~,年~)
ʨʰi	1	55	妻凄(文)栖溪奚□(~狗儿:天狗)
ʨʰi	2	11	七漆乞迄戚吃讫
ʨʰi	3	42	起启岂
ʨʰi	5	35	砌契(~约)企器弃气汽去(白,来~)
ʥi	2	11	齐奇骑歧祁鳍其棋期(时~)旗祈脐
ȵi	1	55	□(扑~~:哈痒)
ȵi	2	11	泥倪宜仪谊尼昵疑聂镊孽捏逆溺(~爱)
ȵi	3	42	你
ȵi	5	35	艺蚁义议腻
ɕi	1	55	胥西犀兮牺嘻熙希稀凄(白)
ɕi	2	11	携徙习袭泣昔惜悉膝恤息熄媳席夕锡析婿(女~)
ɕi	3	42	洗玺嬉喜
ɕi	5	35	细系戏
i	1	55	伊医衣依
i	2	11	移姨夷懿怡贻遗邑揖乙逸抑益亦译易(交~)
i	3	42	椅矣已以
i	5	35	诣缢肄(~业)意异忆亿弋翼易(容~)液翳
pu	1	55	□(凹陷)
pu	2	11	不卜(萝~)
pu	3	42	补
pu	5	35	部簿布怖(恐~)步
pʰu	1	55	铺(~设)
pʰu	2	11	讣勃脖(颈~)濮扑仆曝瀑卜(占~)
pʰu	3	42	谱普浦捕甫
pʰu	5	35	铺(~子)
bu	2	11	蒲(菩~)萨脯(胸~)□(打~鼾:打鼾)茡(~荠)潽
fu	1	55	呼夫肤敷麸
fu	2	11	胡湖狐壶乎俘符浮扶忽弗拂佛幅蝠福复腹覆服伏孵葫糊弧芙(~蓉)
fu	3	42	虎府腑斧抚釜辅
fu	5	35	户沪戽互护瓠(~瓜)父付赋傅赴附妇负富阜副
tu	1	55	都(~城)
tu	2	11	独读牍督笃毒□(~心:心脏)
tu	3	42	肚(猪~子)堵赌
tu	5	35	杜肚(~皮)妒蠹度(态~,揣~)渡镀
tʰu	2	11	突秃
tʰu	3	42	土吐(呕~,~痰)
tʰu	5	35	兔
du	2	11	徒屠途涂图
lu	2	11	奴卢炉庐(茅~)六陆绿录颅
lu	3	42	努鲁橹虏卤
lu	5	35	怒路露鹭
tsu	1	55	租猪诸诛蛛朱珠
tsu	2	11	卒(兵~)镯(~子)竹筑粥烛嘱
tsu	3	42	祖组阻煮主帚
tsu	5	35	著(显~)助柱驻住注铸苎(~麻)
tsʰu	1	55	粗初
tsʰu	2	11	出浊族畜逐促触束
tsʰu	3	42	础楚处(相~,~所)拄(~拐棍)
tsʰu	5	35	醋处(到~)
dzu	2	11	除储(~蓄)厨雏
su	1	55	苏酥梳(~头)书舒枢输(~赢,运~)殊馊(饭~了)疏(~远)
su	2	11	续速肃夙宿(~舍,星~)缩叔熟(煮~,~透)淑粟俗
su	5	35	素诉嗉庶数(~学)竖戍树漱(~口)术述
zu	3	42	汝乳
zu	5	35	□(开玩笑)
zu	2	11	如儒入肉辱褥
ku	1	55	姑辜箍孤咕菇
ku	2	11	骨(~头,筋~)
ku	3	42	古估(~计)贾(商~)股鼓臌牯
ku	5	35	故顾雇□(~鲁头儿:猫头鹰)
kʰu	1	55	枯
kʰu	2	11	哭窟酷
kʰu	3	42	苦
kʰu	5	35	库裤
u	1	55	乌污巫诬侮(~辱)
u	2	11	吴吾蜈(~蚣)梧桐无物勿屋
u	3	42	午伍五武舞鹉(鹦~)
u	5	35	误悟务恶(可~)务雾戊糊(辣子~~儿)
ʨy	1	55	居车(~马炮)拘驹
ʨy	2	11	菊局□(日~:诅咒)
ʨy	3	42	举矩(规~)
ʨy	5	35	巨拒距据锯(文,~木厂)聚俱句具惧剧
ʨʰy	1	55	蛆(生~)趋区(~分)驱蛐(~~儿)黢(~黑)
ʨʰy	2	11	拙屈掘倔(~强)曲(~折,歌~)蛐(~蟮儿)
ʨʰy	3	42	取娶
ʨʰy	5	55	去(文,~皮)趣
ʥy	2	11	瞿渠
ȵy	3	42	女
ɕy	1	55	虚墟嘘(吹~)须需
ɕy	2	11	徐绥戌
ɕy	3	42	许
ɕy	5	35	序叙绪遂隧(~洞)
y	1	55	淤迂
y	2	11	鱼渔于余竽愚虞娱寓吁盂
y	3	42	语与雨禹羽
y	5	35	御誉预豫遇榆玉愈芋喻裕郁(文)域疫浴(文)育(文)欲(文)慰(白,~问)
pa	1	55	巴芭疤□(烫)□(贴)
pa	2	11	爸八
pa	3	42	把(~握)靶□(屎)
pa	5	35	霸坝罢把(刀~儿)
pʰa	2	11	跋拔(~萝卜)
pʰa	3	42	趴
pʰa	5	55	怕帕
ba	2	11	耙划(~龙船)爬琶(琵~)拔(~河)
ma	1	55	妈马(~虎)
ma	2	11	麻嘛蟆(蛤~)抹(~布)
ma	3	42	马码蚂(~蚁)
ma	5	35	骂
fa	2	11	法乏发(~展)伐筏罚
ta	2	11	答搭达褡
ta	3	42	打
ta	5	35	大(~夫,~黄)□(~~:姑母)
tʰa	1	55	他
tʰa	2	11	踏獭(水~)塔塌沓(一~纸)遢(邋~)
la	1	55	拉挪(~用)
la	2	11	拿纳腊蜡捺(撇~)辣呐镴(锡~)
