#符号说明：-白=文/书*俗?待考	
#调值	[1]221 [3]53 [5]45 [7]2 [8]54
#ɿ	
t ［1］低{～三下四}提-{～起来}蹄-{～子}钉-{～～:钉子}丁-{补～}疔-{～儿}羝{圪～:公羊}逮{～捕}［3］底抵顶-{不～事}［5］帝弟第递地定-{～盘星}钉-{～住}	
tˣ ［1］提={～高}蹄={读字音}啼堤梯题屉听-{～话}停-{～～地:不动}□{～另:单另}［3］体挺-{～住}［5］替涕剃嚏{～喷:喷嚏}	
l ［1］犁离{～婚}篱璃{琉～}梨厘狸另-{～外}岭-{～底，交城村名}狑-{圪～:松鼠}凌-{冻～:冰}铃-{□xəʔ■～～:小铃铛}［3］礼李里{一～地;～外}理鲤领-{～儿:领子}［5］例厉励丽隶离{～得我远远底(离我远远儿的!)}利痢吏俐	
tɕ ［1］脐-{肚□pəʔ■(可能是“腹”)～:肚脐}鸡骑-{～马儿}饥肌几{茶～子:茶几}基杞{枸～～:枸杞}幾{～乎}机讥饥精-{～明:聪明}睛-{眼～}晴-{天～了}荆-{～梢条:荆条}菁-{玉蔓～:苤蓝}□{～□iɤɯ■:通知，督促;照顾:我出趟门，你给咱～住娃娃}［3］箕{簸～儿}挤己虮幾{～块:几个}井-{～儿:井}□{□iəʔ■～～:索性}［5］祭际济剂计继寄技妓冀纪记忌既季镜-{～儿:镜子}净-{干～}甑-{～盔儿:陶制的笼屉;～□pi■(可能是“箅儿”的合音)子:箅子}	
tɕʰ ［1］脐={～带}骑={～兵}妻齐奇岐企{～业}岂{～有此理}麒琦琪祁欺其棋期旗熙{康～}清-{～汤汤:清汤}青-{～菜:菠菜}倾-{～出来了:(液体)洒到外面}［3］启起［5］契器弃气汽	
ȵ ［1］泥{和稀～}倪尼［3］你［5］泥{～子}腻□{□tsəʔ■～:怎么}	
ɕ ［1］西栖恓{～惶:可怜}牺嬉希稀{～罕}肥-{～大;～婆婆:胖女人}星-{～宿;定ti■盘～}腥-{□ŋəʔ■～:喜欢吃肥肉}饧-{～蛋蛋:饧糖}□{～～地:表示程度深:～～地走不动、累得～～地}［3］洗玺喜擤-{～鼻涕}省-{定～:考虑}［5］细系戏兴-{□kˣa■～:漂亮}性-{～～:性子}费-{～鞋}	
Ø ［1］宜={～人}谊{友～}移姨疑医衣依遗胰沂{～蒙山}应-{答～}蝇-{～子}迎-{～南风，村名}赢-{输 ～}营-{水屯～，村名}驿{上固～，村名}□{△尸干骨瘦，吃～嘞没够:长得很瘦的人，一个劲儿吃东西，含贬义}［3］倚{～架子:自行车支架}椅已以尾-{～巴;末～～:末尾}影-{～住了:挡住了}□{～嗉su■子圪蛋:喉结}□{圪～人:脏东西使人感到不舒服}［5］艺瞖{～子}仪蚁义议易肄意异毅忆亿映-{～镜儿:照镜子}□{～□xu■儿:影子}	
#u	
p ［1］脯{～子头:胸脯}［3］补捕{逮～}堡{师家～，村名}［5］布部簿步捗{抱:①动词，～起来;②量词，一～衣裳}伏{～鸡娃儿:孵小鸡}	
pˣ ［1］铺{～炕}菩{～萨}［3］谱普脯蒲{～县，县名}堡{东太～，太原地名}浦［5］铺{～子}	
m ［1］模{～子;～范}摹谋{思～:想}□{黑～:面容紧绷，少言寡语}［3］某亩牡母拇［5］慕{羡～}墓募幕牧务-{～□ȵiɤɯ■:固执}	
f ［1］夫肤跗{～高:脚面高}敷俘孵麸符扶芙浮傅{师～}蝠{夜蝙piaʔ■～:蝙蝠}［3］府腑甫斧抚釜腐辅否［5］付傅{姓}赋赴父附富副妇{蚂蚍pia■媳～儿:蚂蚁}负驸	
t ［1］都{首～;～是}屠-{～格kɐɯ■，旧时村名}□{圪～:拳头}［3］堵赌睹肚{～子:做食品的牲畜的胃}［5］妒杜肚{～子疼}度渡{～水水:(小孩)踩水玩}镀	
tˣ ［1］徒屠={～宰}途塗图［3］土吐{～痰;～了:呕吐}［5］兔	
ts ［1］租猪除-{年～上(或“下”):年三十}诸{～葛亮}诛{～九族}蛛{～～:蜘蛛}株厨-{～房}朱珠［3］组阻祖={～辈:一辈子}煮拄主［5］著助驻注柱住蛀{虫儿～唠箱子了}铸炷{一～香}	
tsʰ ［1］粗初厨={～师}锄={读字音}除={～法}［3］褚{姓}储楚={清～}础处{为人～事}杵暑{处～}［5］醋处{到～;～暑}	
s ［1］苏酥锄-{～儿:锄头}梳蔬{菜～:蔬菜}书舒鼠{老～}输殊塑{～料}［3］黍暑{中～}署薯数{动词}楚-{～王，村名}［5］素诉数{名词}戍竖树漱嗉{□i■～子圪蛋:喉结;灯～儿:灯盏，多用来祭神}	
z ［1］茹如擩{～出手来}蠕{(动作)快:虫儿～～地窜嘞}［3］汝儒乳{麦～精}擩{～纳:行贿}［5］擩{～进去}	
k ［1］姑菇孤箍{～头巾}□{～儿:老鼠}□{～□kˣəʔ■:虐待}［3］古估{～计}股鼓顾{照～}箍{～住:强制}［5］故固雇顾{～客}	
kˣ ［1］枯骷□ {瞎～眼:瞎眼，骂人话}［3］苦［5］库裤	
x ［1］呼胡湖蝴狐壶乎{几～}糊{面～:浆糊}瑚和{(麻将)～了}浒{水～}［3］虎琥唬{吓～}［5］户沪互护糊{～～:糊状液体}	
Ø ［1］吴蜈吾梧呜乌{黑～蛇}污无诬{～告}□{□mia■～虫儿:蝉}［3］五伍午忤仵武舞鹉捂［5］误悟恶巫{～□tɒ■婆儿:巫婆}诬{～蔑}务={服～}雾戊勿侮{～辱}坞{～城路，太原地名}乌{黑～～的}□{□iɒ■～:做事拖沓}	
#y	
l ［1］驴{羖～儿:山羊}［3］吕侣铝旅缕屡累{积～}垒儡□{～乎:注意}［5］虑滤累{连～;～得不行(十分劳累)}类泪	
tɕ ［1］居车{～马炮}渠-{～儿:水渠}瞿{姓}拘驹矩{规～}追锥{环～～:针锥}［3］举嘴锤-{秤～儿:秤锤}［5］据锯巨拒距聚俱句具犋{一～牛}罪-{得～}最-{～大}缀-{～扣扣:缀扣子}赘-{累～}醉-{喝～酒}坠-{耳～～:耳坠}剧	
tɕʰ ［1］蛆趋区驱吹-{～灺灯儿:吹灭(油)灯}祛渠={～道}觑{圪～:眯缝(眼)}□{～树儿:臭椿}［3］取{争～}娶{婚丧嫁～}趣{～味;兴～}［5］去{～皮}脆-{干～}翠-{～绿}粹{纯～}	
ȵ ［3］女	
ɕ ［1］稀{～粥:稀饭}徐{清～;姓}墟虚嘘须需荽{芫～}绥{～远}随{陪～:陪嫁}虽隋遂-{半身不～}隧-{～道}谁吹-{～哨儿}兄-{～弟}［3］许髓-{骨～}水兄-{弟～}［5］絮序叙绪婿碎-{～末末:碎屑}岁-{～数:年龄}税-{～收}睡-{～说:说梦话}穗-{～～:穗儿}□{～心:细心;耐心}	
Ø ［1］鱼渔于淤{血～}余餘舁{两人抬:～水}愚虞{姓}迂于盂榆逾愉慰-{～问}［3］语与雨宇禹{大～}羽苇-{～叶儿:苇叶}［5］御誉预豫娱{～乐}遇寓喻玉尉{～迟恭}	
#a	
p ［1］八拔={提～}钵{木～～:木制的小碗}钹{铙～}剥驳箔{锡～}博{赌～}膊{胳～}渤{～海}□{～吊儿:用来捻羊毛的工具}□{量词，株、棵:一～白菜、一～树儿}	
pˣ ［1］泼朴{～素}仆{～倒}僕{～人}瀑{～布}	
m ［1］抹{揩～}末沫莫{姓}膜{地～:覆盖在田里的塑料薄膜}漠{沙～}摸{～揣:抚摸}没{埋～}磨{琢～:想}	
f ［1］法发伐{～木}袱{包～儿}	
t ［1］答搭瘩妲{苏～己}达{通情～理}□{米～尺:学生用的直尺}	
tˣ ［1］踏拓{～仿子: 拓仿引儿}沓{一～～}塔遢{邋～}塌溻{～湿}托{～塔李天王;～人办事}□{□xuəʔ■～:本该固定的东西活动}□{□tɕʰiəʔ■～:(小孩)可爱}	
n ［1］纳捺{笔画}诺{～言}钠□{睡～住了:梦靥住了}	
l ［1］腊蜡辣落{～后}洛{～阳}络{活～}乐{快～}拉{拖～机}□{□tˣəʔ■～板:旧时拖鞋}□{□tˣəʔ■～:低垂:死蔫□tˣəʔ■～(精神不振)}	
ts ［1］扎{～针}扎{包～}眨{眼～毛:睫毛}摺褶{圪～～:褶儿}哲蜇折{～断}浙作{～坊;工～}择{选～}责昨{～天}蚱{蚂～儿;叫～～:灶蟋蟀}着{穿～打扮}咂□{□pəʔ■～:反复咀嚼}	
tsʰ ［1］擦察彻撤侧={～面}测{～量}策册插□{～配:错配对}□{□pəʔ■～:“钵”的分音后字}□{～～底:很快:你～～底写吧}	
s ［1］涉撒杀刹设煞{～合:包圆儿}色{～儿:色子;颜～}□ {xuəʔ■～:甩}□{～～乌乌底:喧闹的样子}□{用绳子捆}	
z ［1］热若弱	
k ［1］合{①～子:量米容器:十～子是一升;②～不来:合不来;杂～:羊杂儿;煞～:包圆儿，义项②也写作“}佮{”}鸽{□məʔ■～儿:鸽子}割葛各阁搁格革隔={～离}□{～钱儿:值钱}	
kˣ ［1］咳去{老～:婉称去世}磕渴{干～}壳瞌客={～人}可{①全:～村里也寻不上第二个你;②可～可:正好:不多不少，用唠块可～可}	
ŋ ［1］鄂恶额{名～}扼{～要}	
x ［1］喝{～酒;吆～}瞎哈{～～镜}	
#ia	
p ［1］鳖憋笔{～儿;笔}百={一～}柏伯{叔～}掰{～开}壁{照～儿:影壁}蚍{蚂～媳妇儿:蚂蚁}□{油～儿:灯盏}	
pˣ ［1］撇{用汤勺撇:～上一勺子稀的}迫拍{～人:天气冷，使人感觉不舒服}魄泊{水～梁山}□{聊天}	
m ［1］灭麦脉□{～□u■虫儿:蝉}	
t ［1］跌{折合:馍馍～上肉价钱}滴喋{说:甚话也能往出～;吃:～唠两碗面}蹀{步～:走:步～上来的}挕{打:～唠几棍子}	
tˣ ［1］帖贴铁□{溜～:巴结，谄媚}	
l ［1］猎列烈裂劣略掠捩{扭转:～过来;把衣裳～干}□{左□pˣəʔ■～:左手是正手的人}	
tɕ ［1］夹甲胛{前～:猪前腿肉}接捷挟{～菜}给{供～制}揭节结洁竭羯{～羊:去势公羊}隔-{①间隔:～壁子:邻居;②趁:～天还没啦黑快做}□{说～:用隐晦的说法说出不好的事}□{入～:用脏话骂人}□{忙～:忙着}□{石～:煤矸石}	
tɕʰ ［1］掐怯切雀{麻～}客-{～人}确{的～}劫{抢～}窃{盗～}	
ȵ ［1］聂镊孽捏虐压-{～钵钵:做饸饹的工具，也指这种面食}□{□zʌ̃ŋ■～:听话:他娃娃可□zʌ̃ŋ■～嘞}	
ɕ ［1］峡胁协侠辖{直～市}歇蝎楔瞎={读字音}薛揳{打:～唠一棍子}□{捣～:闲聊}□{用火焰直接加热熟食:～馍馍}	
Ø ［1］鸭押{～送}叶页业噎岳{～飞;～父}约{～儿:契约}药{山～}乐{音～}	
#ua	
t ［1］掇{～锅儿;拾～，掂～}	
tˣ ［1］脱{～煤糕;～～:蜂窝煤糕}	
l ［1］鹿{～儿:鹿}	
ts ［1］撮{一～头发}拙{眼～}桌卓{董～}琢{～磨ma■:想}啄{～木鸟}捉粥-{稀～:稀饭;～儿:小米干饭}碡{碌～儿:一种农具}	
tsʰ ［1］戳撮{～土;～发:使不喜欢的人或物离开}啜{姓}□{～～底:很快:你～～底写吧}	
s ［1］刷说镯{手～}朔{～州}缩硕{～士}□{形容很白:白～啊底}	
k ［1］聒刮核{枣～儿}谷{～儿:谷子}掴{巴掌:给你一～}□{～～□iɤɯ■:夜猫子}	
kˣ ［1］括{～号儿}廓扩阔{开～}	
x ［1］豁{～唇唇:兔唇}获{收～}劐{～开}猾{狡～}	
Ø ［1］袜握沃□{～□xəʔ■□xɐɯ■的:跑龙套的}	
#ya	
tɕ ［1］诀觉{～见}角{羊～;辣～～:辣椒}獗{得～:得意}	
tɕʰ ［1］缺鹊{鸦ŋɒ■～～:喜鹊}确{准～}	
ɕ ［1］雪血恤{抚～金}	
Ø ［1］悦阅月越粤曰{子～}	
#ε	
p ［1］班斑{～鸠}颁扳般搬盘-{～缠，～算，～门子}［3］板版□{扁:～担，压～}［5］扮瓣办半绊伴拌	
pˣ ［1］攀潘盘={～子}磐蟠［5］盼襻判叛	
m ［1］蛮瞒馒鞔{用白布包在鞋上做孝鞋:～鞋}蔓{玉～菁:苤蓝}□{用力投掷重物}□{对小孩的昵称}□{～□nəʔ■子:婢女}［3］满［5］慢漫幔墁{～院儿:用砖铺院子地面}蔓{～延}	
f ［1］凡帆藩{削～}翻番{西～柿:西红柿}烦矾繁［3］反［5］范犯贩饭泛	
t ［1］耽担{～水}丹单弹-{～棉花，～琴}□{～意:特意}□{抬: ～手 }［3］胆掸={鸡毛～子}［5］担{～子}淡旦但{～凡:只要}弹{子～}蛋石{旧时盛粮食的器具，也是容量单位}□{用细罗筛:～米，～面}□{桌布、床单等向下拖}	
tˣ ［1］贪潭谭谈痰滩摊檀坛瘫弹{～簧}□{～场:样子:乱七八糟的，不成块～场}［3］毯坦［5］探炭叹	
n ［1］南男难{～处}喃{圪～:念叨}□{□xaᴇ■～花儿:凤仙花}［3］暖□{直接用嘴吃}［5］难{～人:犯人}□{陷入:车～进去了}	
l ［1］蓝篮兰拦栏岚□{一种烹炒法}［3］漤{～柿子}览缆揽榄懒□{□kəʔ■～:“秆”“杆”的分音后字}［5］滥烂乱{霍～;～七八糟}□{□pəʔ■～:“绊”“拌”的分音后字}□{□təʔ■～:“□tε■桌布、床单等向下拖”的分音后字}	
ts ［1］簪蚕-{～沙:雀斑}沾粘瞻占{～上一卦}缠-{盘～}毡□{形容词后缀，表示程度深:凉～～底(很凉)}［3］斩盏展攒□{～点:准备:～点好了，你直接荷上走吧}［5］暂錾{～子}颤{冷～}站{车～;～住}蘸佔赞绽{口子:拉唠一～(喇了个口子)}栈{客～}战	
tsʰ ［1］参{～加}蚕={～儿}惭谗{～言}馋={读字音}搀{～水}蟾{～蜍:疥蛤蟆入药的称呼}缠={～住}残蟮{蛐～:蚯蚓}蝉禅{～师}□{鞋～～:鞋带的环形扣}［3］铲产惨{～不忍睹}［5］灿□{脱～:顺线头开裂}	
s ［1］三馋-{嘴～}杉衫珊山删{～除}膻扇{～扇儿}煽□{些:快～，慢～}□{～□xuaʔ■:形容时间短}［3］陕闪散{～的:零的}伞［5］散{解～}扇{～儿}善膳单{姓}苫骟{～马}删{～唠吧}	
z ［1］黏然［3］染冉碾{名词，～儿;动词，～碎}燃［5］碾{～底，村名}□{麦～:脱粒后的麦壳}	
k ［1］甘柑泔{～水}干{天～}肝竿干{～湿}□{打:～你一掴}［3］感敢橄杆秆擀赶{～毕业就找好工作}［5］赣幹{～活}	
kˣ ［1］勘{～测局}龛{佛～～}刊{～物}看{～门狗}［3］坎砍槛{门～:门第}□{丢弃}□{～□tɕia■:指人说话没分寸;也用来指说话没分寸的人}［5］看{～见}	
ŋ ［1］庵{尼姑～}淹-{～了}安{～心}鞍鹌{～鹑}［3］唵{以手覆物入口:～炒面;～唠嗓子了}俺{～□məʔ■:我们，不包括听话者}揞{～□pˣia■住:捂住，引申为封锁(消息)}［5］暗岸按案	
x ［1］含函憨{～厚}鹹-{～菜}衔{～着一根烟}寒韩还{～有}涵罕{稀～}□{～水:口水}［3］喊罕{～见}［5］鼾{打～睡:打呼噜}撼汉旱汗焊翰捍□{□iɤɯ■～:蚜虫}	
#iᴇ	
p ［1］鞭编边棚-{～～:简易房子，用来做厨房或堆放杂物}□{将物体置于高处}［3］贬匾扁{～食:水饺}绷-{～住劲儿:钻牛角尖}［5］变辨汴{姓}便{～宜:方便}遍辫辩迸-{～裂子}别{～扭}	
pˣ ［1］偏便{～宜:贱}篇{读字音}［3］撇{～捺}□{掰:～玉茭子}［5］篇{一～文章}骗片{①平而薄的物体:～瓦:扁平瓦;②削成平而薄的物体:～柴;③使裂开:钢笔～了}□{～□tɤɯ■儿:乱搞男女关系的人}	
m ［1］绵棉□{～～□ɕiᴇ■□ɕiᴇ■:腼腆}［3］免勉猛-{～不防:不小心}［5］面	
t ［1］爹掂{～量}甜-{①甜蜜:(葡萄)不～;②味淡:有些～，再放啊些盐吧}颠{～倒}填-{～满}［3］典□{～个儿:矮个子;分数～:分数低}［5］店电殿奠垫佃踮{～起脚尖尖}□{土～爷爷:土地神}	
tˣ ［1］添天田填={～空}甜={～美}［3］舔□{脱，可能是“替下”的合音:～衣裳，～鞋}	
l ［1］廉镰帘连怜莲［3］敛{～财}脸咧{开裂:绽子可深嘞，肉～开了}［5］殓{入～}练炼链	
tɕ ［1］茄-{～子}皆阶秸{麦～}街监{～狱;国子～}鉴{～定}尖兼艰间{中～}奸煎钱-{～儿:钱币}犍{～牛:公牛}前-{～头}肩坚耕-{～地}［3］姐减碱检俭简柬拣锏剪茧趼捡解={～开;理～}□{(用铲子)盛(干饭)}［5］借介界芥疥届戒械解={押～(犯人)}舰渐剑间{～苗}箭溅践贱件建键健腱荐见毽谏□{粗条状的东西:茭～～(短高粱秸)}	
tɕʰ ［1］揩{～抹打扫}鹐签{竹～～;～定}潜钳锨谦迁乾{～隆}笺{书～}千牵铅虔{～心:兀块娃娃做甚也可～心嘞}茄={读字音}钱={读字音}前={读字音}□{抓:～住他的领儿}□{～乎:几乎:～乎睡着}［3］且{～一～:等一等}浅遣［5］嵌妾欠歉芡□{傻，笨:～鬼}□{吣:猫儿圪～}	
ȵ ［1］蔫{动词，愣:～住了}年颜-{～色}捻{～绳绳:搓麻绳}□{第二人称代词领属格，～上(或“下”):你家;～□məʔ■:你们;～的}宜-{北～武，村名}□{硌:～脚}［3］眼撵［5］酽念雁{～儿:大雁}砚{～瓦:砚台}燕{～儿:燕子}捻{灯～～:灯芯儿}	
ɕ ［1］些邪斜咸{～阳}咸={～盐}嫌闲仙鲜先{～后}贤衔{～接}羡{～慕}□{□miᴇ■□miᴇ■～～:腼腆}□{门～～:门槛}□{动词后缀，表趋向:耍～，吃～，闹～}［3］写险鲜{朝～}癣显献{□kuᴇi■～:供奉;□kuᴇi■～～:供品}［5］泻卸谢蟹{螃～}陷{～下去}馅限线宪献{～血}现县先{～前日:大前天}灺{熄灭:灯儿～了}	
Ø ［1］爷岩炎{～症}盐檐严淹={～没}腌{～咸菜}焉{心不在～}延{～期}言蔫{①植物失去水分而萎缩:叶叶都花～了;②精神不振:死～□tˣəʔ■□la■}研烟缘{姻～，～份}沿{动词}胭{～脂}咽{～喉}芫{～荽}阎{～锡山}颜={读字音}筵{事～:筵席}燕{～京}［3］也野掩演遗{遗落:把东西～在他家了}冶□{圪～:液体从容器中晃出来}□{黡:黑～}［5］夜验厌艳焰堰谚炎{发～}延{～安}彦{人名}咽{～下去}宴液{输～}沿{锅～～，河～}□{～柴:往火里加柴}	
#uε	
t ［1］端{～午}团-{一圪～:一团}［3］短［5］断锻段缎椴	
tˣ ［1］团={～员}	
l ［1］鸾{～凤}恋{～爱}銮{金～殿}［3］卵［5］乱{～说话}	
ts ［1］钻{圪～:(人)藏}椽-{～子:檩子}专砖［3］转{～达}［5］赚钻{电～}转{圪～:转一转}篆传{水浒～}	
tsʰ ［1］汆传{～说}川穿船［3］喘［5］窜篡{～夺江山}串	
s ［1］酸闩拴栓□{～□ts■■:形容人善良}［3］□{(因摩擦)表皮受损:苹果外头没啦包唠层纸，一道儿(一路)运过来～得不好了}［5］疝{～气}算蒜涮	
z ［3］软阮{～小二}	
k ［1］官棺观{参～}冠{针～～:针孔}关 ［3］管馆［5］贯灌罐冠{～军}惯观{道～}鹳	
kˣ ［1］宽［3］款	
x ［1］欢桓还{～钱}环［3］缓［5］唤焕换幻{～想}患{～得～失}痪	
Ø ［1］完丸豌剜顽弯湾玩{～耍}［3］皖碗晚挽{～袖子，～草}婉［5］玩{游～}万蔓腕{手～子:手腕、手段}	
#yᴇ	
l ［1］联□{用手把物体揉捏成球状:～蛋蛋}［3］□{拧:不要三根指头儿捏住一点点肉使劲儿～}［5］□{□kˣuəʔ■～:“圈”的分音后字}	
tɕ ［1］泉-{～～水:泉水}旋{～子:头发旋儿}捐娟鹃□{～片子:揪片儿}□{拉断:把线头儿～唠吧}［3］捲啳{骂}［5］眷卷绢娟{人名}圈{羊～}券{国库～}倦	
tɕʰ ［1］瘸全圈{～～:圆圈}拳权颧泉={阳～市}犬{反～旁:犬字旁}［3］圈{关:把娃娃～得锅舍(家)好好地学习}［5］劝	
ɕ ［1］靴轩{人名}旋{～转}璇{人名}弦宣喧{～扬:张扬}玄悬揎{～开:推开}［3］选［5］旋{～儿:卷笔刀}镟楦	
Ø ［1］阎{～君:阎王}圆员元原源冤袁猿辕园援渊媛峪{马～，村名}［3］远［5］院愿怨	
#ɒ	
p ［1］巴芭疤笆爬-{～山，～起来}钯{～地}帮旁-{～余的}邦蚌{海～～:蛤蜊}浜{《沙家～》}梆{～子戏}［3］把{～门子关上;一～米}榜绑靶膀{～子}［5］霸把{刀～}坝爸耙罢棒{～锤}	
pˣ ［1］琶杷螃庞{姓}旁={～边}肨{肿:～眉肿眼}滂乓爬={～山虎}［3］□{～气:做事没技巧}［5］怕胖	
m ［1］麻痲{～疹}蟆{蛤～:青蛙}妈忙芒{～种}茫□{□xəʔ■～:弯腰，俯身}［3］马码玛蚂{～蚍pia■媳妇儿:蚂蚁}莽{王～}蟒［5］骂□{～腰:弯腰}	
f ［1］方肪芳妨{不～事:不碍事}房防{猛miᴇ■不～:不小心}坊［3］纺仿{～子:仿引儿}访坊{磨～}［5］放	
t ［1］当{～中}裆□{～～:墙体内砌的储物空间，一般较小}□{伯父，叔父}□{“得呀”的合音，“得”趋向补语标记:出～，回～}［3］党挡{～住车子:停放自行车}打档［5］荡{扫～}大{～师傅:掌勺厨师}当{上～}	
tˣ ［1］他汤堂棠螳唐糖塘搪膛溏{～心}［3］倘躺［5］烫趟	
n ［1］拿囊当{石～沟，村名}［3］哪攮{～子;～他一下}［5］齉{鼻子不通气，说话不清楚}	
l ［1］哪{～一块:哪一个}拉郎狼榔廊螂［5］落{～得后头了:落后}朗浪廊{走～}□{□xəʔ■～～:“巷”的分音后字}	
ts ［1］搽楂渣{圪～:碎屑}赃脏张长-{～短}肠-{～子}场-{～儿:场院}章樟瘴{乌烟～气}将{趋向补语标记:黑～来，跑～来}咱{～两块:咱们两个}蟑彰常-{～丰村，村名}蹅{踩:～在凳凳上}［3］长{生～}涨掌□{～面:用力捶打面团}［5］奓{向上翘:头发～着嘞}诈乍榨炸痄{腮～:腮腺炎}葬藏{西～}脏{心～}匠{木～}帐账胀丈仗杖障栅{～□ləʔ■□lɒ■:栅栏}	
tsʰ ［1］茶叉茬={找～}差{～不唠块甚:差不多}查仓{～库}苍藏={～猫猫}昌舱常={经～}长={～处}尝={品～}偿={～还}肠={～胃}［3］厂场{～面;一～雨}氅镲{～儿}杈{树圪～:树杈}拃{大～:大拇指与中指之间的距离;小～:大拇指和食指之间的距离}衩{裤～～}敞［5］岔唱倡畅差{～不多}	
s ［1］杈{～子:一种翻秸秆的农具}茬-{麦～，一～子}沙纱砂萨{菩～}丧{～ 事}商伤常-{～庄，村名}尝-{～一～}厢-{这～:这间}桑={姓}□{虫蛀:虫儿把木头～得不轻}［3］洒傻嗓赏晌{前～}偿-{赔～}撒{～开}□ {～牙:臼牙}［5］丧{～门星:骂女人的话}裳{衣～}上{～山;～头}尚绱□{从一堆物体中粗略选出体积较大者}	
z ［1］瓤穰{茭～子:高粱穰}［3］嚷攘［5］壤{土～}让	
k ［1］冈岗{站～}刚{人名}纲钢{不锈～}缸［3］港□{动词后缀，表示量小:看～，说～}□{这～:这里}［5］钢{～刀:在水缸等的边上鐾刀}杠{抬～}	
kˣ ［1］康糠慷［3］抗扛□{挤:往兀头些，不要～我}［5］炕	
ŋ ［1］鸦-{～鹊鹊:喜鹊}昂肮{～脏}［3］哑-［5］鸦-{～老□tsʰ■■:老鹰}	
x ［1］行航杭罅{～门唤狗}夯［3］巷{小～～:小巷}吓{～一跳}下-{～雨;底～}夏-{～天}上{桌子～，房～}上{这～厢:这间;俺～:我(们)家}下{这～厢:这间;俺～:我(们)家}	
Ø ［1］上{俺～:我(们)家}下{俺～:我(们)家}［5］上{桌子～，房～}上{娘儿～:娘家}下{娘儿～:娘家}	
#iɒ	
pˣ ［1］膨{～出来:液体太满而从边缘流出}□{形容人不操心}	
m ［1］虻{～蝇:牛虻}	
t ［1］□{“得呀”的合音，“得”趋向补语标记:出～，回～}	
l ［1］良凉量{～长短}粮梁{～子:梁}粱□{□kˣəʔ■～(“腔”的分音后字)子:半大猪;(房屋等的)间架}［3］两{几～;～块}［5］亮谅晾辆量{分～:重量}□{□kəʔ■～:劳累:做唠一天，□kəʔ■～得不行了}	
tɕ ［1］家加痂嘉傢稼佳贾{～宝玉}将{～就}浆{豆～}墙-{～儿}藏-{圪～:藏}疆{边～}僵姜{姓}缰姜{鲜～:生姜}强-{～盗:小偷}江豇礓刚-{～～□mi■□mi■■:正好，引申为勉强(达到)}桨更-{～深半夜}［3］假{真～}贾{姓}蒋奖讲耩{～土:用锹、铲等挖土}［5］假{放～}架驾嫁稼价酱将{大～}匠{～人}绛{新～，县名}犟{脾气～}降{下～}虹{起唠～了:出彩虹}	
