#调值	［1］213［2］53［3］44［5］312
#ɿ	
ts [1]只{～有}资支枝肢之姿咨兹滋辎芝趾 [3]紫纸姊指子梓滓止址脂旨 [5]自字志	
tsʰ [1] 疵眵差{参差}[2] 雌瓷糍慈磁辞词祠 [3]此使{~劲} [5] 刺赐翅次	
s [1] 斯厮撕私师狮司丝思诗虱 [2]时 [3] 死屎始使史驶 [5] 四肆似祀巳伺寺嗣饲是视事市恃试柿示士	
#ʅ	
tʂ [1] 知蜘栀汁稙织只{量词}[2] 执侄直值职殖植 [5] 滞制智雉致稚至痔置治秩质掷炙	
tʂʰ [1] 痴嗤尺吃 [2] 池驰迟持 [3] 侈耻豉 [5] 饬赤斥	
ʂ [1] 施尸湿失室 [2] 十什拾实食蚀石 [3] 矢 [5] 世势誓逝舐式饰适释	
ʐ [1] 日	
#ɚ	
Ø [2] 而 [3] 尔饵	
#ɭə	
Ø [2] 儿 [3] 耳 [5] 二	
#ʱɜ̤	
Ø [2] 儿{俺~} [3] 耳{~朵，~[iŋ31]（耳屎）} [5] 二{一~三，~姐，老~}	
f [5] 妇{“妇”的儿化音：媳~}	
#i	
p [1] 逼 [2] 鼻 [3] 俾比秕 [5]蔽敝弊币毙蓖闭箅陛臂婢避篦毕必弼碧璧壁鄙	
pʰ [1] 批劈披丕 [2] 皮疲脾琵枇 [3] 匹 [5] 譬屁僻辟庇痹	
m [1] 密蜜 [2] 迷谜糜弥靡 [3] 米 [5] 秘泌觅	
f [1] 飞非 [2] 肥 [5] 痱费肺	
t [1] 低堤滴 [2] 的嫡笛敌狄 [3] 底抵 [5] 弟帝第递地	
tʰ [1] 梯踢 [2] 提蹄啼 [3] 题体 [5]替涕剃	
n [1] 妮 [2] 泥尼 [3] 你 [5] 腻匿溺	
l [1] 立笠粒 [2]犁黎离篱梨厘狸 [3] 礼李里理鲤 [5] 例历励丽隶荔利痢吏历	
tɕ [1] 鸡稽饥肌几{茶～}基机级鲫屐脊击激缉 [2] 集辑急及疾吉即极籍藉 [3] 挤济己给戟几{～个}[5] 祭际荠剂计继系髻技妓寄冀纪记忌既季绩迹寂	
tɕʰ [1] 妻栖欺七漆祈 [2] 齐脐畦奇骑岐鳍其棋旗 [3] 启企起杞岂乞 [5] 砌契器弃气汽泣讫戚	
ɕ [1] 西犀溪奚兮牺嬉熙希稀吸悉膝息熄惜昔夕锡析 [2] 习袭媳席徙 [3] 洗玺喜 [5] 细系戏	
Ø [1] 伊医衣依一揖 [2] 宜仪谊移夷姨疑饴沂遗倪 [3] 蚁倚椅矣已以尾{～巴，}乙 [5] 艺缢义议易肄意异毅逸忆亿抑翼益亦译疫役逆	
#u	
p [1] 不 [2] 醭 [3] 补捕卜 [5] 部簿布怖步埠	
pʰ [1] 铺{～床}扑仆 [2] 蒲菩仆 [3] 谱普浦朴脯 [5] 铺{店～}瀑	
m [1] 木 [2] 没谋 [3] 亩牡母拇 [5] 暮慕墓募幕目穆牧	
f [1] 书夫肤敷麸福幅蝠疏蔬舒枢 [2] 俘孵扶芙浮服伏符{～号}熟赎[3] 符{～合}府腑俯甫斧抚釜腐辅鼠署薯叔蜀属 [5] 付赋傅赴附讣妇负阜富副复腹覆父数庶恕竖戍树漱术述秫束	
t [1] 都督 [2] 独读牍犊笃毒 [3] 堵赌肚 [5] 妒度渡镀肚	
tʰ [1] 突秃 [2] 徒屠途涂图 [3] 土吐 [5] 兔	
l [1] 鹿禄录 [2]卢炉芦鸬庐 [3] 鲁橹虏卤 [5] 路露鹭陆	
ts [1] 租 [2] 卒族 [3] 祖组阻	
