#漢字	音標	解釋
#簡稱	/	南田
#全稱	/	文成南田話
#版本	/	2022-2-28
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f
#韻母	/	#韻母順序，用逗號分開。如：a,o,e
#聲調	/	41 1 1a 陰平 ꜀,31 2 1b 陽平 ꜁,453 3 2a 陰上 ꜂,14 4 2b 陽上 ꜂,324 5 3a 陰去 ꜄,213 6 3b 陽去 ꜅,406 7 4a 陰入 ꜆,23 8 4b 陽入 ꜇#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。
#說明	/	资料来源：2013,刘璐璐《南田方言调查研究》
鸡	tsɿ1	
稽	tsɿ1	
知	tsɿ1	
智	tsɿ1	
支	tsɿ1	
枝	tsɿ1	
肢	tsɿ1	
羁	tsɿ1	
岐	tsɿ1	
资	tsɿ1	
姿	tsɿ1	
脂	tsɿ1	
旨	tsɿ1	
饥	tsɿ1	
肌	tsɿ1	
几	tsɿ1	
兹	tsɿ1	
滋	tsɿ1	
梓	tsɿ1	
淄	tsɿ1	
芝	tsɿ1	
基	tsɿ1	
萁	tsɿ1	
机	tsɿ1	
只	tsɿ1	
苎	tsɿ2	
池	tsɿ2	
驰	tsɿ2	
豉	tsɿ2	
奇	tsɿ2	
骑	tsɿ2	
技	tsɿ2	
妓	tsɿ2	
奇	tsɿ2	
迟	tsɿ2	
雉	tsɿ2	
稚	tsɿ2	
冀	tsɿ2	
祁	tsɿ2	
持	tsɿ2	
恃	tsɿ2	
箕	tsɿ2	
棋	tsɿ2	
旗	tsɿ2	
其	tsɿ2	
期	tsɿ2	
祈	tsɿ2	
沂	tsɿ2	
屐	tsɿ2	
姐	tsɿ3	
煮	tsɿ3	
紫	tsɿ3	
纸	tsɿ3	
姊	tsɿ3	
子	tsɿ3	
止	tsɿ3	
址	tsɿ3	
趾	tsɿ3	
姬	tsɿ3	
己	tsɿ3	
纪	tsɿ3	
讥	tsɿ3	
饥	tsɿ3	
几	tsɿ3	
炙	tsɿ3	
祭	tsɿ5	
际	tsɿ5	
制	tsɿ5	
制	tsɿ5	
挤	tsɿ5	
济	tsɿ5	
剂	tsɿ5	
计	tsɿ5	
继	tsɿ5	
寄	tsɿ5	
致	tsɿ5	
至	tsɿ5	
置	tsɿ5	
志	tsɿ5	
痣	tsɿ5	
记	tsɿ5	
既	tsɿ5	
箸	tsɿ6	
滞	tsɿ6	
治	tsɿ6	
忌	tsɿ6	
剧	tsɿ6	
妻	tsʰɿ1	
凄	tsʰɿ1	
凄	tsʰɿ1	
凄	tsʰɿ1	
栖	tsʰɿ1	
溪	tsʰɿ1	
雌	tsʰɿ1	
疵	tsʰɿ1	
栀	tsʰɿ1	
咨	tsʰɿ1	
痴	tsʰɿ1	
欺	tsʰɿ1	
鼠	tsʰɿ3	
启	tsʰɿ3	
此	tsʰɿ3	
企	tsʰɿ3	
黹	tsʰɿ3	
耻	tsʰɿ3	
嗤	tsʰɿ3	
齿	tsʰɿ3	
起	tsʰɿ3	
杞	tsʰɿ3	
砌	tsʰɿ5	
契	tsʰɿ5	
刺	tsʰɿ5	
侈	tsʰɿ5	
翅	tsʰɿ5	
次	tsʰɿ5	
器	tsʰɿ5	
弃	tsʰɿ5	
气	tsʰɿ5	
汽	tsʰɿ5	
棘	tsʰɿ5	
梳	sɿ1	
腮	sɿ1	
鳃	sɿ1	
西	sɿ1	
犀	sɿ1	
奚	sɿ1	
斯	sɿ1	
撕	sɿ1	
施	sɿ1	
施	sɿ1	
牺	sɿ1	
私	sɿ1	
师	sɿ1	
狮	sɿ1	
蛳	sɿ1	
尸	sɿ1	
思	sɿ1	
丝	sɿ1	
司	sɿ1	
思	sɿ1	
诗	sɿ1	
嬉	sɿ1	
熙	sɿ1	
希	sɿ1	
稀	sɿ1	
洗	sɿ3	
玺	sɿ3	
死	sɿ3	
史	sɿ3	
使	sɿ3	
驶	sɿ3	
始	sɿ3	
嘻	sɿ3	
禧	sɿ3	
喜	sɿ3	
蟢	sɿ3	
髓	sɿ3	
世	sɿ5	
势	sɿ5	
细	sɿ5	
婿	sɿ5	
碎	sɿ5	
赐	sɿ5	
戏	sɿ5	
四	sɿ5	
肆	sɿ5	
矢	sɿ5	
试	sɿ5	
徐	zɿ2	
齐	zɿ2	
脐	zɿ2	
荠	zɿ2	
匙	zɿ2	
瓷	zɿ2	
餐	zɿ2	
慈	zɿ2	
磁	zɿ2	
伺	zɿ2	
辞	zɿ2	
祠	zɿ2	
词	zɿ2	
似	zɿ2	
饲	zɿ2	
嗣	zɿ2	
峙	zɿ2	
俟	zɿ2	
时	zɿ2	
鲥	zɿ2	
而	zɿ2	
饵	zɿ2	
柿	zɿ4	
是	zɿ4	
氏	zɿ4	
尔	zɿ4	
士	zɿ4	
仕	zɿ4	
柿	zɿ4	
市	zɿ4	
耳	zɿ4	
籍	zɿ4	
锄	zɿ6	
誓	zɿ6	
逝	zɿ6	
自	zɿ6	
示	zɿ6	
视	zɿ6	
字	zɿ6	
祀	zɿ6	
寺	zɿ6	
痔	zɿ6	
事	zɿ6	
侍	zɿ6	
嚼	zɿ6	
石	zɿ6	
硕	zɿ6	
陛	pi2	
皮	pi2	
疲	pi2	
秕	pi2	
琵	pi2	
枇	pi2	
被	pi4	
稗	pi6	
敝	pi6	
弊	pi6	
币	pi6	
毙	pi6	
蓖	pi6	
鐾	pi6	
俾	pi6	
脾	pi6	
婢	pi6	
被	pi6	
避	pi6	
备	pi6	
篦	pi6	
屄	ʔbi1	
彼	ʔbi3	
比	ʔbi3	
蔽	ʔbi3	
闭	ʔbi3	
鄙	ʔbi3	
庇	ʔbi3	
痹	ʔbi3	
憋	ʔbi3	
批	pʰi1	
披	pʰi1	
丕	pʰi1	
譬	pʰi3	
痞	pʰi3	
屁	pʰi5	
迷	mi2	
糜	mi2	
弥	mi2	
靡	mi2	
眉	mi2	
楣	mi2	
媚	mi2	
米	mi4	
美	mi4	
谜	mi6	
未	mi6	
味	mi6	
飞	fi1	
非	fi1	
菲	fi1	
翡	fi1	
匪	fi1	
榧	fi1	
妃	fi1	
废	fi5	
肺	fi5	
痱	fi5	
费	fi5	
肥	vi2	
薇	vi2	
微	vi2	
题	ti2	
堤	ti2	
提	ti2	
蹄	ti2	
啼	ti2	
第	ti2	
弟	ti4	
隶	ti4	
递	ti6	
地	ti6	
爹	ʔdi1	
猪	ʔdi1	
低	ʔdi1	
底	ʔdi3	
抵	ʔdi3	
帝	ʔdi5	
蒂	ʔdi5	
梯	tʰi1	
体	tʰi3	
替	tʰi3	
沛	tʰi5	
涕	tʰi5	
剃	tʰi5	
屉	tʰi5	
来	li2	
犁	li2	
黎	li2	
离	li2	
篱	li2	
璃	li2	
荔	li2	
离	li2	
梨	li2	
厘	li2	
狸	li2	
鲤	li2	
李	li3	
里	li3	
礼	li4	
里	li4	
理	li4	
例	li6	
厉	li6	
