tsɿ	1	珠脂猪址=		
tsɿ	2	职=池迟脐		
tsɿ	3	煮注主紫子纸姊滓守栀		
tsɿ	5	支蔗柱痔资=姿=潲咨=指[手～]趾痣织嘴		
tsɿ	6	直自字住竖		
tsʰɿ	1	抽翅		
tsʰɿ	2	词=磁=辞=瓷=慈=祠=持=		
tsʰɿ	3	丑		
tsʰɿ	5	次齿臭刺痴		
sɿ	1	书私收狮丝诗输思[～想]		
sɿ	2	薯时		
sɿ	3	死手屎市		
sɿ	5	师=世是豉誓匙识四试湿司鼠		
sɿ	6	师[～傅]树思寺实事十		
pi	1	鞭边		
pi	2	平[～地]罐		
pi	3	饼毙=		
pi	5	变		
pi	6	病便		
pʰi	1	偏页篇		
pʰi	5	片		
mi	2	棉埋		
mi	6	面		
ti	1	钉颠		
ti	2	田填甜		
ti	3	件滴		
ti	5	簟[竹席]		
ti	6	奠垫		
tʰi	1	添天		
tʰi	5	听		
li	1	吕		
li	2	留连璃镰邻怜		
li	3	丽=荔		
li	5	鳞粒岭		
li	6	露[～水]		
tɕi	1	尖车[象棋]机蛆肌鸡煎睛		
tɕi	2	钱棋骑前奇		
tɕi	3	聚挤九久韭举纪矩几[～个]酒剧=井		
tɕi	5	记基句居寄己救舅忌袖站晴箭橘继脊		
tɕi	6	贱		
tɕʰi	1	杞=迁千秋欺青启清雀鳅		
tɕʰi	2	祁其		
tɕʰi	3	起取器请浅		
tɕʰi	5	期汽气觑[看]区洁		
ȵi	2	疑沂牛尼		
ȵi	3	义		
ȵi	5	日[今～]女		
ȵi	6	艺日[～子]入		
ɕi	1	粳戏修星削腥仙鲜先		
ɕi	2	徐		
ɕi	3	系选喜癣		
ɕi	5	希=线絮绣需锈		
ɕi	6	□[炫耀]		
ji	1	乳舌		
ji	2	姨移如油		
ji	3	预友咦		
ji	5	以易椅		
ji	6	右		
i	1	衣		
i	3	亿		
i	5	依一意医噎		
i	6	食		
pu	2	脯盘婆蒲		
pu	3	簿绑		
pu	5	放卜伴半		
pʰu	1	普		
pʰu	3	谱		
pʰu	5	剖		
mu	2	瞒模[～子]磨[～刀]		
mu	3	坡		
mu	5	满		
mu	6	磨[～面]盼		
fu	1	慌糠方荒辅=府=		
fu	2	芙黄符皇		
fu	5	傅腐户肤副		
fu	6	汗合付		
tu	1	担[动词]当多耽		
tu	2	潭塘糖谈堂痰		
tu	3	他朵躲短胆杜度		
tu	5	淡断剁担[～子]		
tu	6	□[舂米]		
tʰu	1	摊汤拖		
tʰu	2	图		
tʰu	3	毯		
tʰu	5	探炭		
tʰu	6	吐[～痰]		
nu	2	南男难		
nu	3	怒		
nu	5	暖		
nu	6	糯		
lu	2	锣箩炉芦驴拦脶卢庐蓝郎兰		
lu	5	卵懒		
lu	6	乱烂		
tsu	1	专装组樟		
tsu	2	床族卒场长[～短]		
tsu	3	祝长[～身体]		
tsu	5	捉左帐桌葬账丈		
tsu	6	撞		
