#备注：桂林平山土话语音研究 苏彦湄	
#调值	[1]⁵¹ [2]³³ [3]⁴³ [4]²⁴ [5]³⁵ [6]²¹ [7]⁵
#ɿ	
t	[5]置
ts	[1]词[3]似[5]寺[6]字
tsʰ	[2]慈[5]饲
tɕ	[1]滋[2]持[3]紫[4]痔[6]治
tɕʰ	[1]痴[3]耻[5]刺
ɕ	[1]撕司丝思

#i	
p	[1]悲[2]皮[3]比[4]被[5]秘[6]脾避鼻[7]壁逼
pʰ	[2]琵[5]屁[7]僻霹劈
m	[1]眉霉[3]美[7]觅
t	[6]地[5]智[7]滴的剔笛敌击激
tʰ	[7]踢
n	[1]泥[3]你[5]腻尿[7]溺
l	[1]犁黎璃丽梨厘[3]礼李理里鲤[5]丽荔离利[7]历立粒栗力
k	[1]基机肌飢[2]旗期[3]己几技妓[5]寄记既[7]急级气
kʰ	[1]欺[2]棋其奇[3]企[5]汽器弃[7]乞吃
x	[1]希稀[3]喜[5]戏
ŋ	[1]疑迎[5]艺义议谊[3]蚁
tɕ	[1]资知[3]子[6]池[7]直值积迹脊绩
tɕʰ	[3]起[5]次
ɕ	[1]私[3]死[5]四[7]昔惜息锡析
ts	[6]自[7]集习席夕寂瓷迟
tʃ	[1]芝之支枝脂[3]只纸指址止趾侧[5]制志痣[6]事[7]织职只汁
tʃʰ	[3]齿[7]测赤斥尺
ʃ	[1]诗尸师狮施[2]时[3]始史使屎[4]市是[5]试势世[6]誓示豉逝视[7]色食识式饰殖植湿
Ø	[1]移姨医英依衣婴盈赢[3]椅影以[5]映易意[7]乙忆亿益亦译易液腋

#u	
p	[3]补[4]簿[5]布部[6]步[7]曝瀑
pʰ	[1]铺[2]菩[3]谱普[6]捕
m	[3]模[5]暮尾某母[6]墓[7]目穆牧
f	[1]呼夫[2]符扶[3]虎斧府俯[4]辅妇[5]傅付腐富[6]父附副福[7]幅蝠腹覆服伏袱
t	[1]多[2]途徒驼[3]堵赌肚[4]杜[6]度渡[7]督
tʰ	[1]他拖[3]土吐[5]兔
l	[7]拉陆绿
n	[7]纳
k	[1]孤姑瓜[3]古股鼓寡[5]故顾固[7]谷
kʰ	[1]枯[3]苦[5]库跨裤[7]哭酷
ŋ	[1]蜗
x	[2]壶胡狐湖[4]户[6]互护[7]核
ts	[6]粥[7]祝足俗续烛嘱
tsʰ	[1]苏[3]酥诉[5]素塑[7]促
s	[7]肃宿缩叔粟束
tʃʰ	[7]触
Ø	[1]巫无威违围娃吴乌污[3]舞武鹉委苇伟悟[5]雾务喂未味畏慰胃谓猬误[7]屋育瓦

#æ	
