#符号说明：-白=文/书*俗?待考			
#调值	[1]⁴⁴⁵ [2]⁵⁴ [3]³³ [5]³⁵ [6]³¹ [7]⁵¹		
#ɿ			
l	[1]□{加工、整治、玩弄：~头毛}[2]黎篱犁蕾厘狸离{~别}梨雷[3]侣垒旅履{~行}礼累{~积}李儡{傀~}里耒俚理鲤[5]沥{滤：把水~干}[6]虑擂{打~台}例{~儿}滤磊泪累{连~}类丽荔{~枝}痢莅肋利{~益}厉{~害}沥{~青}俐{伶~}励{鼓~}隶{奴~}[7]律{~师}率{出生~}历吏立粒力栗		
tsʰ	［1］催催崔［3］璀［5］翠脆萃粹		
ts	［3］嘴［5］最醉［6］罪		
tɕ	[1]鸡基笄畸姬机讥肌奇{~数}屐{木~}饥{~荒}叽{~里咕噜}稽{滑~}[3]挤给{自~自足}济{~~一堂}己{舍~为人}纪{~律}几{~个；~乎}幾[5]继{~续}记计寄祭冀际剂忌既季悸系{~鞋带}纪{~念}寂[6]技集[7]鲫暨髻迹{痕~}妓急激击疾亟棘吉即积籍及级汲极岌藉{狼~}绩{成~}辑{编~}脊{~椎}		
tɕʰ	[1]妻凄欺蹊期{~间}蛆[2]齐脐骑岐祁鳍其琪棋旗麒奇{~怪}崎歧[3]启企起杞祈岂乞取娶[5]器弃气汽泣契{~约}契{~丹}黢{~黑的}[6]去-{~不~}[7]戚{老亲老~}砌迄七柒漆吃		
ȵ	[2]泥尼呢{~子大衣}疑宣{~昌}仪{~器}谊{友~}[3]拟蚁{蚂~}议[5]□{恶心人：鸡屎好~人}[6]腻义艺毅[7]匿逆溺		
s	［1］虽［2］随隋绥［3］髓［5］碎岁[6]隧穂		
ɕ	[1]犀兮熙希稀奚溪西牺栖{两~动物}嘻{~哈}嬉{~皮笑脸}须需[2]徐[3]洗玺喜[5]细戏婿{女~}絮{棉~}[6]席{~儿；~梦思}系{~统}序叙绪[7]吸膝{护~}昔夕析悉袭息{信~}熄媳惜锡		
Ø	[1]医衣依伊[2]移彝夷胰姨饴{高梁~}遗{~产}[3]倚椅己以[5]亿意肄{~业}忆{回~}[6]易异裔 [7]日-{过~子}役译翼刈抑亦逸溢{~出}一壹乙益		

#u			
p	[1]□{将唾液从两唇之间挤出：~痰}[3]补卜{占~}捕哺{~乳动物}[5]布怖[6]簿埠{商~}部步[7]不		
pʰ	[1]扑铺{~床}仆{前~后继}[2]葡蒲{菖~}潽{液体因沸腾而溢出：水开咯，~出来咯}[3]普谱浦[5]铺{卧~}[6]匍{趴着：~哩桌儿上睏醒}[7]蒲{~扇}菩{~萨}脯{胸~}仆{~人}曝{一~十寒}朴{~素}瀑{~布}讣□{用碗或者菜盘盖住食物，防止变冷：用碗把菜~咯}		
m	[3]牡{~丹}[6]慕墓牧		
f	[1]夫肤敷麸{麦~子}[2]浮芙符{~号}扶{~贫}孵{~小鸡}扶[3]斧抚釜辅腐府甫俯脯{果~}[5]赋富赴附驸付辐副{~班长}[6]服{~装}佛{~像}负{~责}伏{三~天；此起彼~}妇{~女}俘{~虏}[7]覆傅{师~}咐{吩~}蝠{蝙~}福{~气}幅复{~兴}復{~兴}腹缚副{一~扑克}		
ts	[1]租周舟州洲[3]祖阻嘱组诅帚{~儿}[5]做{~作业}[6]纣逐={追~}宙□{煮好的面条，由于放时间久了，而汤被吸干的现象：面~干咯}轴助{~人为乐}祝昼咒[7]卒粥足烛竹筑		
tsʰ	[1]粗抽初[2]锄绸稠筹酬仇{~恨}愁{~眉苦脸}[3]楚丑础[5]醋臭{香~}[6]妯{~娌}逐-{~渐}族2[7]促猝触畜{~牲}□{（牛、羊等）用头或角撞、顶：牛~人}		
s	[1]苏收酥梳疏蔬[3]手首属守数{动词}[5]素兽{野~}诉{~苦}漱{~嘴}数{名词：~字}[6]孰受授赎熟{煮~；~悉}寿售[7]速束淑{~女}叔粟{~米}俗宿{~舍}肃夙□{~鼻子：吸鼻子}塑{雕~}		
t	[1]都嘟[3]堵肚{~子痛；猪~子}睹赌[5]□{眼睛靠近物体：莫~多近，小心近视}[6]独杜毒-渡□{~底：底下}度{态~}镀妒[7]笃{~信}督{监~}厾{人滑倒时，臀部猛然着地：屁股~好几下}		
tʰ	[2]涂徒屠途图[3]土吐{~痰}[5]吐{呕~}[6]毒2读{～书}[7]突{~然}□{掉下去：~哩井肚里咯}		
n	[2]奴驽[3]努[6]怒		
l	[2]颅卢炉庐{~山}芦{~苇}鸬{~鹚}[3]虏鲁橹卤[5]漉{捞：~起来}[6]路璐赂露[7]鹿六陆录绿		
k	[1]姑菇沽辜孤[3]蛊殁古诂牯估{~计}鼓股{~东}[5]故固锢雇顾[7]谷骨{~头}		
kʰ	[1]箍枯[2]跍{蹲}[3]苦[5]库裤酷[6]□{把煮好的食物放在火锅上继续加热：~酸菜}[7]窟{~窿}哭		
x	[1]乎呼[2]□{灰~咯：形容灰多}狐壶胡湖糊煳蝴和{~牌}葫{~芦}[3]虎伙-{搅~}火-{烧~}浒[5]□{手臂抬起，水平方向由内向外用力打：把眼睛~咯}[6]互户护沪瓠{~儿}[7]忽		
Ø	[1]乌污巫诬侮[2]蜈{~蚣}无吴梧{~桐}[3]五伍午舞[5]□{形容风吹得很紧：风~哩遍响的}[6]戊悟务雾握勿误恶{可~}[7]屋物		

#ʯ			
f	[1]吁虚墟{废~}嘘{吹~}戌{戊~}书舒抒输殊枢姝[3]许暑水鼠署曙蜀薯{~条}[5]墅述[6]竖树[7]庶恕术{算~}		
∅	[1]迂淤瘀[2]余愚虞榆于{~是}娱{~乐}如茹儒蠕孺[3]与吕铝雨宇禹羽汝乳[5]喂-{给小孩子喂东西吃：~饭}[6]愉喻预豫逾{~期}御{~寒}疫{～苗}愈{全~}芋{~头}誉{荣~}[7]郁{~闷}鬱欲{~望}域玉狱{监~}浴{洗~}缛入煜		
tʂ	[1]居拘驹狙鞠掬{笑容可~}车{~马炮}锥-{刺：针把手~咯}猪诸朱诛株珠蛛{~丝马迹}[3]举沮咀主煮[5]据{根~}句剧{~本；~烈}锯={一种工具}蛀著{四大名~}[6]巨拒距矩{~形}俱{~乐部}惧{临危不~}聚具注{~意}住柱铸[7]桔橘菊局蹋焗		
tʂʰ	[1]趋区吹驱岖躯[2]瞿{姓}渠除厨橱槌锤捶{敲打}蹰[3]杵褚{姓}储{~存}处{相~}拄{~棍儿}[5]趣去={~火}处{~所}[7]屈-{委~}曲-{弯~}出		
ɳ	[2]鱼渔[3]女语[6]寓遇		

#a			
p	[1]巴芭疤爸扒{~车}[3]靶把{~握；一~}[5]霸□{两腿叉开：把脚~开}坝把{刀~儿}[6]拔耙{把土块弄碎的农具或用耙弄碎土块：~田}罢{~工}跋{~山涉水}[7]八		
pʰ	[1]趴[2]爬杷{枇~}琶{琵~}扒{~~手儿}耙{名词，耙子，聚拢谷物或平上地用的用具}钯{钉~}[5]怕		
m	[1]□{给：~本我看}妈[2]麻[3]马蚂码{~头}[5]□{奶奶}[6]骂[7]抹{~布}		
f	[1]靴[6]罚乏筏伐{讨~}阀[7]法{~语}發{~现}髮{~型}砝{~码}发{~现；~型}		
ts	[1]抓渣{~儿}楂{山~}遮-{遮挡：~起来}[5]蔗乍诈炸{~弹}栅{~栏}[6]□{朵：一~花儿}秺{~帚：用竹条扎成的大扫帚}[7]杂闸札铡{~刀}扎{~辫儿}眨{~眼睛}炸{用油~}煠榨咂{~嘴}□{挽：把衫袖~起来}		
tsʰ	[1]叉差{~别}杈[2]茶查{检~}[3]扯-{～头毛}[5]岔茬[6]歘{被雨淋：身上~得透湿的}[7]擦插察姹诧差{~不多}		
s	[1]沙纱砂赊{～账}杉{~树}[2]蛇-{毒~}[3]撒{~手}傻耍騇{母的牛马：黄~}啥舍-{~不得}厦{房屋侧面墙壁盖的小房：~儿}[6]厦{高楼大~}洒□{倒掉：把剩菜~嘞}撒{将容器中的物体倒出：莫~咯}[7]萨刷杀煞{~气}刹{~车}靸{~拖鞋儿}飒{英姿~爽}		
t	[3]打[6]大={~学生}[7]搭答达跶{跌：~跤}□{摔：~得粉碎}		
tʰ	[1]他她它[6]踏榻{脚~儿}榻拓{~本}[7]塔塌獭{水~}沓{一~纸}		
n	[2]拿哪{~吒}[3]喇{~叭儿}[5]那[7]纳捺{撇~}钠		
l	[1]垃旯{山旮~儿}邋{~遢}拉{~扯}[3]哪{~个}[7]辣腊蜡		
k	[1]痂稼{庄~}家-{自~}[5]尬{尴~}架-{衣~儿}嫁{~妆}[7]夹{~菜}		
kʰ	[1]旮{~旯}掐{动词，指用手掐住脖子：~死咯}[2]跨-{~过去}[3]卡{银行~}咳-{～痰}[5]胯[6]□{夹：门把手~咯}[7]掐{用手摘取：~}		
ŋ	[1]□{特指大人跟婴儿说话：么人跟你~唉}[2]芽-{发~}牙-{~齿}伢{细~儿}[3]哑{~子}[5]□{量词，用来指西瓜被切成的瓣数}[7]压-{~人}鸭{板~}		
x	[1]哈{打~~；点头~腰}虾{龙~儿}[6]下-{~来}[7]瞎{~子}		
Ø	[1]阿{~姨}[7]啊{叹词，表示应答}		

#ia			
pʰ	[7]□{以手打脸：~一巴掌}		
t	[1]爹{爷爷}[7]□{低垂：~肩膀}		
tɕ	[1]枷嘉佳葭袈{~裟}加家={~乡}[3]贾{姓}假{真~}姐-{新～儿（新娘）}[5]驾价借-{~钱}架={打~}[7]颊甲钾胛{肩~}裌{~衣}		
tɕʰ	[7]洽恰		
ȵ	[1]腻-{膩人：甜得~人}		
ɕ	[2]霞瑕遐斜-{与“正”相对：~咯}[6]厦{~门}夏{姓；~天}下={~降}[7]匣{箱~}辖{管~}狭{~长}峡{三~}瞎={~说}		
Ø	[1]鸦{乌~}丫{~鬟}[2]衙涯{天~}爷-{~娘}芽={萌~}牙={~刷儿}崖{悬~}[3]雅野-{~鸡}也-{我～去}惹-{～蚊虫}[5]亚[6]夜-{~里}[7]押鸭={~梨}压={高~锅}		

#ua			
k	[1]瓜呱{~~叫}[3]剐寡[5]挂褂卦[7]刮		
kʰ	[1]夸[3]垮侉□{板着脸：脸一~咯}[5]跨={~国公司}[7]□{聊天：~下儿}□{串：一~炮}		
x	[1]花哗{流水~~}[2]哗{喧~}桦划{~船}华{中~；~山：姓}[5]化[6]滑猾画话划{~线}劃{~线}		
Ø	[1]蛙娲{女~}[2]娃[3]瓦[6]□{招手：~车}[7]挖袜搲{用器物舀取}		

#ʯa			
∅	[3]哕		

#o			
p	[1]波玻菠{~萝}[5]播{广~}[6]薄{~荷；~弱}[7]钵膊{赤~}驳檗{黄~树}帛拨脖搏渤勃博剥{~花生}泊{停~}簸{~箕}		
pʰ	[1]坡颇[2]婆[3]叵[5]破[7]泼{撒：莫搞~咯}泡{量调，用于屎尿：一~尿}		
m	[1]摸[2]魔蘑模膜磨{~面；~刀}摩{~天大楼；~擦}摹{~仿}[3]母拇姆{保~}抹{~黑}[5]摩{~托}□{形容人做事动作慢，办事拖拉：~蛆}[6]蓦睦穆募漠暮日{~时分}幕寞[7]莫木沐末沫陌目没{沉~；~收}		
ts	[1]啄{鸡~米}[3]左佐[5]啄{~木鸟}[6]坐座[7]拙茁酌桌卓琢捉灼着{~手}作{工~}□{量词，~缕：一~儿毛}		
tsʰ	[1]搓磋撮{~合}[5]绰{~号}辍{~学}锉{~刀}错{~误}挫{~折}措{~施}措{~词}[6]昨凿-{～穿}浊{浑~}着{睏~咯}[7]戳-{交合 ～屄}		
s	[1]镯{手~儿}蓑梭[2]□{不扎实：椅儿是~的，不敢坐}[3]所锁琐{~碎}[7]硕妁烁朔缩{~小}嗍{吸吮}索{~儿（绳子）}啬-{小气 吝～}		
t	[1]多哆咄[3]躲朵{花~}[5]剁咄-{～人（骂人）}跺[6]舵夺踱铎惰{懒~}堕□{盖住：把锅儿~咯}[7]掇		
tʰ	[1]拖[2]驮鸵驼{骆~}坨[3]妥椭{~圆}[6]沓{量词，用来指叠放整齐的纸}[7]唾脱托{委~}		
n	[2]挪[5]□{小孩子玩的~种游戏，叫“~末儿”}[6]懦糯{~米}[7]诺		
l	[1]啰{~嗦}[2]罗锣{金~火腿肠}萝箩骡螺逻脶{圆形手指纹}[3]裸{~体}□{~子：指说话不流利的人}[5]捋{用手握住条状物向一端滑动：把衫袖~起来}[6]摞{把东西重叠地往上放：把书~起来}[7]落骆酪洛络乐{快~}		
k	[1]哥歌戈仡{~佬族}[3]果裹[5]过个{一~苹果}[7]鸽葛搁角{牛~}虢{~国}割聒{~噪}郭{姓}		
kʰ	[1]苛科颗棵窠蝌{~蚪}[3]可[5]课[7]扩渴廓壳阔括磕{~头}搕{用手指关节敲：~一栗子}坷{坎~}各{~人}		
ŋ	[2]蛾娥鹅俄讹[3]我[6]饿[7]鄂恶厄遏愕鳄噩□{指未燃烧完全的柴禾复燃：灶里的柴渣儿~着咯}		
x	[1]呵□{哄，讨好：把领导一~咯}[2]禾嚄河何荷{~花；薄~}和{~气}[3]火={~腿肠}伙{~食}[5]货[6]贺鹤颌获祸合盒活={生~}和{搅拌：~水泥}[7]霍或惑豁{~然开朗}喝{~酒}蠚{动词，使人发痒：好~人}褐壑		
Ø	[1]锅窝蜗倭屙阿{~胶}[5]沃卧{~铺}[7]□{叹词，表示领会：~ ，我晓得是么意思咯}		

#io			
l	[7]略掠		
tɕ	[7]脚觉{~悟}角{一~钱}		
tɕʰ	[6]嚼-{说话：懒跟你~嘞}[7]确却雀鹊榷		
ȵ	[7]虐弱		
ɕ	[6]学[7]削{~苹果}		
Ø	[7]约药若跃岳钥{~匙}乐{音~}		

#e			
p	[6]白2[7]北百柏伯		
pʰ	[6]白-[7]迫拍魄粕{糟~}		
m	[1]咩{学羊叫或唤羊声}[6]□{满：桶~咯}[7]默墨{~汁}麦脉没{~得}		
f	[7]说{~话}		
ts	[1]遮={口无~拦}[3]者[5]这[6]泽2择2{选~}[7]窄褶哲浙摘折{~飞机}责辙则侧-{~咯睏}蛰{惊~}		
tsʰ	[1]车[3]扯[6]贼泽择{选~}[7]□{讨好，取悦：他几会~人的}测拆{~开}坼{裂缝儿：发~}彻澈撤恻策册厕{~所}侧={左~}		
s	[1]奢佘{姓}[52]蛇={画~添足}[5]舍={~己为人}[6]社折{~本}舌射麝[7]涩赦设涉摄瑟虱色{颜~}啬{吝~}塞{堵~；硬~一百块钱给他}		
t	[6]□{在：我~学校}[7]德得		
l	[1]那{口语音：~是么人}[5]这{口语音：~个鸡蛋是坏的}[7]勒		
k	[1]□{提：~桶水回来}[3]给{~压岁钱}[5]锯-{~树}[6]□{在物体的棱线上来回磨动绳子}[7]革隔格阁{内~}疙{~瘩}		
kʰ	[7]咳克客恪刻{时~}		
ŋ	[6]□{啃：老鼠把苹果~咯}[7]嗝{打~}轭额扼		
x	[6]核劾{弹~}阂{隔~}[7]黑赫吓{~一跳}		
Ø	[2]渠-{第三人称代词“他”}[5]噯{叹词，表示诧异：~，你么来咯哩}[7]欸{叹词，表招呼、答应、提醒等}		

#ie			
p	[1]憋鳖瘪{~三}[3]瘪[6]别{离~；~针}		
pʰ	[3]□{折：把筷子~断咯}[7]撇{~捺；~开}		
m	[7]灭篾{~片}搣{用手把东西折断：把饼儿~两边}		
t	[1]爹{~娘}[6]蝶2{蝴~}叠牒谍喋[7]跌		
tʰ	[6]蝶{蝴~}碟{~儿}□{推辞：莫~，给钱你就接咯}[7]铁贴{字~儿；请~儿}		
l	[5]捩{用力掐住身体上的肉并且转动}[6]□{歪：队儿~咯，排好}[7]猎列烈劣裂		
tɕ	[1]嗟[3]姐[5]借={~贷}[6]杰孑绝={~对}[7]接揭竭节诘结洁拮{~据}捷睫劫{一~儿}		
tɕʰ	[2]茄{~儿}[3]且[6]绝-{~代}[7]妾怯窃切{~菜}		
ȵ	[7]捏孽镊{~子}蹑{~手~脚}涅镍聂{姓}业{事~}		
ɕ	[1]楔[2]斜={~边}邪[3]写[5]泻泄{~漏}[6]卸谢携胁{威~}协解{姓}穴懈{~气}[7]些歇薛雪血屑{头皮~}蝎		
Ø	[1]椰[2]爷={三~}[3]也={之乎者~}野={~炊}[6]夜={宵~}[7]液咽{哽~}叶曳{摇~}页腌腋□{嗓子沙哑：喉咙管儿哭~咯}		

#ue			
k	[7]蝈国		
x	[6]活-{鱼是~的}		
Ø	[5]喂打电话时常用语		

#ʯe			
∅	[1]□{大声喊}[3]惹[7]热悦阅月越粤曰		
tʂ	[1]□{僵：手冻~咯}噘{贬低：~人}[7]厥蕨爵决抉诀{~窍}掘倔{~强}崛{~起}		
tʂʰ	[7]缺榷瘸{~子}		

#æ			
m	[5]□{以防：打个伞去，~等下儿下雨}		
Ø	[1]□{语气词，表遗憾}[5]啊{叹词，表追问：~？你讲么子？}		

#ɚ			
Ø	[2]儿而[3]耳尔饵迩[6]二贰[7]日={~本}		

#ai			
p	[3]捭{纵横~阖}摆={钟~}[5]拜[6]败稗		
pʰ	[2]排徘牌俳[3]摆-{~齐}[5]湃派		
m	[2]埋霾[3]买[6]迈卖		
f	[32]摔甩		
ts	[1]灾斋栽哉[3]仔载{三年五~；下~}宰[5]□{~劲：使劲、加油}再□{用针缝}债载{~重；满~}[6]在寨		
tsʰ	[1]差{出~}猜[2]才材柴豺财裁[3]采彩踩睬[5]菜蔡		
s	[1]腮衰筛{~米}鳃[3]色{~子}[5]赛帅蟀率{~领}晒塞{边~}[6]□{理睬：懒~得你}		
t	[1]呆[3]歹傣[5]戴带[6]待怠殆逮代贷黛袋大-{~细}		
tʰ	[1]胎[2]抬台{~湾}臺[5]态泰太汰{在水中抖动使变干净：~衣裳}		
n	[3]乃奶[6]耐奈		
l	[2]来[3]□{喊：~一声}[6]赖癞		
k	[1]阶街赅{言简意~}垓{~下：古地名}该皆[3]改解{讲~；~索儿}[5]概械{机~厂}介界{眼~}钙盖丐疥届戒溉		
kʰ	[1]开揩{~汁}[3]铠楷凯慨{慷~}		
ŋ	[1]哀{~悼}埃{尘~}挨{~近}唉{~声叹气}[2]挨{~时间}[3]矮[5]爱艾{~滋病}[6]蔼{和~可亲}艾{姓}碍{~手~脚}		
x	[2]孩鞋还{~有}[3]海醢[5]□{后悔：~不过的}[6]亥害骇{惊~}		

#uai			
k	[1]乖[3]□{狡猾：~得要死}拐{~弯}[5]怪		
kʰ	[3]蒯[5]快筷刽脍块会{~计}		
x	[2]怀槐淮徊踝[6]坏		
Ø	[1]歪[3]□{~年：往年}崴{把脚~咯}[6]外		

#ʯai			
tʂ	[3]拽		
tʂʰ	[3]揣{~测}		

#uᵊi			
k	[1]闺规龟归圭皈硅[3]诡癸轨鬼[5]瑰桂贵鳜{~鱼}[6]跪柜		
kʰ	[1]盔窥亏[2]奎魁傀{~儡}逵葵睽[5]匮愧溃馈喟		
x	[1]灰晖挥辉徽麾诙恢[2]回蛔茴[3]悔毁[5]贿汇晦绘秽讳惠慧{智~}彗{~星}卉{花~}[6]荟{~萃}会{开~；~不~}桧{秦~}		
Ø	[1]危微威煨{~汤}[2]维惟违围为{作~}桅{~杆}[3]纬伪尾伟委萎{~缩}[5]慰胃猬喂{~猪}[6]魏为{~么子}		

#ʯᵊi			
∅	[3]蕊{花~}[5]睿锐{~角}[6]瑞={~雪兆丰年}		
tʂ	[1]追锥椎[5]坠惴赘缀{点~}		
tʂʰ	[1]炊[2]垂		

#ɑu			
p	[1]包胞苞{含~待放}褒{~奖}[3]保葆堡宝饱[5]报□{干~咯：非常干燥}爆豹龅{~牙}[6]抱雹暴曝刨{~子；~花}		
pʰ	[1]抛泡{灯~儿}[2]袍跑咆{~哮}刨{~地}狍疱[5]炮{枪~}泡{水~儿}泡{~茶}□{食物等）软和}		
m	[2]毛茅牦[3]卯[5]猫冒{~牌}[6]貌帽贸{农~市场}		
ts	[1]遭钊朝{~气}昭招糟[3]早爪{~牙；~子}找沼{~泽}枣蚤澡[5]躁照罩棹燥{干~}灶[6]肇笊赵兆召{~见}凿{证据确~}皂{肥~}造{深~}		
tsʰ	[1]超抄{~写}钞{~票}操{~作}[2]曹潮巢晁{姓}朝{~代}□{~头：猪颈肉}槽{马~}[3]草炒吵騲{~狗儿}[5]糙{粗~；~米}耖{耙地后用耖弄细土块，使地平整：~田}□{翻动、搅动：吃菜莫~}		
s	[1]搔烧稍梢{树~}捎{~信}骚臊{~味}[2]勺{饭~儿}[3]嫂少{多~}[5]哨少{~年}扫{~帚；~地}潲{~水}臊{~子：剁好的肉末}[6]邵绍{~兴}韶{~山}		
t	[1]刀叨{唠~}[3]祷岛捣倒{打~}导[5]到倒{~水；~车}□{量词，遍，次：打咯两~电话}[6]道稻盗		
tʰ	[1]滔涛掏[2]桃陶淘{~气}逃[3]讨[5]套[5]□{堂屋}		
n	[2]挠铙[3]脑恼[6]闹□{毒：把老鼠~死得}		
l	[1]捞唠{~叨}[2]牢劳痨[3]老佬姥[5]□{看望}[6]烙涝{旱~保收}		
k	[1]高篙膏睾糕觉-{量词：睏一~醒}[3]搞稿槁[5]告教-{~书}		
kʰ	[1]敲-{~门}[3]考烤拷[5]靠犒铐		
ŋ	[2]翱熬{~夜}[3]咬{~人}袄{棉~}[5]傲奥澳懊{~恼}		
x	[1]蒿薅{~草}[2]豪嚎毫号{~叫}壕嗥[3]好{~坏}郝{姓}[5]耗[6]颢昊号{~码}浩灏皓		

#iɑu			
p	[1]标膘镖彪飙[3]表婊裱		
pʰ	[1]飘缥{~渺}漂{~泊}[2]瓢嫖剽{~窃}[3]瞟{斜视}漂{~白}熛{用火熏}[5]票漂{~亮}		
m	[2]苗描瞄[3]藐渺秒淼[6]庙妙		
t	[1]刁叼貂凋碉雕□{撬：用剪刀把头盖儿~开}[3]屌吊{~儿郎当}[5]钓吊{上~掉}[6]调{声~；~动}		
tʰ	[1]挑{~三拣四}[2]条调{~整}[3]挑{~战}[5]跳粜		
l	[1]瞭[2]嘹燎疗辽聊寥{~~无几}[3]了{~结}□{~种缝纫方法：衣裳破咯，帮我~下儿}[5]□{量词：一~粑}[6]料撂{扔}廖{姓}		
tɕ	[1]焦骄娇浇交姣郊胶蕉{香~}椒{青~}跤{摔~}[3]绞狡铰皎搅剿矫{~正}缴{~获}侥{~幸}饺{~子}[5]觉={睡~}教={~师}叫窖藠{~头}较{~量}[6]轿校{~对}嚼噍{牛倒~}		
tɕʰ	[1]敲={~诈}悄锹跷缲{~边}[2]樵乔侨桥养瞧憔[3]巧[5]俏峭窍翘		
ȵ	[3]鸟[5]□{~被窝：把被子捂热}[6]尿		
ɕ	[1]嚣萧消宵霄硝销箫枵肖{姓}[2]□{试：不消~的}淆{混~}[3]小晓[5]孝笑啸酵{发~}肖{惟妙惟~}[6]效校{上~}		
Ø	[1]邀妖腰要{~求}吆{~喝}幺{~鸡儿}[2]肴尧窑姚谣摇饶{求~}[3]舀{~子}杳{~无音信}咬={~文嚼字}扰{干~}[5]要{~点}[6]耀鹞{~鹰}绕{围~}		

#əu			
pʰ	[1]剖{~腹产}		
m	[2]谋[3]某亩[6]茂{~盛}		
f	[3]否[5]□{~铁：骂人是废物}		
ts	[1]邹{姓}[3]走肘{~子}[5]奏皱揍□{塞：把柴~哩灶肚几}[6]骤{暴风~雨}		
tsʰ	[1]搊{推：~翻得}[2]踌[5]凑		
s	[1]搜艘飕[5]瘦嗽{咳~}		
t	[1]兜蔸[3]抖蚪陡斗{一~米}[5]□{凑：~钱}斗{~争}[6]痘豆{~腐}逗{~号}		
tʰ	[1]偷[2]头投[3]□{~气：透气}敨{~气：呼吸新鲜空气}□{把衣裳~下水：简单地清洗衣服}[5]透		
n	[5]□{皱了，或使皱了：把书~得和鬼样的}		
l	[1]□{掏：从荷包~两块钱出来}[2]楼娄[3]搂篓[6]漏陋		
k	[1]沟钩佝篝勾[3]狗苟[5]够构购诟垢媾		
kʰ	[1]抠{（快痊愈的伤疤）~得出血}[3]口[5]叩扣寇		
ŋ	[1]讴欧鸥殴抠{~个洞儿}[3]呕藕偶{配~；~然}[5]怄{~气}		
x	[1]齁[2]猴瘊喉{~咙}□{~心：贪心}[3]吼[5]□{~种取暖用的陶制用具}[6]厚后逅{邂~}候{~车室}		

#iəu			
m	[6]谬		
t	[1]丢		
l	[1]溜[2]刘馏{蒸~水}浏流留瘤琉硫{~磺}[3]柳		
tɕ	[1]究鸠阄揪赳纠{~缠}灸{针~}[3]酒九久玖韭[5]救□{塑料因受热收缩变形：塑料瓶儿被开水泡~咯}[6]就咎旧舅臼柩疚		
tɕʰ	[1]丘蚯{~蚓}邱{姓}秋{~天}[2]求球酋遒裘泅{~水}仇{姓}囚[3]糗□{拧：~紧}[5]□{怕生，躲闪：不敢见人，卒~的}[7]屈2{委~}曲{弯~}		
ȵ	[1]妞[2]牛[3]纽扭[5]□{扭动：走路屁股卒~的}[6]□{崴：把脚~一下}		
ɕ	[1]修羞休[3]朽宿{住一~}[5]秀旭绣嗅锈{铁~}[6]袖{~珍字典}续{继~}[7]畜蓄{~头毛}		
