#ɿ	
ts	[1]知蜘支枝肢姿之芝针斟珍真诊征蒸贞侦脂[3]紫纸只指子梓痔止址枕雉[5]制智致稚至置志誌痣振震[6]执汁质织职业掷
tsʰ	[1]称直值殖植蛰侄[2]池驰瓷迟滋磁持沉尘澄承[3]此似祀齿始[5]刺翅次□{打~：打喷嚏}□{~死：勒死}[6]治寺自字伺湿饲阵郑巳
s	[1]斯撕施私师狮尸司丝思诗深身申伸实升食蚀十绅□{甜~~：甜甜的}[2]匙时辰晨乘绳[3]是氏死屎示视柿使史驶市[5]四试[6]士仕事侍渗肾慎失室识式饰虱
#u	
p	[1]卜□{~刀剁：螳螂玻}[2]□{葫芦}[3]部脯补菩[5]布怖[6]埠步孵
pʰ	[1]铺1{~床}[2]蒲[3]谱甫脯辅□{发霉}[5]铺2{当~}□{包芦~：玉米芯}[6]捕扑伏
f	[1]槲夫肤敷服伏讣[2]芙扶□{~头：锄头}[3]俘府父腐妇斧[5]戽俯付赋附负阜富副[6]复福幅腹覆
t	[1]都毒[2]涂1{白}[3]堵赌肚杜[5]妒[6]度渡镀笃督竹筑祝粥烛独
tʰ	[1]读[2]徒屠图途涂2{文}[3]土[5]吐[6]秃□{~下来：滑下来}□{~衣服：洗衣服}
n	[2]奴[3]努鲁橹卤[6]怒
l	[1]鹿禄录[2]卢炉鸬庐[3]虏[5]□{油腻}[6]路露鹭
ts	[1]租诸诛蛛株朱珠猪[2]□{腻}[3]祖组苎阻煮主[5]著驻注蛀铸
s	[1]苏酥梳疏蔬书舒输熟蜀薯[3]所署竖瑞水暑墅[5]素诉朔塑庶数[6]树顺术叔束淑速
tʃʰ	[1]粗初吹炊椿族□{吃~了：吃恶心了}[2]除厨锄橱殊畜[3]楚础柱鼠[5]醋处[6]助住
k	[1]姑孤[3]古估牯股鼓[5]故固雇顾[6]谷□{黏住}
kʰ	[1]箍枯[3]苦[5]裤库[6]哭窟
x	[1]呼乎[2]胡湖壶糊葫狐[3]虎浒户沪[5]□{骂}[6]互护瓠
∅	[1]巫诬乌污斛[2]无梧吾抚芜[3]五伍午悟坞武侮鹉[5]捂□{~一丘水：引水浇地}[6]悟务雾屋戊
#a	
p	[1]叭□{~子：产卵}[2]排牌簰彭膨□{捡}[3]摆蚌[5]拜□{身体趴着}[6]泊百柏
pʰ	[1]白趴[5]派破1{白}[6]败迫拍魄霹
m	[1]陌麦脉□{张开}[2]埋虻[3]买□{伯母}[5]□{没有}[6]卖迈□{掰开}
t	[1]呆[3]打[5]带戴1{白}穿戴[6]嗒
tʰ	[1]他[5]态太泰[6]大1{文}
n	[5]奶哪[6]奈耐
l	[1]拉1{~链}[2]拉2{~屎}□{后缀}[3]喇□{~鸦：乌鸦}□{理睬}□{~饭：做饭}[6]赖雳
s	[1]筛生牲笙甥声石[2]柴成城诚豺[3]醒省[5]晒圣□{一~ 门}[6]洒色
tʃ	[1]斋争睁正[2]□{~在那里：形容一种姿势}[3]井整者[5]债证症正政□{拔}□{~直：使绳变直}[6]寨摘责炙□{塞住}
tʃʰ	[1]钗差撑泽择宅[2]程[3]踩[5]蔡□{凶}[6]拆策册赤斥尺坼测侧
k	[1]阶佳街更庚羹耕[3]解哽耿[5]介界芥尬疥届戒更个[6]格革隔
kʰ	[1]揩坑[3]楷砍卡[5]□{磨蹭}[6]客
x	[1]核1{肺结~}哈□{~ȵiai⁴²⁴：怎么}[2]鞋行衡[3]蟹杏□{语气词}[5]械行吓幸
ŋ	[1]我1{白}额[2]挨[3]矮[5]硬轭艾外
∅	[1]阿
#ia	
∅	[6]□{祖母}
#ua	
k	[1]乖呱[3]拐梗□{不服气}□{~嘴：只会嘴说}[5]怪[6]□{扔}
kʰ	[1]夸跨[5]块快会刽[6]□{虎背熊腰}
x	[2]划淮槐[6]坏1{文}□{扔}
∅	[1]娃歪[2]横[6]坏2{白}
#ɒ	
p	[1]巴芭班斑扳般搬[2]琶杷[3]把板拌[5]坝霸扮半[6]八拨瓣
