#i	
p	[33]杯碑卑悲[22]彼比[313]贝闭辈痱
pʰ	[223]批胚坯披被{~子}丕[24]蓖培陪赔皮疲脾琵枇[313]币毙配倍佩背{~书}庇屁备鼻篦[0]梯{1，楼~}
m	[33]米[223]每[45]迷煤眉霉梅{2}[22]美[313]谜[0]弥{阿~陀佛}[53]咪{猫~}
f	[33]非飞挥辉徽[45]回茴肥[22]悔毁匪[313]匯会{开~}会{不~}绘废肺惠慧费
v	[33]雨威[45]桅危为{动词}为{介词}维遗唯微违围苇[22]委伟[313]芋卫伪位未味魏畏慰胃谓
t	[33]低[22]底抵[313]帝
tʰ	[24]堤提[223]体[0]隶{奴~}梯{2，楼~}
ld	[33]李里裏鲤[223]礼[45]犁黎离篱璃梨厘狸[22]理[313]滤例厉利痢[0]哩{名词后缀}[31]荔{~枝}[53]俐{伶~}
tɕ	[33]鸡飢肌几{茶~}基机讥饑[45]趼[22]挤剂己纪几{~个}[313]际计继寄妓记既季[0]姊{□ha24~：姐姐}□{□kʰoŋ33~：蜻蜓}
tɕʰ	[223]妻溪徛{站}欺[24]齐奇骑其棋期旗[22]启企起杞[313]契技器弃气汽[53]□{□hiɑu24~：早晨}
ȵ	[33]蚁耳{1，~朵}[45]泥倪宜仪谊尼疑[22]你[313]义议毅疫艺{2}
ɕ	[33]西牺希稀[22]荠洗喜袭[313]细系繫{联~}戏
k	[313]繋{~鞋带}
h	[223]弟[24]题啼[313]替剃屉第地
∅	[33]医衣依[45]移姨[22]椅已以[313]易容{~意}忆亿[0]译{翻~}
#u	
p	[22]补[313]布佈怖
pʰ	[223]铺{动词}铺{名词}簿[22]谱普浦脯捕[313]部步
m	[45]模{~具}[22]母拇[313]墓
f	[33]呼夫肤敷俘[223]腐{2}[45]胡湖狐壶乎葫蝴符扶芙[22]虎浒府腑俯斧抚腐{1}[313]户沪互护付赋傅父附富副妇负幅{2，一~画}[0]麸{麦~}
t	[33]都{首~}都{~是}租[22]堵赌肚{猪~}祖组阻煮[313]妒
tʰ	[223]粗初[24]屠途涂图锄[22]土楚础[313]杜度镀醋助
n	[33]奴[313]怒
l	[45]卢炉芦鸬庐如{2}[22]鲁橹卤[313]路赂露
ts	[33]诸{2}
s	[33]苏酥梳蔬[22]所数{动词}[313]素诉塑数{名词}漱
k	[33]姑孤箍[22]古估牯股鼓[313]故固雇顾
kʰ	[223]枯[22]苦[313]库裤
h	[223]肚{腹部}[24]蒲菩徒[22]吐{~痰}
∅	[33]乌污诬[223]武舞[45]误鬍猢无[22]伍{姓}□{~饭：做饭}□{娶}[313]务雾[0]悟{觉~}□{萝~：萝卜}
#y	
tɕ	[33]诸{1}居诛蛛株朱硃珠拘追[22]举拄主嘴[313]著据註注蛀铸句醉剧{~烈}剧{戏~}[53]矩{规~}
tɕʰ	[223]柱俱区吹炊[24]除储厨隧槌锤[22]取{1}娶聚□{捅}[313]处{相~}处{保卫~}拒距住具脆翠粹
ȵ	[33]女{1，男~}[22]语
