#调值	［1］31［2］24［3］22［5］44［7］55
#ɿ	
ts	[1]兹滋资姿咨辎知蜘之芝支枝肢[3]子紫姊止址趾旨指脂纸[5]字自至致制智志痔痣治雉稚
tsʰ	[1]雌疵差痴嗤[2]词祠慈磁瓷饔辞迟池驰匙持[3]此吡耻齿[5]次刺赐翅啻
s	[1]私师狮蛳斯撕司丝思饲施[2]时鲥[3]死史驶使始屎豕[5]士仕柿事四肆寺似祀俟视是试恃世势示誓逝氏市式嗜
#i	
p	[1]逼[3]比彼鄙[5]闭敝蔽弊币毙避秘泌
pʰ	[1]批披[2]皮疲脾痹[5]屁庇
m	[2]迷谜弥靡糜[3]米
t	[1]低[3]抵底[5]帝地弟第递
tʰ	[1]梯[2]提题啼蹄堤[3]体[5]替屉涕剃
l	[2]离尼泥梨犁黎篱璃厘狸驴[3]你礼李里理鲤女吕旅缕履屡[5]例腻厉励丽隶痢吏荔虑滤
tɕ	[1]基机讥饥矶鸡居拘劬[3]挤几己举[5]祭际襟济剂聚计记纪技继寄忌季妓冀系句居据剧巨拒具俱
tɕʰ	[1]妻凄蛆趋期欺区驱[2]齐脐荠徐奇骑其旗棋麒祁岐歧鳍渠瞿[3]取娶起启企岂[5]砌趣契器气汽弃
ɕ	[1]西栖牺须需犀希稀溪嬉熙虚墟嘘[3]洗喜许些[5]细叙序絮系戏婿
k	[3]给
kʰ	[5]去
	[1]伊匿衣依淤[2]移鱼夷姨疑遗饴仪谊沂于迂余愈渔愚虞娱盂榆愉[3]雨语椅已以宇羽[5]遇寓誉预裕喻玉意艺义议刈易
#u	
p	[3]补[5]布步部簿怖埠
pʰ	[1]铺[2]蒲菩[3]谱捕普甫浦哺[5]铺
f	[1]夫肤敷麸[2]扶浮符芙[3]府俯斧腐辅[5]付附父富妇负赋赴讣孵
t	[1]都[3]睹赌堵肚都[5]杜肚度渡镀妒徒途涂屠
tʰ	[2]图[3]土吐[5]吐兔
l	[2]奴努卢炉芦庐[3]鲁格卤[5]路怒露赂鹭
tʂ	[1]租朱诸猪珠株殊[3]祖组阻主煮注著注拄蛀铸[5]助
tʂʰ	[1]粗[2]锄雏除厨储殊[3]楚础鼠暑处杵褚[5]醋处
ʂ	[1]苏酥书输舒枢[3]数[5]诉数漱塑素蔬树竖庶恕戍
ʐ	[2]如[3]乳儒汝
k	[1]孤姑辜箍[3]古估股鼓[5]顾故固雇
kʰ	[1]枯[3]苦[5]库裤
x	[1]呼[2]胡湖糊葫胡壶[3]虎浒[5]户护互沪
	[1]乌污坞巫诬[2]无吴梧蜈[3]吾五伍午武舞[5]误悟务雾
#a	
p	[1]巴疤芭笆
pʰ	[1]趴[2]爬[5]怕
m	[1]妈[2]麻[3]马码[5]骂
t	[3]打[5]大
tʰ	[1]他她它
l	[1]拉[2]拿[3]哪[5]那
ts	[1]渣[5]乍诈榨炸
tsʰ	[1]叉差权[2]茶搽查茬察昨[5]岔
s	[1]沙纱[3]洒傻
k	[3]卡
x	[1]哈
	[1]啊
#ia	
tɕ	[1]家夹佳加嘉痂[3]假贾[5]架假嫁驾价
ɕ	[1]虾[2]霞瑕遐暇[5]下夏厦瞎
	[1]鸦丫桠[2]牙芽衙崖涯[3]雅哑[5]亚
#ua	
tʂ	[1]抓[3]爪
ʂ	[3]耍
k	[1]瓜[3]寡剐[5]卦挂
kʰ	[1]夸[3]垮侉[5]跨
x	[1]花[2]华划[5]画化话
	[1]蛙[2]娃[3]瓦[5]洼
#ɛ	
p	[3]摆[5]拜败稗
pʰ	[2]牌排[5]派
m	[2]埋[3]买[5]卖迈
t	[1]呆[3]歹[5]待怠代贷袋带戴殆
tʰ	[1]胎苔[2]台抬[5]太态泰
l	[2]来[3]乃奶[5]赖耐奈
ts	[1]灾栽斋[3]宰载[5]再寨在债
tsʰ	[1]猜差钗[2]才材财裁柴豺[3]彩采睬踩[5]蔡菜
s	[1]腮鳃筛[5]赛晒赦
k	[1]该街{又读［tɕiε］}[3]改[5]盖概溉丐
kʰ	[1]开揩[3]凯楷
x	[2]孩鞋[3]海[5]害亥骇
	[1]哀[2]呆挨[3]矮[5]爱碍蔼艾隘
#iɛ	
tɕ	[1]街[2]解[5]介界戒芥疥
ɕ	[2]鞋[3]蟹[5]懈
#uɛ	
tʂ	[5]拽
tʂʰ	[1]揣
ʂ	[1]摔衰[3]甩[5]帅率
k	[1]乖[3]拐踝[5]怪
kʰ	[3]蒯[5]快块会筷
x	[2]怀淮槐[5]坏
	[1]歪[5]外
#e	
p	[1]卑碑悲杯[5]背臂被备贝辈倍
pʰ	[1]丕呸[2]陪赔[5]配佩
m	[2]梅枚媒煤眉霉[3]每美[5]妹昧
f	[1]非飞[2]肥[3]否匪[5]费肺废痱
t	[1]堆[5]对队兑
tʰ	[1]推[3]腿[5]退
l	[2]雷[3]累[5]内类累泪
ts	[1]遮[2]贼[3]者嘴[5]罪醉
tsʰ	[1]崔催车[3]扯[5]脆翠
s	[1]虽奢[2]蛇[3]舍[5]碎岁穗舍社
ʐ	[3]惹
#ue	
tʂ	[1]追锥[5]坠缀赘最
tʂʰ	[1]吹[2]槌垂锤
ʂ	[2]随隋谁[3]水[5]睡税
ʐ	[5]蕊锐
k	[1]归龟规圭闺[3]鬼轨诡癸[5]贵桂跪柜鳜
kʰ	[1]亏[2]葵傀魁奎逵[5]愧溃
x	[1]灰挥辉徽麾[2]回[3]悔毁晦[5]会贿汇惠慧讳绘秽
	[1]威煨[2]围微危桅为维惟违苇[3]尾委伪伟纬[5]未卫喂为味畏胃谓
#o	
p	[1]波玻播簸菠[3]跛
pʰ	[1]坡[2]婆[3]颇[5]破
m	[1]摸[2]磨摩魔摸摹谋[3]某母亩牡[5]磨幕暮慕墓募茂贸
t	[1]多[3]朵躲[5]柁舵惰垛
tʰ	[1]拖[2]驮驼陀[3]妥椭
l	[1]啰[2]罗锣箩骡挪螺脶[3]捋裸虏瘰[5]糯
ts	[3]左佐[5]做坐座
tsʰ	[1]搓磋初[2]矬[5]错锉
s	[1]蓑梭梳疏[3]所锁琐
k	[1]哥歌锅[3]果裹[5]过个
kʰ	[1]科棵颗[3]可[5]课
x	[1]呵[2]何阿荷禾和[3]火伙[5]货贺祸
	[1]倭窝蜗蹊[2]俄蛾讹鹅[3]我[5]饿卧
#ɔ	
p	[1]包胞[3]保堡饱宝[5]报抱鲍豹暴爆雹刨
pʰ	[1]抛[2]袍跑[3]跑[5]泡炮
m	[2]毛猫锚矛茅[3]卯[5]貌冒帽
t	[1]刀叨[3]岛捣倒导祷[5]到倒道稻盗
tʰ	[1]掏涛[2]逃桃陶淘萄[3]讨[5]套
l	[1]孬捞[2]劳捞牢唠[3]老脑恼[5]闹涝
ts	[1]糟遭招昭朝[3]早澡找爪沼[5]造灶皂躁照罩赵兆
tsʰ	[1]操抄超[2]曹槽朝潮巢[3]草吵炒[5]糙钞
s	[1]骚搔臊．烧梢稍[3]扫嫂少[5]埽绍韶邵
ʐ	[2]侥挠[3]扰[5]绕
k	[1]高膏羔糕[3]稿搞[5]告
kʰ	[1]敲[3]考烤拷[5]靠犒铐
x	[1]蒿[2]毫豪壕[3]好[5]号耗好浩
	[2]熬[3]袄[5]奥澳傲
#iɔ	
p	[1]标彪[3]表
pʰ	[1]漂飘[2]瓢嫖[5]票漂～亮
m	[2]苗瞄描[3]秒藐渺[5]妙庙
t	[1]刁貂雕凋鹃[5]掉钓吊调
tʰ	[1]挑[2]条调[5]跳眺
l	[2]寥聊辽疗撩燎嘹[3]鸟了[5]料尿尥
