#ɒ	
p	[1]巴芭疤笆□{～鴿：鴿子}[2]爬耙爸[9]琶杷發{1，～芽}迫{1，窄}[3]把[5]霸壩[6]白{1，颜色}[7]鉢百伯{1，～子1：伯父}擘[8]簸{～箕}鈸□{抓}□{油～：油腻}
pʰ	[5]破怕帕[6]□{掉下}[7]拍{1，～節2}
m	[2]磨{a，1，～刀}麻媽{1，雞～：母雞}[9]媽{2，老1～：妻子}[3]馬碼[6]局[7]抹[8]末模招{打}麥
t	[1]爹{父}[2]茶[3]打{～船：划船}[6]踏[7]答搭
tʰ	[1]他[7]塔塌[8]□{劣等}
n	[2]□{張開的大拇指和中指兩個指尖的距離}[8]拿纳□{～子1：瓣子}[2]拉□{爬～：爬}[9]老{4，～鸦：烏鸦}
l	[7]瘌{毛1～蟲：毛蟲}鬎{～鬁頭}□{舔}□{ie7～：這兒}[8]蠟鑞獵
ts	[1]查渣楂□{～藥：買中藥}[5]做[7]架[8]詐炸{～彈}閘鍘□{乞車～paŋ1：被車軋了}
tsʰ	[1]叉差{a，c，～別2/參b～}釵□{掐}[5]䖳[7]插册
s	[1]紗[6]瀨2[7]薩䅴{穗}[8]煠{清水煮}
k	[1]家{1，老1人～}加嘉佳[9]家{2，～翁1：爺爺}假{a，真～}[5]賈假{b，放1～}架駕嫁{2，出～}稼價[7]蛤裌梜甲胛覺隔□{食物塞住}
kʰ	[7]客
ŋ	[2]牙芽衙崖[9]雅{2，～式：漂亮}[6]□{～菜：研菜}□{乞車～paŋ1：被軋了}[8]雅{1，文～}岳樂{b，音～}
h	[2]蝦霞[5]嫁{1，三～媽1：再婚的女人}□{休妻}[6]下{1，～棋/～句}[7]度{～門/大1～}夏{姓/～天}學{2，大：～}[8]下{2，～堂：下課/～底1：下面}
∅	[1]鴉丫[3]啞[5]阿{1，～娘客：女人}亞[7]押壓軛
#ɒu	
p	[1]包{2，～裹}[9]胞[3]飽[5]豹[8]抱{～款}暴飽□{lɒu6～：忘記}
pʰ	[5]炮[6]跑
m	[2]茅矛[9]□{～子1：近視眼}[6]貌
t	[1]都{1，首～}□{躲}□{暗～：屋底下的陰溝}[9]徒屠途塑圖{2，企～}賭[3]貯{～飯1：盛飯}[5]查[6]肚{魚～}度渡鍍[7]履{～骨：脖子}啄獨讀篇督[8]杜妒苧毒{3，～蛇}
tʰ	[2]圖{1，～書館}[3]土吐{～唾：吐痰}[5]兔[6]毒{2，壁羅～：嬉子的毒}[7]□{刺(動詞)}
n	[2]奴[6]怒2鬧[7]怒{1，得人～：討厭}
l	[2]鷓廬老{2，～鼠}[3]魯櫓虞油[6]路□{～pɒu8：忘記}□{有kʰɒu～：够}[7]簏{桌櫥～：抽屜}[8]了{1，晝～：下午}鹿祿□{裂；破}
ts	[1]租租阻{2，～礙}道[3]祖阻{1，擱～}爪走{1，跑}□{用油燥}[6]罩[7]助族逐軸
tsʰ	[1]粗初操{2，整～}抄[2]□{柴}[3]楚礎鈔炒[5]醋躁吵[6]鑿[7]觸□{～住1：看住}
s	[1]蘇{1，～州}疏蔬搜([2]蘆{1，蘆葦}[9]□{擰}[3]所[5]素訴數嗽[6]露六[7]速束
k	[1]交{2，～通}郊膠[9]絞[3]狡攪搞校{a，～對}較[5]教{b，儒～}□{～tie9間a：厕所}[8]咬鉸{剪}
kʰ	[1]骹{脚}[3]考巧[5]烤靠[6]□{有～lɒu6：够}
ŋ	[2]熬[6]傲
h	[5]酵孝[6]效校{b，～長b1}
∅	[3]拗[7]□{～kio7：白果}
#a	
p	[1]包{1，動詞}□{竹～子1：竹籬笆}[2]排{1，～隊}牌[9]排{2，～場}㵺[3]擺[5]拜[6]罷刨[7]八[8]敗
