#ɿ		
Ø	[1]窝蜗{~牛}[2]□{疼痛时血管跳动的感觉：肚里一~一~哩疼}[3]我[5]沃握卧□{硬物硌得不舒适}	
#a		
p	[1]巴芭扒疤□{用钩子往外挪动物体：把炉灰~出来}[2]八拔钯{~子}[3]耙把{一~}[5]霸把{柄}坝爸罢	
pʰ	[1]扒{~糕}啪[2]爬琶杷耙[5]怕帕	
m	[1]妈抹{~布}□{褪下：孩子尿啦，赶紧把裤子~下来吧！}[2]麻[3]马骂码{菜~儿}	
f	[2]法筏乏發{~钱}伐罚阀[5]髮{白~}	
t	[1]嗒哒□{拟声词，模拟机器轰鸣的声音：我长大唠也开~~（拖拉机）}[2]答达搭[3]大打	
tʰ	[1]他[2]獭塌溻{~湿}沓塔[5]踏拓	
n	[2]拿[3]哪{哪个}[5]娜纳那	
l	[1]拉[2]剌{用刀等锋利的工具割：别着刀~唠手！}[3]喇{~叭}落{~下}[5]腊辣蜡	
ʦ	[1]咂[2]杂匝砸[3]咋	
ʦʰ	[2]擦礤{~盅：礤刀}	
s	[1]仨[2]撒{~手}[5]卅飒萨{拉~}	
tʂ	[1]渣蹅[2]闸扎眨铡炸{~丸子}[5]榨{~油}炸{炸弹}诈乍栅{~栏}	
tʂʰ	[1]嚓叉差{差不多}[2]茶查插察茬[5]杈岔	
ʂ	[1]沙纱莎[2]杀[3]傻洒[5]厦	
k	[1]嘎[3]玍[5]尬	
kʰ	[1]咔[3]卡{~片}	
ŋ	[1]腌{~臜}	
x	[1]哈{~~笑；~巴狗}[2]□{指示代词，相当于“那”：~个，~是谁吔？}[3]哈{~八狗儿}	
Ø	[1]啊	
#ia		
p	[1]□{拟声词，模拟物体掉落地面及类似的声音：~哩下子，蛋糕掉当地儿啦}	
pʰ	[1]□{拟声词，模拟拍手及类似的声音：他~哩下子打哩她一巴掌}	
l	[3]俩	
ʨ	[1]佳家加痂嘉傢{~俱}[2]夹胛甲裌[3]假{真~；放~}贾[5]架驾嫁价	
ʨʰ	[1]掐[3]卡[5]恰洽□{抢，夺}	
ɕ	[1]虾□{~腰}[2]狭霞峡侠匣暇瑕瞎辖[3]下{上~}[5]夏厦{~门}吓下{~降}	
Ø	[1]鸦丫桠[2]牙芽衙鸭押压涯崖[3]哑雅[5]砑{~平}轧{~面}亚	
#ua		
tʂ	[1]抓[2]□{拟声词，模拟猫等动物受惊的声音：猫~哩下子跑远啦}[3]爪	
tʂʰ	[2]歘{抓：猫又~哩只老鼠}	
ʂ	[1]唰[2]刷[3]耍	
ʐ	[2]挼{用手将片状物揉皱：他把作业本~哩~就扔啦}	
k	[1]瓜[2]刮[3]寡剐[5]挂卦	
kʰ	[1]夸[2]□{拟声词，模拟两物体拍击的声音：他们通~~哩拍手}[3]侉垮[5]跨	
x	[1]花[2]划华猾滑[3]画话[5]化华{~山}桦{~树}	
Ø	[1]蛙洼挖[2]娃[3]瓦{名词，动词}搲{用工具往外盛取：把水从瓮里~出来}[5]袜	
#ai		
p	[2]白百[3]摆败□{饿：我~哩慌}[5]拜伯-{大~}	
pʰ	[2]排拍牌□{~~：高粱杆做的摆饺子的用具}[3]迫-{强~}[5]派	
m	[2]埋[3]买卖[5]迈麦脉-	
t	[1]呆待{待两天}[3]逮待{待他}[5]戴贷代袋带待{~遇}怠殆大{~夫}	
tʰ	[1]苔{舌~}胎[2]台抬[5]态太泰	
n	[1]挨{~着坐}[2]挨{~打}[3]乃奶{喝奶}[5]奈耐爱碍	
l	[1]□{~呆：形容人不聪明的样子}[2]来[3]赖{耍赖}	
ʦ	[1]灾栽[3]宰载在[5]再	
ʦʰ	[2]猜才材财裁[3]彩采睬[5]菜蔡	
s	[1]腮鳃[5]赛塞=	
tʂ	[1]斋□{分开：把鸡肉~~吧}[2]摘宅窄泽-{老}择-{老}责-{老，~任}[3]侧-{老，~歪：不正}寨{大~}[5]债寨{山~}	
tʂʰ	[1]钗差[2]豺柴策-{老}册-{老}拆	
ʂ	[1]筛[2]色-[3]甩[5]晒	
k	[1]该□{欠：他还~我二百块钱哩}[3]改[5]盖概溉丐	
kʰ	[1]开[3]凯慨楷[5]忾	
x	[2]孩还{~有}[3]海害{伤~}[5]骇亥害{~人}嗐	
ŋ	[1]挨{~着坐}[2]挨{~打}[5]碍	
Ø	[1]哀埃[3]矮隘蔼[5]艾爱	
#uai		
tʂ	[2]□{吃，含贬义：~你哩吧！}[3]拽	
tʂʰ	[1]揣[3]□{踩：当屋儿（地面）才擦唠哩，薄[白]~！}[5]踹	
ʂ	[1]衰[2]摔[3]甩[5]帅	
k	[1]乖[2]□{拍打：~~孩子就睡着啦。又音kʰuai⁴⁴}[3]拐[5]怪	
kʰ	[5]快块筷会{~计}[2]□{拍打：~~孩子就睡着啦。又音kuai⁴⁴ }[3]㧟{挎：~着一篮子鸡蛋}	
x	[2]槐怀淮[3]坏	
Ø	[1]歪[3]外崴	
#ei		
p	[1]杯碑悲壁卑背{动词}[2]北笔-[3]被{棉~}[5]辈倍备贝婢臂被{~动}背{名词}	
pʰ	[1]胚呸披{~上雨衣}[2]赔陪裴[3]培[5]配佩沛	
m	[1]闷{指人不聪明}[2]眉楣梅枚媒酶煤靡[3]谜-美每[5]寐媚妹魅墨-{~汁}密-{~实}	
f	[1]飞非妃[2]翡肥匪[5]痱费废肺吠	
t	[1]□{用物投掷：~个石头子儿，狗就吓跑啦}[2]得-{舒适：喝点小酒睡一觉，可~哩}[3]兑{~点凉水；换}[5]对-队-	
tʰ	[1]推-[2]忒[3]腿-[5]退-褪-蜕-	
n	[5]内	
l	[1]□{投掷：拿石头~它！}[2]雷[3]儡累{劳~}磊垒泪[5]类泪肋勒-累{连~}	
ʦ	[2]贼	
s	[2]塞	
ʂ	[2]谁[3]睡	
k	[1]□{模拟大笑的声音：孩子一逗就~~哩笑}[3]给=	
kʰ	[1]□{抠：把墙上哩泥~下来}	
x	[1]嘿[2]黑	
Ø	[1]诶	
#uei		
t	[1]堆=[5]对=队=	
tʰ	[1]推=[5]褪=退=蜕=	
ʦ	[1]堆-[3]嘴罪=[5]最醉	
ʦʰ	[1]催崔[5]脆翠粹	
s	[2]虽绥随髓塞-[3]穗[5]岁碎遂隧	
tʂ	[1]追锥[3]坠缀[5]赘	
tʂʰ	[1]吹[2]槌垂锤	
ʂ	[3]水[5]税	
ʐ	[5]瑞睿锐瑞	
k	[1]圭归闺龟规[3]癸诡鬼柜跪轨[5]鳜贵桂刽	
kʰ	[1]盔亏窥[2]逵葵奎魁傀{~儡}[5]愧溃	
x	[1]挥辉徽恢灰麾[2]回[3]毁悔会{开~}[5]讳汇惠秽慧贿晦溃绘{~画}	
Ø	[1]威微危威煨[2]违唯维惟桅围为{作~}[3]伪伟苇尾味委{~屈}萎[5]为{~什么}胃位卫未魏谓	
#ɔ		
p	[1]褒包胞[2]剥-雹薄-[3]保堡宝抱饱[5]豹报暴菢{~窝}鲍爆曝{~光}	
pʰ	[1]剖泡{尿~[niɔ⁵³ pʰɔ³³]，名词：尿尿；尿~[suei³³ pʰɔ³³]，名词：膀胱}抛脬[2]刨狍袍[3]跑[5]泡炮	
