tɯ	3	31	朵躲短									
tɯ	5	213	剁轉									
tɯ	7	33	督毒=著-(~衫衣)獨=(~立)									
tʰɯ	1	24	拖									
tʰɯ	5	213	斷(~絕)									
tʰɯ	7	33	脫									
lɯ	1	24	囉									
lɯ	2	55	騾螺腡羅鑼蘿捋									
lɯ	5	213	糯亂									
lɯ	7	33	暖落-(~下)駱䘵陸鹿淚									
kɯ	3	31	鍋歌乾渴枯									
kɯ	3	31	敢杆稈									
kɯ	7	33	鴿割葛郭角									
kʰɯ	5	213	看-(~見)									
ŋɯ	2	55	蛾鵝									
ŋɯ	5	213	餓									
ŋɯ	7	33	我									
xɯ	1	24	窠									
xɯ	2	55	和(~氣)									
xɯ	3	31	火									
xɯ	5	213	貨									
xɯ	7	33	和(~麵)合-(~起來)盒荷(薄~)									
tsɯ	1	24	磚									
tsɯ	3	31	左									
tsɯ	5	213	鑽									
tsɯ	7	33	桌捉築祝足燭囑蜀作-(~田)									
tsʰɯ	1	24	昨									
tsʰɯ	2	55	盛									
tsʰɯ	3	31	銼坐座									
tsʰɯ	5	213	賺攢串									
tsʰɯ	7	33	族猝著(睡~)逐促觸束									
sɯ	1	24	蓑梭酸閂栓拴									
sɯ	2	55	船椽									
sɯ	3	31	鎖瑣									
sɯ	5	213	算蒜匙									
sɯ	7	33	涮刷術述勺宿縮淑俗續贖屬									
ɯ	1	24	禾									
ɯ	3	31	碗									
ɯ	7	33	物勿									
ʨy	1	24	車拘瞿住(~房)									
ʨy	3	31	舉巨拒距矩嘴趕(~時間)									
ʨy	5	213	銼據鋸=蛀鑄句具懼貴(價錢~)									
ʨy	7	33	橘腳䦆菊掬									
ʨʰy	1	24	趨區驅渠去=(~皮)									
ʨʰy	2	55	徐									
ʨʰy	3	31	取娶聚去									
ʨʰy	5	213	趣序敘緒拄麴									
ʨʰy	7	33	絕屈曲-(歌~)局									
ɕy	1	24	虛墟噓須鬚需輸									
ɕy	3	31	許選									
ɕy	5	213	恕縣									
ɕy	7	33	戌雪血恤削畜蓄婿									
ly	2	55	漁魚									
ly	3	31	女呂旅汝語縷屢									
ly	5	213	濾									
ly	7	33	律率月鬱									
y	23	23	迂									
y	2	55	如於淤餘余儒愚虞娛盂榆逾愉									
y	3	31	與乳雨宇禹元									
y	5	213	禦譽預豫遇寓芋愈喻裕疫役欲浴玉獄									
y	7	33	藥鑰育辱									
ʨyo	3	31	姐									
ʨyo	5	213	借籍									
ʨyo	7	33	褯覺(知~)角-(一~錢)									
ʨʰyo	2	55	茄斜									
ʨʰyo	5	213	謝									
ʨʰyo	7	33	雀卻確席-喫吃									
ɕyo	1	24	靴屑(木~)									
ɕyo	3	31	寫									
ɕyo	5	213	瀉									
lyo	7	33	弱虐瘧嶽略掠									
yo	3	31	惹諾									
yo	7	33	揖若藥樂(音~)									
po	1	24	波坡玻									
po	2	55	耙(~子)爬鈀撥									
po	3	31	把(~握)									
po	5	213	壩把									
po	7	33	八博剝=(~削)駁樸									
mo	2	55	摩麻痳摹(~仿)									
mo	3	31	馬碼									
mo	5	213	罵									
mo	7	33	蟆(蝦~)莫膜寞									
fo	2	55	發罰									
fo	3	31	反									
fo	5	213	飯									
fo	7	33	法(方~)發(~風：刮風)									
to	3	31	膽									
to	5	213	擔-(挑~)									
to	7	33	談奪搭鐸淡(菜無味很~)									
tʰo	1	24	灘攤									
tʰo	5	213	炭									
tʰo	7	33	突托									
lo	1	24	拿									
lo	2	55	男南籃-(~子)難-(~易)攔									
lo	5	213	落=(下~)									
lo	7	33	蠟臘粒懶辣烙駱絡洛樂									
ko	1	24	加-(添~)瓜肩關-(~門)家-(~娘)夾(~鉗)									
ko	3	31	果裹假(真~)寡剮									
ko	5	213	架嫁價									
ko	7	33	夾挾揭刮各閣擱角-(~落)									
kʰo	1	24	科									
kʰo	7	33	闊									
xo	1	24	花蝦-(~公：蝦子)									
xo	2	55	荷(~花)蝦(~蟆)									
xo	3	31	禍									
xo	5	213	畫劃									
xo	7	33	瞎鶴霍藿獲下嚇(~一跳)合=(~作)									
ŋo	2	55	餓牙芽									
ŋo	3	31	眼									
ŋo	7	33	惡鴨-(~子)									
tso	1	24	渣遮抓爪(~牙)撮									
tso	5	213	榨(~油)濺									
tso	7	33	雜眨作-(~坊)著-(~衣)酌綽只									
tsʰo	1	24	㕚杈車(馬~)焯									
tsʰo	2	55	茶搽查茬									
tsʰo	3	31	扯									
tsʰo	5	213	岔錯(~雜)									
so	1	24	沙紗賒佘三杉衫山									
so	2	55	蛇									
so	3	31	灑麝赦									
so	5	213	射-(~箭)									
o	1	24	鴉丫椏									
o	3	31	啞瓦									
o	5	213	晏話-									
o	7	33	鴨-滑襪鄂									
xɛ	7	33	黑									
tsʰɛ	1	24	揣									
ɛ	2	55	兒而									
ɛ	3	31	爾耳餌									
ɛ	5	213	二貳									
io	3	31	野									
io	5	213	夜									
pie	3	31	扁									
pie	7	33	北白泊									
pie	7	33	迫拍別-									
mie	5	213	面(洗~)									
mie	7	33	墨默麥脈									
tie	1	24	爹									
tie	3	31	點									
tie	7	33	得德									
tʰie	1	24	吞									
tʰie	3	31	挻									
tʰie	5	213	墊									
tʰie	7	33	忒特									
lie	7	33	獵列烈裂捏劣勒逆									
kie	7	33	革隔									
xie	7	33	核									
ŋie	7	33	扼軛									
ʨie	1	24	根-夾-（~人)庚-(~子年)									
ʨie	2	55	揭=(~開)									
ʨie	3	31	姐剪揀									
ʨie	5	213	箭顫									
ʨie	7	33	則擇(~菜)決訣摘責									
ʨʰie	3	31	且淺肯-									
ʨʰie	5	213	賤									
ʨʰie	7	33	缺賊拆擇-(選~)策冊坼									
ɕie	1	24	些									
ɕie	5	213	謝莧羶扇線									
ɕie	7	33	薛=穴虱塞									
ie	1	24	肋									
ie	7	33	閱越曰粵熱=									
pei	1	24	杯背(~部)									
pei	2	55	培陪賠裴									
pei	3	31	倍									
pei	5	213	輩背(~誦)									
pei	7	33	筆逼憋蔔									
pʰei	1	24	胚坯									
pʰei	5	213	配佩									
mei	2	55	梅枚媒煤									
mei	3	31	每									
mei	5	213	妹									
mei	7	33	蜜密									
fei	1	24	恢灰麾非飛=妃揮徽									
fei	2	55	回茴肥									
fei	3	31	賄悔毀匪									
fei	5	213	會繪廢肺吠惠匯慧穢疿費翡諱、									
tei	1	24	堆									
tei	5	213	對隊兌									
tei	7	33	嫡									
tʰei	1	24	推									
tʰei	3	31	腿									
tʰei	5	213	退蛻									
tʰei	7	33	踢									
lei	2	55	雷									
lei	3	31	儡累(~積)壘									
lei	5	213	慮內累(連~)類悅									
lei	7	33	力									
kei	7	33	渠(他)急胳格									
kʰei	7	33	客									
xei	7	33	去(來~)									
xei	7	33	赫嚇(恐~)									
ŋei	7	33	額									
ʨiei	7	33	側									
ʨʰiei	7	33	徹撤測									
ɕiei	7	33	色									
tsei	1	24	追									
tsei	3	31	疹									
tsei	5	213	罪最綴贅									
tsei	7	33	卒織									
tsʰei	1	24	催崔摧									
tsʰei	3	31	浞									
tsʰei	5	213	脆翠粹									
tsʰei	7	33	七漆出									
sei	1	24	雖									
sei	2	55	隨誰射=(~擊)									
sei	3	31	髓									
sei	5	213	碎稅瑞遂隧睡=									
sei	7	33	攝十設膝媳錫									
pa	1	24	跛									
pa	2	55	排牌簰拔									
pa	3	31	擺									
pa	5	213	霸拜稗									
pa	7	33	巴芭疤琶									
pʰa	2	55	帕									
pʰa	5	213	怕									
fa	2	55	華									
fa	5	213	化									
fa	7	33	法(方~)乏筏									
ma	5	213	賣邁									
ma	7	33	買									
ta	1	24	帶-(鞋~)									
ta	2	55	臺台抬									
ta	5	213	大戴代袋大									
ta	7	33	答達									
tʰa	1	24	胎苔									
tʰa	7	33	踏遝塔榻塌溻獺									
la	1	24	俫(男孩)拉									
la	2	55	落(~下)									
la	3	31	攋									
la	5	213	耐奈賴									
la	7	33	納捺									
ka	1	24	家街									
ka	2	55	解(講~)									
ka	5	213	鋸-(~木頭)界戒									
kʰa	1	24	揩(擦)									
xa	2	55	鞋(抱)									
xa	3	31	傻									
ŋa	1	24	換									
ŋa	2	55	涯崖捱									
ŋa	3	31	矮									
ŋa	5	213	隘研艾									
tsa	1	24	災栽齋墜									
tsa	5	213	詐炸載(滿~)									
tsa	7	33	閘劄鍘									
tsʰa	1	24	差(出~)									
tsʰa	2	55	才財材裁豺									
tsʰa	3	31	菜蔡寨									
tsʰa	7	33	察									
sa	1	24	腮鰓篩									
sa	2	55	薩									
sa	5	213	曬事-									
sa	7	33	撒(~手)									
a	1	24	骯									
pai	5	213	敗									
pʰai	5	213	派									
fai	2	55	懷槐淮									
fai	5	213	壞									
tai	1	24	低									
tai	3	31	底-(~下)抵-（~賬）									
tai	5	213	貸帶=待怠殆鬥									
tʰai	1	24	梯									
tʰai	5	213	態太泰替剃屜透=									
tʰai	7	33	弟									
lai	2	55	來泥犁黎-(姓)									
lai	3	31	乃									
lai	5	213	癩瘌									
kai	1	24	皆該階稭									
kai	3	31	改解									
kai	5	213	蓋丐介芥尬疥屆械夠(~了)									
kʰai	1	24	開									
kʰai	3	31	蟹凱									
kʰai	5	213	概溉慨									
xai	1	24	諧									
xai	2	55	孩									
xai	3	31	海有(~事)									
ŋai	5	213	害亥									
ŋai	1	24	哀埃									
ŋai	2	55	呆									
ŋai	3	31	藹									
ŋai	5	213	礙愛									
tsai	3	31	宰走-(~路)									
tsai	5	213	再載(年~)									
tsʰai	1	24	猜									
tsʰai	3	31	彩採采									
sai	1	24	衰摔									
sai	3	31	洗									
sai	5	213	賽細-(很~)帥率									
ai	1	24	歐-(姓)									
tɛi	1	24	兜									
tɛi	2	55	頭投									
tɛi	3	31	鬥抖									
tɛi	5	213	逗豆									
tʰɛi	1	24	偷									
lɛi	2	55	樓									
lɛi	5	213	漏									
fɛi	7	33	或惑									
tsɛi	3	31	走									
tsɛi	5	213	皺									
tsʰɛi	1	24	搊									
tsʰɛi	2	55	愁									
tsʰɛi	5	213	湊奏									
sɛi	2	55	搜餿颼									
sɛi	5	213	嗽									
kɛi	1	24	勾鉤溝									
kɛi	3	31	狗茍									
kɛi	5	213	夠(~了)									
kʰɛi	1	24	叩									
kʰɛi	3	31	口									
kʰɛi	5	213	扣									
ŋɛi	5	213	雁-(~鵝)									
xɛi	2	55	喉猴瘊									
xɛi	3	31	後									
xɛi	7	33	轄核									
ɛi	1	24	瞘歐甌									
ɛi	3	31	藕嘔									
ɛi	5	213	謳									
ʨia	1	24	家=(~具)加=(~法)									
ʨia	3	31	賈									
ʨia	5	213	假(放~)									
ʨia	7	33	甲胛匣澀									
ʨʰia	7	33	恰洽									
ɕia	1	24	蝦=(魚~)									
ɕia	3	31	夏(姓)廈(~門)									
ɕia	5	213	夏(春~)下(~降)									
ɕia	7	33	狹峽嚇=									
ia	1	24	鴨=(~梨)									
ia	2	55	衙牙=									
ia	3	31	雅									
ia	7	33	押壓									
ʨiɛ	3	31	者									
ɕiɛ	3	31	社									
kua	5	213	掛卦摜									
kua	7	33	括刮-(~鬍子)									
kʰua	1	24	誇垮									
kʰua	3	31	跨									
kʰua	5	213	塊劊快筷									
ua	1	24	挖蛙									
ua	7	33	猾									
tuo	3	31	舵									
tʰuo	5	213	妥橢									
luo	1	24	囉摞									
kuo	7	33	棵顆									
kʰuo	3	31	可									
kʰuo	5	213	課									
kʰuo	7	33	廓擴									
xuo	5	213	賀									
tsuo	7	33	淖濁									
tsʰuo	3	31	佐									
tsʰuo	1	24	氽									
tsʰuo	5	213	錯措									
tsʰuo	7	33	戳									
suo	1	24	嗦									
suo	5	213	塑(~像)									
suo	7	33	朔									
kuɛ	7	33	國									
pou	2	55	浮									
pou	7	33	勃餑伏									
pʰou	7	33	撲									
mou	2	55	謀									
mou	3	31	某畝牡									
mou	5	213	茂貿									
mou	7	33	木									
fou	2	55	浮-(~腫)									
fou	3	31	否									
fou	5	213	阜									
fou	7	33	伏=									
tou	3	31	陡									
tou	5	213	鬥=(~爭)									
tou	7	33	獨-讀毒-(~氣)									
tʰou	5	213	透=(~視)									
tʰou	7	33	禿									
lou	3	31	樓									
kou	5	213	夠=(能~)									
kou	7	33	穀									
kʰou	1	24	摳									
kʰou	7	33	哭									
xou	2	55	侯									
xou	3	31	厚									
xou	5	213	候									
ŋou	1	24	毆									
ŋou	5	213	慪									
tsou	1	24	鄒周舟洲州									
tsou	3	31	肘紂帚=走=(~之底)									
tsou	5	213	晝宙驟咒仇(姓)									
tsou	7	33	粥									
tsʰou	1	24	抽									
tsʰou	2	55	綢稠籌愁仇									
tsʰou	3	31	醜醜									
tsʰou	5	213	軸									
tsʰou	7	33	畜									
sou	1	24	收									
sou	3	31	叟手首守									
sou	5	213	瘦獸壽授售受									
sou	7	33	叔熟									
ou	1	24	歐=(~洲)									
ou	5	213	偶									
ou	7	33	屋									
tiou	1	24	丟									
tiou	7	33	竹									
liou	2	55	流=硫琉									
liou	3	31	紐扭柳									
liou	5	213	溜餾									
liou	7	33	六陸綠									
ʨiou	1	24	揫鬏糾									
ʨiou	3	31	灸									
ʨiou	5	213	救究舊就=(成~)柩									
ʨʰiou	1	24	秋鞦									
ʨʰiou	2	55	求救									
ʨʰiou	5	213	就-(~是)									
ʨʰiou	3	31	舊臼									
ʨʰiou	7	33	曲-(折)									
ɕiou	1	24	修羞休									
ɕiou	3	31	朽									
ɕiou	5	213	秀繡宿銹									
ɕiou	7	33	粟袖=									
iou	1	24	優憂幽悠									
iou	2	55	尤郵由油遊猶柔									
iou	3	31	有=友酉誘莠									
iou	5	213	又祐幼									
iou	7	33	肉褥									
kuai	1	24	乖									
kuai	3	31	拐									
kuai	5	213	怪									
kʰuai	5	213	會(~計)									
uai	1	24	歪									
kuei	1	24	圭閨奎規龜歸									
kuei	3	31	詭軌鬼									
kuei	5	213	鱖桂癸貴=									
kuei	7	33	骨-(~頭)									
kʰuei	1	24	盔虧									
kʰuei	2	55	魁逵葵									
kʰuei	3	31	傀跪									
kʰuei	5	213	劊=潰(~膿)愧櫃									
tsʰuei	7	33	垂									
suei	3	31	水=(~平)									
uei	1	24	煨危威									
uei	2	55	為(作~)維惟唯微違圍葦									
uei	3	31	尾=(~巴)偉緯									
uei	5	213	衛偽為(~什麽)位未味魏畏慰胃謂									
pau	1	24	褒袍包胞泡-(水~)									
pau	2	55	浮									
pau	3	31	保堡寶飽鮑									
pau	5	213	報暴菢刨豹爆抱鉋									
pʰau	5	213	炮泡=(~在水裡)									
mau	2	55	毛茅錨矛									
mau	3	31	卯									
mau	5	213	冒帽貌									
tau	1	24	刀叨									
tau	2	55	桃逃淘陶萄									
tau	3	31	禱島倒(打~)盜導道稻									
tʰau	1	24	滔掏									
tʰau	3	31	討									
tʰau	5	213	套									
lau	1	24	臊(~氣)									
lau	3	31	勞撈牢嘮蔦									
lau	5	213	澇鬧									
kau	1	24	高膏羔糕膠(~布)									
kau	3	31	稿搞攪									
kau	5	213	告教-(~書)窖									
kʰau	1	24	敲-(~門)									
kʰau	3	31	考烤									
kʰau	5	213	靠犒									
xau	1	24	篙薅耗									
xau	2	55	豪壕毫號(~叫)									
xau	3	31	好(~壞)孝-(戴~)									
xau	5	213	浩好號(~碼)孝(~布)									
ŋau	2	55	熬									
ŋau	5	213	傲									
ŋau	7	33	咬									
tsau	1	24	遭槽朝(今~)昭招詔									
tsau	3	31	早棗蚤澡找									
tsau	5	213	躁灶罩召昭詔兆									
tsʰau	1	24	操抄鈔超									
tsʰau	2	55	曹槽朝(~代)									
tsʰau	3	31	草騲炒吵									
tsʰau	5	213	糙趙皂造									
sau	1	24	騷稍									
sau	2	55	韶									
sau	3	31	嫂少紹									
sau	5	213	掃潲少(~年)邵紹									
au	3	31	襖									
au	5	213	懊奧坳掐									
piau	1	24	膘標彪									
piau	3	31	表錶									
pʰiau	1	24	飄漂鰾									
pʰiau	2	55	瓢嫖									
pʰiau	5	213	票漂(~亮)									
miau	1	24	貓									
miau	2	55	苗描									
miau	3	31	渺秒藐									
miau	5	213	妙									
tiau	1	24	刁貂雕									
tiau	2	55	條調									
tiau	3	31	鳥									
tiau	5	213	釣吊調(~查)調(~動)									
tʰiau	5	213	跳糶眺									
liau	2	55	燎聊遼撩									
liau	3	31	了(~結)鳥=料									
liau	5	213	料=(材~)廖謬尿									
ʨiau	1	24	交郊膠=(~水)驕嬌									
ʨiau	3	31	絞狡鉸剿繳鉸									
ʨiau	5	213	教=(~育)轎									
ʨiau	7	33	餃									
ʨʰiau	1	24	悄(靜~~)敲=									
ʨʰiau	2	55	喬僑靠橋									
ʨʰiau	3	31	巧									
ʨʰiau	5	213	鞘(刀~)竊嚼									
ɕiau	1	24	消淆宵霄硝銷囂掀									
ɕiau	2	55	肴									
ɕiau	3	31	曉									
ɕiau	5	213	校(~對)較酵孝=效笑=									
ɕiau	7	33	屑(不~)									
iau	1	24	妖邀腰=要(~求)么吆									
iau	2	55	鐃饒撓謠搖窯姚堯									
iau	3	31	擾繞舀僥杳									
iau	5	213	要(想~)耀鷂									
pan	1	24	班斑頒扳般									
pan	2	55	搬盤龐									
pan	3	31	板版									
pan	5	213	扮辦絆伴拌									
pʰan	1	24	攀潘									
pʰan	5	213	盼判叛									
man	2	55	蠻									
man	3	31	滿瞞									
man	5	213	慢饅漫幔蔓									
fan	1	24	歡藩番									
fan	2	55	凡帆桓環煩繁簧(彈~)									
fan	3	31	緩									
fan	5	213	泛喚煥換幻患範範犯									
tan	1	24	耽擔=丹單									
tan	2	55	談痰檀壇彈團藤									
tan	3	31	淡誕									
tan	5	213	但旦彈蛋鍛凳鐙淡=(~泊)									
tʰan	1	24	貪坍									
tʰan	2	55	探									
tʰan	3	31	坦毯									
tʰan	5	213	嘆									
lan	2	55	藍蘭攔鸞籃=(~球)									
lan	3	31	纜									
lan	5	213	濫難=(患~)爛									
lan	7	33	冷									
kan	1	24	甘柑泔肝艱間(中~)奸跟根									
kan	3	31	感減稈竿擀橄									
kan	5	213	間(~斷)監									
kʰan	1	24	勘堪龕									
kʰan	3	31	坎砍									
kʰan	5	213	看=撼憾									
xan	1	24	憨									
xan	2	55	寒韓含函									
xan	3	31	漢汗銲旱									
ŋan	1	24	庵									
ŋan	2	55	顏									
ŋan	3	31	揞									
ŋan	5	213	暗按案									
tsan	1	24	瞻鑽專爭									
tsan	3	31	斬盞碾									
tsan	5	213	暫站占贊濺棧戰傳(~記)									
tsan	7	33	筧									
tsʰan	1	24	參餐川撐(~船)竄									
tsʰan	2	55	蠶慚殘蟬禪傳(~達)攙									
tsʰan	3	31	慘鏟產									
tsʰan	5	213	鏨燦篆纂									
san	1	24	珊刪生-(~死)甥-(外~)									
san	3	31	陝閃散善									
san	5	213	膳單禪(~讓)									
an	1	24	安鞍									
an	2	55	顏=(~料)									
paŋ	1	24	幫邦									
paŋ	2	55	旁螃									
paŋ	3	31	榜綁									
paŋ	5	213	謗									
pʰaŋ	1	24	蚌									
pʰaŋ	5	213	胖									
maŋ	2	55	忙芒(麥芒)茫盲									
maŋ	3	31	莽蟒網									
maŋ	5	213	望-(~見)									
faŋ	1	24	荒慌方芳									
faŋ	2	55	皇蝗妨(~害)房防									
faŋ	3	31	謊晃(~眼)仿紡仿									
faŋ	7	33	肪									
taŋ	1	24	當(~時)									
taŋ	2	55	堂棠螳唐糖塘									
taŋ	3	31	當(~作)									
tʰaŋ	1	24	湯									
tʰaŋ	3	31	倘躺趟									
tʰaŋ	5	213	燙蕩									
laŋ	2	55	朗廊(白~:地名)狼瓤(瓜~)									
laŋ	3	31	朗									
laŋ	5	213	浪									
kaŋ	1	24	岡崗剛綱鋼缸江豇									
kaŋ	3	31	講港哽									
kaŋ	5	213	虹降(霜~)									
kʰaŋ	1	24	康慷									
kʰaŋ	5	213	抗炕坑									
xaŋ	1	24	糠									
xaŋ	2	55	行(~列)航杭									
xaŋ	3	31	項-									
xaŋ	5	213	巷									
tsaŋ	1	24	臟贓張莊裝章樟障瘴									
tsaŋ	3	31	藏臓長(生~)漲掌									
tsaŋ	5	213	葬仗杖帳賬壯狀(形~)									
tsaŋ	7	33	丈									
tsʰaŋ	1	24	倉蒼瘡昌菖窗									
tsʰaŋ	2	55	藏(隱~)長場床									
tsʰaŋ	3	31	腸闖廠									
tsʰaŋ	5	213	暢創唱倡撞狀(~元)									
saŋ	1	24	桑喪霜孀商傷雙									
saŋ	2	55	常嘗裳									
saŋ	3	31	爽償賞									
saŋ	5	213	尚									
saŋ	7	33	上(~山)									
tiaŋ	5	213	脹									
liaŋ	2	55	娘良涼量(~長短)糧梁粱									
liaŋ	3	31	兩仰輛									
liaŋ	5	213	釀亮諒量讓									
ʨiaŋ	1	24	將疆僵礓韁薑繮									
ʨiaŋ	3	31	蔣獎漿強									
ʨʰiaŋ	5	213	漿醬將(大~)強									
ʨʰiaŋ	1	24	槍羌腔									
ʨʰiaŋ	2	55	墻詳祥強									
ʨʰiaŋ	3	31	槍強(勉~)									
ʨʰiaŋ	5	213	像匠									
ɕiaŋ	1	24	相(~互)箱廂湘襄鑲香鄉									
ɕiaŋ	2	55	降(投~)									
ɕiaŋ	3	31	想像橡享響餉									
ɕiaŋ	5	213	相(~貌)向象橡項=(~鏈)									
iaŋ	1	24	央秧殃									
iaŋ	2	55	羊洋烊楊陽楊瘍螢-									
iaŋ	3	31	養									
iaŋ	5	213	樣讓									
kuaŋ	1	24	光									
kuaŋ	3	31	廣									
kʰuaŋ	1	24	框匡眶									
kʰuaŋ	2	55	狂									
kʰuaŋ	5	213	礦曠況									
uaŋ	2	55	黃亡忘王頑									
uaŋ	3	31	枉往									
uaŋ	5	213	妄望=旺									
pən	1	24	奔冰									
pən	2	55	貧盆賃彭膨平坪瓶屏萍									
pən	3	31	本笨丙餅柄									
pən	5	213	病									
pʰən	1	24	噴(~香)									
pʰən	5	213	迸噴(~水)									
mən	1	24	蚊虻									
mən	2	55	民門萌鳴明盟名									
mən	3	31	憫抿懵									
mən	5	213	悶命									
fən	1	24	昏婚分芬紛餛渾									
fən	2	55	魂焚墳橫馮									
fən	3	31	粉諷									
fən	5	213	混憤忿糞奮份									
tən	1	24	敦墩登燈瞪丁釘									
tən	2	55	騰滕謄停亭澄									
tən	3	31	等頂									
tən	3	31	飩頓遁凳盾									
tʰən	3	31	挺腆(~肚子)									
tʰən	5	213	聽(~見）									
lən	2	55	林淋臨鄰鱗磷侖倫輪能靈零玲伶									
lən	5	213	論嫩另									
tsən	1	24	簪針斟珍榛真尊撙遵曾(姓)增憎贈征蒸箏精(妖~)睛貞偵正(~月)									
tsən	3	31	枕珍準准拯井整									
tsən	5	213	鎮振震俊癥證正政									
tsʰən	1	24	親-(~人)村椿春稱撐=逞青晴									
