#ɿ	
ts	[33]知支枝姿资脂之肢咨腟{~屄：女阴}[21]紫纸只{~有}指{动词}子止齿{牙~}旨梓址[55]制智致至痔志痣织职蛰{惊~}[45]指{名词}趾{脚~}
tsʰ	[33]稚痴[22]池驰瓷迟慈词辞祠饲嗣持磁{~石}□{拔（草、胡子）}糍{~巴}[21]此耻侈{奢~}齿{~轮}始[55]刺置次治秩直值殖植赐[45]侄{~子}鼠{白读，檐~：蝙蝠}
s	[33]斯施私四师尸司思诗撕狮丝[22]时□{（脾气）坏}[21]屎使史□{后~背：后面}[55]世势誓是氏豉自{~觉}示视似祀寺士仕事试市侍食蚀识式饰逝巳{辰~}伺莳{~田：插秧}[45]字柿自{~己}匙{锁~：钥匙}
#i	
p	[33]碑卑蓖{~麻}□{枯~：臭虫}陂{~头：堤坝}[21]彼比髀{大腿~：大腿}[55]闭秘笔毕必弼逼碧弊譬蔽币□{~~lau45：口哨}[45]皮{刨~}□{禾~头;稻茬}□{~pa45扣：子母扣}
pʰ	[33]披被{~子}婢屁[22]皮疲脾[21]鄙丕[55]毙被{~迫}避备鼻匹僻辟
m	[22]迷弥眉谜[21]美[55]密蜜□{抿（嘴）}[45]面{封~}沕{打tsiau55~：潜水}□{nɔ22~：蜻蜓}
t	[55]帝滴嫡{~亲}敌□{塞}□{肥~~：胖乎乎}[45]的{目~}□{塞子}
tʰ	[22]堤题提[21]体[55]弟{文读，兄~}第递地剔隶
l	[33]吕鲤[22]离璃[21]旅礼李里理[55]丽利力历励更俐{伶~：干净}[45]梨狸{狐~}痢{癞~}
ts	[21]□{阿~：母亲}挤[55]际祭滞济积迹绩
tsʰ	[33]妻趋蛆{生~}[22]徐□{mo22~崽：荸荠}[21]取娶□{~开：解开}[55]叙趣聚寂戚{文读，亲~}序[45]脐
s	[33]须{必~}需西{文读，东南~北}[21]死[55]绪席{文读，主~}絮[45]□{~眼：（光线）刺眼}
tʃ	[33]猪诸朱珠株□{~钻：锥子}[21]主煮[55]著注
tʃʰ	[22]除储厨[21]处{相~}[55]驻住[45]苎柱处{~所}
ʃ	[33]书舒虚输殊牺希嘘枢去{白读}[22]薯[21]署{~名}鼠{文读}许喜暑起{白读}[55]竖树庶恕系{中文~}什{~么}
k	[33]渠{他}居栀{~子花}车{~马炮}拘句饥基机肌几{茶~}[21]举己几{~个}短纪{~律}[55]巨跑拒计继记忌季据既句{~子}炬妓寄[45]锯{名词}箕{粪~：畚箕}□{siu21~：（赶牛用）鞭子}
kʰ	[33]区企{~业}戏欺驱徛{立}崎{陡}[22]渠{水~}奇骑祁其旗期{日~}祈岐蜞{~tʰɔ22：蚂蟥}[21]启岂起[55]瞿具惧技器气汽去{文读}[45]棋
Ø	[33]医意{~思}衣依[22]如余儒儿{文读，~童}移夷仪而遗于愚娱淤□{佬~:连襟}[21]雨羽以与宇禹拟乳{文读}[55]狱豫愉裕易{难~}意{同~}异逸忆亿翼{文读，比~双飞}益玉{文读，~石}誉豫域喻御遇毅[45]姨椅
#u	
p	[33]布讣[22]婆{阿~:祖母}[21]补[55]怖{恐~}[45]晡{~夜：晚上}瓠{番~：南瓜}
pʰ	[33]铺{~设}卜{占~}[22]菩{~萨}[21]普甫[55]扑步朴[45]簿{作业~}卜{姓~}脯{胸~}铺{店~}部{干~}妇{白读，新~:媳妇}
