#备注：主要整理自《滨海县志》，还包含其他论文	
#备注：此阜宁包含清朝以来老阜宁县范围，包含今阜宁、滨海全部，射阳黄沙港以北，涟水、响水、淮安、建湖部分地区。发音以老派为准。	
#符号说明：-白=文/书*俗?待考	
#调值	［1］⁵²［2］²⁵［3］²¹¹［5］³³⁴［7］⁴ [0]⁰
#z̩	
p	[1]屄[3]比妣彼砒俾[5]幣=币=泌秘閉=闭=敞弊蔽庇鄙篦斃毙
pʰ	[1]丕坯枇披批[2]皮疲枇毗琵啤脾羆罴便{~宜}[3]否{~極泰來}痞擗胚[5]屁
ts	[1]孜咨茲姿資齎赍之知支枝蜘肢滋饑機雞饥机鸡基妓譏嘰讥叽奇1{~數}薺-荠-智*{~力}稽几諮資谘资龇齜杞*{枸~子}[2]眨*[3]子姊紫仔籽梓咫止紙纸指旨脂趾址幾几己擠紀挤纪[5]自字恣眥眦至滯滞桎致郅摯挚志痣制治智稚置痔峙冀驥骥計記计记寄技際际季悸忌既紀纪祭繼继繫{~鞋帶}緻濟借=這-薺=至*{甚至~}系{~鞋带}致济这-荠=
tsʰ	[1]差{參~不齊}魑蚩嗤癡痴妻棲栖期欺淒凄眵疵刺*[2]雌瓷慈磁辭詞辞词祠池馳驰弛遲迟持匙齊齐其奇薺荠祁畦祈頎颀芪騎骑歧旗廁-{茅~}厕-{茅~}茄={~子}蹊茨邪={辟~}治{~鱼}[3]此齒齿恥耻侈企起啟启豈岂砌且2杞[5]次刺賜赐翅啻氣气契器棄熾汽弃汽炽
s	[1]司私絲丝思飼饲斯撕嘶屍獅螄師詩狮蛳师诗施西熙犧牺曦犀希稀尸[2]時时奚溪攜携[3]死史豕使駛驶矢屎始喜洗寫写徙且1些=[5]四寺肆泗駟驷伺似飼饲祀巳俟嗣市視视柿諡谥拭試试示恃侍示仕士世事是勢势誓舐逝氏繫係系戏戲細细謝谢榭卸=嗜謚
Ø	[1]衣依醫医伊咿□{罵人用字，意在指吃}[2]宜夷痍姨頤遺遗胰儀仪移疑怡貽贻飴饴彝迤爺1{~兒兩個}爷1{~儿两个}嵇{姓氏}[3]椅倚以已尾-野=冶矣[5]裔意癔億亿臆易義議蟻囈藝义议蚁呓艺翌羿異詣诣肄毅夜=勚貤{重複}

#i	
p	[1]編鞭砭邊编边[3]比扁貶贬匾蝙[5]辨辯辩辮辫卞汴變变便2{方~}弁遍1
pʰ	[1]篇偏翩[2]胼駢骈蹁[3]諞谝[5]片騙骗遍2{~地}
m	[1]咪眯咩乜[2]棉綿绵眠[3]米弭湎靦腼免冕緬缅勉娩澠渑丏[5]面麵面眄昧-
t	[1]低掂顛癲巔惦爹1{祖父}[3]詆诋底砥抵邸點点典碘[5]帝諦谛蒂締缔弟第地棣奠靛墊垫店玷電电佃殿癜屜*屉*
tʰ	[1]梯天添[2]啼蹄鵜鹈醍題题提甜闐阗填恬田[3]體体舔忝腆殄[5]踮涕剃替掭嚏屜屉
n	[1]念1{~咕}[2]霓倪鯢鲵尼泥怩-黏1鯰鲶年憐1{可~}怜1{可~}[3]你旎擬拟輦攆撚辇撵捻碾拈妳[5]膩腻泥2廿念2呢
l	[2]簾帘廉鐮镰聯奩連漣蓮联奁连涟莲槤梿鰱鲢然燃[3]臉脸染冉苒髯[5]戀恋楝煉練炼练殮殓鏈斂鍊敛
tɕ	[1]煎兼搛肩緘缄堅坚尖占沾粘氈毡詹瞻[3]展搌輾剪翦譾谫茧繭揀檢撿儉瞼检捡俭睑姐[5]顫戰颤战犍毽健鍵键建件見劍见剑箭僭踐賤餞薦漸濺践贱饯荐渐溅
tɕʰ	[1]殲騫謙牽慳簽歼骞谦牵悭签千遷釺仟迁钎扡懺躚籤扦扦忏跹签韆纤縴[2]前掮潜潛乾荨虔钳缠禅蝉婵钤黔鈐錢鉗蕁纏禪蟬嬋箝[3]淺浅阐谄谴遣譴闡諂[5]歉倩塹欠堑縴纤
ɕ	[1]仙先鮮鲜掀鍁锨纖纤煽扇1搧[2]賢贤嫌涎弦絃[3]顯显蜆燹蚬跣憲宪筅銑铣冼险闪陕險閃陝[5]獻献县縣现現腺線线擅嬗善膳缮繕單1单1扇2騸骟苫贍赡綫线鳝鱔
Ø	[1]懨恹焉嫣淹1閹阉醃腌煙烟咽1胭硯砚爺2{伯父}爷2{伯父}淹[2]閻炎阎爺爷研妍鹽嚴芫盐严簷延蜒筵沿檐[3]演偃奄掩魘魇儼俨衍[5]堰彥彦諺唁讞豔谳艳燕厭饜贗宴厌餍赝咽2焰驗殷1{～紅}艷豓验

#uᵝ	
p	[1]逋姑1{~子；~~}[3]捕哺補补卜[5]部簿埠布怖步佈
pʰ	[1]潽鋪1铺1[2]蒲菩莆葡[3]普譜谱脯浦溥埔圃輔*訃*辅*讣*[5]匍曝瀑堡2鋪2铺2赴*

#v̩	
f	[1]夫麩麸呋夫膚肤敷[2]芙扶罘孚浮俘撫抚蜉孵符巫涪誣诬[3]府腐腑甫輔辅斧釜否缶[5]父賻赙傅富副訃讣赴賦附阜駙驸負负付婦妇

#əuᵝ	
