杜	hu6											
杜	tʰu6											
蘆	lu2											
爐	lu2											
魯	lu6											
露	lu6											
路	lu6											
租	tsu1											
祖	tsu3											
粗	tsʰu1											
醋	tsʰu5											
錯	tsʰɔ5											
酥	su1											
塑	sɔk7											
孤	ku1											
箍	kʰu1											
姑	ku1											
菇	ku1											
鴣	ku1											
估	ku3											
古	ku3											
牯	ku3											
鼓	ku3											
蠱	ku3											
故	ku5											
顧	ku5											
固	ku5											
苦	hu3											
庫	kʰu5											
褲	hu5											
五	ŋu3											
五	m3	～指毛桃										
午	ŋu3											
虎	fu3											
戽	hu5											
戽	fu5											
壺	hu2											
壺	fu2											
胡	fu2											
鬍	fu2											
蝴	fu2											
湖	fu2											
戶	fu6											
烏	u1											
塢	u1											
女	jy3											
旅	ly6											
濾	ly6											
豬	tsy1											
除	tsʰy2											
蜍	sy2											
儲	tsʰy2											
箸	tsʰy6											
初	tsʰɔ1											
鋤	tsʰɔ2											
疏	sɔ1											
梳	sɔ1											
所	sɔ3											
煮	tsy3											
處	tsʰy1	～暑										
處	tsʰy6	～方										
書	sy1											
舒	sy1											
鼠	sui3											
暑	sy3											
墅	sy5											
薯	sy2											
如	ju2											
居	ky1											
鋸	ky5											
墟	hy1											
圩	hy1											
去	hy5											
佉	tsʰy6	第三人稱，他/她/它										
渠	kʰy2											
魚	jy2											
漁	jy2											
淤	jy1											
瘀	jy1											
夫	fu1											
芙	fu2											
孵	pʰu5											
斧	pu3											
扶	pʰu2											
腐	hu6											
腐	fu6											
附	fu6											
無	m2											
無	mu2											
舞	mu3											
武	mu6											
霧	mu5											
霧	mu6											
娶	tsʰy5											
鬚	sy1											
鬚	su1	～刨										
廚	tsʰy2											
櫥	tsʰy2											
柱	tsʰy6											
住	tsʰy6											
數	su5											
珠	tsy1											
主	tsy3											
苎	tsʰu1											
輸	sy1											
豎	sy1	～釘足：倒立										
樹	sy6											
矩	ky3											
區	kʰy1											
具	kʰy6											
寓	jy5											
雨	jy6											
芋	hu6											
戴	tai5											
胎	hɔi1											
胎	tʰɔi1											
臺	hɔi2											
臺	tʰɔi2											
颱	hɔi2											
颱	tʰɔi2											
苔	tsʰɔi2	青～										
抬	hɔi2											
抬	tʰɔi2											
待	tai6											
代	tʰɔi6											
袋	hɔi6											
袋	tʰɔi6											
乃	nai5											
來	lɔi2											
災	tsɔi1											
再	tsɔi5											
猜	tsʰai1											
睬	tsʰɔi3											
彩	tsʰɔi3											
菜	tsʰɔi5											
踩	tsʰai3											
材	tsʰɔi2											
才	tsʰɔi2											
纔	tsʰɔi2											
在	tsʰɔi6											
腮	sɔi1											
鰓	sɔi1											
該	kɔi1											
改	kɔi3											
概	kʰɔi5											
開	hɔi1											
海	hɔi3											
痎	hɔi2	癢										
埃	ai1											
愛	ɔi5	要，喜歡										
帶	tai5											
帶	hai5	領～										
帶	tʰai5											
太	hai5											
太	tʰai5											
大	hai6											
大	tʰai6											
賴	lai6											
瀨	lai6											
蓋	kʰɔi5											
艾	ŋai6											
拜	pai5											
排	pʰai2											
埋	mai2											
街	kai1											
戒	kai5											
蚧	kai3											
芥	kai5											
捱	ŋai2	～夜：熬夜										
擺	pai3											
派	pʰai5											
牌	pʰai2											
稗	pʰei6											
買	mai3											
賣	mai5											
奶	nai5											
債	tsai5											
柴	tsʰai2											
篩	sei1											
灑	sa3											
曬	sai5											
解	kai3											
鞋	hai2											
矮	ai3											
敗	pai5											
寨	tsai6											
幣	pei6											
滯	tsʰei6											
制	tsei5											
製	tsei5											
世	sei5											
閉	pei5											
批	pʰei1											
米	mei3											
瞇	mi1											
低	tei1											
底	tei3											
抵	tei3											
帝	tei5											
梯	tʰei1											
剃	hei5											
剃	tʰei5											
睇	hei3	偷～：偷看										
睇	tʰei3											
睇	hei6	看										
睇	tʰei6											
啼	hei2											
弟	hei6											
弟	tʰei6											
泥	nei2											
犁	lei2											
禮	lei6											
劑	tsei6											
齊	tsʰei2											
臍	tsʰi2											
薺	tsʰi2	馬～：荸薺										
西	sei1											
犀	sei1											
洗	sei3											
細	sei5											
婿	sei5											
雞	kei1											
計	ki5											
計	kei5	估～										
係	hei6	是										
溪	hei1											
溪	kʰei1											
契	kʰei5											
髻	kei5											
杯	pɔi1											
背	pɔi6											
輩	pɔi5											
背	pʰɔi6	～書										
媒	mɔi2											
枚	mɔi2											
玫	mɔi2											
每	mɔi6											
妹	mɔi6											
堆	tɔi1											
對	tɔi5											
碓	tɔi5											
内	nɔi6											
㐻	na1											
雷	lui2											
蕾	lui2											
罪	tsʰɔi6											
碎	sui5											
瑰	kui5											
塊	fai5											
灰	fɔi1											
回	vɔi2											
最	tsɔi5											
會	vui6											
燴	vɔi1	焗										
外	ŋɔi6											
乖	kai1											
怪	kai5											
淮	vai2											
懷	vai2											
壞	vai6											
畫	va5											
快	fai5											
筷	fai5											
筷	fai6											
話	va6											
脆	tsʰui5											
贅	tsui5											
税	sɔi5											
衛	vui6											
肺	fei5											
吠	pʰɔi6											
桂	kui5											
碑	pi1											
髀	pi3	雞～：雞腿										
屄	piet7	膣～：女陰										
臂	pi5											
披	pʰi1											
𠜱	pʰei1	削										
皮	pʰi2											
陂	pi1											
脾	pʰi2											
被	pʰi6	被子										
避	pʰi6											
籬	li2											
璃	li2											
荔	lei6											
紫	tsi3											
刺	tsʰi5											
徙	sai3											
知	ti1											
池	tsʰi2											
支	tsi1											
枝	tsi1											
紙	tsi3											
匙	si2											
匙	tsʰi2	抿～：抹刀										
豉	si6											
寄	ki5											
奇	kʰi2											
徛	kʰi5	站立										
宜	ŋi2											
蟻	ŋei3											
戲	hi5											
椅	ji3											
移	ji2											
易	ji6											
比	pi3											
畀	pi3	給										
痹	pi5											
痺	pi5											
鼻	pʰi6											
鼻	pʰi2	～塞										
眉	mi2											
霉	mɔi2											
黴	mɔi2											
煤	mɔi2											
美	mi6											
莓	mui2											
地	hi6											
地	tʰi6											
尼	nei2											
梨	li2											
利	li6											
姊	tsi3											
次	tsʰi5											
糍	tsʰi2											
自	tsʰi6											
私	si1											
死	si3											
四	si5											
師	si1											
獅	sei1											
脂	tsi1											
指	tsi3											
至	tsi5											
屍	si3											
屎	si3											
視	si6											
二	ŋi6											
祈	kʰi2											
姨	ji2											
你	ni6											
李	li3											
理	li6											
狸	li2											
裏	li1	心～										
鯉	li3											
娌	li6	叔～：妯娌										
子	tsi3											
仔	tsei3											
崽	tsei3											
磁	tsʰi2											
慈	tsʰi2											
字	tsʰi6											
司	si1											
絲	si1											
思	si1											
似	tsʰi5											
寺	tsʰi6											
飼	tsʰi6											
痔	tsʰi6											
廁	tsʰi5											
士	si6											
事	si5											
事	si6	話～頭：老闆										
使	sei3											
止	tsi3											
嗤	tsʰi1	剔牙										
齒	si3	馬～莧										
試	si5											
時	si2											
蒔	si6											
市	si5											
柿	si5	西紅～										
柿	tsʰi6	～仔：柿子										
耳	ŋi3											
基	ki1											
己	ki3											
紀	ki3											
記	ki5											
起	hi3											
棋	kʰi2											
箕	ki1											
箕	kʰi2	～扇：蒲扇										
期	kʰi2											
蜞	kʰi2	蟥～：水蛭										
疑	ŋi2											
喜	hi3											
醫	ji1											
意	ji5	做生～										
意	ji6											
機	ki1											
幾	ki3											
氣	hi5											
汽	hi5											
衣	ji1											
嘴	tsɔi5											
嘴	tsui3											
隨	tsʰui2											
吹	tsʰui1											
垂	tsʰui2											
規	kʰui1											
跪	kʰui6											
委	vui3											
淚	lui6											
荽	sei1											
穗	sui6											
追	tsui1											
錘	tsʰui2											
棰	tsʰui2	捶衣的木棒										
捶	tsʰui2											
衰	sɔi1											
錐	tsui1											
椎	tsui1											
水	sui3											
誰	sui2											
龜	kui1											
葵	kʰui2											
櫃	kʰui6											
飛	fi1											
非	fi1											
匪	fi3											
沸	pui5											
肥	fi2											
微	mi2											
尾	mɔi2	背～骨：脊梁骨										
尾	mɔi6	背～：背部										
尾	mi5	眼～紋：魚尾紋										
尾	mi6											
鬼	kui3											
貴	kui5											
畏	vui5	嫌棄										
慰	vui3											
圍	vui2											
保	pau3											
堡	pau3											
煲	pau1											
毛	mau2											
冒	mau6											
帽	mau6											
冇	mau2	別										
刀	tau1											
倒	tau3											
到	tau3	冷～：著涼										
到	tau5	到了										
倒	tau5											
套	hau5											
套	tʰau5											
桃	tʰau2											
逃	hau2											
逃	tʰau2											
萄	tʰau2											
道	hau2	道～										
道	tʰau2											
腦	nau3											
勞	lau2											
撈	lau1											
撈	leu2	～籬：笊籬										
佬	lau3											
老	lau3											
糟	tsau1											
早	tsau3											
棗	tsau3											
燥	tsau5	乾燥										
灶	tsau5											
竈	tsau5											
草	tsʰau3											
嘈	tsʰau2	～交：吵架										
糙	tsʰau5											
臊	sau1											
掃	sau5											
嫂	sau3											
高	kau1											
篙	kau1											
膏	kau1											
告	kau5											
考	kʰau3											
凹	nip7	訓										
喲	au5											
蒿	hau1											
好	hau3											
蠔	hau2											
毫	hau2											
號	hau1	記～										
包	pau1											
胞	pau1											
豹	pau5											
爆	pau5											
泡	pʰau5											
泡	pʰau6	電燈～										
拋	pʰau1											
抛	pʰau1											
炮	pʰau5											
跑	pʰau3											
刨	pʰau2											
刨	pʰau1	～刨										
茅	mau2											
貓	miau1											
鬧	nau1	罵、恨、生氣										
鬧	nau5											
抓	tsa1											
爪	tsau3											
找	tsau3											
炒	tsʰau1											
吵	tsʰau6											
稍	siau1											
哨	siau1											
潲	sau5											
交	kau1											
跤	kau1											
膠	kau1											
教	kau1											
狡	kau3											
搞	kau3											
攪	kau3	打～：打擾										
攪	kau6											
教	kau5											
較	kau5											
酵	hau5											
酵	kau5	～粄：發糕										
敲	kʰau1											
咬	ŋau6											
孝	hau5											
校	hau6											
拗	au3											
表	piau3											
錶	piau1											
票	pʰiau5											
苗	miau2											
廟	miau6											
僬	tsiau1	～仔：小孩										
蕉	tsiau1											
椒	tsiau1											
宵	siau1											
小	siau3											
笑	siau5											
朝	tsiau1											
潮	tsʰiau2											
招	tsiau1											
照	tsiau5											
燒	siau1											
少	siau3											
繞	jiau6											
嬌	kiau1											
橋	kʰiau2											
翹	kʰiau3											
翹	kʰiau6	～穩手：抄著手										
撬	kʰiau6											
腰	jiau1											
搖	jiau2											
瑤	jiau2											
窯	jiau2											
舀	jiau3											
鳥	tiau3	性交										
吊	tiau5											
釣	tiau5											
挑	hiau1											
挑	tʰiau1											
跳	hiau2											
跳	tʰiau2											
跳	hiau6											
跳	tʰiau6											
條	hiau2											
條	tʰiau2											
調	hiau2											
調	tʰiau2											
尿	niau1	瀨～蝦										
尿	niau6											
聊	liau2											
撩	liau1	～腳：翹腿										
鷯	liau6											
鐐	liau2											
料	liau6											
叫	kiau5											
藠	kʰiau5											
曉	hiau3											
母	mu3											
姆	mu3	阿～：伯母										
姆	mu6	保～										
兜	teu1											
斗	teu3											
鬥	teu5											
竇	teu6											
偷	heu1											
偷	tʰeu1											
透	heu6											
透	tʰeu6											
敨	heu6	～氣：呼吸										
敨	tʰeu6											
頭	heu2											
頭	tʰeu2											
投	heu2											
投	tʰeu2											
豆	heu6											
豆	tʰeu6											
痘	heu6											
痘	tʰeu6											
樓	leu2											
嘍	lɔ5											
走	tseu3											
凑	tsʰeu2	幫										
湊	tsʰeu2	幫										
鉤	ŋeu1	鐵～：通條										
鉤	nau1	秤～										
溝	keu1											
狗	keu3											
夠	keu5											
口	heu3											
扣	kʰeu5											
藕	ŋeu6											
喉	heu2											
猴	heu2											
後	heu6											
嘔	eu3											
漚	eu1											
副	fu6											
浮	feu2											
婦	pʰu6	～孃：婦女										
婦	fu6	寡～										
紐	neu6											
扭	ŋeu1	門～：門鼻兒										
扭	niu3											
扭	ŋiu6											
騮	liu1	馬～：猴子										
榴	liu2											
流	liu2											
酒	tsiu3											
秋	tsʰiu1											
就	tsʰiu6											
繡	siu5											
囚	tsʰiu2											
袖	tsʰiu6											
晝	tsiu5											
抽	tsʰeu1											
皺	tseu5											
愁	seu2											
餿	seu1											
洲	tsiu1											
醜	tsʰiu3											
臭	tsʰiu5											
收	siu1											
手	siu3											
獸	siu5											
壽	siu6											
鬮	kʰiu1											
九	kiu3											
久	kiu3											
灸	kiu5											
求	kʰiu2											
球	kʰiu2											
舅	kʰiu6											
臼	kau5											
舊	kʰiu6											
牛	ŋeu2											
牛	neu2	大力～：牛大力										
休	hiu1											
魷	jiu2											
郵	jiu2											
有	jiu6											
友	jiu6											
又	jiu6											
右	jiu6											
佑	jiu6											
祐	jiu6											
油	jiu2											
游	jiu2											
丢	tiu1											
幼	jiu6											
探	ham6											
探	tʰam6											
潭	hem2											
南	nam2											
腩	nam5											
男	nam2											
簪	tsam2											
蠶	tsʰem2											
感	kam3											
含	hem2											
含	ham2	量詞，一～飯：一口飯										
頷	hem1	～腮：下巴										
暗	ɔŋ3	～瘡										
暗	em5											
擔	tam1											
膽	tam3											
擔	tam5											
痰	ham2											
痰	tʰam2											
淡	ham6											
淡	tʰam6											
藍	lam2											
籃	lam2											
欖	lam3											
攬	lam3											
暫	tsʰiam6											
三	sam1											
泔	kem5	牛便～：糞勺										
甘	kam1											
疳	kam1											
敢	kam3											
橄	kam3											
喊	ham3	打～lau5：打哈欠										
喊	ham6											
站	tsʰam5											
賺	tsʰan5											
斬	tsam3											
蘸	tsiam3											
鑱	tsʰam2	扎到										
杉	tsʰam1											
衫	sam1											
減	kam3											
撿	kiam3											
鹹	ham2											
饀	ham6											
監	kam1											
巖	ŋam2											
岩	ŋam2											
啱	ŋam1	對										
啱	ŋam3	～～：剛剛、剛好										
黏	niam2											
鐮	liam2											
斂	liam3											
尖	tsiam1											
籤	tsʰiam1											
簽	tsʰiam1											
粘	niam2											
砧	tsiam1											
染	niam6											
鉗	kʰiam2											
鉗	kʰiaŋ2	火～										
儉	kʰiam6											
閹	jiam1											
厭	jiaŋ6	～食										
厭	jiam5											
炎	jiam2											
鹽	jiam2											
閻	niam2											
檐	jiam2											
簷	jiam2											
欠	hiam5											
掂	tiam1											
掂	hiam5	（事情）辦妥了										
掂	tʰiam5											
點	tiam3	盤～										
點	tiam5											
墊	tien5	鞋～										
店	tiam5											
甜	hiam2											
甜	tʰiam2											
拈	niam1											
鮎	niam2											
念	niam6											
稔	nim1	桃金娘										
嫌	hiam2											
犯	fam6											
答	tap7											
搭	tap7											
褡	tap7											
拉	lai1											
邋	lat7											
邋	hat7											
邋	tʰat7											
雜	tsap7	～物房										
雜	tsʰap7	～貨店										
雜	tsʰep8	勤～：助理										
蛤	kiap8	～蚧										
蛤	ha2	～蟆										
鴿	kap7											
合	hap8											
合	hep7	～mɔi2：閉嘴										
盒	hep7											
塔	hap7											
臘	lap8											
蠟	lap8											
垃	lep8											
眨	tsiap7	阿公～眼：閃電										
眨	tsap8											
插	tsʰap7											
閘	tsʰak8	鐵～門										
煠	tsʰap7	煮										
夾	kʰiap8											
夾	kap7	～菜										
狹	kʰiap8											
甲	kap7											
鴨	ap7											
押	ap7											
接	tsiap7											
睫	tsʰiak7											
摺	tsiak7	～遮：摺傘										
摺	tsiap7	～衫：疊衣服										
摺	tsiap8	～尺										
葉	jiap8											
業	jiap8											
貼	hiap7											
貼	tʰiap7											
疊	hiap8											
疊	tʰiap8											
蝶	hiap7											
蝶	tʰiap7											
碟	hiap8											
碟	tʰiap8											
法	fap7											
林	lin2	～場										
淋	lim2											
臨	lim2											
浸	tsim5											
心	sim1											
尋	tsʰim2											
沉	tsʰem2	吟～：囉嗦										
針	tsim1											
斟	tsim1											
枕	tsim3											
深	sim1											
瀋	sim1	～村，地名										
嬸	sim3											
今	kin1											
今	kim1											
妗	kim1	～姆：舅母										
金	kim1											
襟	kim1											
撳	kʰim5	按										
吟	ŋem2	～沉：囉嗦										
音	jim1											
陰	jim1											
飲	jim1											
蔭	jim1											
淫	jim2											
立	lip7											
笠	lep7	牛～：牛籠嘴										
笠	lit7	尖頭～：斗笠										
粒	lip7											
蟄	tsʰit7	驚～										
汁	tsip7											
執	tsep7	～藥：抓藥										
濕	sip7											
十	sip8											
入	jip8											
急	kip7											
及	kip7											
吸	kʰip7											
圾	sep8											
單	tan1											
灘	han1											
灘	tʰan1											
攤	han1											
攤	tʰan1											
癱	han1											
癱	tʰan1											
炭	tʰan5											
彈	han2											
彈	tʰan2											
蛋	tʰan6											
難	nan2											
蘭	lan2											
攔	lan2											
欄	lan2											
懶	lan5											
懶	lan6	～蛇：懶惰的人										
爛	lan6											
爛	lan2	～仔頭：流氓										
讚	tsan5	誇獎										
餐	tsʰan1											
殘	tsʰan2											
散	san3											
肝	kᵘɔn1											
竿	kᵘɔn1											
干	kᵘɔn1											
乾	kᵘɔn1											
杆	kᵘɔn1											
幹	kᵘɔn5											
桿	kᵘɔn1											
稈	kᵘɔn3											
趕	kᵘɔn3											
鼾	hᵘɔn6											
漢	hɔn5											
寒	hɔn2											
旱	hᵘɔn6											
汗	hᵘɔn6											
安	ɔn1											
扮	pʰan5											
辦	pʰan6											
盞	tsan3											
鏟	tsʰan3											
山	san1											
產	tsʰan3											
間	kan1											
揀	kan3											
澗	kan3											
眼	ŋan3											
閒	han2											
閑	han2											
莧	hien3	馬齒～										
莧	hien6	～菜										
蜆	hien6											
班	pan1											
斑	pan1											
癍	pan1											
扳	pan1											
板	pan3											
闆	pan3											
蠻	man2											
慢	man6											
奸	kan1											
姦	kan1											
顏	ŋan2											
雁	ŋan6											
晏	an5											
晏	an6											
篇	pʰien1											
偏	pʰien1											
騙	pʰien5											
便	pʰien2											
便	pʰien6											
綿	mien2											
棉	mien2											
面	mien5	生～人：陌生人										
面	mien6											
剪	tsien3											
遷	tsʰien1											
淺	tsʰien3											
錢	tsʰien2											
賤	tsʰien6											
仙	sien1											
鮮	sien1											
癬	sien3											
線	sien5											
羨	sᵘɔn6											
氈	tsien1											
扇	sien2											
蟬	siam2											
蟾	kʰem2											
善	sien6											
鱔	sien6											
然	jien2											
件	kʰien6											
建	kᵘɔn5	福～人										
建	kien5	～築										
䘆	hᵘɔn3	蚯蚓										
邊	pien1											
片	pʰien5											
辮	pien1											
辮	pien6											
眠	mien2											
麵	mien6											
癲	tien1											
天	hien1											
天	tʰien1											
田	hien2											
田	tʰien2											
填	hien2											
填	tʰien2											
電	hien6											
電	tʰien6											
年	ŋien2											
蓮	lien2											
鏈	lien6											
練	lien6											
楝	lien6											
千	tsʰien1											
前	tsʰien2											
先	sien1											
肩	kien1											
見	kien5											
牽	hien1											
研	ŋan2											
梘	kan3	番～：肥皂										
煙	jien1											
燕	jien6											
胭	jien1											
撻	tat7	地～：平地										
辣	lat8											
擦	tsʰat7											
撒	sat7											
薩	sat7											
割	kɔt7											
葛	kɔt7											
渴	hɔt7											
八	pat7											
紮	tsat7											
扎	tsat7											
別	pʰiet8											
裂	liet7											
折	siet8	～本：虧本										
熱	ŋiet8											
楔	hik7	樁										
撇	pʰiet7											
篾	miet7											
鐵	hiet7											
鐵	tʰiet7											
跌	tiet8											
櫛	tsiet7											
切	tsʰiet7											
結	kiet7											
結	kik7	打～										
搬	pᵘɔn1											
般	pᵘɔn1											
半	pᵘɔn5											
盤	pʰᵘɔn2											
伴	pʰᵘɔn6											
拌	pʰan1	用鞭子抽打；摔東西										
饅	man2											
滿	mᵘɔn5											
滿	mᵘɔn6	～月										
滿	mun6											
短	tᵘɔn3											
斷	hᵘɔn5											
斷	tʰᵘɔn5											
暖	nᵘɔn6											
暖	nᵘɔn1	～壺：熱水瓶										
卵	lᵘɔn3											
亂	lᵘɔn6											
竄	tsʰᵘɔn5											
酸	sᵘɔn1											
算	sᵘɔn5											
蒜	sᵘɔn5											
棺	kᵘɔn1											
觀	kuan1											
冠	kan1	雞～										
冠	kᵘɔn1											
管	kᵘɔn3											
館	kuan3											
罐	kᵘɔn5											
歡	fᵘɔn1											
瘓	ᵘɔn6											
鯇	van6											
丸	jiɔn2											
換	ᵘɔn6											
碗	ᵘɔn3											
閂	san1											
慣	kan5											
還	van2											
環	van2											
彎	van1											
全	tsʰᵘɔn2											
泉	tsʰᵘɔn2											
泉	tsʰiɔn2											
轉	tsᵘɔn3											
轉	tsᵘɔn5											
傳	tsʰᵘɔn2											
傳	tsʰɔn2											
磚	tsᵘɔn1											
穿	tsʰᵘɔn1											
船	sᵘɔn2											
軟	jiɔn6											
軟	ŋiɔn6											
卷	kᵘɔn3											
圈	hᵘɔn1											
拳	kʰᵘɔn2											
圓	jiɔn2											
院	jiɔn3											
芫	jiɔn2											
鉛	jiɔn2											
鵑	kien1											
反	fan3											
翻	fan1											
番	fan1											
煩	fan2											
飯	fan6											
晚	man6											
挽	van3	掛起										
萬	man6											
元	jiɔn2											
願	jiɔn6											
冤	jiɔn1											
怨	jiɔn5											
園	jiɔn2											
遠	jiɔn3	kuŋ5～：那麽遠										
遠	jiɔn6											
缽	pɔt7											
鉢	pɔt7											
撥	pʰɔt7	～涼：搧涼										
潑	pʰɔt7											
抹	mat7											
脫	hɔt7											
脫	tʰɔt7											
闊	fɔt7											
滑	vat8											
猾	vat8											
挖	vat7											
刮	kat7											
絕	tsʰɔt7											
絕	tsʰiet7	死無～：詈語，死不完										
雪	sɔt7											
髮	fat7											
發	fat7											
罰	fat8											
襪	mat7											
掘	kʰiet7											
月	jiœt8											
越	jiœt8											
缺	kʰiet7											
血	hɔt7											
吞	tʰun1											
跟	kien1											
痕	hien2											
殯	pin1											
蘋	pʰiŋ2											
民	min2											
抿	miŋ2	～匙：抹刀										
鄰	lin2											
鱗	lin2											
麟	lin2											
膦	lin3	男陰										
親	tsʰin1											
新	sin1											
信	sin5											
鎮	tsin3											
趁	tsʰin5											
陳	tsʰin2											
塵	tsʰin2											
陣	tsʰin6											
襯	tsʰien5											
真	tsin1											
震	tsin5											
神	sin2											
身	sin1											
伸	sin1											
伸	sun1	～tsʰa1：（衣服）伸展										
辰	sin2											
腎	sin6											
人	ŋin2											
仁	jin2											
忍	jin3											
認	ŋin1	記～：記號										
巾	kin1											
緊	kin3											
銀	ŋien2											
印	jin5											
引	jin3											
斤	kin1											
筋	kien1											
筋	kin1	抽～										
勤	kʰin2											
芹	kʰin2											
近	kʰin6											
癮	jiŋ3											
筆	pit7											
匹	pʰit7											
密	mit8											
蜜	mit8											
栗	lit7											
七	tsʰit7											
蟋	tsit7											
膝	tsʰit7											
膣	tsi1	～屄：女陰										
侄	tsʰiet7											
蝨	siet7											
虱	siet7											
鯴	siet7											
室	sit7											
日	ŋit7											
一	jit7											
本	pᵘɔn3											
本	pun3	～事										
噴	pʰun5											
盆	pʰᵘɔn2											
笨	pʰun6											
門	mun2											
門	mᵘɔn2	三朝回～：回門										
悶	mun1											
悶	mᵘɔn1	肚腹～：噁心										
燜	mun1											
墩	tun3											
燉	tun1											
屯	hun2											
屯	tʰun2											
飩	hun1											
飩	tʰun1											
臀	hun2											
臀	tʰun2											
鈍	hun6											
鈍	tʰun6											
嫩	nun6											
村	tsʰun1											
村	tsʰᵘɔn1											
存	sun2											
孫	sᵘɔn1											
損	sᵘɔn3											
昆	kʰun1											
崑	kʰun1											
滾	kun3											
棍	kun6											
困	hun5	睡										
困	fun5											
婚	hun1											
婚	fun1											
餛	vun2											
温	vun1											
穩	un3	表動作進行，相當於“著”										
穩	vun3											
輪	lun2											
圳	tsun5	比渠和溪小的水道										
筍	sun3											
春	tsʰun1											
膥	tsʰun1	蛋										
蠢	tsʰun3											
唇	sun2											
順	sun1	～著										
順	sun6											
潤	jiun6											
閏	jiun6											
均	kun1											
匀	jiun2											
分	fun1											
粉	hun3											
粉	fun3											
糞	fun5											
墳	hun2											
墳	fun2											
份	fun1											
份	hun6	夾～：合夥										
份	fun6											
文	mᵘɔn2											
紋	mᵘɔn2											
蚊	mun1											
群	kʰun2											
裙	kʰun2											
雲	vun2											
運	vun6											
暈	fun2	頭～										
暈	vun2	～車										
凸	hut7											
捽	tsut7	擦拭										
骨	kut7											
窟	hut7	屎～：屁股										
核	hat8	～桃										
核	hut8	果核										
蟀	tsut7											
出	tsʰut7											
橘	kit7											
佛	fut8											
物	mut8											
物	mi3	～嘢：什麼										
屈	ut7	～氣：憋氣，委屈										
幫	pɔŋ1											
傍	pɔŋ5											
磅	pɔŋ6											
忙	mɔŋ2											
芒	mɔŋ2											
氓	mɔŋ2											
當	tɔŋ1											
劏	tʰɔŋ1	宰殺										
擋	tɔŋ3											
檔	tɔŋ5											
當	tɔŋ5											
湯	hɔŋ1											
湯	tʰɔŋ1											
燙	hɔŋ5											
燙	tʰɔŋ5											
燙	hɔŋ6	～衫：熨衣服										
燙	tʰɔŋ6											
趟	hɔŋ6											
趟	tʰɔŋ6											
堂	hɔŋ2											
