#漢字	音標	解釋
#簡稱	/	華安
#全稱	/	華安話
#版本	/	2022-3-30
#聲母	/	#聲母順序，用逗號分開。如：b,p,m,f
#韻母	/	#韻母順序，用逗號分開。如：a,o,e
#聲調	/	44 1 1a 陰平 ꜀,13 2 1b 陽平 ꜁,53 3 2 上 ꜂,,21 5 3a 陰去 ꜄,22 6 3b 陽去 ꜅,31 7 4a 陰入 ꜆,231 8 4b 陽入 ꜇#每個聲調包括：五度調值 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。 八聲 四聲 漢字調類 四角調類，調內用空格分隔，調間用逗號分開。
#說明	/	资料来源：《方言》2020年第三期，徐睿渊《福建华安(高安)方言同音字汇》
pi21	秘	～书
pi22	被	～动
pʰi44	□	(衣物)摊开晾晒
pʰi13	脾	～气
pʰi53	疕	痂
ti13	苔	2，青～
ti21	著	显～
ti21	戴	1，动作
ti21	知	～识
ti22	箸	筷子
ti22	□	～时仔:什么时候
ti22	□	家～:自己
tʰi44	雉	野鸡
tʰi13	苔	1，浒～
tʰi13	啼	鸡叫
tʰi53	储	储蓄
tʰi53	企	～业
tʰi53	□	撕
li13	离	分离
li13	篱	～竹仔:篱笆
li13	□	帘子
li53	里	社～:村子
li53	瘰	～疬:颈部淋巴炎
li22	离	～开
li22	利	～息
tsi44	之	～前:先前
tsi44	芝	～山:地名
tsi44	□	～□bai44:女阴
tsi13	蜍	蟾～
tsi53	只	～有
tsi53	子	石～仔:(人工粉碎成的)碎石子
tsi21	至	夏～
tsʰi13	持	主～
tsʰi21	处	～暑
tsʰi22	饲	喂养
dzi22	□	按
si44	书	2，秘～
si44	输	运～
si44	私	家～:家具
si21	四	数词
ki44	车	～马炮
ki44	饥	枵～失顿:没有按时吃饭
ki44	箕	簸～
ki13	畦	量词
ki13	奇	1
ki53	指	2，动作
ki53	几	～桌:香案
ki21	计	伙～
ki22	忌	做～:忌日里祭拜
kʰi22	□	西瓜不沙、发柴的口感
ɡi13	宜	便～
ɡi13	枇	～杷
ɡi13	而	～且
hi44	熙	人名
hi53	许	～可
hi22	耳	～空:耳朵
Øi13	余	姓
Øi53	雨	～水:节气
pu22	妇	新～:儿媳
pu22	□	孵小鸡
pʰu53	醭	生～:发霉
bu13	巫	姓
bu53	抚	～恤
bu53	母	2，阿～:妈妈(面称)
tu44	□	柴垛，量词
lu13	□	耙
lu53	愈	～来～好:越来越好
lu21	□	蹭
tsu13	磁	～铁
tsu53	子	～女
tsu21	铸	～铁，新
tsu21	厝	房子
tsu22	自	～杀
tsʰu44	舒	铺(席子)
tsʰu21	处	相处;处所
tsʰu21	次	～序
su44	书	1，～法
su44	输	～赢
su44	师	老～
su44	□	量词，(一)套(服装)
su53	使	～用
su21	四	～物
su22	祀	祭～
su22	饲	～料
ku22	□	耳空～仔:耳挖子
kʰu44	丘	平地的田
kʰu22	柩	量词
hu44	烌	灰烬
hu22	父	师～
pa13	爸	阿～:爸爸，新
pa53	把	～柄
pa21	坝	～头:拦河坝
pʰa44	□	卵～:男阴
pʰa22	泡	名词
ba13	麻	发麻
ba13	猫	狸猫
ta44	□	干
la13	□	～仔:一种青壳贝类
la13	□	～□gia13:蜘蛛
la13	□	着～仔:得了白喉
tsa44	□	～夫:男人
tsʰa44	差	～不多
sa44	沙	～发
ka44	嘉	～礼仔:傀儡，木偶
ka44	铰	剪
ka44	茭	～白笋
ka44	筊	～□tsi21:灯笼草编的袋子，乞丐用
ka44	鵁	～鸰仔:八哥
ka44	□	～蚤:跳蚤
ka21	教	～册:教书
kʰa44	骹	脚
ha13	□	筪～:笋壳儿
Øa44	阿	～胶
Øa53	囝	2，小称词缀
tsia21	谢	姓
tsʰia44	车	汽～
tsʰia13	□	勺子
sia21	舍	舍弃
sia21	舍	猪～:猪圈
sia21	□	～母:做事很有拼劲的女性
sia22	谢	多～:感谢
kia44	□	～背:后背肌肉僵硬
kʰia44	奇	2，单数
ɡia13	□	～蚣:蜈蚣
hia44	□	瓢
Øia22	□	撒，扬
pua21	簸	～箕
bua13	磨	动词
tʰua21	泰	2，长～:地名
lua44	□	树～:树枝
lua13	箩	米～:箩
lua22	赖	姓
kua44	过	瓜果老
kua44	瓜	2，刺～:黄瓜
kua13	荷	～仔:荷树
ɡua22	外	～口:外面
hua13	华	中华;华山
hua44	花	3，～蛤
Øua44	蛙	牛～，新
Øua53	倚	靠，靠近
Øua22	□	跨，迈过
pʰe44	批	批准;信
pʰe53	□	喙～:脸颊
pʰe22	稗	～仔:水田里的杂草
te21	戴	2，姓
te21	□	块
tʰe44	胎	鸡仔～
tʰe44	□	斜靠
le53	□	娘～:妈妈(背称)
le22	荔	2，～枝，又音
le22	鳢	～鱼:黑鱼
tse44	灾	鸡～:鸡瘟
tse22	□	多
tsʰe44	□	刺～仔:黄鼠狼
tsʰe21	脆	嫩
tsʰe22	□	澄清
tsʰe22	□	囤积的货物，未清的帐目
se44	疏	网眼大
se44	西	～方，～瓜
ke22	□	低
kʰe21	喫	啃
he22	系	系统;联系
Øe44	挨	～粟:稻谷脱壳
Øe13	□	的
Øe53	□	后～仔:牛轭
Øe21	隘	～te22:小心眼，善妒
Øe22	解	晓也
pε13	琶	琵～
pε13	杷	枇～
pε13	耙	1，～仔:长柄，手持锄草用
pε53	把	1，量词
pε22	耙	2，碎土、平地用，牛拉，有长钉齿)
pε22	父	～母
pʰε21	帕	手～仔:方形手帕
tʰε22		水母
tsε44	查	1，调～
tsε21	炸	炸弹
tsε21	炸	用油炸
tsε22	寨	大～
tsʰε44	差	出～
tsʰε13	查	2，～数:查帐
kε44	嘉	人名
kε53	假	真～;放～
